numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
547,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Chemises à nègres,,4640,1100,Le Havre,,en nombre,,,,,,,0
548,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,44,Chemises fil en coton,,4640,444,Angleterre,,en nombre,,,,,,,0
549,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Liqueurs diverses,,101,,,,,,,,,,,0
550,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Bourbon,,44,Liqueurs diverses,,5,,,,,,,,,,,0
551,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,44,Liqueurs diverses,,282,,,,,,,,,,,0
552,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,44,Liqueurs,,18,6,Marseille,,pintes,,,,,,,0
553,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,44,Liqueurs,,1254,1,Marseille,,muids,,,,,,,1
554,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,44,Liqueurs,,1254,220,Marseille,,pintes,,,,,,,2
555,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Anisette,,168,112,Bordeaux,,pintes,,,,,,,0
556,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,44,Anisette,,8877,20,Bordeaux,,muids,,,,,,,1
557,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,44,Anisette,,8877,158,Bordeaux,,pintes,,,,,,,2
558,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Marbre ouvré,,1000,,Paris,,,,,,,,,0
559,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Marchandises à la valeur,,1722,,,,,2470,,,,,,0
560,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,44,Marchandises à la valeur,,105,,,,,2470,,,,,,0
561,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,44,Marchandises à la valeur,,204,,,,,2470,,,,,,0
562,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,44,Marchandises à la valeur,,439,,,,,2470,,,,,,0
563,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,44,Marchandises à la valeur,,753,,,,,,,,,,,0
564,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,44,Mercerie,,1801,667,Hambourg,,livres,,,,,,,0
565,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Mercerie,,700,106,Lille,,livres,,,,,,,0
566,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Mercerie,,2600,137,Thiers,,livres,,,,,,,0
567,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Mercerie,,173167,86637,Paris,,livres,255916,,,,,,0
568,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,44,Mercerie,,61594,30591,Paris,,livres,255916,,,,,,0
569,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,44,Mercerie,,21080,10978,Paris,,livres,255916,,,,,,0
570,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,44,Mercerie,,75,30,Paris,,livres,255916,,,,,,0
571,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,44,Mercerie,,2720,1240,Paris,,livres,,,,,,,0
572,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,44,Mercerie,,98699,34291,Rouen,,livres,156397,,,,,,0
573,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,44,Mercerie,,30000,15238,Rouen,,livres,156397,,,,,,0
574,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,44,Mercerie,,1400,700,Rouen,,livres,156397,,,,,,0
575,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,44,Mercerie,,1860,1619,Rouen,,livres,156397,,,,,,0
576,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,44,Mercerie,,24438,3839,Rouen,,livres,156397,,,,,,0
577,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,44,Mercerie,,17705,5292,Rouen,,livres,,,,,,,0
578,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Meubles divers,,105678,,Paris,,,143429,,,,,,0
579,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Meubles divers,,17401,,Paris,,,143429,,,,,,0
580,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,45,Meubles divers,,19865,,Paris,,,143429,,,,,,0
581,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,45,Meubles divers,,485,,Paris,,,143429,,,,,,0
582,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Bourbon,,45,Meubles divers,,400,,Paris,,,,,,,,,0
583,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Meubles divers,,2757,,Paris,,,,,,,,,0
584,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,45,Meubles divers,,8540,,Angleterre,,,,,,,,,0
585,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Meules à taillandier,,3800,60,Angleterre,,chaldres,6350,,,,,,1
586,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Meules à taillandier,,3800,175,Angleterre,,en nombre,6350,,,,,,2
587,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Meules à taillandier,,1750,35,Angleterre,,chaldres,6350,,,,,,0
588,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,45,Meules à taillandier,,450,9,Angleterre,,chaldres,6350,,,,,,0
589,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,45,Meules à taillandier,,350,7,Angleterre,,chaldres,6350,,,,,,0
590,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,45,Mouchoirs de coton,,190,6,Angleterre,,douzaines,,,,,,,0
591,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Mouchoirs de coton,,2640,55,Rouen,,douzaines,,,,,,Le pdf donne l'équivalent en livres poids,0
592,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Mouchoirs de fil,,42720,1780,Cholet,,douzaines,167346,,,,,Le pdf donne l'équivalent en livres poids,0
593,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Mouchoirs de fil,,67296,2804,Cholet,,douzaines,167346,,,,,Le pdf donne l'équivalent en livres poids,0
594,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,45,Mouchoirs de fil,,55740,2150,Cholet,,douzaines,167346,,,,,Le pdf donne l'équivalent en livres poids,0
595,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,45,Mouchoirs de fil,,1590,45,Cholet,,douzaines,167346,,,,,Le pdf donne l'équivalent en livres poids,0
596,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Mouchoirs de fil,,3400,225,Cholet,,douzaines,,,,,,Le pdf donne l'équivalent en livres poids,0
597,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Mouchoirs de fil,,9975,525,Rouen,,douzaines,17177,,,,,Le pdf donne l'équivalent en livres poids,0
598,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Mouchoirs de fil,,5472,288,Rouen,,douzaines,17177,,,,,Le pdf donne l'équivalent en livres poids,0
599,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,45,Mouchoirs de fil,,1392,58,Rouen,,douzaines,17177,,,,,Le pdf donne l'équivalent en livres poids,0
600,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,45,Mouchoirs de fil,,338,"13,5",Rouen,,douzaines,17177,,,,,Le pdf donne l'équivalent en livres poids,0
601,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Mouchoirs de fil,,34,2,Rouen,,douzaines,,,,,,Le pdf donne l'équivalent en livres poids,0
602,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Mouchoirs de fil,,2628,146,Bolbec,,douzaines,,,,,,Le pdf donne l'équivalent en livres poids,0
603,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Mouchoirs fil et coton,,2850,75,Cholet,,douzaines,3990,,,,,Le pdf donne l'équivalent en livres poids,0
604,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,45,Mouchoirs fil et coton,,1140,30,Cholet,,douzaines,3990,,,,,Le pdf donne l'équivalent en livres poids,0
605,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Mouchoirs fil et coton,,34860,1162,Rouen,,douzaines,83160,,,,,Le pdf donne l'équivalent en livres poids,0
606,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Mouchoirs fil et coton,,32790,1093,Rouen,,douzaines,83160,,,,,Le pdf donne l'équivalent en livres poids,0
607,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,45,Mouchoirs fil et coton,,9450,315,Rouen,,douzaines,83160,,,,,Le pdf donne l'équivalent en livres poids,0
608,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,45,Mouchoirs fil et coton,,6060,202,Rouen,,douzaines,83160,,,,,Le pdf donne l'équivalent en livres poids,0
609,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Mouchoirs fil et coton,,5910,197,Rouen,,douzaines,,,,,,Le pdf donne l'équivalent en livres poids,0
610,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Mouchoirs fil et coton,,1032,43,Bolbec,,douzaines,,,,,,Le pdf donne l'équivalent en livres poids,0
611,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Mouchoirs des Indes,,2200,44,Lorient,,pièces,4640,,,,,Le pdf donne l'équivalent en livres poids,0
612,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Mouchoirs des Indes,,2440,48,Lorient,,douzaines,4640,,,,,Le pdf donne l'équivalent en livres poids,0
613,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Mouchoirs des Indes,,2000,78,Lorient,,douzaines,,,,,,Le pdf donne l'équivalent en livres poids,0
614,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,45,Outils divers,,218,,,,,,,,,,,0
615,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Ouvrages divers en bois,,3670,,,,,,,,,,,0
616,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Ouvrages divers en bois,,504,,,,,,,,,,,0
617,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,45,Ouvrages divers en bois,,1517,,,,,,,,,,,0
618,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Ouvrages divers en bois,,2243,,,,,,,,,,,0
619,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Ouvrages d'écaille,,600,1,Paris,,caisses,,,,,,,0
620,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Ouvrages d'orfèvrerie en argent,,59211,,Paris,,,137777,,,,,,0
621,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Ouvrages d'orfèvrerie en argent,,43440,,Paris,,,137777,,,,,,0
622,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,45,Ouvrages d'orfèvrerie en argent,,35126,,Paris,,,137777,,,,,,0
623,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Bourbon,,45,Ouvrages d'orfèvrerie en argent,,836,,Paris,,,,,,,,,0
624,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Ouvrages d'orfèvrerie en argent,,11100,,Paris,,,,,,,,,0
625,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Ouvrage de cuivre doré et argenté,,6612,,Paris,,,7012,,,,,,0
626,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Ouvrage de cuivre doré et argenté,,400,,Paris,,,7012,,,,,,0
627,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Ouvrage de cuir,,1520,,,,,15504,,,,,,0
628,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Ouvrage de cuir,,1200,,,,,15504,,,,,,0
629,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,45,Ouvrage de cuir,,690,,,,,15504,,,,,,0
630,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,45,Ouvrage de cuir,,12094,,,,,15504,,,,,,0
631,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Bourbon,,45,Ouvrage de cuir,,44,,,,,,,,,,,0
632,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Ouvrage de cuir,,2000,,,,,,,,,,,0
633,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Souliers de cuir,,18020,4552,Paris,,paires,21203,,,,,,0
634,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Souliers de cuir,,554,124,Paris,,paires,21203,,,,,,0
635,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,45,Souliers de cuir,,300,100,Paris,,paires,21203,,,,,,0
636,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,45,Souliers de cuir,,509,134,Paris,,paires,21203,,,,,,0
637,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,45,Souliers de cuir,,1820,495,Paris,,paires,21203,,,,,,0
638,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Bourbon,,45,Souliers de cuir,,108,25,Paris,,paires,,,,,,,0
639,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Souliers de cuir,,864,388,Paris,,paires,,,,,,,0
640,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Souliers d'étoffe de soye,,2884,,Paris,,,7058,,,,,,0
641,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Souliers d'étoffe de soye,,152,,Paris,,,7058,,,,,,0
642,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,45,Souliers d'étoffe de soye,,3860,,Paris,,,7058,,,,,,0
643,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,45,Souliers d'étoffe de soye,,162,,Paris,,,7058,,,,,,0
644,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Bourbon,,45,Souliers d'étoffe de soye,,200,,Paris,,,,,,,,,0
645,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Ouvrages de mode,,2454,,Paris,,,4230,,,,,,0
646,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Ouvrages de mode,,1156,,Paris,,,4230,,,,,,0
647,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,45,Ouvrages de mode,,460,,Paris,,,4230,,,,,,0
648,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,45,Ouvrages de mode,,160,,Paris,,,4230,,,,,,0
649,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Fleurs artificielles,,220,,Paris,,,674,,,,,,0
650,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Fleurs artificielles,,20,,Paris,,,674,,,,,,0
651,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,45,Fleurs artificielles,,50,,Paris,,,674,,,,,,0
652,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,45,Fleurs artificielles,,384,,Paris,,,674,,,,,,0
653,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,45,Fleurs artificielles,,400,,Lyon,,,,,,,,,0
654,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Fleurs artificielles,,1000,,Lyon,,,,,,,,,0
655,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,45,Ouvrage de mécanique,,100,,Angleterre,,,4140,,,,,,0
656,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,45,Ouvrage de mécanique,,4040,,Angleterre,,,4140,,,,,,0
657,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Ouvrage de mécanique,,9,,Angleterre,,,,,,,,,0
658,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Ouvrage en terre (pipes à fumer),,6654,1109,Hollande,,grosses,6996,,,,,,0
659,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,45,Ouvrage en terre (pipes à fumer),,342,57,Hollande,,grosses,6996,,,,,,0
660,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Ouvrage en terre (pipes à fumer),,1110,185,Hollande,,grosses,,,,,,,0
661,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Papeterie,,96,,,,,836,,,,,,0
662,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Papeterie,,300,,,,,836,,,,,,0
663,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,45,Papeterie,,440,,,,,836,,,,,,0
664,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Papeterie,,450,,,,,,,,,,,0
665,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Papier blanc,,1458,81,Rouen,,rames,,,,,,,0
666,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Papier peint,,300,48,Paris,,rames,,,,,,,0
667,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Papier peint,,6648,1662,Paris,,rouleaux,11168,,,,,,0
668,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Papier peint,,4320,1080,Paris,,rouleaux,11168,,,,,,0
669,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,45,Papier peint,,200,50,Paris,,rouleaux,11168,,,,,,0
670,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Papier peint,,1320,330,Rouen,,rouleaux,1850,,,,,,0
671,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Papier peint,,530,102,Rouen,,rouleaux,1850,,,,,,0
672,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,45,Registres en blanc,,1550,,Angleterre,,,,,,,,,0
673,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Parasols,,1560,120,Paris,,en nombre,4320,,,,,,0
674,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Parasols,,1260,84,Paris,,en nombre,4320,,,,,,0
675,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,45,Parasols,,1500,100,Paris,,en nombre,4320,,,,,,0
676,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Parasols,,6095,580,Paris,,en nombre,,,,,,,0
677,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Parfumerie diverse,,924,,,,,1624,,,,,,0
678,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Parfumerie diverse,,700,,,,,1624,,,,,,0
679,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Parfumerie diverse,,16,,,,,,,,,,,0
680,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Poudre à poudrer,,8151,13585,Paris,,livres,12714,,,,,,0
681,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Poudre à poudrer,,3838,6213,Paris,,livres,12714,,,,,,0
682,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,45,Poudre à poudrer,,628,1046,Paris,,livres,12714,,,,,,0
683,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,45,Poudre à poudrer,,97,162,Paris,,livres,12714,,,,,,0
684,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Poudre à poudrer,,6243,15607,Rouen,,livres,7271,,,,,,0
685,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Poudre à poudrer,,980,2450,Rouen,,livres,7271,,,,,,0
686,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,45,Poudre à poudrer,,48,120,Rouen,,livres,7271,,,,,,0
687,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Passementerie de soye,,2400,30,Paris,,livres,,,,,,,0
688,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Peaux de chats,,120,42,Paris,,douzaines,,,,,,,0
689,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Peaux de veaux tannées,,1728,12,Normandie,,douzaines,,,,,,,0
690,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Pierre à bâtir et à paver,,25539,,Caen,,,30667,,,,,,0
691,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Pierre à bâtir et à paver,,1320,,Caen,,,30667,,,,,,0
692,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,45,Pierre à bâtir et à paver,,3500,,Caen,,,30667,,,,,,0
693,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,45,Pierre à bâtir et à paver,,308,,Caen,,,30667,,,,,,0
694,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Pierre à bâtir et à paver,,1337,4180,Caen,,,,,,,,,0
695,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Plomb en barres,,5082,15400,Angleterre,,livres,,,,,,,0
696,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,45,Plomb laminé,,878,2660,Angleterre,,livres,5960,,,,,,0
697,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Plomb laminé,,1619,4905,Angleterre,,livres,5960,,,,,,0
698,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,45,Plomb laminé,,82,250,villes hanséatiques,,livres,,,,,,,0
699,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Plomb laminé,,4058,12297,villes hanséatiques,,livres,,,,,,,0
700,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Plomb à giboyer,,299,691,Rouen,,livres,,,,,,,0
701,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Plomb à giboyer,,770,2200,Rouen,,livres,,,,,,,0
702,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,45,Plomb à giboyer,,147,420,Angleterre,,livres,,,,,,,0
703,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Plomb à giboyer,,814,2325,Angleterre,,livres,,,,,,,0
704,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,45,Plomb à giboyer,,125,356,Hollande,,livres,340,,,,,,0
705,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,45,Plomb à giboyer,,215,616,Hollande,,livres,340,,,,,,0
706,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,45,Plomb à giboyer,,565,1613,Hollande,,livres,,,,,,,0
707,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,46,Plumes d'autruches apprêtées,,1200,15,Paris,,livres,1680,,,,,,0
708,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,46,Plumes d'autruches apprêtées,,480,6,Paris,,livres,1680,,,,,,0
709,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Bourbon,,46,Plumes d'autruches apprêtées,,260,4,Paris,,livres,,,,,,,0
710,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,46,Poissons salés divers,,205,,,,,251,,,,,,0
711,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,46,Poissons salés divers,,46,,,,,251,,,,,,0
712,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,46,Poissons salés divers,,74,,,,,,,,,,,0
713,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,46,Harengs blancs,,150,4,Fécamp,,barils,1012,,,,,,0
714,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,46,Harengs blancs,,862,23,Fécamp,,barils,1012,,,,,,0
715,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,46,Harengs saurs,,656,13,Fécamp,,barils,,,,,,,0
716,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,46,Harengs saurs,,12625,"252,5",Dieppe,,barils,15062,,,,,,0
717,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,46,Harengs saurs,,437,"8,75",Dieppe,,barils,15062,,,,,,0
718,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,46,Harengs saurs,,2000,40,Dieppe,,barils,15062,,,,,,0
719,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,46,Noës et langues de morue,,147,7,Dieppe,,fûts,,,,,,,0
720,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,46,Saumon,,1463,5852,Bordeaux,,livres,3744,,,,,,0
721,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,46,Saumon,,1903,7612,Bordeaux,,livres,3744,,,,,,0
722,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,46,Saumon,,378,1512,Bordeaux,,livres,3744,,,,,,0
