numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,Unverified
1139,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Fer ; vieux,Savoye et Piemont,2810,livres,"0,07",196,"-0,7",,1
1140,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Feves,Savoye et Piemont,135,charges,10,1350,0,,1
1141,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Figues,Savoye et Piemont,26480,livres,"0,15",3972,0,,1
1142,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Fil ; blanc,Savoye et Piemont,50,livres,2,100,0,,1
1143,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Fil ; de chevre,Savoye et Piemont,385,livres,3,1155,0,,1
1144,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Fil ; d'or,Savoye et Piemont,10,livres,140,1400,0,,1
1145,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Fil ; de fer,Savoye et Piemont,400,livres,"0,6",240,0,,1
1146,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Filozelle,Savoye et Piemont,22,livres,13,286,0,,1
1147,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Flanelle,Savoye et Piemont,200,livres,3,600,0,,1
1148,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Fleurs ; de souffre,Savoye et Piemont,200,livres,"0,15",30,0,,1
1149,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Friperie,Savoye et Piemont,2,ballots,20,40,0,,1
1150,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Fromage,Savoye et Piemont,9178,livres,"0,25",2294,"-0,5",,1
1151,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Fruits ; a l'eau de vie,Savoye et Piemont,500,livres,1,500,0,,1
1152,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Fumier,Savoye et Piemont,100,charges,"0,5",50,0,,1
1153,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Galles,Savoye et Piemont,30,livres,"0,9",27,0,,1
1154,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Gans ; communs,Savoye et Piemont,35,douzaines,7,245,0,,1
1155,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Garance,Savoye et Piemont,9654,livres,"0,5",4827,0,,1
1156,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Gaudron,Savoye et Piemont,5700,livres,"0,08",456,0,,1
1157,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Gerofle,Savoye et Piemont,240,livres,"0,4",96,0,,1
1158,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Gibier ; perdrix,Savoye et Piemont,30,livres,"1,2",36,0,,1
1159,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Gingembre,Savoye et Piemont,464,livres,"0,3",139,"-0,2",,1
1160,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Glace ; de miroir,Savoye et Piemont,45,livres,1,45,0,,1
1161,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Gomme ; adragan,Savoye et Piemont,200,livres,"1,5",300,0,,1
1162,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Gomme ; arabique,Savoye et Piemont,120,livres,"0,5",60,0,,1
1163,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Gomme ; sandarac,Savoye et Piemont,550,livres,1,550,0,,1
1164,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Gomme ; thurique,Savoye et Piemont,45,livres,"0,4",18,0,,1
1165,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Grabeau ; de cire,Savoye et Piemont,186,livres,"0,5",93,0,,1
1166,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Grabeau ; d'encens,Savoye et Piemont,2000,livres,"0,2",400,0,,1
1167,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Graine ; d'avignon,Savoye et Piemont,380,livres,"0,3",114,0,,1
1168,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Graine ; de chanvre,Savoye et Piemont,16000,livres,"0,1",1600,0,,1
1169,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Graine ; de jardin,Savoye et Piemont,233,livres,1,233,0,,1
1170,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Graine ; de luzerne,Savoye et Piemont,860,livres,"0,5",430,0,,1
1171,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Graine ; de millet,Savoye et Piemont,431,livres,"0,05",21,"-0,55",,1
1172,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Graine ; de moutarde,Savoye et Piemont,2177,livres,2,4354,0,,1
1173,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Graine ; de tresfle,Savoye et Piemont,550,livres,"0,3",165,0,,1
1174,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Graisse,Savoye et Piemont,2615,livres,"0,3",784,"-0,5",,1
1175,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Guestres,Savoye et Piemont,42,paires,1,42,0,,1
1176,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Harangs ; blancs,Savoye et Piemont,36,barils,24,864,0,,1
1177,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Hardes ; vieilles,Savoye et Piemont,460,livres,1,460,0,,1
1178,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Huile ; d'aspic,Savoye et Piemont,100,livres,"0,25",25,0,,1
1179,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Huile ; de noix,Savoye et Piemont,315,livres,"0,3",94,"-0,5",,1
1180,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Huile ; d'olive,Savoye et Piemont,69530,livres,"0,4",27712,-100,erreur calcul ?,1
1181,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Huile ; de poisson,Savoye et Piemont,362,livres,"0,25",90,"-0,5",,1
1182,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Huile ; de vitriol,Savoye et Piemont,636,livres,4,2544,0,,1
1183,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Jarres,Savoye et Piemont,1705,barils,4,6820,0,,1
1184,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Indiennes,Savoye et Piemont,1698,pièces,12,20376,0,,1
1185,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Indigo,Savoye et Piemont,4760,livres,8,38080,0,,1
1186,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Jong ; enté,Savoye et Piemont,55,livres,10,550,0,,1
1187,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Jus ; de reglisse,Savoye et Piemont,620,livres,"0,35",217,0,,1
1188,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Laine ; de chevron,Savoye et Piemont,760,livres,3,2280,0,,1
1189,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Laine ; lavée,Savoye et Piemont,27937,livres,"0,75",20952,"-0,75",,1
1190,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Laine ; surge,Savoye et Piemont,2534,livres,"0,4",1013,"-0,6",,1
1191,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,19,Lard,Savoye et Piemont,1880,livres,"0,3",564,0,,1
1192,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Librairie,Savoye et Piemont,2065,livres,2,4130,0,,1
1193,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Limes,Savoye et Piemont,850,livres,2,1700,0,,1
1194,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Lin ; peigné,Savoye et Piemont,1519,livres,1,1519,0,,1
1195,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Liqueurs,Savoye et Piemont,3340,livres,"0,75",2505,0,,1
1196,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Litarge,Savoye et Piemont,450,livres,"0,2",90,0,,1
1197,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Manchons ; de plumes,Savoye et Piemont,150,livres,10,1500,0,,1
1198,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Manne,Savoye et Piemont,150,livres,"1,5",222,-3,erreur marquage ?,1
1199,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Marbre ; brut,Savoye et Piemont,2,pierres,10,20,0,,1
1200,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Marbre ; ouvré,Savoye et Piemont,200,Livres,"0,1",20,0,,1
1201,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Mercerie,Savoye et Piemont,16613,livres,"3,5",58145,"-0,5",,1
1202,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Merluche,Savoye et Piemont,15,livres,"0,25",3,"-0,75",,1
1203,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Meules ; a eguiser,Savoye et Piemont,3,pièces,4,12,0,,1
1204,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Miel,Savoye et Piemont,13380,livres,"0,1",1338,0,,1
1205,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Migons,Savoye et Piemont,90,charges,1,90,0,,1
1206,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Miny,Savoye et Piemont,665,livres,"0,2",133,0,,1
1207,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Miroirs,Savoye et Piemont,2000,livres,20,40000,0,,1
1208,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Molton,Savoye et Piemont,440,livres,5,2200,0,,1
1209,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Morue ; seche,Savoye et Piemont,360,livres,"0,25",90,0,,1
1210,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Mouchoirs ; de cotton,Savoye et Piemont,317,pièces,20,6340,0,,1
1211,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Mouchoirs ; de cotton,Savoye et Piemont,200,livres,"0,5",100,0,,1
1212,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Meules ; a moulin,Savoye et Piemont,"3,5",meules,40,140,0,,1
1213,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Mouchoirs ; de soye,Savoye et Piemont,14,douzaines,18,252,0,,1
1214,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Mules et mulets,Savoye et Piemont,16,en nombre,150,2400,0,,1
1215,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Nogats,Savoye et Piemont,71,livres,"0,3",21,"-0,3",,1
1216,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Noisettes,Savoye et Piemont,350,livres,"0,1",35,0,,1
1217,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Noix,Savoye et Piemont,"4,25",charges,10,42,"-0,5",,1
1218,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Ocre,Savoye et Piemont,600,livres,5,3000,0,,1
1219,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Œufs,Savoye et Piemont,2150,en nombre,"0,025",53,"-0,75",,1
1220,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Olives,Savoye et Piemont,890,livres,"0,05",44,"-0,5",,1
1221,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Oranges,Savoye et Piemont,500,en nombre,"0,02",10,0,,1
1222,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Oranges,Savoye et Piemont,17330,livres,"0,05",861,"-5,5",,1
1223,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Orge,Savoye et Piemont,260,charges,12,3120,0,,1
1224,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Orge,Savoye et Piemont,70,livres,"0,05",3,"-0,5",,1
1225,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Ozier,Savoye et Piemont,10,grosses,36,360,0,,1
1226,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Panne,Savoye et Piemont,50,livres,10,500,0,,1
1227,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Papier ; blanc,Savoye et Piemont,987,rames,6,5922,0,,1
1228,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Parchemin,Savoye et Piemont,5,douzaines,6,30,0,,1
1229,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Patte ; d'amande,Savoye et Piemont,22,livres,"0,4",8,"-0,8",,1
1230,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Pasteque,Savoye et Piemont,6,douzaines,2,12,0,,1
1231,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Peaux ; d'agneaux,Savoye et Piemont,"2,5",douzaines,12,30,0,,1
1232,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Peaux ; d'agneaux,Savoye et Piemont,2250,livres,"0,25",562,"-0,5",,1
1233,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Peaux ; blanches,Savoye et Piemont,1910,livres,"0,5",955,0,,1
1234,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Peaux ; de chamois,Savoye et Piemont,9375,livres,"1,25",11718,"-0,75",,1
1235,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Peaux ; de chevre ; aprestées,Savoye et Piemont,1303,peaux,1,1303,0,,1
1236,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Peaux ; de chevre ; en poil,Savoye et Piemont,12,peaux,"1,25",15,0,,1
1237,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Peaux ; de marroquin,Savoye et Piemont,12,peaux,2,24,0,,1
1238,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Peaux ; de marroquin,Savoye et Piemont,1522,livres,"1,5",2283,0,,1
1239,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Peaux ; de mouton ; aprestées,Savoye et Piemont,1083,peaux ,"1,5",1624,"-0,5",,1
1240,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Peaux ; de mouton ; aprestées,Savoye et Piemont,23987,livres,"0,75",17989,"-1,25",,1
1241,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Peaux ; de veau ; corroyées,Savoye et Piemont,"10,5",douzaines,"1,5",15,"-0,75",,1
1242,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Peaux ; de veau ; tannées,Savoye et Piemont,3046,peaux,"1,25",3807,"-0,5",,1
1243,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Peaux ; de veau ; tannées,Savoye et Piemont,11392,livres,"0,5",5696,0,,1
1244,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1762,Exports,Marseille,20,Peignes ; de buis,Savoye et Piemont,3900,livres,"1,5",5850,0,,1
