"line number","source_type","year","customs_region","customs_office","partner","export_import","product","origin","width_in_line","value","value_part_of_bundle","quantity","quantity_unit","value_per_unit","filepath","source","sheet","value_total","value_sub_total_1","value_sub_total_2","value_sub_total_3","data_collector","unverified","remarks","value_minus_unit_val_x_qty","absurd_observation","trade_deficit","trade_surplus","duty_quantity","duty_quantity_unit","duty_by_unit","duty_total","duty_part_of_bundle","duty_remarks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10863,"Local",1752,"Nantes",,"Des îles françaises de l’Amérique","Imports","thé",,,1600,,7700,"Balles","35s","Nantes -- 1752 -- Imports -- AD44_C716",,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10864,"Local",1752,"Nantes",,"Des îles françaises de l’Amérique","Imports","vanille",,,13475,,"{869","lib","3s","Nantes -- 1752 -- Imports -- AD44_C716",,17,,,,,,,,"les",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10865,"Local",1752,"Nantes",,"Des îles françaises de l’Amérique","Imports","vin de bordeaux",,,61180,,571,"lib","7s","50lt}",,17,,,,,,,,";",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10866,"Local",1752,"Nantes",,"Des îles françaises de l’Amérique","Imports","vulnéraires",,,199,,159,"Barique","70lt","Nantes -- 1752 -- Imports -- AD44_C716",,17,,,,,,,,"4s",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10867,"Local",1753,"Nantes",,"Angleterre","Imports","bœuf salé",,,6090,,"{2","lib","50s",2711,,"L",,,,,,,,1495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10868,"Local",1753,"Nantes",,"Angleterre","Imports","beure",,,100,,122,"Bariques","3lt","Nantes -- 1753 -- Imports -- AD44_C716",,1,,,,,,,,4133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10869,"Local",1753,"Nantes",,"Angleterre","Imports","Bled froment",,,386,,3528,"figures",";","Nantes -- 1753 -- Imports -- AD44_C716",,1,,,,,,,,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10870,"Local",1753,"Nantes",,"Angleterre","Imports","Chandelle",,,"45tt ; 35tt ; 6tt",,630,"Tonneaux",";","Nantes -- 1753 -- Imports -- AD44_C716",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10871,"Local",1753,"Nantes",,"Angleterre","Imports","Charbon de terre",,,"18tt 25s ; 6tt",,82.5,"Caisses",";","Nantes -- 1753 -- Imports -- AD44_C716",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10872,"Local",1753,"Nantes",,"Angleterre","Imports","crin",,,"180tt ; 8tt",,30,"Bariques",,"Nantes -- 1753 -- Imports -- AD44_C716",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10873,"Local",1753,"Nantes",,"Angleterre","Imports","Cuirs en poil",,,"10tt",,2204,"livres",,"Nantes -- 1753 -- Imports -- AD44_C716",,1,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10874,"Local",1753,"Nantes",,"Angleterre","Imports","Fromage commun",,,"12tt",,930,"livres",,"Nantes -- 1753 -- Imports -- AD44_C716",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10875,"Local",1753,"Nantes",,"Angleterre","Imports","grain",,,"17tt",,1715,507,";","Nantes -- 1753 -- Imports -- AD44_C716",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10876,"Local",1753,"Nantes",,"Angleterre","Imports","Laine d'Angleterre",,,"18tt ; 35tt",,712,"livres","L","Nantes -- 1753 -- Imports -- AD44_C716",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10877,"Local",1753,"Nantes",,"Angleterre","Imports","laine peinée",,,"5tt",,740,"livres",,"Nantes -- 1753 -- Imports -- AD44_C716",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10878,"Local",1753,"Nantes",,"Angleterre","Imports","laine en toison",,,"15tt",,62749,"livres",,"Nantes -- 1753 -- Imports -- AD44_C716",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10879,"Local",1753,"Nantes",,"Angleterre","Imports","langues de bœuf",,,"28tt",,34140,"livres",,";",,"tier",,,,,,,,";",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10880,"Local",1753,"Nantes",,"Angleterre","Imports","lard",,,"28tt",,811,"Barils",,174,,";",,,,,,,,";",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10881,"Local",1753,"Nantes",,"Angleterre","Imports","Moellle de beouf",,,"6tt 5s",,63,"Barils","a...","Nantes -- 1753 -- Imports -- AD44_C716",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10882,"Local",1753,"Nantes",,"Angleterre","Imports","orge",,,"35 ; 18 ; 42 ; 5",,29,,"a...","Nantes -- 1753 -- Imports -- AD44_C716",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10883,"Local",1753,"Nantes",,"Angleterre","Imports","patates",,,"22 ; 9 ; 7",,,,,"Nantes -- 1753 -- Imports -- AD44_C716",,2,,,,,,,,"espins...;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10884,"Local",1753,"Nantes",,"Angleterre","Imports","plomb en saumon",,,,,,"Barils",,"Nantes -- 1753 -- Imports -- AD44_C716",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10885,"Local",1753,"Nantes",,"Angleterre","Imports","Suif",,,,,8,,";","Nantes -- 1753 -- Imports -- AD44_C716",,2,,,,,,,,94850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10886,"Local",1753,"Nantes",,"Danemark","Imports","avirons",,,"5 ; 10 ; 4",,,"faguinas",,"Nantes -- 1753 -- Imports -- AD44_C716",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10887,"Local",1753,"Nantes",,"Danemark","Imports","chanvre cru",,,,,25,"a...",";","Nantes -- 1753 -- Imports -- AD44_C716",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10888,"Local",1753,"Nantes",,"Danemark","Imports","cloux de fer",,,"7.10 ; 6.7",,160,"a...",,"Nantes -- 1753 -- Imports -- AD44_C716",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10889,"Local",1753,"Nantes",,"Danemark","Imports","Cuivre Rouge",,,3,,59597,"a...",,"Nantes -- 1753 -- Imports -- AD44_C716",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10890,"Local",1753,"Nantes",,"Danemark","Imports","douelles de sapin",,,18.17,,2362,"a...",,"Nantes -- 1753 -- Imports -- AD44_C716",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10891,"Local",1753,"Nantes",,"Danemark","Imports","esparts",,,6,,1637,"a...",,"Nantes -- 1753 -- Imports -- AD44_C716",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10892,"Local",1753,"Nantes",,"Danemark","Imports","fer en barres",,,26,,816,"a...",,"Nantes -- 1753 -- Imports -- AD44_C716",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10893,"Local",1753,"Nantes",,"Danemark","Imports","matreaux",,,7,,916,"a...",,"a",,"pied",,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10894,"Local",1753,"Nantes",,"Danemark","Imports","Planches de sapin",,,7.1,,49662,"a...",,8,,9,,,,,,,,";",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10895,"Local",1753,"Nantes",,"Danemark","Imports","toille à voile",,,14.5,,756,"ordinaires",";","Nantes -- 1753 -- Imports -- AD44_C716",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10896,"Local",1753,"Nantes",,"Danemark","Imports","vin de rhin",,,"8 ; 48",,7843,"à","a...","Nantes -- 1753 -- Imports -- AD44_C716",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10897,"Local",1753,"Nantes",,"Espagne","Imports","avirons",,,"10 ; 12 ; 15 ; 10 ; 3",,60,"à",,"Nantes -- 1753 -- Imports -- AD44_C716",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10898,"Local",1753,"Nantes",,"Espagne","Imports","citrons verts",,,18,,5550,"boriques",,"Nantes -- 1753 -- Imports -- AD44_C716",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10899,"Local",1753,"Nantes",,"Espagne","Imports","fer en barres",,,"150 la barrique",,200,"à","à","Nantes -- 1753 -- Imports -- AD44_C716",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10900,"Local",1753,"Nantes",,"Espagne","Imports","laine d’espagne",,,8,,8000,"à",,"Nantes -- 1753 -- Imports -- AD44_C716",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10901,"Local",1753,"Nantes",,"Espagne","Imports","meules à eguiser",,,10,,737651,"à",,"Nantes -- 1753 -- Imports -- AD44_C716",,3,,,,,,,,"jusque",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10902,"Local",1753,"Nantes",,"Espagne","Imports","ocre",,,"14 le %",,39731,"depuis",,"Nantes -- 1753 -- Imports -- AD44_C716",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10903,"Local",1753,"Nantes",,"Espagne","Imports","Vins D'Espagne",,,30,,115,"à",8,"Nantes -- 1753 -- Imports -- AD44_C716",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10904,"Local",1753,"Nantes",,"Espagne","Imports","vin de rancio",,,"NA",,280,"Boriques",,"Nantes -- 1753 -- Imports -- AD44_C716",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10905,"Local",1753,"Nantes",,"Hollande","Imports","acier",,,"6 le %",,51,"pots","à","Nantes -- 1753 -- Imports -- AD44_C716",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10906,"Local",1753,"Nantes",,"Hollande","Imports","aiguilles",,,195,,230,"à","à","Nantes -- 1753 -- Imports -- AD44_C716",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10907,"Local",1753,"Nantes",,"Hollande","Imports","alun",,,4,,39191,"à",,"Nantes -- 1753 -- Imports -- AD44_C716",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10908,"Local",1753,"Nantes",,"Hollande","Imports","ambre jaune",,,5,,7524,"à",,"Nantes -- 1753 -- Imports -- AD44_C716",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909,"Local",1753,"Nantes",,"Hollande","Imports","amidon",,,3,,10000,"à",,"Nantes -- 1753 -- Imports -- AD44_C716",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10910,"Local",1753,"Nantes",,"Hollande","Imports","anabas",,,4,,25,"à",,"Nantes -- 1753 -- Imports -- AD44_C716",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10911,"Local",1753,"Nantes",,"Hollande","Imports","ancres de fer",,,40,,62046,"pieces",,"Nantes -- 1753 -- Imports -- AD44_C716",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10912,"Local",1753,"Nantes",,"Hollande","Imports","argens vif",,,4,,4000,"à","à","Nantes -- 1753 -- Imports -- AD44_C716",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913,"Local",1753,"Nantes",,"Hollande","Imports","artichaux ",,,25,,4100,"à",,"Nantes -- 1753 -- Imports -- AD44_C716",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10914,"Local",1753,"Nantes",,"Hollande","Imports","avoine",,,"24 le %",,1300,"à",,"Nantes -- 1753 -- Imports -- AD44_C716",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10915,"Local",1753,"Nantes",,"Hollande","Imports","azur",,,5,,100,"Commun",,"Nantes -- 1753 -- Imports -- AD44_C716",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10916,"Local",1753,"Nantes",,"Hollande","Imports","bajutapeau",,,"15 le %",,115,"à","à","Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10917,"Local",1753,"Nantes",,"Hollande","Imports","baleine coupée",,,40,,18840,"pieces",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10918,"Local",1753,"Nantes",,"Hollande","Imports","baleine en fanon",,,15,,4266,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10919,"Local",1753,"Nantes",,"Hollande","Imports","barbançons de grez",,,24,,1813,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,"Local",1753,"Nantes",,"Hollande","Imports","batons à lave place",,,3.15,,5232,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,";",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10921,"Local",1753,"Nantes",,"Hollande","Imports","bœuf salé",,,3,,1849,"Doutz",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10922,"Local",1753,"Nantes",,"Hollande","Imports","beure",,,3,,"{313","Douelles","a","Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10923,"Local",1753,"Nantes",,"Hollande","Imports","bierre",,,"3 ; 8 pains",,50,"La","a","Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10924,"Local",1753,"Nantes",,"Hollande","Imports","blanc de baleine",,,25,,160,"Baniques",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10925,"Local",1753,"Nantes",,"Hollande","Imports","bled fromen",,,5,,131,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10926,"Local",1753,"Nantes",,"Hollande","Imports","bled seigle",,,15,,50,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10927,"Local",1753,"Nantes",,"Hollande","Imports","bois de brezil",,,5.1,,231,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10928,"Local",1753,"Nantes",,"Hollande","Imports","bois de campeche",,,180,,689,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10929,"Local",1753,"Nantes",,"Hollande","Imports","bois de fernambourg",,,90,,1010,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10930,"Local",1753,"Nantes",,"Hollande","Imports","bois de flemouk",,,26,,1839,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10931,"Local",1753,"Nantes",,"Hollande","Imports","bois jaune",,,35,,2915,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10932,"Local",1753,"Nantes",,"Hollande","Imports","bois d’inde en buches",,,40.1,,680,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10933,"Local",1753,"Nantes",,"Hollande","Imports","bois d’inde rapée",,,15,,1691,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10934,"Local",1753,"Nantes",,"Hollande","Imports","bois de sainte marthe",,,35,,17403,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10935,"Local",1753,"Nantes",,"Hollande","Imports","bois de sandal en buches",,,4,,34707,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10936,"Local",1753,"Nantes",,"Hollande","Imports","bois de sandal moulu",,,5,,963,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10937,"Local",1753,"Nantes",,"Hollande","Imports","bois à teindre moulu",,,5,,2665,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10938,"Local",1753,"Nantes",,"Hollande","Imports","borax",,,5,,93847,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10939,"Local",1753,"Nantes",,"Hollande","Imports","bouteilles de verre",,,8,,8632,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,"Local",1753,"Nantes",,"Hollande","Imports","brosserie",,,6,,2206,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10941,"Local",1753,"Nantes",,"Hollande","Imports","Cabarets Vernis",,,"6 Daline 6 Lato",,1412,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10942,"Local",1753,"Nantes",,"Hollande","Imports","cadenats",,,4,,1410,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10943,"Local",1753,"Nantes",,"Hollande","Imports","caffetierres de cuivre rouge",,,20,,12,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10944,"Local",1753,"Nantes",,"Hollande","Imports","caffetierres d’etain",,,6,,184,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10945,"Local",1753,"Nantes",,"Hollande","Imports","cannettes de grez",,,8,,96,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,4,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10946,"Local",1753,"Nantes",,"Hollande","Imports","caves garnies",,,"28 lato",,12,"La",,"Nantes -- 1753 -- Imports -- AD44_C716",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10947,"Local",1753,"Nantes",,"Hollande","Imports","cendre gravelée",,,"24 pour",,"{2284","livres",";","Nantes -- 1753 -- Imports -- AD44_C716",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
