numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,unverified
317,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,mats et matreaux,Danemarck,2,36 à 40 pieds,55,110,0,,1
318,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,mats et matreaux,Danemarck,2,28 à 30 pieds,45,90,0,,1
319,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,mats et matreaux,Danemarck,4,mats,200,800,0,,1
320,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,merrain a bariques,Danemarck,3000,doüelles,"0,075",175,-50,erreur de calcul,1
321,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de chesne,Danemarck,50,13 à 14 pieds,"1,9",95,0,,1
322,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Danemarck,238,14 à 16 pieds,"1,75",417,"0,5",chiffre arrondit,1
323,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Danemarck,12050,10 à 11 pieds,"1,48",17834,0,,1
324,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Danemarck,3486,8 à 11 pieds,"1,3",4532,"0,2",chiffre arrondit,1
325,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Danemarck,5980,9 à 10 pieds,"1,3",7774,0,,1
326,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Danemarck,5800,7 à 8 pieds,1,5800,0,,1
327,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Danemarck,851,6 à 7 pieds,"0,85",724,"0,65",chiffre arrondit,1
328,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Danemarck,900,5 à 6 pieds,"0,65",585,0,,1
329,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Danemarck,411,4 à 5 pieds,"0,5",205,"-0,5",,1
330,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Danemarck,1782,3 à 4 pieds,"0,4",712,"-0,8",,1
331,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,planches de sapin,Danemarck,8900,communes,"0,2",6230,4450,erreur de calcul,1
332,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,rogne de stocfiche,Danemarck,1897,barils,15,28455,0,,1
333,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,soliveaux de sapin,Danemarck,48,22 à 24 pieds,"3,5",168,0,,1
334,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,soliveaux de sapin,Danemarck,48,14 à 18 pieds,"2,5",120,0,,1
335,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,soliveaux de sapin,Danemarck,58,14 à 15 pieds,"2,25",130,"-0,5",,1
336,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,acier,Suede,50,barils,25,,,absence de prix,1
337,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,barres d'anspects,Suede,192,pieces,"0,3",,,absence de prix,1
338,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,bœuf salé,Suede,3728,livres,"0,12",,,absence de prix,1
339,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,6,beure,Suede,3284,livres,"0,28",,,absence de prix,1
340,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,bourdilles,Suede,900,nombre,"1,5",,,absence de prix,1
341,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,bray gras,Suede,414,barils,21,,,absence de prix,1
342,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,douelles de sapin,Suede,780,nombre,"0,2",,,absence de prix,1
343,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,epars,Suede,62,doubles,"2,3",,,absence de prix,1
344,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,epars,Suede,180,simples,"1,2",,,absence de prix,1
345,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,fer en barres,Suede,235925,livres,"0,12",,,absence de prix,1
346,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,fer en plaques,Suede,2475,livres,"0,2",,,absence de prix,1
347,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,gaudron,Suede,515,barils,22,,,absence de prix,1
348,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,jambons,Suede,122,livres,"0,6",,,absence de prix,1
349,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,mats et matreaux,Suede,120,50 pieds,100,,,absence de prix,1
350,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,mats et matreaux,Suede,103,40 à 50 pieds,80,,,absence de prix,1
351,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,mats et matreaux,Suede,5,38 pieds,45,,,absence de prix,1
352,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,mats et matreaux,Suede,5,20 à 30 pieds,35,,,absence de prix,1
353,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,mats et matreaux,Suede,125,mats doubles,200,,,absence de prix,1
354,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,merrain a bariques,Suede,4580,doüelles,"0,12",,,absence de prix,1
355,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,merrain a pipes,Suede,5460,doüelles,14,,,absence de prix,1
356,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,planches de prusse,Suede,200,36 pieds,7,,,absence de prix,1
357,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,planches de prusse,Suede,292,10 à 12 pieds,2,,,absence de prix,1
358,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,planches de sapin,Suede,9261,11 pieds,"1,5",,,absence de prix,1
359,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,planches de sapin,Suede,3629,9 à 10 pieds,"1,33",,,absence de prix,1
360,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,planches de sapin,Suede,17497,9 pieds,"1,3",,,absence de prix,1
361,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,planches de sapin,Suede,3770,10 pieds,"1,4",,,absence de prix,1
362,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,planches de sapin,Suede,1062,7 pieds,"0,5",,,absence de prix,1
363,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,planches de sapin,Suede,375,4 à 5 pieds,"0,45",,,absence de prix,1
364,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,planches de sapin,Suede,662,4 pieds,"0,4",,,absence de prix,1
365,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,planches de sapin,Suede,360,bouts,"0,13",,,absence de prix,1
366,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,amendes cassées,Espagne,100,livres,"0,38",,,absence de prix,1
367,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,anchoix,Espagne,18,barils,2,,,absence de prix,1
368,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,anchoix,Espagne,122,pots,1,,,absence de prix,1
369,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,ancres de fer,Espagne,16200,livres,"0,28",,,absence de prix,1
370,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,argent vif,Espagne,230,livres,"6,5",,,absence de prix,1
371,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,avirons,Espagne,123,traques,"4,5",,,absence de prix,1
372,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,avirons,Espagne,16,nombre,"1,5",,,absence de prix,1
373,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,balais de joncs,Espagne,741,douzaines,3,,,absence de prix,1
374,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,balais de palmes,Espagne,4,miliers,"0,3",,,absence de prix,1
375,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,bois de brezil,Espagne,875,livres,"0,15",,,absence de prix,1
376,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,bray gras,Espagne,190,barils,17,,,absence de prix,1
377,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,chocolat,Espagne,71,livres,5,,,absence de prix,1
378,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,citrons,Espagne,161,caisses,20,,,absence de prix,1
379,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,citrons,Espagne,23,miliers,"0,056",,,absence de prix,1
380,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,cochenille,Espagne,2470,livres,15,,,absence de prix,1
381,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,dents d'elephant,Espagne,87,livres,"1,1",,,absence de prix,1
382,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,fer en barres,Espagne,875725,livres,"0,12",,,absence de prix,1
383,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,fer ouvré,Espagne,1215,livres,"0,3",,,absence de prix,1
384,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,figues,Espagne,6000,livres,"0,12",,,absence de prix,1
385,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,fusée volante ?,Espagne,450,nombre,"1,2",,,absence de prix,1
386,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,graine d'oiseau,Espagne,30,livres,20,,,absence de prix,1
387,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,haches de fer,Espagne,490,nombre,2,,,absence de prix,1
388,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,huile d'olive,Espagne,42,bariques,200,,,absence de prix,1
389,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,huile d'olive,Espagne,260,bottes,400,,,absence de prix,1
390,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,huile d'olive,Espagne,230867,livres,"0,4",,,absence de prix,1
391,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,laine d'Espagne,Espagne,270317,livres,"1,3",,,absence de prix,1
392,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,liege,Espagne,4365,livres,"0,15",,,absence de prix,1
393,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,mercerie,Espagne,36,livres,2,,,absence de prix,1
394,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,merrain a bariques,Espagne,6000,doüelles,"0,12",,,absence de prix,1
395,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,meules batardes,Espagne,805,pieces,6,,,absence de prix,1
396,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,meules a moudre,Espagne,20,nombre,"2,5",,,absence de prix,1
397,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,meules a taillandier,Espagne,59,nombre,4,,,absence de prix,1
398,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,7,noisettes,Espagne,655,boisseaux,"0,75",,,absence de prix,1
399,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,olives,Espagne,291,barils,"1,25",,,absence de prix,1
400,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,olives,Espagne,280,potiches,"0,9",,,absence de prix,1
401,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,oranges aigres,Espagne,10,miliers,"0,006",,,absence de prix,1
402,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,oranges confites,Espagne,30,livres,"1,3",,,absence de prix,1
403,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,papier a écrire,Espagne,160,livres,"0,6",,,absence de prix,1
404,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,piastres,Espagne,200361,pieces,0,,,absence de prix,1
405,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,planches de bois d'acajou,Espagne,44,5 à 6 pieds,6,,,absence de prix,1
406,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,quinquina,Espagne,536,livres,2,,,absence de prix,1
407,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,raisin sec,Espagne,22550,livres,"0,16",,,absence de prix,1
408,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,ris,Espagne,157025,livres,"0,08",,,absence de prix,1
409,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,roseaux,Espagne,400,nombre,"0,2",,,absence de prix,1
410,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,savon,Espagne,183,livres,"0,42",,,absence de prix,1
411,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,soude,Espagne,15325,livres,"0,125",,,absence de prix,1
412,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,tabac en feüilles,Espagne,2308,livres,"0,25",,,absence de prix,1
413,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,tabac en poudre,Espagne,13,livres,18,,,absence de prix,1
414,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,vin d'alicant,Espagne,5,bariques,115,,,absence de prix,1
415,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,vin de cherés,Espagne,200,pipes,200,,,absence de prix,1
416,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,vin d'Espagne,Espagne,98,pipes,200,,,absence de prix,1
417,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,vin d'Espagne,Espagne,70,bariques,100,,,absence de prix,1
418,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,vin d'Espagne,Espagne,23,bottes,200,,,absence de prix,1
419,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,vin d'Espagne,Espagne,200,bouteilles,"0,75",,,absence de prix,1
420,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,vin de malvoisie,Espagne,4,pipes,200,,,absence de prix,1
421,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,vin de pacaret,Espagne,1,pipes,220,,,absence de prix,1
422,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,bois de brezil,Portugal,78725,livres,"0,16",,,absence de prix,1
423,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,citrons,Portugal,13,caisses,24,,,absence de prix,1
424,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,cocos,Portugal,170,miliers,"0,012",,,absence de prix,1
425,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,ecorces de citron confits,Portugal,200,livres,"0,06",,,absence de prix,1
426,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,figues,Portugal,175,livres,"0,6",,,absence de prix,1
427,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,graine a chapelet,Portugal,4225,livres,"1,3",,,absence de prix,1
428,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,jambons,Portugal,82,livres,12,,,absence de prix,1
429,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,laine d'Espagne,Portugal,4654,livres,20,,,absence de prix,1
430,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,oranges douces,Portugal,512,caisses,"0,04",,,absence de prix,1
431,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,citrons,Italie,800,caisses,"0,6",,,absence de prix,1
432,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,citrons,Italie,20,miliers,2,,,absence de prix,1
433,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,huile d'olive,Italie,805,livres,"0,06",,,absence de prix,1
434,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,baleine en fanon,Isle francoises de l'amerique,300,livres,2,,,absence de prix,1
435,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,bois marbré,Isle francoises de l'amerique,7850,livres,"0,06",,,absence de prix,1
436,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,bordages de chesne,Isle francoises de l'amerique,2410,pieds,"0,25",,,absence de prix,1
437,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,cacao,Isle francoises de l'amerique,343210,livres,"0,8",,,absence de prix,1
438,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,caffé,Isle francoises de l'amerique,79575,livres,"0,65",,,absence de prix,1
439,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,casse,Isle francoises de l'amerique,200,livres,"0,13",,,absence de prix,1
440,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,cahoüanne,Isle francoises de l'amerique,42,livres,"2,15",,,absence de prix,1
441,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,chevrons de bois d'acajou,Isle francoises de l'amerique,27,8 pieds,"5,5",,,absence de prix,1
442,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,citrons confits,Isle francoises de l'amerique,906,livres,"0,53",,,absence de prix,1
443,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,confitures,Isle francoises de l'amerique,2991,livres,"0,53",,,absence de prix,1
444,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,cotton en laine,Isle francoises de l'amerique,10389,livres,"1,05",,,absence de prix,1
445,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,cuirs secs en poil,Isle francoises de l'amerique,2599,cuirs,"5,5",,,absence de prix,1
446,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,dents d'elephant,Isle francoises de l'amerique,5050,livres,2,,,absence de prix,1
447,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,eau de citronelle,Isle francoises de l'amerique,29,bouteilles,0,,,absence de prix,1
448,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,ecaille de carret,Isle francoises de l'amerique,1272,livres,"8,25",,,absence de prix,1
449,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,gingembre,Isle francoises de l'amerique,60000,livres,"15,5",,,absence de prix,1
450,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,8,graine a chapelet,Isle francoises de l'amerique,350,livres,"8,5",,,absence de prix,1
451,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,huile de morüe,Isle francoises de l'amerique,"46,5",barriques,120,,,absence de prix,1
452,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,huile de morüe,Isle francoises de l'amerique,38250,livres,"0,25",,,absence de prix,1
453,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,liqueur a boire,Isle francoises de l'amerique,64,peintes,0,,,absence de prix,1
454,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,liqueur a boire,Isle francoises de l'amerique,309,bouteilles,0,,,absence de prix,1
455,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,indigo,Isle francoises de l'amerique,483929,livres,"3,25",,,absence de prix,1
456,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,madriers d'acajou,Isle francoises de l'amerique,29,17 pieds,61,,,absence de prix,1
457,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,madriers d'acajou,Isle francoises de l'amerique,40,8 pieds,"28,75",,,absence de prix,1
458,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,madriers d'acajou,Isle francoises de l'amerique,28,6 pieds,"21,5",,,absence de prix,1
459,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,morüe seche,Isle francoises de l'amerique,2057,couples,"0,5",,,absence de prix,1
460,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,morüe seche,Isle francoises de l'amerique,1033215,livres,"0,2",,,absence de prix,1
461,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,morüe vertes caps et queües,Isle francoises de l'amerique,68250,pieces,"0,75",,,absence de prix,1
462,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,oranges douces,Isle francoises de l'amerique,4,miliers,"0,05",,,absence de prix,1
463,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,peaux de lapin,Isle francoises de l'amerique,450,peaux,"0,075",,,absence de prix,1
464,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,planches d'acajou,Isle francoises de l'amerique,100,8 pieds,"7,25",,,absence de prix,1
465,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,planches d'acajou,Isle francoises de l'amerique,134,6 pieds,"7,5",,,absence de prix,1
466,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,raves de morüe,Isle francoises de l'amerique,"2,5",bariques,30,,,absence de prix,1
467,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,ris,Isle francoises de l'amerique,61210,livres,"0,2",,,absence de prix,1
468,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,rocou,Isle francoises de l'amerique,48665,livres,1,,,absence de prix,1
469,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1744.csv,Local,1744,Imports,Nantes,9,saumon salé,Isle francoises de l'amerique,3,bariques,100,,,absence de prix,1
