"Ville";"Exports_imports";"Partner";"year";"Index_value";"Part_value";"Part_flux"
"Marseille";"Imports";"Reste_du_monde";1759;140,820563786293;0,00688698200772698;0,00468384074941452
"Marseille";"Imports";"Reste_du_monde";1760;NA;NA;NA
"Marseille";"Imports";"Reste_du_monde";1761;NA;NA;NA
"Marseille";"Imports";"Reste_du_monde";1762;146,207634428813;0,0263238819073388;0,00735294117647059
"Marseille";"Imports";"Reste_du_monde";1763;99,152741082067;0,235087879727784;0,0156657963446475
"Marseille";"Imports";"Reste_du_monde";1764;99,2957728810618;0,188377616208241;0,019502353732347
"Marseille";"Imports";"Reste_du_monde";1765;95,9502277772542;0,209075977549838;0,0198968312453943
"Marseille";"Imports";"Reste_du_monde";1766;96,1400418919153;0,187339316842193;0,0210084033613445
"Marseille";"Imports";"Reste_du_monde";1767;93,4502240827999;0,181873443250396;0,0225563909774436
"Marseille";"Imports";"Reste_du_monde";1768;96,0968518003288;0,159182561808346;0,0213270142180095
"Marseille";"Imports";"Reste_du_monde";1769;96,0445172299147;0,189916042928238;0,0260723296888141
"Marseille";"Imports";"Reste_du_monde";1770;95,2968110947818;0,190416267975463;0,0293609671848014
"Marseille";"Imports";"Reste_du_monde";1771;93,9619564210659;0,134039885011967;0,0253061224489796
"Marseille";"Imports";"Reste_du_monde";1772;93,9097976379549;0,196975097764148;0,0225988700564972
"Marseille";"Imports";"Reste_du_monde";1773;93,9390261402732;0,191424520258268;0,0291497975708502
"Marseille";"Imports";"Reste_du_monde";1774;93,9385772029581;0,24797045845091;0,0225375626043406
"Marseille";"Imports";"Reste_du_monde";1775;93,982693809301;0,210961806208078;0,0365408038976857
"Marseille";"Imports";"Reste_du_monde";1776;95,7930121508806;0,178387550626232;0,0341047503045067
"Marseille";"Imports";"Reste_du_monde";1777;95,8911717593445;0,188198937149809;0,0486787204450626
"Marseille";"Imports";"Reste_du_monde";1778;101,396511580121;0,232770604791839;0,0363924050632911
"Marseille";"Imports";"Reste_du_monde";1779;121,321587488715;0,0618917876265727;0,0204081632653061
"Marseille";"Imports";"Reste_du_monde";1780;100,242977908826;0,0948169228024271;0,0209150326797386
"Marseille";"Imports";"Reste_du_monde";1781;NA;NA;NA
"Marseille";"Imports";"Reste_du_monde";1782;NA;NA;NA
"Marseille";"Imports";"Reste_du_monde";1783;NA;NA;NA
"Marseille";"Imports";"Reste_du_monde";1784;NA;NA;NA
"Marseille";"Imports";"Reste_du_monde";1785;NA;NA;NA
"Marseille";"Imports";"Reste_du_monde";1786;NA;NA;NA
"Marseille";"Imports";"Reste_du_monde";1787;NA;NA;NA
"Marseille";"Imports";"Reste_du_monde";1788;NA;NA;NA
"Marseille";"Imports";"Reste_du_monde";1789;149,159877484322;0,229617459170752;0,0148662041625372
"Marseille";"Exports";"Reste_du_monde";1727;100;0,0405716870927974;0,11304347826087
"Marseille";"Exports";"Reste_du_monde";1728;98,6198123784244;0,160363955247121;0,123456790123457
"Marseille";"Exports";"Reste_du_monde";1729;99,4566535586417;0,0870015625121197;0,141304347826087
"Marseille";"Exports";"Reste_du_monde";1730;93,8801148961224;0,0750297630665782;0,118604651162791
"Marseille";"Exports";"Reste_du_monde";1731;114,501174730921;0,133497104356587;0,141463414634146
"Marseille";"Exports";"Reste_du_monde";1732;134,394376929846;0,0715111486740696;0,110837438423645
"Marseille";"Exports";"Reste_du_monde";1733;114,994262706227;0,120864476980133;0,126146788990826
"Marseille";"Exports";"Reste_du_monde";1734;NA;NA;NA
"Marseille";"Exports";"Reste_du_monde";1735;116,549024975139;0,0666145009826802;0,0954907161803713
"Marseille";"Exports";"Reste_du_monde";1736;103,393227921944;0,136209455076298;0,137820512820513
"Marseille";"Exports";"Reste_du_monde";1737;92,7174852348168;0,136816041023494;0,0917431192660551
"Marseille";"Exports";"Reste_du_monde";1738;89,9619366434029;0,211878887620261;0,0909090909090909
"Marseille";"Exports";"Reste_du_monde";1739;91,1522973998127;0,0554200517092386;0,0194585448392555
"Marseille";"Exports";"Reste_du_monde";1740;116,147935820321;0,0238356702593839;0,0213219616204691
"Marseille";"Exports";"Reste_du_monde";1741;112,866430176456;0,0280958616219771;0,0255548083389375
"Marseille";"Exports";"Reste_du_monde";1742;NA;NA;NA
"Marseille";"Exports";"Reste_du_monde";1743;101,527845959131;0,0510476635394303;0,0291382517048977
"Marseille";"Exports";"Reste_du_monde";1744;101,241284749484;0,0421175362598462;0,038560411311054
"Marseille";"Exports";"Reste_du_monde";1745;96,4490085083841;0,0134957078914743;0,0278662420382166
"Marseille";"Exports";"Reste_du_monde";1746;103,020783632465;0,0151637992259843;0,0263975155279503
"Marseille";"Exports";"Reste_du_monde";1747;104,756882389124;0,00940510652578053;0,0257731958762887
"Marseille";"Exports";"Reste_du_monde";1748;NA;NA;NA
"Marseille";"Exports";"Reste_du_monde";1749;113,596160392976;0,0514232976431793;0,029862792574657
"Marseille";"Exports";"Reste_du_monde";1750;124,399321547081;0,037382552037907;0,0180859080633007
"Marseille";"Exports";"Reste_du_monde";1751;101,853826488785;0,0328203347304722;0,0291338582677165
"Marseille";"Exports";"Reste_du_monde";1752;101,640847443468;0,184069596655856;0,032258064516129
"Marseille";"Exports";"Reste_du_monde";1753;NA;NA;NA
"Marseille";"Exports";"Reste_du_monde";1754;NA;NA;NA
"Marseille";"Exports";"Reste_du_monde";1755;107,369230667672;0,0287021825389269;0,0246179966044143
"Marseille";"Exports";"Reste_du_monde";1756;110,90038312126;0,0153122335947719;0,0178826895565093
"Marseille";"Exports";"Reste_du_monde";1757;NA;NA;NA
"Marseille";"Exports";"Reste_du_monde";1758;NA;NA;NA
"Marseille";"Exports";"Reste_du_monde";1759;105,721131797204;0,0128288954859581;0,0179591836734694
"Marseille";"Exports";"Reste_du_monde";1760;91,0358116997456;0,0113076745830855;0,0183418928833456
"Marseille";"Exports";"Reste_du_monde";1761;90,9045752394382;0,0140779339118574;0,015818431911967
"Marseille";"Exports";"Reste_du_monde";1762;90,0425676631241;0,00948900870473684;0,014265335235378
"Marseille";"Exports";"Reste_du_monde";1763;93,2280140178233;0,0466272736248525;0,0222489476849068
"Marseille";"Exports";"Reste_du_monde";1764;105,086325177298;0,0562804698583615;0,0200228832951945
"Marseille";"Exports";"Reste_du_monde";1765;106,901734457032;0,0324518280263567;0,0217391304347826
"Marseille";"Exports";"Reste_du_monde";1766;111,176739972154;0,0497628899198938;0,0216147488874762
"Marseille";"Exports";"Reste_du_monde";1767;107,919370366589;0,0445239875593293;0,0158827122785583
"Marseille";"Exports";"Reste_du_monde";1768;98,3094255311356;0,0303011554034707;0,0192691029900332
"Marseille";"Exports";"Reste_du_monde";1769;106,274507056471;0,0328329251301808;0,0162429378531073
"Marseille";"Exports";"Reste_du_monde";1770;121,584650916293;0,0491879092360689;0,0162654521795706
"Marseille";"Exports";"Reste_du_monde";1771;NA;NA;NA
"Marseille";"Exports";"Reste_du_monde";1772;113,440777434649;0,0527466267329805;0,0275771503611294
"Marseille";"Exports";"Reste_du_monde";1773;123,945818484742;0,11409354677562;0,0205338809034908
"Marseille";"Exports";"Reste_du_monde";1774;130,021536875624;0,0788031447375224;0,0202090592334495
"Marseille";"Exports";"Reste_du_monde";1775;131,080648653465;0,0644767096590555;0,0376084860173578
"Marseille";"Exports";"Reste_du_monde";1776;132,636105154806;0,15161786555781;0,037
"Marseille";"Exports";"Reste_du_monde";1777;131,855410030595;0,121590691284354;0,0420792079207921
"Marseille";"Exports";"Reste_du_monde";1778;128,035813967496;0,0797104381180437;0,0360576923076923
"Marseille";"Exports";"Reste_du_monde";1779;127,455024174605;0,0959280087913369;0,0341463414634146
"Marseille";"Exports";"Reste_du_monde";1780;128,396597578415;0,0648989740913951;0,0334928229665072
"Marseille";"Exports";"Reste_du_monde";1781;NA;NA;NA
"Marseille";"Exports";"Reste_du_monde";1782;NA;NA;NA
"Marseille";"Exports";"Reste_du_monde";1783;NA;NA;NA
"Marseille";"Exports";"Reste_du_monde";1784;NA;NA;NA
"Marseille";"Exports";"Reste_du_monde";1785;NA;NA;NA
"Marseille";"Exports";"Reste_du_monde";1786;NA;NA;NA
"Marseille";"Exports";"Reste_du_monde";1787;NA;NA;NA
"Marseille";"Exports";"Reste_du_monde";1788;NA;NA;NA
"Marseille";"Exports";"Reste_du_monde";1789;106,44252822138;0,292098661317234;0,0808644126873475
"Bordeaux";"Imports";"Reste_du_monde";1719;100;0,43574738731183;0,086053412462908
"Bordeaux";"Imports";"Reste_du_monde";1720;90,5222091829883;0,613962851739388;0,100649350649351
"Bordeaux";"Imports";"Reste_du_monde";1721;83,9555831482057;0,440970615667653;0,0745501285347044
"Bordeaux";"Imports";"Reste_du_monde";1722;NA;NA;NA
"Bordeaux";"Imports";"Reste_du_monde";1723;118,243882180817;0,438500054416066;0,0928725701943845
"Bordeaux";"Imports";"Reste_du_monde";1724;105,94213945028;0,233912834886433;0,041036717062635
"Bordeaux";"Imports";"Reste_du_monde";1725;93,5052772556683;0,346050574292416;0,0511182108626198
"Bordeaux";"Imports";"Reste_du_monde";1726;84,7859202302406;0,524362996546204;0,0539419087136929
"Bordeaux";"Imports";"Reste_du_monde";1727;NA;NA;NA
"Bordeaux";"Imports";"Reste_du_monde";1728;81,3765693172978;0,506720295827635;0,0777385159010601
"Bordeaux";"Imports";"Reste_du_monde";1729;59,6896981411048;0,621234204474553;0,0809248554913295
"Bordeaux";"Imports";"Reste_du_monde";1730;47,9492292642181;0,437522888204803;0,0745614035087719
"Bordeaux";"Imports";"Reste_du_monde";1731;40,7473667046797;0,533550259672481;0,0612244897959184
"Bordeaux";"Imports";"Reste_du_monde";1732;73,3648465660232;0,502026848390442;0,0721153846153846
"Bordeaux";"Imports";"Reste_du_monde";1733;133,907844245014;0,634475669843626;0,0652173913043478
"Bordeaux";"Imports";"Reste_du_monde";1734;124,675868520811;0,610258513082036;0,0590909090909091
"Bordeaux";"Imports";"Reste_du_monde";1735;NA;NA;NA
"Bordeaux";"Imports";"Reste_du_monde";1736;112,435854102103;0,647523567719336;0,0730337078651685
"Bordeaux";"Imports";"Reste_du_monde";1737;93,9032346875357;0,542001725769062;0,0721649484536082
"Bordeaux";"Imports";"Reste_du_monde";1738;93,0953169616151;0,677895121133417;0,0575221238938053
"Bordeaux";"Imports";"Reste_du_monde";1739;92,47053463126;0,669528079029571;0,0691489361702128
"Bordeaux";"Imports";"Reste_du_monde";1740;90,5689393719322;0,755852411562996;0,0779816513761468
"Bordeaux";"Imports";"Reste_du_monde";1741;93,4575946720714;0,647208155065971;0,0597826086956522
"Bordeaux";"Imports";"Reste_du_monde";1742;95,8868883055809;0,619475483876153;0,0614525139664804
"Bordeaux";"Imports";"Reste_du_monde";1743;93,4663174219641;0,617278794767277;0,0481586402266289
"Bordeaux";"Imports";"Reste_du_monde";1744;124,616316060844;0,693685552250279;0,0606060606060606
"Bordeaux";"Imports";"Reste_du_monde";1745;128,767818960939;0,730339139107407;0,0602836879432624
"Bordeaux";"Imports";"Reste_du_monde";1746;140,010425030875;0,509515499440946;0,0418006430868167
"Bordeaux";"Imports";"Reste_du_monde";1747;137,170110396359;0,772551248222432;0,0753138075313808
"Bordeaux";"Imports";"Reste_du_monde";1748;116,536668433304;0,350688558491987;0,0360824742268041
"Bordeaux";"Imports";"Reste_du_monde";1749;90,3538024894115;0,670168473216113;0,0540540540540541
"Bordeaux";"Imports";"Reste_du_monde";1750;91,0510237065563;0,721615581423368;0,05
"Bordeaux";"Imports";"Reste_du_monde";1751;91,5005068270119;0,487025575650152;0,0741758241758242
"Bordeaux";"Imports";"Reste_du_monde";1752;95,355361334138;0,485287104374288;0,0668380462724936
"Bordeaux";"Imports";"Reste_du_monde";1753;111,541465356832;0,752107463905367;0,0681198910081744
"Bordeaux";"Imports";"Reste_du_monde";1754;123,979539424489;0,766073040446136;0,073394495412844
"Bordeaux";"Imports";"Reste_du_monde";1755;111,426430985566;0,749022223885017;0,0783132530120482
"Bordeaux";"Imports";"Reste_du_monde";1756;125,950281024238;0,713218057167316;0,0716612377850163
"Bordeaux";"Imports";"Reste_du_monde";1757;127,216945508859;0,540869909566506;0,0778816199376947
"Bordeaux";"Imports";"Reste_du_monde";1758;129,863710984157;0,0553146769137335;0,030188679245283
"Bordeaux";"Imports";"Reste_du_monde";1759;156,672310606537;0,0913543645456226;0,038961038961039
"Bordeaux";"Imports";"Reste_du_monde";1760;154,851252655601;0,268280756953149;0,0579710144927536
"Bordeaux";"Imports";"Reste_du_monde";1761;156,376450229894;0,250221597441332;0,0530973451327434
"Bordeaux";"Imports";"Reste_du_monde";1762;157,443722552752;0,59536177477394;0,053156146179402
"Bordeaux";"Imports";"Reste_du_monde";1763;158,053121728708;0,64770959375207;0,0693069306930693
"Bordeaux";"Imports";"Reste_du_monde";1764;NA;NA;NA
"Bordeaux";"Imports";"Reste_du_monde";1765;127,867836165458;0,545449605694035;0,0680851063829787
"Bordeaux";"Imports";"Reste_du_monde";1766;118,796183224641;0,68089191533905;0,0745614035087719
"Bordeaux";"Imports";"Reste_du_monde";1767;119,670584948305;0,878022684668711;0,0710900473933649
"Bordeaux";"Imports";"Reste_du_monde";1768;120,182059380064;0,769362112183221;0,074468085106383
"Bordeaux";"Imports";"Reste_du_monde";1769;123,202794556576;0,856844127685886;0,0648148148148148
"Bordeaux";"Imports";"Reste_du_monde";1770;124,028020594836;0,721477528753391;0,0636363636363636
"Bordeaux";"Imports";"Reste_du_monde";1771;142,579462483955;0,664839861043187;0,0652173913043478
"Bordeaux";"Imports";"Reste_du_monde";1772;138,519358303575;0,83876027165936;0,0884353741496599
"Bordeaux";"Imports";"Reste_du_monde";1773;152,716931380558;0,656951072646847;0,117370892018779
"Bordeaux";"Imports";"Reste_du_monde";1774;124,079678940973;0,707622314121091;0,129943502824859
"Bordeaux";"Imports";"Reste_du_monde";1775;132,406056630813;0,73621835259007;0,11
"Bordeaux";"Imports";"Reste_du_monde";1776;146,854024861416;0,789193506114878;0,119170984455959
"Bordeaux";"Imports";"Reste_du_monde";1777;161,175620531286;0,846301195205456;0,11
"Bordeaux";"Imports";"Reste_du_monde";1778;195,341852379208;0,896832322422984;0,2
"Bordeaux";"Imports";"Reste_du_monde";1779;NA;NA;NA
"Bordeaux";"Imports";"Reste_du_monde";1780;206,118912746454;0,617097373931041;0,0692307692307692
"Bordeaux";"Imports";"Reste_du_monde";1781;NA;NA;NA
"Bordeaux";"Imports";"Reste_du_monde";1782;NA;NA;NA
"Bordeaux";"Imports";"Reste_du_monde";1783;NA;NA;NA
"Bordeaux";"Imports";"Reste_du_monde";1784;NA;NA;NA
"Bordeaux";"Imports";"Reste_du_monde";1785;NA;NA;NA
"Bordeaux";"Imports";"Reste_du_monde";1786;NA;NA;NA
"Bordeaux";"Imports";"Reste_du_monde";1787;NA;NA;NA
"Bordeaux";"Imports";"Reste_du_monde";1788;NA;NA;NA
"Bordeaux";"Imports";"Reste_du_monde";1789;251,321684885001;0,691779245795513;0,0309119010819165
"Bordeaux";"Exports";"Reste_du_monde";1718;100;0,104553287358725;0,533333333333333
"Bordeaux";"Exports";"Reste_du_monde";1719;NA;NA;NA
"Bordeaux";"Exports";"Reste_du_monde";1720;98,5829605487575;0,15975574678359;0,517799352750809
"Bordeaux";"Exports";"Reste_du_monde";1721;145,944046426952;0,233374042102892;0,538775510204082
"Bordeaux";"Exports";"Reste_du_monde";1722;NA;NA;NA
"Bordeaux";"Exports";"Reste_du_monde";1723;212,801798312898;0,125550356540754;0,531353135313531
"Bordeaux";"Exports";"Reste_du_monde";1724;246,334450239431;0,126101024429845;0,588477366255144
"Bordeaux";"Exports";"Reste_du_monde";1725;290,980219200479;0,12363951703169;0,539267015706806
"Bordeaux";"Exports";"Reste_du_monde";1726;179,125226022543;0,164111989850044;0,509174311926605
"Bordeaux";"Exports";"Reste_du_monde";1727;NA;NA;NA
"Bordeaux";"Exports";"Reste_du_monde";1728;196,616791834163;0,194967344333221;0,613475177304965
"Bordeaux";"Exports";"Reste_du_monde";1729;139,501974716903;0,12605763985434;0,601941747572815
"Bordeaux";"Exports";"Reste_du_monde";1730;153,058497389111;0,142901438692129;0,5625
"Bordeaux";"Exports";"Reste_du_monde";1731;160,531948686583;0,434626095629499;0,622047244094488
"Bordeaux";"Exports";"Reste_du_monde";1732;171,350563406961;0,165278639656004;0,539772727272727
"Bordeaux";"Exports";"Reste_du_monde";1733;189,319395190133;0,217881396996507;0,449197860962567
"Bordeaux";"Exports";"Reste_du_monde";1734;177,81628173121;0,13678707075036;0,437185929648241
"Bordeaux";"Exports";"Reste_du_monde";1735;172,932985666198;0,225236970880954;0,462311557788945
"Bordeaux";"Exports";"Reste_du_monde";1736;176,044379674039;0,237892090138084;0,485436893203884
"Bordeaux";"Exports";"Reste_du_monde";1737;184,277144198347;0,177992601121078;0,46
"Bordeaux";"Exports";"Reste_du_monde";1738;170,231483541851;0,168834073053657;0,39622641509434
"Bordeaux";"Exports";"Reste_du_monde";1739;182,777138196608;0,143919257816207;0,46031746031746
"Bordeaux";"Exports";"Reste_du_monde";1740;165,616861123459;0,15058748465139;0,460063897763578
"Bordeaux";"Exports";"Reste_du_monde";1741;NA;NA;NA
"Bordeaux";"Exports";"Reste_du_monde";1742;219,813441930484;0,23963999339354;0,4249547920434
"Bordeaux";"Exports";"Reste_du_monde";1743;162,905196005141;0,256231112922923;0,469026548672566
"Bordeaux";"Exports";"Reste_du_monde";1744;141,027168450162;0,22577075174371;0,403954802259887
"Bordeaux";"Exports";"Reste_du_monde";1745;134,672374612218;0,226049067290025;0,422764227642276
"Bordeaux";"Exports";"Reste_du_monde";1746;177,218579401126;0,210600543901707;0,377521613832853
"Bordeaux";"Exports";"Reste_du_monde";1747;182,50497485265;0,0932801477358339;0,367041198501873
"Bordeaux";"Exports";"Reste_du_monde";1748;188,067140456374;0,124807150498689;0,332191780821918
"Bordeaux";"Exports";"Reste_du_monde";1749;181,785284910565;0,183362742559778;0,342245989304813
"Bordeaux";"Exports";"Reste_du_monde";1750;215,366175309478;0,110386587427563;0,342639593908629
"Bordeaux";"Exports";"Reste_du_monde";1751;176,092102994678;0,155073104054641;0,421511627906977
"Bordeaux";"Exports";"Reste_du_monde";1752;158,554772635063;0,154423852500574;0,226047904191617
"Bordeaux";"Exports";"Reste_du_monde";1753;167,606448082928;0,181457093548098;0,203358208955224
"Bordeaux";"Exports";"Reste_du_monde";1754;175,114423040393;0,18305998729909;0,207865168539326
"Bordeaux";"Exports";"Reste_du_monde";1755;182,259263732772;0,227613315197226;0,384615384615385
"Bordeaux";"Exports";"Reste_du_monde";1756;170,914389070819;0,184786814797955;0,372641509433962
"Bordeaux";"Exports";"Reste_du_monde";1757;143,245510135664;0,20250355091484;0,347639484978541
"Bordeaux";"Exports";"Reste_du_monde";1758;166,737779368542;0,190650296042801;0,329341317365269
"Bordeaux";"Exports";"Reste_du_monde";1759;200,600046737099;0,171701158883855;0,367741935483871
"Bordeaux";"Exports";"Reste_du_monde";1760;174,090713264205;0,0574364300985096;0,344594594594595
"Bordeaux";"Exports";"Reste_du_monde";1761;178,909058729649;0,178173289439669;0,385093167701863
"Bordeaux";"Exports";"Reste_du_monde";1762;151,692925095141;0,322493231763734;0,387878787878788
"Bordeaux";"Exports";"Reste_du_monde";1763;135,307054404185;0,184848583948485;0,434210526315789
"Bordeaux";"Exports";"Reste_du_monde";1764;127,829275028077;0,182355584786111;0,395
"Bordeaux";"Exports";"Reste_du_monde";1765;141,276985490755;0,134017290126942;0,373737373737374
"Bordeaux";"Exports";"Reste_du_monde";1766;158,838715825452;0,12312735703875;0,408376963350785
"Bordeaux";"Exports";"Reste_du_monde";1767;138,15405164892;0,211766872061294;0,363157894736842
"Bordeaux";"Exports";"Reste_du_monde";1768;128,989956326888;0,27421843150344;0,437810945273632
"Bordeaux";"Exports";"Reste_du_monde";1769;136,116913131827;0,231141422757463;0,393518518518519
"Bordeaux";"Exports";"Reste_du_monde";1770;139,099295802757;0,130194058370579;0,378640776699029
"Bordeaux";"Exports";"Reste_du_monde";1771;NA;NA;NA
"Bordeaux";"Exports";"Reste_du_monde";1772;117,721192222106;0,0964925570796807;0,300469483568075
"Bordeaux";"Exports";"Reste_du_monde";1773;132,403432791252;0,0725557802828279;0,313432835820896
"Bordeaux";"Exports";"Reste_du_monde";1774;136,527523294075;0,13101064031652;0,328185328185328
"Bordeaux";"Exports";"Reste_du_monde";1775;159,57648350714;0,103896610366466;0,33953488372093
"Bordeaux";"Exports";"Reste_du_monde";1776;165,93649168677;0,11657779413886;0,290322580645161
"Bordeaux";"Exports";"Reste_du_monde";1777;178,734295135782;0,118464650356382;0,274900398406374
"Bordeaux";"Exports";"Reste_du_monde";1778;181,943890970592;0,152811793947517;0,288793103448276
"Bordeaux";"Exports";"Reste_du_monde";1779;NA;NA;NA
"Bordeaux";"Exports";"Reste_du_monde";1780;NA;NA;NA
"Bordeaux";"Exports";"Reste_du_monde";1781;NA;NA;NA
"Bordeaux";"Exports";"Reste_du_monde";1782;NA;NA;NA
"Bordeaux";"Exports";"Reste_du_monde";1783;NA;NA;NA
"Bordeaux";"Exports";"Reste_du_monde";1784;NA;NA;NA
"Bordeaux";"Exports";"Reste_du_monde";1785;NA;NA;NA
"Bordeaux";"Exports";"Reste_du_monde";1786;NA;NA;NA
"Bordeaux";"Exports";"Reste_du_monde";1787;NA;NA;NA
"Bordeaux";"Exports";"Reste_du_monde";1788;NA;NA;NA
"Bordeaux";"Exports";"Reste_du_monde";1789;122,758975055161;0,737034858533983;0,13079394217531
"La Rochelle";"Imports";"Reste_du_monde";1718;100;0,814650540026899;0,234177215189873
"La Rochelle";"Imports";"Reste_du_monde";1719;60,2624918891593;0,806216534567058;0,185714285714286
"La Rochelle";"Imports";"Reste_du_monde";1720;44,9865687955638;0,740134029301552;0,155963302752294
"La Rochelle";"Imports";"Reste_du_monde";1721;57,448273895863;0,698073822272122;0,183856502242152
"La Rochelle";"Imports";"Reste_du_monde";1722;66,3039034078833;0,819387456399359;0,170542635658915
"La Rochelle";"Imports";"Reste_du_monde";1723;89,9847075489426;0,745908061374405;0,17004048582996
"La Rochelle";"Imports";"Reste_du_monde";1724;94,9054243300663;0,734138811833561;0,121710526315789
"La Rochelle";"Imports";"Reste_du_monde";1725;81,1909530907018;0,665326209422785;0,164233576642336
"La Rochelle";"Imports";"Reste_du_monde";1726;71,6988163749284;0,562198347348956;0,109215017064846
"La Rochelle";"Imports";"Reste_du_monde";1727;65,235400736508;0,655712825305266;0,136054421768707
"La Rochelle";"Imports";"Reste_du_monde";1728;72,7710807340279;0,767830521801938;0,127147766323024
"La Rochelle";"Imports";"Reste_du_monde";1729;68,9265576059198;0,707378028098747;0,164285714285714
"La Rochelle";"Imports";"Reste_du_monde";1730;66,1329356152199;0,672601373667225;0,159259259259259
"La Rochelle";"Imports";"Reste_du_monde";1731;63,3004227786544;0,703814787233176;0,125827814569536
"La Rochelle";"Imports";"Reste_du_monde";1732;66,5737496082768;0,6937191594499;0,120588235294118
"La Rochelle";"Imports";"Reste_du_monde";1733;64,7420408516808;0,677325642052146;0,132492113564669
"La Rochelle";"Imports";"Reste_du_monde";1734;68,9030758440049;0,711935810774393;0,135135135135135
"La Rochelle";"Imports";"Reste_du_monde";1735;69,1567928096802;0,711935262580621;0,15
"La Rochelle";"Imports";"Reste_du_monde";1736;74,5141923313304;0,658648599281665;0,140672782874618
"La Rochelle";"Imports";"Reste_du_monde";1737;74,8347761362458;0,726505424431377;0,149068322981366
"La Rochelle";"Imports";"Reste_du_monde";1738;76,0904503091021;0,703802792761465;0,13946587537092
"La Rochelle";"Imports";"Reste_du_monde";1739;81,6400241997372;0,684879689048864;0,14540059347181
"La Rochelle";"Imports";"Reste_du_monde";1740;87,7681555316857;0,710195404647314;0,146268656716418
"La Rochelle";"Imports";"Reste_du_monde";1741;85,6159737369497;0,685803312570181;0,15
"La Rochelle";"Imports";"Reste_du_monde";1742;NA;NA;NA
"La Rochelle";"Imports";"Reste_du_monde";1743;NA;NA;NA
"La Rochelle";"Imports";"Reste_du_monde";1744;105,161503053524;0,810269330338894;0,154411764705882
"La Rochelle";"Imports";"Reste_du_monde";1745;NA;NA;NA
"La Rochelle";"Imports";"Reste_du_monde";1746;118,956383016557;0,876958155636258;0,113636363636364
"La Rochelle";"Imports";"Reste_du_monde";1747;136,340889554479;0,888105578977026;0,14336917562724
"La Rochelle";"Imports";"Reste_du_monde";1748;108,953180393867;0,824843965960091;0,144067796610169
"La Rochelle";"Imports";"Reste_du_monde";1749;101,724609663804;0,694403144385516;0,100238663484487
"La Rochelle";"Imports";"Reste_du_monde";1750;97,915275071603;0,834893035543645;0,131367292225201
"La Rochelle";"Imports";"Reste_du_monde";1751;108,736235171515;0,689474483519827;0,0882352941176471
"La Rochelle";"Imports";"Reste_du_monde";1752;51,6376353057936;0,645861003529244;0,102756892230576
"La Rochelle";"Imports";"Reste_du_monde";1753;104,160576688843;0,702264214555401;0,121037463976945
"La Rochelle";"Imports";"Reste_du_monde";1754;119,597835100537;0,604916322507602;0,0895953757225433
"La Rochelle";"Imports";"Reste_du_monde";1755;NA;NA;NA
"La Rochelle";"Imports";"Reste_du_monde";1756;127,008117483684;0,731319860717152;0,130573248407643
"La Rochelle";"Imports";"Reste_du_monde";1757;132,056100419591;0,455391042617065;0,0684596577017115
"La Rochelle";"Imports";"Reste_du_monde";1758;145,768205661842;0,473762129724125;0,083969465648855
"La Rochelle";"Imports";"Reste_du_monde";1759;152,193871770737;0,510815964261507;0,0927152317880795
"La Rochelle";"Imports";"Reste_du_monde";1760;155,979199226716;0,496223051478552;0,0616113744075829
"La Rochelle";"Imports";"Reste_du_monde";1761;160,269044687011;0,305527822459069;0,0905172413793103
"La Rochelle";"Imports";"Reste_du_monde";1762;153,540709634117;0,520063818274564;0,0919540229885057
"La Rochelle";"Imports";"Reste_du_monde";1763;NA;NA;NA
"La Rochelle";"Imports";"Reste_du_monde";1764;121,814795187762;0,834921005519959;0,193717277486911
"La Rochelle";"Imports";"Reste_du_monde";1765;105,135461669659;0,769430379182835;0,148837209302326
"La Rochelle";"Imports";"Reste_du_monde";1766;103,792942560481;0,678092799892297;0,153439153439153
"La Rochelle";"Imports";"Reste_du_monde";1767;102,474772074596;0,648581047396239;0,123762376237624
"La Rochelle";"Imports";"Reste_du_monde";1768;101,184237056467;0,584615108722212;0,154320987654321
"La Rochelle";"Imports";"Reste_du_monde";1769;98,6824318445795;0,525567642017163;0,147239263803681
"La Rochelle";"Imports";"Reste_du_monde";1770;106,830392967754;0,531015641874262;0,0853658536585366
"La Rochelle";"Imports";"Reste_du_monde";1771;118,441018742255;0,463206121485753;0,0902777777777778
"La Rochelle";"Imports";"Reste_du_monde";1772;122,029022668827;0,5910675303045;0,142857142857143
"La Rochelle";"Imports";"Reste_du_monde";1773;117,975682214817;0,387637372294344;0,104166666666667
"La Rochelle";"Imports";"Reste_du_monde";1774;121,040272084057;0,331149083282151;0,102857142857143
"La Rochelle";"Imports";"Reste_du_monde";1775;119,940455471251;0,45729851979436;0,111842105263158
"La Rochelle";"Imports";"Reste_du_monde";1776;118,498891068442;0,351869067669989;0,1
"La Rochelle";"Imports";"Reste_du_monde";1777;NA;NA;NA
"La Rochelle";"Imports";"Reste_du_monde";1778;144,655193194323;0,749833195854599;0,121495327102804
"La Rochelle";"Imports";"Reste_du_monde";1779;145,847467680811;0,550791677317977;0,131147540983607
"La Rochelle";"Imports";"Reste_du_monde";1780;161,256456812187;0,582508916628091;0,0707964601769911
"La Rochelle";"Imports";"Reste_du_monde";1781;NA;NA;NA
"La Rochelle";"Imports";"Reste_du_monde";1782;NA;NA;NA
"La Rochelle";"Imports";"Reste_du_monde";1783;NA;NA;NA
