numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,unit_price,value,probleme,remarks
407,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,plants de citron,Marseille,Italie,"400,00",livres,"0,3000000","120,00","0,00",
408,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,plumes d'autruches brutes,Marseille,Italie,"867,00",livres,"0,2500000","216,00","-0,75",
409,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,poisson salé,Marseille,Italie,"300,00",livres,"0,2000000","60,00","0,00",
410,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,poivre,Marseille,Italie,"11 000,00",livres,"1,0000000","11000,00","0,00",
411,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,pomade,Marseille,Italie,"472,00",livres,"1,5000000","708,00","0,00",
412,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,poudre d'iris,Marseille,Italie,"1 000,00",livres,"1,0000000","1000,00","0,00",
413,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,poussiere de tartre,Marseille,Italie,"400,00",livres,"0,1500000","60,00","0,00",
414,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,quincaille de fer et acier,Marseille,Italie,"250,00",livres,"1,0000000","250,00","0,00",
415,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,raisin sec,Marseille,Italie,"53 405,00",livres,"0,2000000","10681,00","0,00",
416,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,ris,Marseille,Italie,"367 615,00",livres,"0,1200000","44113,00","-0,80",
417,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,rognures de cartes,Marseille,Italie,"300,00",livres,"0,0500000","15,00","0,00",
418,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,saffranon,Marseille,Italie,"191 794,00",livres,"60,0000000","115076,00","-11 392 564,00","oubli du ""cent"""
419,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,salicor,Marseille,Italie,"350 930,00",livres,"0,1000000","35093,00","0,00",
420,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,santuaires,Marseille,Italie,"2 500,00",livres,"0,1000000","250,00","0,00",
421,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,saucissons,Marseille,Italie,"3 080,00",livres,"1,2500000","3850,00","0,00",
422,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,saumon salé,Marseille,Italie,"78,00",barils,"60,0000000","4680,00","0,00",
423,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,scies,Marseille,Italie,"36,00",douzaines,"1,0000000","36,00","0,00",
424,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,sel armoniac,Marseille,Italie,"2 079,00",livres,"1,5000000","3118,00","-0,50",
425,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,sené,Marseille,Italie,"1 400,00",livres,"1,5000000","2100,00","0,00",
426,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,soufe,Marseille,Italie,"50 000,00",livres,"0,0800000","4000,00","0,00",
427,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,souffre,Marseille,Italie,"730 000,00",livres,"0,0600000","43800,00","0,00",
428,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,soye crüe,Marseille,Italie,"32 431,00",livres,"12,0000000","389172,00","0,00",
429,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,sucre brut,Marseille,Italie,"963,00",livres,"0,4000000","385,00","-0,20",
430,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,stocfiche,Marseille,Italie,"25,00",livres,"0,1500000","3,00","-0,75",
431,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,suif,Marseille,Italie,"84 407,00",livres,"0,3500000","29542,00","-0,45",
432,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,tables de marbres,Marseille,Italie,"257,00",nombre,"15,0000000","385,00","-3 470,00","oubli du ""cent"""
433,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,tableaux,Marseille,Italie,"160,00",nombre,"6,0000000","960,00","0,00",
434,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,tartre,Marseille,Italie,"2 600,00",livres,"0,2400000","624,00","0,00",
435,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,terrailles,Marseille,Italie,"15 990,00",douzaines,"1,0000000","15990,00","0,00",
436,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,7,1759,Imports,terre d'ombre,Marseille,Italie,"1 300,00",livres,"0,0500000","65,00","0,00",
437,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,terre de porcelaine,Marseille,Italie,"30 000,00",livres,"0,0060000","180,00","0,00",
438,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,thé,Marseille,Italie,"200,00",livres,"3,0000000","600,00","0,00",
439,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,theriaque,Marseille,Italie,"112,00",livres,"3,0000000","336,00","0,00",
440,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,thon mariné,Marseille,Italie,"625,00",livres,"0,9000000","562,00","-0,50",
441,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,toile blanche,Marseille,Italie,"4 150,00",livres,"5,0000000","20750,00","0,00",
442,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,toile cirée,Marseille,Italie,"250,00",livres,"1,2000000","300,00","0,00",
443,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,velour,Marseille,Italie,"10,00",pieces,"400,0000000","4000,00","0,00",
444,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,verdet,Marseille,Italie,"3 200,00",livres,"0,8000000","2560,00","0,00",
445,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,vermichel,Marseille,Italie,"5 002,00",livres,"0,2000000","1000,00","-0,40",
446,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,verres communs a boire,Marseille,Italie,"250,00",livres,"1,0000000","250,00","0,00",
447,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,vin de chipre,Marseille,Italie,"8,00",milleroles,"60,0000000","480,00","0,00",
448,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,vin muscat,Marseille,Italie,"10,00",milleroles,"40,0000000","400,00","0,00",
449,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,vin muscat,Marseille,Italie,"12,00",barils,"20,0000000","240,00","0,00",
450,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,vin rouge,Marseille,Italie,"13,00",milleroles,"8,0000000","104,00","0,00",
451,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,acier,Marseille,Genes,"5 500,00",livres,"0,3500000","192,00","-1 733,00","oubli du ""cent"""
452,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,ails,Marseille,Genes,"52 000,00",livres,"0,0500000","2600,00","0,00",
453,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,alun,Marseille,Genes,"66 000,00",livres,"0,2000000","13200,00","0,00",
454,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,amadou,Marseille,Genes,"5 434,00",livres,"1,0000000","5434,00","0,00",
455,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,amandes,Marseille,Genes,"700,00",livres,"0,2000000","140,00","0,00",
456,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,arbres a planter,Marseille,Genes,"1 200,00",livres,"0,5000000","600,00","0,00",
457,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,balais de palmes,Marseille,Genes,"2 232,00",douzaines,"0,9000000","2008,00","-0,80",
458,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,barres de bois,Marseille,Genes,"372,00",nombre,"0,5000000","186,00","0,00",
459,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,barres de cabestan,Marseille,Genes,"79,00",douzaines,"48,0000000","3792,00","0,00",
460,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,bas de coton,Marseille,Genes,"720,00",livres,"5,0000000","3600,00","0,00",
461,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,bas de fil ,Marseille,Genes,"4 718,00",livres,"5,0000000","23590,00","0,00",
462,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,bas de filozelle,Marseille,Genes,"3 712,00",livres,"16,0000000","59392,00","0,00",
463,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,bas de laine,Marseille,Genes,"5 670,00",livres,"6,0000000","34020,00","0,00",
464,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,bas de soye,Marseille,Genes,"1 000,00",livres,"40,0000000","40000,00","0,00",
465,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,bazanne tannées,Marseille,Genes,"4 370,00",livres,"0,6000000","2622,00","0,00",
466,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,bazin,Marseille,Genes,"590,00",livres,"6,0000000","3540,00","0,00",
467,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,beure,Marseille,Genes,"900,00",livres,"0,4000000","360,00","0,00",
468,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,bierre,Marseille,Genes,"500,00",livres,"0,0500000","25,00","0,00",
469,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,bled froment,Marseille,Genes,"39 329,00",charges,"26,0000000","1022554,00","0,00",
470,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,bois a bruler,Marseille,Genes,"383 000,00",livres,"0,0075000","2872,00","-0,50",
471,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,bois pour cribles,Marseille,Genes,"13 000,00",livres,"0,1500000","195,00","-1 755,00","oubli du ""cent"""
472,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,bois ouvré,Marseille,Genes,"2 497,00",livres,"0,2500000","624,00","-0,25",
473,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,bois violet,Marseille,Genes,"1 500,00",livres,"0,2500000","375,00","0,00",
474,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,bois merrain,Marseille,Genes,"2 666,00",tonneaux,"5,0000000","13330,00","0,00",
475,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,bois merrain,Marseille,Genes,"17 050,00",livres,"0,0400000","682,00","0,00",
476,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,bombes,Marseille,Genes,"185,00",nombre,"6,0000000","910,00","-200,00",erreur de calcul
477,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,bonnet de coton,Marseille,Genes,"310,00",livres,"5,0000000","1550,00","0,00",
478,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,bonnet de fil,Marseille,Genes,"750,00",livres,"5,0000000","3750,00","0,00",
479,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,brun rouge,Marseille,Genes,"175,00",livres,"0,0250000","4,00","-0,38",
480,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,cacao,Marseille,Genes,"3 320,00",livres,"1,3000000","4316,00","0,00",
481,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,caffé,Marseille,Genes,"200,00",livres,"0,9000000","180,00","0,00",
482,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,canelle,Marseille,Genes,"450,00",livres,"10,0000000","4500,00","0,00",
483,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,cardes a carder,Marseille,Genes,"60,00",douzaines,"1,8000000","108,00","0,00",
484,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,carrouges,Marseille,Genes,"1 000,00",livres,"0,0500000","50,00","0,00",
485,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,cartes a joüer,Marseille,Genes,"1 800,00",livres,"2,0000000","3600,00","0,00",
486,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,carubis,Marseille,Genes,"400,00",livres,"0,0500000","20,00","0,00",
487,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,cedras,Marseille,Genes,"7 850,00",livres,"0,2000000","1570,00","0,00",
488,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,8,1759,Imports,cendre,Marseille,Genes,"14 400,00",livres,"0,0600000","864,00","0,00",
