numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,remarks
135,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,5,Armes ; a feu,Flandre autrichienne,5868,6520,Livres,"0,9",
136,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,5,Blanc ; de baleine,Flandre autrichienne,210,105,Livres,2,
137,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,5,Blanc ; de plomb,Flandre autrichienne,"27,5",110,Livres,"0,25",
138,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,5,Bled froment,Flandre autrichienne,"67,5",450,Livres,"0,15",
139,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,5,Bois ; de Bresil,Flandre autrichienne,615,4100,Livres,"0,15",
140,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,5,Bois ; de campeche,Flandre autrichienne,"6753,75",45025,Livres,"0,15",
141,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,5,Bois ; de fernambourg,Flandre autrichienne,"1181,25",2625,Livres,"0,45",
142,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,5,Bois ; jaune,Flandre autrichienne,1590,15900,Livres,"0,1",
143,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,5,Bois ; de Sainte Marthe,Flandre autrichienne,"4664,8",11662,Livres,"0,4",
144,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,5,Borax rafiné,Flandre autrichienne,925,185,Livres,5,
145,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,5,Brun rouge,Flandre autrichienne,1122,14025,Livres,"0,08",
146,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,5,Cendre bleue,Flandre autrichienne,"437,5",175,Livres,"2,5",
147,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,5,Ceruse,Flandre autrichienne,615,2050,Livres,"0,3",
148,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,5,Colle ; forte,Flandre autrichienne,"8208,5",16417,Livres,"0,5",
149,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,5,Colle ; de flandre,Flandre autrichienne,"998,5",1987,Livres,"0,5",5 erreur de calcul
150,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,5,Colle ; de poisson,Flandre autrichienne,2770,554,Livres,5,
151,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Cornes ; a lanternes,Flandre autrichienne,"3034,5",2023,Livres,"1,5",
152,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Cornes ; plattes,Flandre autrichienne,"568,7",5687,Livres,"0,1",
153,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Couperose verte,Flandre autrichienne,"49960,96",624512,Livres,"0,08",
154,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Couteaux,Flandre autrichienne,1800,600,Douzaines,3,
155,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Cuivre en planches,Flandre autrichienne,24375,16250,Livres,"1,5",
156,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Dents d'Elephant,Flandre autrichienne,"2562,5",1025,Livres,"2,5",
157,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Ecaille de tortue,Flandre autrichienne,9970,997,Livres,10,
158,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Emery,Flandre autrichienne,"1452,4",7262,Livres,"0,2",
159,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Etain en bloc,Flandre autrichienne,12390,11800,Livres,"1,05",
160,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Fayance,Flandre autrichienne,435,725,Livres,"0,6",
161,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Fer ; blanc ; double,Flandre autrichienne,180,600,Feuilles,"0,3",
162,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Fer ; blanc ; simple,Flandre autrichienne,7560,54,Barils de 450 feuilles,140,
163,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Fer ; noir,Flandre autrichienne,100,1,Barils de 450 feuilles,100,
164,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Fer ; en serrures,Flandre autrichienne,54,18,En nombre,3,
165,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Fer ; en taule,Flandre autrichienne,"52,5",210,Livres,"0,25",
166,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Fromage,Flandre autrichienne,"292,2",974,Livres,"0,3",
167,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Gomme ; laque,Flandre autrichienne,"3437,5",1375,Livres,"2,5",
168,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Gomme ; de Senegal,Flandre autrichienne,12285,8190,Livres,"1,5",
169,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Graine de jardin,Flandre autrichienne,500,500,Livres,1,
170,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Herbes d'orseilles,Flandre autrichienne,"2225,5",8900,Livres,"0,25","0,5 erreur calcul"
171,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Huile ; de lin,Flandre autrichienne,8715,"124,5",Barils,70,
172,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Huile ; de poisson,Flandre autrichienne,"22940,5",91762,Livres,"0,25",
173,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Huile ; de vitriol,Flandre autrichienne,"12476,25",16635,Livres,"0,75",
174,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Indigo,Flandre autrichienne,42259,6037,Livres,7,
175,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Librairie,Flandre autrichienne,600,300,Livres,2,
176,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Limes,Flandre autrichienne,795,1325,Livres,"0,6",
177,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Litarge,Flandre autrichienne,9891,49455,Livres,"0,2",
178,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Marchandises Meslées,Flandre autrichienne,1490,1,Valeur,1490,
179,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Marons,Flandre autrichienne,90,900,Livres,"0,1",
180,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Mercerie,Flandre autrichienne,"883,8",4419,Livres,"0,2",
181,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Meulardeaux,Flandre autrichienne,185,37,En nombre,5,
182,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Mine de plomb,Flandre autrichienne,"103092,4",515462,Livres,"0,2",
183,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Moulin a poivre,Flandre autrichienne,"214,2",357,Livres,"0,6",
184,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Ocre,Flandre autrichienne,72,6,Barils,12,
185,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Peaux ; de castor,Flandre autrichienne,13000,2600,Livres,5,
186,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,6,Peaux ; d'ours,Flandre autrichienne,1320,11,Douzaines,120,
187,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Pelleterie crue,Flandre autrichienne,180,240,Livres,"0,75",
188,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Pierres a faulx,Flandre autrichienne,4,40,Livres,"0,1",
189,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Piment,Flandre autrichienne,"31717,8",35242,Livres,"0,9",
190,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Planches de sapin,Flandre autrichienne,200,200,En nombre,1,
191,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Plomb ; en saumon,Flandre autrichienne,28905,144525,Livres,"0,2",
192,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Plomb ; en tables,Flandre autrichienne,"3397,5",11325,Livres,"0,3",
193,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Poil ; de castor,Flandre autrichienne,60,12,Livres,5,
194,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Poil ; de chevrotin,Flandre autrichienne,1120,11200,Livres,"0,1",
195,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Poivre,Flandre autrichienne,"189688,4",86222,Livres,"2,2",
196,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Porcelaine,Flandre autrichienne,90,18,Livres,5,
197,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Poudre a feu,Flandre autrichienne,4400,11000,Livres,"0,4",
198,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Quincaille de fer,Flandre autrichienne,"2615,4",4359,Livres,"0,6",
199,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Ris,Flandre autrichienne,"86321,1",287737,Livres,"0,3",
200,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Salpetre,Flandre autrichienne,38700,51600,Livres,"0,75",
201,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Saumon salé,Flandre autrichienne,"90107,1",300357,Livres,"0,3",
202,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Saxafras,Flandre autrichienne,478,1912,Livres,"0,25",
203,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Sel de Globert,Flandre autrichienne,200,1,Valeur,200,
204,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Selle de cheval,Flandre autrichienne,266,1,Valeur,266,
205,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Sirop de Capilaire,Flandre autrichienne,1851,1,Valeur,1851,
206,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Soude,Flandre autrichienne,"84106,25",336425,Livres,"0,25",
207,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Soye de porc,Flandre autrichienne,525,700,Livres,"0,75",
208,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Sucre en pain,Flandre autrichienne,779,779,Livres,1,
209,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Toile ; de coton,Flandre autrichienne,130200,2604,Pièces,50,
210,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Toile ; linge de table,Flandre autrichienne,200,1,Valeur,200,
211,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Verres cristalins,Flandre autrichienne,135,225,Livres,"0,6",
212,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Acier,Hollande,"52158,4",130396,Livres,"0,4",
213,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Agaric,Hollande,615,410,Livres,"1,5",
214,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Aiguilles,Hollande,265,53,Livres,5,
215,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Allegias,Hollande,225,9,Pièces,25,
216,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Allibanis,Hollande,300,10,Pièces,30,
217,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Aloes ; cabalin,Hollande,666,666,Livres,1,
218,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,7,Aloes ; moyen,Hollande,1545,1545,Livres,1,
219,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Alun,Hollande,"39933,3",133111,Livres,"0,3",
220,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Amandes cassées,Hollande,"54213,3",120474,Livres,"0,45",
221,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Amidon,Hollande,611,3055,Livres,"0,2",
222,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Anabas,Hollande,7500,500,Pièces,15,
223,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Angelique,Hollande,"289,5",193,Livres,"1,5",
224,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Anis etoillé,Hollande,"1157,5",463,Livres,"2,5",
225,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Antolphe de Geroffle,Hollande,6165,411,Livres,15,
226,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Arcenic,Hollande,"1107,4",5537,Livres,"0,2",
227,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Argent vif,Hollande,680,170,Livres,4,
228,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Armes ; blanches,Hollande,"2485,5",1657,Livres,"1,5",
229,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Armes ; a feu ; fusils,Hollande,5000,500,En nombre,10,
230,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Armes ; a feu,Hollande,2025,2250,Livres,"0,9",
231,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Arquifou,Hollande,60,600,Livres,"0,1",
232,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Asphaltum,Hollande,300,100,Livres,3,
233,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Assafetida,Hollande,950,475,Livres,2,
234,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Azur,Hollande,107679,107679,Livres,1,
235,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Bajutapeaux,Hollande,8100,270,Pièces,30,
236,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Baleine ; coupée,Hollande,21192,5298,Livres,4,
237,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,baleine ; en fanon,Hollande,80855,32342,Livres,"2,5",
238,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Barbues de Grez,Hollande,1288,1288,En nombre,1,
239,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Baume du perou,Hollande,425,85,Livres,5,
240,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Baye de laurier,Hollande,96,320,Livres,"0,3",
241,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Bazin,Hollande,3990,"110,833",Pièces,36,110 pièces 5/6
242,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Bedelium,Hollande,18,12,Livres,"1,5",
243,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Beujoin,Hollande,1050,525,Livres,2,
244,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Beuf salé,Hollande,72,360,Livres,"0,2",
245,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Beure,Hollande,82,205,Livres,"0,4",
246,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Bierre,Hollande,128,"5,333",Muids,24,
247,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Blanc ; de baleine,Hollande,2774,1387,Livres,2,
248,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Blanc ; de plomb,Hollande,"3261,6",10872,Livres,"0,3",
249,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,boetes de sapin,Hollande,"32,5",65,Livres,"0,5",
250,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Bois ; de buis,Hollande,"10589,85",70599,Livres,"0,15",
251,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Bois ; de buis,Hollande,100,1,Valeur,100,
252,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Bois ; de caliatour moulu,Hollande,"887,5",3550,Livres,"0,25",
253,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Bois ; de campeche ; en buches,Hollande,"10403,85",69359,Livres,"0,15",
254,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,8,Bois ; de campeche ; moulu,Hollande,"1088,6",5443,Livres,"0,2",
255,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,9,Bois ; d'Ebeinne,Hollande,"5012,5",10025,Livres,"0,5",
256,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,9,Bois ; de fernambourg ; en buches,Hollande,"1451,25",3225,Livres,"0,45",
257,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,9,Bois de fernambourg ; moulu,Hollande,"2990,5",5981,Livres,"0,5",
258,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,9,Bois ; de Geroffle,Hollande,120,30,Livres,4,
259,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,9,Bois ; du Japon,Hollande,431,2155,Livres,"0,2",
260,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,9,Bois ; jaune ; en buches,Hollande,"3902,5",39025,Livres,"0,1",
261,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,9,Bois ; jaune ; moulu,Hollande,"187,5",1250,Livres,"0,15",
262,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,9,Bois ; de marqueterie,Hollande,4410,14700,Livres,"0,3",
263,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Entrées - 1767-69-74.csv,Local,1767,Imports,Rouen,9,Bois ; nefretique,Hollande,6,10,Livres,"0,6",
