numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,remarks
129,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Porcelaine,Angleterre,47285,9457,Livres,5,
130,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Quincaille ; de cuivre,Angleterre,125,50,Livres,"2,5",
131,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Quincaille ; de fer,Angleterre,84,140,Livres,"0,6",
132,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Raisin sec,Angleterre,"178,5",1190,Livres,"0,15",
133,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Ruban ; or et argent,Angleterre,400,5,Livres,80,5 livresplus 4 onces
134,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Ruban ; or et argent,Angleterre,20,4,onces,5,5 livresplus 4 onces
135,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Ruban ; de soye,Angleterre,5460,91,Livres,60,91 livres plus 2 onces
136,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Ruban ; de soye,Angleterre,"7,5",2,Onces,"3,75",91 livres plus 2 onces
137,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Saffran,Angleterre,4500,250,Livres,18,
138,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Savon,Angleterre,"168,75",375,Livres,"0,45",
139,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Serge de laine,Angleterre,740,370,Livres,2,
140,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Siamoise,Angleterre,5836,1459,Livres,4,
141,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Socs de fer,Angleterre,"535,2",1338,Livres,"0,4",
142,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Souliers,Angleterre,244,"5,083",douzaine,48,
143,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Taffia,Angleterre,2700,1800,Pots,"1,5",
144,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Tapisserie des Gobelins,Angleterre,6000,75,Livres,80,
145,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Terre a pottier,Angleterre,120,1,Valeur,120,
146,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Thé,Angleterre,1113828,278457,Livres,4,
147,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Toile cirée,Angleterre,3790,1,Valeur,3790,
148,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Toile ; de lin de Rouen,Angleterre,1340,134,Livres,10,
149,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Toile ; de Valenciennes,Angleterre,1800,300,Livres,6,
150,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Vaudes,Angleterre,"4453,8",7423,Bottes,"0,6",
151,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Vaudes,Angleterre,"572,3",5723,Livres,"0,1",
152,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Vin ; de Bordeaux,Angleterre,50,"0,5",Muids,100,
153,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Vin ; de Bourgogne,Angleterre,"4701,67","18,083",Muids,260,
154,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Vin ; de Champagne,Angleterre,225,"0,75",Muids,300,
155,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Vin ; français,Angleterre,"687,5",1375,Pintes,"0,5",
156,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Vin ; de liqueur,Angleterre,100,"0,333",Muids,300,
157,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Vin ; ordinaire,Angleterre,8784,61,Muids,144,
158,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,5,Voide,Angleterre,240,400,Bottes,"0,6",
159,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Bas de soye,Danemark,315,63,Livres,50,"-2835 erreur calcul, il manque un zéro"
160,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Beurre,Danemark,339,678,Livres,"0,5",
161,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Bierre,Danemark,"108,25",433,Pots,"0,25",
162,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Bougie,Danemark,650,325,Livres,2,
163,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Caffé,Danemark,20457,22730,Livres,"0,9",
164,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Chardons a drapier,Danemark,440,22,Manes,20,
165,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Chocolat,Danemark,726,242,Livres,3,
166,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Cizeaux,Danemark,100,1,Valeur,100,
167,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Confitures,Danemark,2239,2239,Livres,1,
168,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Cordages,Danemark,914,2285,Livres,"0,4",
169,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Coton filé,Danemark,0,74,En nombre,0,"Pas de prix unitaire, sur la page une étiquette indique : cet article est inintelligible"
170,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Cristaux d'office,Danemark,1140,1900,Livres,"0,6",
171,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Dentelle de soye,Danemark,3850,11,Livres,350,
172,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Drap d'Elbeuf,Danemark,588,42,Aulnes,14,
173,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Drap d'Elbeuf,Danemark,225,45,Livres,5,
174,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Eau ; de la Reine d'Hongrie,Danemark,475,190,Livres,"2,5",
175,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Eau ; de senteur,Danemark,"207,5",83,Livres,"2,5",
176,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Eau ; de vie,Danemark,1520,760,Pots,2,
177,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Etoffe ; de soye,Danemark,16005,"266,75",Livres,60,
178,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Etoffe ; au quart,Danemark,660,33,Livres,20,
179,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Etoffe ; a peu,Danemark,175,"17,5",Livres,10,
180,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Eventails fins,Danemark,180,5,Douzaines,36,
181,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Fayance,Danemark,240,400,Livres,"0,6",
182,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Fer en marmitte,Danemark,892,446,En nombre,2,
183,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Fer en marmitte,Danemark,"4424,5",44245,Livres,"0,1",
184,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Feves,Danemark,"132,75",885,Livres,"0,15",
185,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Flanelle imprimée,Danemark,2000,500,Livres,4,
186,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Fromage commun,Danemark,"269,1",897,Livres,"0,3",
187,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Fruits cruds,Danemark,"667,5","44,5",Barils,15,1/2 baril
188,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Fruits à l'eau de vie,Danemark,156,1,Valeur,156,
189,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Gans communs,Danemark,1150,230,Livres,5,
190,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Glaces de miroirs,Danemark,2150,430,Livres,5,
191,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Houblon,Danemark,"570,4",1426,Livres,"0,4",
192,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,6,Huile d'olive,Danemark,147,245,Livres,"0,6",
193,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Lentille,Danemark,250,1000,Livres,"0,25",
194,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Marchandises meslées,Danemark,9440,1,Valeur,9440,
195,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Marons,Danemark,60,400,Livres,"0,15",
196,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Mercerie,Danemark,5576,1394,Livres,4,
197,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Mercerie,Danemark,850,1,Valeur,850,
198,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Miel,Danemark,"38,1",254,Livres,"0,15",
199,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Mouchoirs de Rouen,Danemark,1600,400,Livres,4,
200,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Papier peint,Danemark,100,25,Livres,4,
201,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Porcelaine,Danemark,1125,225,Livres,5,
202,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Poudre a poudrer,Danemark,"61,2",204,Livres,"0,3",
203,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Pruneaux,Danemark,220,550,Livres,"0,4",
204,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Quincaille de fer,Danemark,150,250,Livres,"0,6",
205,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Raisin sec,Danemark,"260,7",1738,Livres,"0,15",
206,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Ruban de soye,Danemark,1500,25,Livres,60,
207,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Saffran,Danemark,450,25,Livres,18,
208,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Savon noir,Danemark,12,60,Livres,"0,2",
209,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Serge de laine,Danemark,60,30,Livres,2,
210,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Siamoise,Danemark,4572,1143,Livres,4,
211,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Soye à coudre,Danemark,160,4,Livres,40,
212,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Sucre brut,Danemark,398,995,Livres,"0,4",
213,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Toile de lin de Rouen,Danemark,2800,280,Livres,10,
214,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Velours de coton,Danemark,1300,130,Livres,10,
215,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Verres a boires,Danemark,418,418,Livres,1,
216,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Vin ; de Bourgogne,Danemark,"1581,67","6,083",Muids,260,
217,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Vin ; de Champagne,Danemark,8000,"26,667",Muids,300,
218,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Vin ; de liqueur,Danemark,200,100,Bouteilles,2,
219,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Vin ; ordinaire,Danemark,2232,"15,5",Muids,144,
220,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Vinaigre,Danemark,340,"5,667",Muids,60,
221,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Vinaigre,Danemark,90,"0,5",Tonneaux,180,
222,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Aigre de cidre,Espagne,360,3,Tonneaux,120,
223,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Amidon,Espagne,"1271,7",4239,Livres,"0,3",
224,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,7,Bazin,Espagne,1916,479,Livres,4,
225,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Bas ; de fil,Espagne,600,120,Livres,5,
226,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Bas ; de laine,Espagne,140,20,Livres,7,
227,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Bas ; de soye,Espagne,"1237,5","24,75",Livres,50,
228,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Beuf salé,Espagne,316,1580,Livres,"0,2",
229,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Beurre,Espagne,"326,5",653,Livres,"0,5",
230,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Bierre,Espagne,250,10,Muids,25,
231,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Bled froment,Espagne,30270,201800,Livres,"0,15",
232,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Bonnets de coton,Espagne,400,100,Livres,4,
233,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Bougie,Espagne,684,342,Livres,2,
234,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Bourses a cheveux,Espagne,110,1,Valeur,110,
235,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Bouteilles de verre,Espagne,403,"134,333",Douzaine,3,
236,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Boutons d'or,Espagne,150,1,Valeur,150,
237,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Camelot,Espagne,2676,669,Livres,4,
238,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Cardes a carder,Espagne,"131,25",75,Livres,"1,75",
239,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Chaises et fauteuils,Espagne,603,1,Valeur,603,
240,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Chapeaux ; castor,Espagne,7000,350,En nombre,20,
241,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Chapeaux ; castor,Espagne,6000,1,Valeur,6000,
242,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Chapeaux ; my castor,Espagne,390,39,En nombre,10,
243,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Cidre,Espagne,20,"0,667",Muids,30,
244,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Confitures,Espagne,6429,6429,Livres,1,
245,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Coutil,Espagne,1548,774,Livres,2,
246,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Cristaux,Espagne,285,1,Valeur,285,
247,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Cuivre argenté,Espagne,176,1,Valeur,176,
248,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Cuivre vieux,Espagne,"166,5",185,Livres,"0,9",
249,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Dentelle ; de fil,Espagne,175,"1,75",Livres,100,
250,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Dentelle ; de soye,Espagne,4200,12,Livres,350,
251,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Drap ; d'Andely,Espagne,7200,400,Aulnes,18,
252,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Drap d'arnetal,Espagne,1050,75,Aulnes,14,
253,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Drap ; d'Elbeuf,Espagne,398230,28445,Aulnes,14,
254,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Drap ; de louviers,Espagne,3564,198,Aulnes,18,
255,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Drap ; de louviers,Espagne,2580,430,Livres,6,
256,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Drap ; de Sedan,Espagne,151000,302,Pieces,500,
257,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Drap ; de Sedan,Espagne,7077,337,Aulnes,21,
258,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Drap ; de Sedan,Espagne,10500,1750,Livres,6,
259,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Drap ; de Varobais,Espagne,13055,1865,Livres,7,Drap de Van Robais
260,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,8,Draperies petites,Espagne,6880,1720,Livres,4,
261,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,9,Eau ; des Carmes,Espagne,"6327,5",2531,Livres,"2,5",
262,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,9,Eau ; de melice,Espagne,"697,5",279,Livres,"2,5",
263,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,9,Epingles,Espagne,44249,1,Valeur,44249,
