numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,unverified
325,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,cloches de fonte vieille,Isles françoises de l'amerique,675,livres,1.25,843.75,0,,1
326,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,coquillages de mer,Isles françoises de l'amerique,50,livres,1,50,0,,1
327,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,cabare any ?,Isles françoises de l'amerique,1,nombre,5,5,0,,1
328,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,dents d'elephans,Isles françoises de l'amerique,2185,livres,2,4370,0,,1
329,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,eau de citronelle,Isles françoises de l'amerique,866,bouteilles,6,5196,0,,1
330,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,ecaille de tortuë,Isles françoises de l'amerique,3240,livres,9,29160,0,,1
331,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,etain creux,Isles françoises de l'amerique,560,livres,0.6,336,0,,1
332,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,gingembre,Isles françoises de l'amerique,10850,livres,0.15,1627.5,0,,1
333,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,grains de chapelet,Isles françoises de l'amerique,4525,livres,0.05,226.25,0,,1
334,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,huile de moruë,Isles françoises de l'amerique,335,bariques,100,33500,0,,1
335,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,herbes capillaire,Isles françoises de l'amerique,50,livres,2,100,0,,1
336,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,indigo,Isles françoises de l'amerique,484670,livres,2.75,1332842.5,0,,1
337,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,indiennes,Isles françoises de l'amerique,3,pieces,15,45,0,,1
338,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,langues et ? De morues,Isles françoises de l'amerique,7,quarts,6,42,0,,1
339,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,7,langues et ? De morues,Isles françoises de l'amerique,262300,nombre,0.01,2623,0,,1
340,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,moruë verte,Isles françoises de l'amerique,511840,nombre,0.7,358288,0,,1
341,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,moruë seche,Isles françoises de l'amerique,765850,livres,0.18,137853,0,,1
342,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,mercerie de retour,Isles françoises de l'amerique,600,livres,2,1200,0,,1
343,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,madriers de bois d'acajou de 9 à 10 pieds,Isles françoises de l'amerique,550,pièces,20,11000,0,,1
344,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,ongles d'ecailles de tortuë,Isles françoises de l'amerique,20,livres,5,100,0,,1
345,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,peaux de chat cervier,Isles françoises de l'amerique,8,nombre,0,0,0,absence de prix total,1
346,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,porcelaine,Isles françoises de l'amerique,8,livres,5,40,0,,1
347,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,planches d'acajou de 12 pieds,Isles françoises de l'amerique,110,pièces,2.5,275,0,,1
348,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,planches d'acajou de 10 pieds,Isles françoises de l'amerique,108,pièces,2,216,0,,1
349,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,planches de sapin,Isles françoises de l'amerique,100,nombre,0.75,75,0,,1
350,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,quinquina,Isles françoises de l'amerique,200,livres,4,800,0,,1
351,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,quinquaille de retour,Isles françoises de l'amerique,152,livres,1,152,0,,1
352,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,ris,Isles françoises de l'amerique,100,livres,0.15,15,0,,1
353,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,raves de morue,Isles françoises de l'amerique,145,bariques,25,3625,0,,1
354,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,rocou,Isles françoises de l'amerique,167025,livres,0.4,66810,0,,1
355,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,saumon salé,Isles françoises de l'amerique,1,bariques,100,100,0,,1
356,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,saumon salé,Isles françoises de l'amerique,10,,30,300,0,,1
357,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,sucre blanc terré,Isles françoises de l'amerique,608200,livres,0.375,228075,0,,1
358,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,sucre terré moyen,Isles françoises de l'amerique,4349650,livres,0.3,1304895,0,,1
359,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,sucre terré teste de forme,Isles françoises de l'amerique,4334675,livres,0.22,953628.5,0,,1
360,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,sucre brut,Isles françoises de l'amerique,13459625,livres,0.15,2018943.75,0,,1
361,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,sirop de sucre,Isles françoises de l'amerique,1350,livres,0.05,67.5,0,,1
362,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,sirop de limons,Isles françoises de l'amerique,840,livres,0.75,630,0,,1
363,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,tabac en poudre,Isles françoises de l'amerique,365120,livres,0.45,164304,0,,1
364,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,tabac filé,Isles françoises de l'amerique,2875,livres,0.6,1725,0,,1
365,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,tabac en feuille,Isles françoises de l'amerique,2800,livres,0.5,1400,0,,1
366,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,toiles de retour,Isles françoises de l'amerique,35,livres,2,70,0,,1
367,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,8,vestes de cottonade,Isles françoises de l'amerique,36,nombre,4,144,0,,1
368,Hasna,AD44 C706,Local/Nantes/Nantes – Imports – 1731.csv,Local,1731,Imports,Nantes,,,,,,0,0,0,,1
