numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
316,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,12,"Mouchoirs, de fil",,192360,8015,,,douzaines,331512,,,,,,0
317,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,12,"Mouchoirs, de fil",,89856,3744,,,douzaines,331512,,,,,,0
318,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,12,"Mouchoirs, de fil",,49296,2054,,,douzaines,331512,,,,,,0
319,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,12,"Mouchoirs, de fil",,96080,6005,,,douzaines,,,,,,,0
320,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,12,"Mouchoirs, de linon",,2000,500,,,en nombres,,,,,,,0
321,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,12,Mouchoirs ; de soye,,294,7,,,douzaines,1974,,,,,,0
322,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,12,Mouchoirs ; de soye,,1680,40,,,douzaines,1974,,,,,,0
323,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,12,Mouchoirs ; de soye,,8862,211,,,douzaines,,,,,,,0
324,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Moulins à vanner le café,,1450,11,,,en nombres,,,,,,,0
325,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,13,Moulins à vanner le café,,150,1,,,en nombres,,,,,,,0
326,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Moulins à sucre complet,,56974,26,,,en nombres,,,,,,,0
327,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Mousseline de l'Inde,,59340,5374,,,aunes,,,,,,,0
328,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Moustiquaire en fil,,11230,3740,,,aunes,,,,,,,0
329,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Outils divers,,7671,,,,,8775,,,,,,0
330,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,13,Outils divers,,1104,,,,,8775,,,,,,0
331,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,13,Outils divers,,305,,,,,,,,,,,0
332,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Ouvrage ; de charronnage,,19747,,,,,26007,,,,,,0
333,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,13,Ouvrage ; de charronnage,,6260,,,,,26007,,,,,,0
334,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Ouvrage ; de cuir ; bottes,,2160,72,,,paires,2220,,,,,,0
335,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,13,Ouvrage ; de cuir ; bottes,,60,2,,,paires,2220,,,,,,0
336,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Ouvrage ; de cuir ; harnais de chevaux,,2956,,,,,3133,,,,,,0
337,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,13,Ouvrage ; de cuir ; harnais de chevaux,,177,,,,,3133,,,,,,0
338,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Ouvrage ; de cuir ; sellerie,,10161,,,,,17531,,,,,,0
339,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,13,Ouvrage ; de cuir ; sellerie,,5305,,,,,17531,,,,,,0
340,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,13,Ouvrage ; de cuir ; sellerie,,2065,,,,,17531,,,,,,0
341,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Ouvrage ; de cuir ; souliers d'homme,,99804,24951,,,paires,101776,,,,,,0
342,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,13,Ouvrage ; de cuir ; souliers d'homme,,160,40,,,paires,101776,,,,,,0
343,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,13,Ouvrage ; de cuir ; souliers d'homme,,1812,453,,,paires,101776,,,,,,0
344,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,13,Ouvrage ; de cuir ; souliers d'homme,,24,6,,,paires,,,,,,,0
345,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Ouvrage ; de cuir ; ??? en soye pour femmes,,28674,7169,,,paires,30018,,,,,Doute sur la marchandise,0
346,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,13,Ouvrage ; de cuir ; ??? en soye pour femmes,,1344,336,,,paires,30018,,,,,Doute sur la marchandise,0
347,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Ouvrage ; d'horlogerie,,1200,,,,,1500,,,,,,0
348,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,13,Ouvrage ; d'horlogerie,,300,,,,,1500,,,,,,0
349,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Ouvrage ; de cuivre doré et argenté,,2212,,,,,2262,,,,,,0
350,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,13,Ouvrage ; de cuivre doré et argenté,,50,,,,,2262,,,,,,0
351,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,13,Ouvrage ; de cuivre doré et argenté,,600,,,,,,,,,,,0
352,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Ouvrage ; de mode,,13863,,,,,15663,,,,,,0
353,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,13,Ouvrage ; de mode,,1800,,,,,15663,,,,,,0
354,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Ouvrage ; de terre cuite,,124975,,,,,137237,,,,,,0
355,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,13,Ouvrage ; de terre cuite,,4030,,,,,137237,,,,,,0
356,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,13,Ouvrage ; de terre cuite,,8232,,,,,137237,,,,,,0
357,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,13,Ouvrage ; de terre cuite,,6892,,,,,,,,,,,0
358,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Papeterie ; papier à écrire,,10810,2162,,,rames,,,,,,,0
359,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,13,Papeterie ; papier à écrire,,1965,393,,,rames,,,,,,,0
360,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,13,Papeterie ; papier à écrire,,40,8,,,rames,,,,,,,0
361,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Papeterie ; papier peint,,6890,1378,,,rouleaux,,,,,,,0
362,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,13,Papeterie ; papier peint,,340,68,,,rouleaux,,,,,,,0
363,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Parasols,,936,52,,,en nombres,2448,,,,,,0
364,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,13,Parasols,,1512,84,,,en nombres,2448,,,,,,0
365,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Parfumerie ; divers,,1375,,,,,,,,,,,0
366,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Parfumerie ; pommade,,1336,668,,,livres,1342,,,,,,0
367,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,13,Parfumerie ; pommade,,6,3,,,livres,1342,,,,,,0
368,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Parfumerie ; poudre à poudrer,,42241,105603,,,livres,,,,,,,0
369,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,13,Parfumerie ; poudre à poudrer,,480,1200,,,livres,,,,,,,0
370,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,13,Parfumerie ; poudre à poudrer,,1251,3128,,,livres,,,,,,,0
371,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,13,Parfumerie ; poudre à poudrer,,4,10,,,livres,,,,,,,0
372,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Parfumerie ; eaux de senteur,,906,302,,,bouteilles,,,,,,,0
373,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,13,Parfumerie ; eaux de senteur,,165,55,,,bouteilles,,,,,,,0
374,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Peaux de veaux corroyés,,5040,105,,,douzaines,,,,,,,0
375,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,13,Peaux de veaux corroyés,,576,12,,,douzaines,,,,,,,0
376,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,13,Peaux de veaux corroyés,,4224,88,,,douzaines,,,,,,,0
377,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Pierre à bâtir,,7387,,,,,8198,,,,,,0
378,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,13,Pierre à bâtir,,811,,,,,8198,,,,,,0
379,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Pierre à fusil,,251,70400,,,en nombres,,,,,,,0
380,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,13,Pierre à fusil,,362870,1451,,,en nombres,,,,,,,0
381,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,13,Pipes à fumer,,4070,815,,,grosses,,,,,,,0
382,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Plomb,,6195,21747,,,livres,16487,,,,,,0
383,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,13,Plomb,,1705,6500,,,livres,16487,,,,,,0
384,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,13,Plomb,,8587,25765,,,livres,16487,,,,,,0
385,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,13,Plomb,,3055,9351,,,livres,,,,,,,0
386,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Plumes d'autruches apprêtées,,20100,"100,5",,,livres,21500,,,,,,0
387,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,13,Plumes d'autruches apprêtées,,1400,7,,,livres,21500,,,,,,0
388,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Poissons salés ; divers harengs sardines,,14137,,,,,,,,,,,0
389,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,13,Poissons salés ; divers harengs sardines,,177,,,,,,,,,,,0
390,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,13,Poissons salés ; divers harengs sardines,,148,,,,,,,,,,,0
391,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,13,Poissons salés ; divers harengs sardines,,901,,,,,,,,,,,0
392,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Poissons salés ; morues avec harengs de la prise,,45770,152900,,,livres,,,,,,,0
393,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Poissons salés ; morues,,2019,8323,,,livres,,,,,,,0
394,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,13,Poissons salés ; morues,,562,1951,,,livres,,,,,,,0
395,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Poudre à canon de guerre,,20266,23303,,,livres,,,,,,,0
396,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,13,Poudre à canon de guerre,,222620,296667,,,livres,,,,,,,0
397,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Porcelaine,,11296,1616,,,livres,,,,,,,0
398,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,13,Quincailleire en fer,,72456,131377,,,livres,77449,,,,,,0
399,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,13,Quincailleire en fer,,450,900,,,livres,77449,,,,,,0
400,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,13,Quincailleire en fer,,4543,8886,,,livres,77449,,,,,,0
401,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,13,Quincailleire en fer,,3204,6409,,,livres,,,,,,,0
402,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,13,Rassade,,25287,16857,,,,,,,,,,0
403,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Rubans de soye,,25360,357,,,livres,28360,,,,,,0
404,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Rubans de soye,,3000,"37,5",,,livres,28360,,,,,,0
405,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Sacs à café,,37094,20608,,,en nombres,38714,,,,,,0
406,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Sacs à café,,1530,859,,,en nombres,38714,,,,,,0
407,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Sacs à café,,90,50,,,en nombres,38714,,,,,,0
408,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Savon,,7641,12735,,,livres,7803,,,,,,0
409,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Savon,,162,270,,,livres,7803,,,,,,0
410,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Savon,,195,325,,,livres,,,,,,,0
411,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Sel de mer,,4435,15,,,marcs de Paris,5004,,,,,,0
412,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Sel de mer,,443,15,,,???,5004,,,,,Doute sur l'unité,1
413,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Sel de mer,,443,4,,,???,5004,,,,,Doute sur l'unité,2
414,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Sel de mer,,443,3,,,???,5004,,,,,Doute sur l'unité,2
415,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Sel de mer,,443,1,,,???,5004,,,,,Doute sur l'unité,2
416,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Sel de mer,,126,4,,,???,5004,,,,,Doute sur l'unité,1
417,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Sel de mer,,126,3,,,???,5004,,,,,Doute sur l'unité,2
418,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Sel de mer,,126,1,,,???,5004,,,,,Doute sur l'unité,2
419,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Sel de mer,,411,14,,,???,,,,,,Doute sur l'unité,1
420,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Sel de mer,,411,3,,,???,,,,,,Doute sur l'unité,2
421,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Sel de mer,,411,2,,,???,,,,,,Doute sur l'unité,2
422,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Sirop mélasse,,1148,6043,,,livres,,,,,,,0
423,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Soye à coudre,,1463,"38,5",,,livres,,,,,,,0
424,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Sucre brut et terré,,599,1090,,,livres,706,,,,,,0
425,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Sucre brut et terré,,60,110,,,livres,706,,,,,,0
426,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Sucre brut et terré,,47,86,,,livres,706,,,,,,0
427,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Sucre brut et terré,,4239,9648,,,livres,,,,,,,0
428,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Suif ; fondu,,22183,36972,,,livres,22270,,,,,,0
429,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Suif ; fondu,,87,145,,,livres,22270,,,,,,0
430,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Suif ; fondu,,441,735,,,livres,,,,,,,0
431,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Suif ; en chandelle,,24876,33168,,,livres,25723,,,,,,0
432,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Suif ; en chandelle,,420,560,,,livres,25723,,,,,,0
433,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Suif ; en chandelle,,427,570,,,livres,25723,,,,,,0
434,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Suif ; en chandelle,,2115,2821,,,livres,,,,,,,0
435,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Tabac râpé de la ferme,,15980,4439,,,livres,5369,,,,,,0
436,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Tabac râpé de la ferme,,3168,880,,,livres,5369,,,,,,0
437,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Tabac râpé de la ferme,,180,50,,,livres,5369,,,,,,0
438,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Tabac râpé de la ferme,,1476,410,,,livres,,,,,,,0
439,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Tamis de fil de laiton,,1824,122,,,en nombres,,,,,,,0
440,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Toiles ; batiste écrue,,3181,900,,,aunes,,,,,,,0
441,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Toiles ; batiste fine,,30056,4737,,,aunes,32936,,,,,,0
442,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Toiles ; batiste fine,,2880,480,,,aunes,32936,,,,,,0
443,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Toiles ; linon,,3660,610,,,aunes,,,,,,,0
444,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Toiles ; bazin,,29424,5462,,,aunes,,,,,,,0
445,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Toiles ; bazin,,15616,7105,,,aunes,,,,,,,0
446,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Toiles ; coutil,,1106,1180,,,aunes,9404,,,,,,0
447,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Toiles ; coutil,,5960,3400,,,aunes,9404,,,,,,0
448,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Toiles ; coutil,,2338,1061,,,aunes,9404,,,,,,0
449,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Toiles ; coutil,,22162,10065,,,aunes,,,,,,,0
450,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Toiles ; de coton,,22722,5718,,,aunes,,,,,,,0
451,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Toiles ; de coton,,43086,3960,,,aunes,,,,,,,1
452,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Toiles ; de coton,,43086,717,,,pièces,,,,,,,2
453,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Toiles ; fil et laine à carreaux,,3320,1660,,,aunes,,,,,,,0
454,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Toiles ; indienne d'Inde,,223216,7972,,,pièces,,,,,,,0
455,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Toiles ; indienne de France,,196423,39339,,,aunes,206471,,,,,,0
456,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Toiles ; indienne de France,,7400,1480,,,aunes,206471,,,,,,0
457,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Toiles ; indienne de France,,2648,662,,,aunes,206471,,,,,,0
458,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Toiles ; indienne de France,,55858,11456,,,aunes,,,,,,,0
459,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Toiles ; de lin fine,,375233,93000,,,aunes,442239,,,,,,0
460,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Toiles ; de lin fine,,51203,12622,,,aunes,442239,,,,,,0
461,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Toiles ; de lin fine,,15803,3887,,,aunes,442239,,,,,,0
462,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Toiles ; de lin fine,,24061,7782,,,aunes,,,,,,,0
463,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Toiles ; de lin commune,,217416,96621,,,aunes,376168,,,,,,0
464,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Toiles ; de lin commune,,148680,66080,,,aunes,376168,,,,,,0
465,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Toiles ; de lin commune,,10072,4752,,,aunes,376168,,,,,,0
466,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Toiles ; de lin commune,,8615,3940,,,aunes,,,,,,,0
467,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,14,Toiles ; de lin grosse pour nègre,,521202,434335,,,aunes,645570,,,,,,0
468,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,14,Toiles ; de lin grosse pour nègre,,96906,80755,,,aunes,645570,,,,,,0
469,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,14,Toiles ; de lin grosse pour nègre,,27462,22885,,,aunes,645570,,,,,,0
470,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,14,Toiles ; de lin grosse pour nègre,,2412,2010,,,aunes,,,,,,,0
