numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
318,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Orfèvrerie bijouterie ; bijouterie,,18340,,,,,40152,,,,,,0
319,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Orfèvrerie bijouterie ; bijouterie,,5455,,,,,40152,,,,,,0
320,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,19,Orfèvrerie bijouterie ; bijouterie,,3800,,,,,,,,,,,0
321,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Orfèvrerie bijouterie ; vaisselle d'argent,,41170,748,,,marcs,128072,,,,,,1
322,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Orfèvrerie bijouterie ; vaisselle d'argent,,41170,4,,,onces,128072,,,,,,2
323,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Orfèvrerie bijouterie ; vaisselle d'argent,,41170,4,,,gros,128072,,,,,,2
324,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Orfèvrerie bijouterie ; vaisselle d'argent,,30840,560,,,marcs,128072,,,,,,1
325,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Orfèvrerie bijouterie ; vaisselle d'argent,,30840,6,,,onces,128072,,,,,,2
326,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Orfèvrerie bijouterie ; vaisselle d'argent,,56062,837,,,marcs,128072,,,,,,1
327,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Orfèvrerie bijouterie ; vaisselle d'argent,,56062,4,,,onces,128072,,,,,,2
328,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Orfèvrerie bijouterie ; vaisselle d'argent,,56062,2,,,caisses,128072,,,,,,2
329,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,19,Orfèvrerie bijouterie ; vaisselle d'argent,,3533,64,,,marcs,15333,,,,,Doute sur l'unité,1
330,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,19,Orfèvrerie bijouterie ; vaisselle d'argent,,3533,2,,,onces,15333,,,,,,2
331,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Ouvrages ; de cuir ; souliers de cuir,,14697,4899,,,paires,15333,,,,,,0
332,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Ouvrages ; de cuir ; souliers de cuir,,624,208,,,paires,,,,,,,0
333,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,19,Ouvrages ; de cuir ; souliers de cuir,,12,4,,,paires,,,,,,,0
334,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,19,Ouvrages ; de cuir ; souliers de cuir,,144,48,,,paires,,,,,,,0
335,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Ouvrages ; de cuir ; bonnet en soye,,9230,,,,,13210,,,,,Doute sur la marchandise,0
336,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Ouvrages ; de cuir ; bonnet en soye,,250,,,,,13210,,,,,Doute sur la marchandise,0
337,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Ouvrages ; de cuir ; bonnet en soye,,1700,,,,,13210,,,,,Doute sur la marchandise,0
338,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,19,Ouvrages ; de cuir ; bonnet en soye,,2030,,,,,13210,,,,,Doute sur la marchandise,0
339,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Ouvrages ; de cuir ; harnais de chevaux en cuir,,2580,,,,,24520,,,,,Doute sur la marchandise,0
340,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Ouvrages ; de cuir ; harnais de chevaux en cuir,,16940,,,,,24520,,,,,Doute sur la marchandise,0
341,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Ouvrages ; de cuir ; harnais de chevaux en cuir,,5000,,,,,24520,,,,,Doute sur la marchandise,0
342,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Ouvrages ; de cuivre ; doré et argenté,,5162,,,,,5222,,,,,,0
343,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Ouvrages ; de cuivre ; doré et argenté,,60,,,,,5222,,,,,,0
344,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Ouvrages ; de mode,,5484,,,,,7246,,,,,,0
345,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Ouvrages ; de mode,,1052,,,,,7246,,,,,,0
346,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Ouvrages ; de mode,,710,,,,,7246,,,,,,0
347,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Ouvrages ; de terre cuite,,139938,,,,,186574,,,,,,0
348,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Ouvrages ; de terre cuite,,22380,,,,,186574,,,,,,0
349,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Ouvrages ; de terre cuite,,21640,,,,,186574,,,,,,0
350,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,19,Ouvrages ; de terre cuite,,2616,,,,,186574,,,,,,0
351,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,19,Ouvrages ; de terre cuite,,53903,,,,,,,,,,,0
352,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Papeterie ; à écrire,,4520,452,,,rames,4770,,,,,,0
353,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Papeterie ; à écrire,,250,25,,,rames,4770,,,,,,0
354,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,19,Papeterie ; à écrire,,1460,114,,,rames,,,,,,,0
355,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Papeterie ; à tapisserie,,12930,2339,,,rouleaux,17050,,,,,,0
356,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Papeterie ; à tapisserie,,3940,1155,,,rouleaux,17050,,,,,,0
357,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,19,Papeterie ; à tapisserie,,180,120,,,rouleaux,17050,,,,,,0
358,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,19,Papeterie ; registres en blanc,,1172,680,,,livres,,,,,,,0
359,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Papeterie ; de musique,,1360,,,,,2960,,,,,,0
360,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,19,Papeterie ; de musique,,1600,,,,,2960,,,,,,0
361,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,19,Papeterie ; cire à cacheter,,1000,250,,,livres,,,,,,,0
362,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Parasols,,800,48,,,en nombre,,,,,,,0
363,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,20,Parasols,,5450,420,,,en nombre,,,,,,,0
364,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,20,Parasols,,3025,226,,,en nombre,,,,,,,0
365,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,20,Parasols,,36,2,,,en nombre,,,,,,,0
366,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Parasols,,2710,242,,,en nombre,,,,,,,0
367,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Parfumerie ; diverses,,570,,,,,1470,,,,,,0
368,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,20,Parfumerie ; diverses,,450,,,,,1470,,,,,,0
369,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,20,Parfumerie ; diverses,,450,,,,,1470,,,,,,0
370,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Parfumerie ; diverses,,16,,,,,,,,,,,0
371,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Parfumerie ; eaux d'odeur,,1614,1076,,,livres,,,,,,,0
372,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Parfumerie ; eaux d'odeur,,60,40,,,livres,,,,,,,0
373,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Parfumerie ; poudre à poudrer,,24003,53340,,,livres,31227,,,,,,0
374,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,20,Parfumerie ; poudre à poudrer,,5618,12484,,,livres,31227,,,,,,0
375,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,20,Parfumerie ; poudre à poudrer,,1516,3367,,,livres,31227,,,,,,0
376,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,20,Parfumerie ; poudre à poudrer,,90,200,,,livres,31227,,,,,,0
377,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Parfumerie ; poudre à poudrer,,194,430,,,livres,,,,,,,0
378,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Peinture broyée,,2020,4040,,,livres,2920,,,,,,0
379,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,20,Peinture broyée,,400,800,,,livres,2920,,,,,,0
380,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,20,Peinture broyée,,500,1000,,,livres,2920,,,,,,0
381,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Peinture broyée,,43,85,,,livres,,,,,,,0
382,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Pierres à fusil,,7801,31200,,,livres,,,,,,,0
383,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Pipes à fumer,,3072,512,,,grosses,,,,,,,0
384,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Plomb,,7303,18580,,,livres,7758,,,,,,0
385,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,20,Plomb,,210,600,,,livres,7758,,,,,,0
386,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,20,Plomb,,245,700,,,livres,7758,,,,,,0
387,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Plomb,,6204,15780,,,livres,,,,,,,0
388,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Poissons salés ; harengs blancs secs,,11403,"203,5",,,barils,23449,,,,,Très gros doute sur l'unité,0
389,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,20,Poissons salés ; harengs blancs secs,,4243,"78,5",,,barils,23449,,,,,Très gros doute sur l'unité,0
390,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,20,Poissons salés ; harengs blancs secs,,7803,"130,75",,,barils,23449,,,,,Très gros doute sur l'unité,0
391,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Poissons salés ; harengs blancs secs,,72,2,,,barils,,,,,,Très gros doute sur l'unité,0
392,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Poissons salés ; morue sèche,,19382,64606,,,livres,39443,,,,,,0
393,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,20,Poissons salés ; morue sèche,,13291,46302,,,livres,39443,,,,,,0
394,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,20,Poissons salés ; morue sèche,,6770,22567,,,livres,39443,,,,,,0
395,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Poissons salés ; saumon séché,,4340,17360,,,livres,29327,,,,,,0
396,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,20,Poissons salés ; saumon séché,,16249,64998,,,livres,29327,,,,,,0
397,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,20,Poissons salés ; saumon séché,,5813,23250,,,livres,29327,,,,,,0
398,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,20,Poissons salés ; saumon séché,,2925,11700,,,livres,29327,,,,,,0
399,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Poissons salés ; saumon séché,,390,1560,,,livres,,,,,,,0
400,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Poissons salés ; stocfish,,5139,2050,,,livres,,,,,,,0
401,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Porcelaine,,2480,,,,,9180,,,,,,0
402,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,20,Porcelaine,,6550,,,,,9180,,,,,,0
403,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,20,Porcelaine,,150,,,,,9180,,,,,,0
404,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Quincaillerie en fer,,42219,73634,,,livres,61105,,,,,,0
405,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,20,Quincaillerie en fer,,14779,43975,,,livres,61105,,,,,,0
406,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,20,Quincaillerie en fer,,1703,5770,,,livres,61105,,,,,,0
407,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,20,Quincaillerie en fer,,2404,740,,,livres,61105,,,,,,0
408,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Quincaillerie en fer,,2248,2270,,,livres,,,,,,,0
409,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Rubans de fil,,9417,3623,,,livres,,,,,,,0
410,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Rubans de soye,,10625,"212,5",,,livres,11637,,,,,,0
411,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,20,Rubans de soye,,50,1,,,livres,11637,,,,,,0
412,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,20,Rubans de soye,,762,15,,,livres,11637,,,,,,0
413,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,20,Rubans de soye,,762,2,,,onces,11637,,,,,,0
414,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,20,Rubans de soye,,200,20,,,pièces,11637,,,,,,0
415,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Sabres de traite et autre,,1306,30,,,en nombre,,,,,,,0
416,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Sabres de traite et autre,,14090,5636,,,en nombre,,,,,,,0
417,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Sacs vides,,22683,22873,,,en nombre,32817,,,,,,0
418,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,20,Sacs vides,,6420,7200,,,en nombre,32817,,,,,,0
419,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,20,Sacs vides,,3714,3804,,,en nombre,32817,,,,,,0
420,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Savon,,400,572,,,livres,1566,,,,,,0
421,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,20,Savon,,1166,1666,,,livres,1566,,,,,,0
422,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Savon,,3616,5166,,,livres,,,,,,,0
423,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,20,Sucre en pain et terré,,2375,2375,,,livres,,,,,,,0
424,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Sucre en pain et terré,,12353,14971,,,livres,,,,,,,0
425,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Suif fondu,,4038,6730,,,livres,,,,,,,0
426,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Suif fondu,,3138,5230,,,livres,,,,,,,0
427,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Suif en chandelles,,6084,7605,,,livres,8156,,,,,,0
428,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,20,Suif en chandelles,,992,1240,,,livres,8156,,,,,,0
429,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,20,Suif en chandelles,,576,720,,,livres,8156,,,,,,0
430,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,20,Suif en chandelles,,504,630,,,livres,8156,,,,,,0
431,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Suif en chandelles,,5176,6470,,,livres,,,,,,,0
432,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Tableaux et étampes,,8994,,,,,12054,,,,,,0
433,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,20,Tableaux et étampes,,2030,,,,,12054,,,,,,0
434,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,20,Tableaux et étampes,,1030,,,,,12054,,,,,,0
435,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Tapis de moquette,,17563,1617,,,en nombre,,,,,,,0
436,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Toiles des Indes ; de coton étranger,,717166,28219,,,pièces,,,,,,,0
437,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Toiles des Indes ; du commerce français,,1694690,45099,,,pièces,,,,,,,0
438,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Toiles des Indes ; imitant celles de l'Inde,,722055,30105,,,pièces,,,,,,Doute sur la marchandise,0
439,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Toiles de coton ; de coton étranger,,7000,3500,,,aunes,,,,,,,0
440,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Toiles de coton ; de coton de l'Inde,,900,300,,,aunes,13100,,,,,,0
441,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,20,Toiles de coton ; de coton de l'Inde,,12200,2350,,,aunes,13100,,,,,,0
442,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Toiles de coton ; de coton français,,16240,6496,,,aunes,30503,,,,,,0
443,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,20,Toiles de coton ; de coton français,,12058,4823,,,aunes,30503,,,,,,0
444,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,20,Toiles de coton ; de coton français,,2205,882,,,aunes,30503,,,,,,0
445,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Toiles de coton ; de coton français,,82686,41336,,,aunes,,,,,,,0
446,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Toiles diverses ; bazin,,5109,1029,,,aunes,6509,,,,,,0
447,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,20,Toiles diverses ; bazin,,1400,544,,,aunes,6509,,,,,,0
448,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Toiles diverses ; nankin,,160,20,,,pièces,4360,,,,,,0
449,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,20,Toiles diverses ; nankin,,2100,700,,,aunes,4360,,,,,,0
450,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,20,Toiles diverses ; nankin,,2100,700,,,aunes,4360,,,,,,0
451,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Toiles diverses ; coutil,,114364,49673,,,aunes,207059,,,,,,0
452,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,20,Toiles diverses ; coutil,,60581,36529,,,aunes,207059,,,,,,0
453,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,20,Toiles diverses ; coutil,,31568,14908,,,aunes,207059,,,,,,0
454,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,20,Toiles diverses ; coutil,,546,248,,,aunes,207059,,,,,,0
455,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Toiles diverses ; fil et coton,,69192,30729,,,aunes,97272,,,,,,0
456,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,20,Toiles diverses ; fil et coton,,16320,7550,,,aunes,97272,,,,,,0
457,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,20,Toiles diverses ; fil et coton,,1000,480,,,aunes,97272,,,,,,0
458,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,20,Toiles diverses ; fil et coton,,10760,2838,,,aunes,97272,,,,,,0
459,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Toiles diverses ; fil et coton,,20000,12000,,,aunes,,,,,,,0
460,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,20,Toiles diverses ; batiste écrue,,1800,300,,,aunes,,,,,,,0
461,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,20,Toiles diverses ; batiste fine,,10848,1696,,,aunes,26856,,,,,,0
462,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,20,Toiles diverses ; batiste fine,,5808,968,,,aunes,26856,,,,,,0
463,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,20,Toiles diverses ; batiste fine,,8760,1452,,,aunes,26856,,,,,,0
464,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Tabago,,20,Toiles diverses ; batiste fine,,1440,144,,,aunes,26856,,,,,,0
465,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,Sénégal et Guinée,,20,Toiles diverses ; batiste fine,,396,66,,,aunes,,,,,,,0
466,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,21,Toiles diverses ; linon,,10700,1070,,,aunes,27300,,,,,,0
467,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Martinique,,21,Toiles diverses ; linon,,12600,1260,,,aunes,27300,,,,,,0
468,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,La Guadeloupe,,21,Toiles diverses ; linon,,4000,400,,,aunes,27300,,,,,,0
469,Cyril Mouton,AN Marine B 7 514 et ANOM Col F 2B 14,,,1787,Exports,St Domingue,,21,Toiles diverses ; de lin blanche,,1215276,369565,,,aunes,2017337,,,,,,0
