numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,remarks
203,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Liège,Hollande,,20,livres,0.4,-8
204,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Morue ; verte,Hollande,,4926,barils,0,0 pas de prix unitaire
205,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,3,Mercerie ; commune,Hollande,,612,livres,2,-1224
206,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Marchandises ; a l'estimation,Hollande,,1,valeur,1445,-1445
207,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Mine ; de plomb,Hollande,,200,livres,0.22,-44
208,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Noir ; de fumée,Hollande,,600,livres,0.1,-60
209,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Orseille ; en herbe,Hollande,,200,livres,0.8,-160
210,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Orpiments,Hollande,,100,livres,0.9,-90
211,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Ocre,Hollande,,5,barils,20,-100
212,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Pelleterie ; commune ; crue,Hollande,,1770,livres,0.85,"-1504,5"
213,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,peaux ; d'ours ; crues,Hollande,,12,en nombre,12,-144
214,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Peaux ; de roussy,Hollande,,100,livres,1.5,-150
215,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Ploc,Hollande,,4700,livres,0.135,"-634,5"
216,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Plumes ; à écrire,Hollande,,7,livres,1.5,"-10,5"
217,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Porcelaine ; fine,Hollande,,12,livres,17.5,-210
218,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Pipes ; a fumer,Hollande,,323,grosses,2.25,"-726,75"
219,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Pots ; de terre,Hollande,,3,douzaines,1.8,"-5,4"
220,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Plomb ; en table,Hollande,,16765,livres,0.25,"-4191,25"
221,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Planches ; de chesne,Hollande,,60,pièces,2,-120
222,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Planches ; de sapin,Hollande,,922,pièces,1,-922
223,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Quincaille ; grosse,Hollande,,500,livres,0.7,-350
224,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Ris,Hollande,,300,livres,0.2,-60
225,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Ruban ; de fil,Hollande,,255,livres,2,-510
226,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Rocou,Hollande,,25,livres,0.6,-15
227,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Saumon ; salé,Hollande,,6,hambourgs,70,-420
228,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Sucre ; candy,Hollande,,15,livres,0.75,"-11,25"
229,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Semence ; froide,Hollande,,60,livres,0.25,-15
230,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Sumac,Hollande,,9500,livres,0.125,"-1187,5"
231,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Souffre,Hollande,,2150,livres,0.15,"-322,5"
232,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Thé,Hollande,,16,livres,5,-80
233,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Tournesol ; apresté,Hollande,,70,livres,0.7,-49
234,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Tournesol ; en herbe,Hollande,,6500,livres,0.3,-1950
235,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Térébantine ; de venise,Hollande,,410,livres,0.75,"-307,5"
236,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Toile,Hollande,,61,pièces,120,-7320
237,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Vin ; de Canarie,Hollande,,60,pots,2,-120
238,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,4,Verres ; à boire,Hollande,,50,livres,1.5,-75
239,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,5,Azur ; gros,Nord,,8000,livres,0.6,-4800
240,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,5,Acier,Nord,,27090,livres,0.275,"-7449,75"
241,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,5,Cuivre ; ouvré,Nord,,15,livres,1.8,-27
242,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,5,Fer ; blanc,Nord,,42,barils,127.5,-5355
243,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,5,Fer ; noir,Nord,,14,barils,110,-1540
244,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,5,Laine ; de vigogne,Nord,,1100,livres,7.5,-8250
245,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,5,Lin ; cru,Nord,,152350,livres,0.45,"-68557,5"
246,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,5,Noir ; de fumée,Nord,,600,livres,0.1,-60
247,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,5,Planches ; de sapin,Nord,,25,pièces,1,-25
248,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,5,Confitures,Portugal,,10,livres,1,-10
249,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,5,Cuirs ; secs ; en poil,Portugal,,3884,en nombre,14,-54376
250,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,5,Elexir,Portugal,,1,valeur,60,-60
251,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1732,Imports,Caen,5,Oranges ; douces,Portugal,,16,cents,6,-96 il est indiqué 60 livres le millier
220,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,5,Amandes ; en coques,Angleterre,0,1300,livres,0.15,-195 %
221,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,5,Amidon,Angleterre,0,90,livres,0.135,"-12,15 %"
222,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,5,Airain ; en batterie,Angleterre,0,806,livres,2,-1612
223,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,5,Armoire ; de chesne,Angleterre,0,2,en nombre,40,-80 estimation de 80
224,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,5,Beure ; salé,Angleterre,0,620,livres,0.35,-217 %
225,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,5,Baracan,Angleterre,0,15,livres,3,-45
226,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,5,Bois ; ouvré,Angleterre,0,1,valeur,181,-181
227,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,5,Berceau ; d'ozier,Angleterre,0,1,en nombre,3,-3
228,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,5,Batons ; de boix,Angleterre,0,50,en nombre,0.125,"-6,25"
229,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,5,Chataignes,Angleterre,0,500,livres,0.09,-45 %
230,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,5,Cidre,Angleterre,0,21,muids,36,-756
231,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,5,Chandelle,Angleterre,0,110,livres,0.4,-44 %
232,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,5,Cheveux,Angleterre,0,5,livres,12,-60
233,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,5,Cheveux,Angleterre,0,1,valeur,200,-200
234,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,5,Camelot ; de laine,Angleterre,0,15,livres,7,-105
235,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,5,Couty,Angleterre,0,420,livres,1.5,-630
236,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,5,Cuirs ; de vache ; tannés,Angleterre,0,4,douzaines,20,-80
237,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,5,Cuivre ; ouvré,Angleterre,0,2090,livres,2,-4180
238,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,5,Clouds ; de fer,Angleterre,0,25,livres,0.3,"-7,5"
239,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,5,Couchette,Angleterre,0,1,en nombre,3,-3
240,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,5,Chaises ; de paille,Angleterre,0,1,valeur,6,-6
241,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,5,Cuilliers ; de bois ; à pot,Angleterre,0,8,en nombre,0.1,"-0,8"
242,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Carreaux ; moulage,Angleterre,0,410,en nombre,1,-410
243,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Drap ; de laine,Angleterre,0,50,livres,12,-600
244,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Eau de vie,Angleterre,0,6,muids,216,-1296
245,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Eau de vie,Angleterre,0,49,pots,1.5,"-73,5"
246,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Etamine ; de laine,Angleterre,0,2.5,livres,8,-20
247,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Figues,Angleterre,0,300,livres,0.16,-48 %
248,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Fil ; de fer,Angleterre,0,50,livres,0.5,-25
249,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Faucilles,Angleterre,0,30,livres,0.4,-12
250,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Fer ; ouvré,Angleterre,0,1135,livres,0.25,"-283,75 %"
251,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Fer ; en barres,Angleterre,0,800,livres,0.17,-136 %
252,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Fer ; coulé,Angleterre,0,12,livres,0.125,"-1,5 %"
253,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Futs ; a sas,Angleterre,0,1,valeur,53,-53
254,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Huile ; de lin,Angleterre,0,83,livres,0.25,"-20,75"
255,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Huile ; de rabette,Angleterre,0,275,livres,0.225,"-61,875 %"
256,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Lard,Angleterre,0,16142,livres,0.25,"-4035,5 %"
257,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Miel,Angleterre,0,425,livres,0.15,"-63,75 %"
258,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Matelas ; de lit,Angleterre,0,1,valeur,30,-30
259,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Mercerie,Angleterre,0,1,ballots,800,-800
260,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Mercerie,Angleterre,0,4114.5,livres,3,"-12343,5"
261,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Marchandises ; meslées,Angleterre,0,1,valeur,9,-9
262,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Moules ; de Boutons,Angleterre,0,12,livres,0.5,-6
263,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Noix,Angleterre,0,0.75,poinçons,18.75,"-14,0625 3/4 de poinçon à 18 l et 15 sols les 3/4"
264,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Œufs,Angleterre,0,6535,en nombre,0.015,"-98,025"
265,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Pruneaux,Angleterre,0,425,livres,0.125,"-53,125 %"
266,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Plume ; à lit,Angleterre,0,925,livres,1.1,"-1017,5"
267,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Peaux ; de veau ; tannées,Angleterre,0,37,douzaines,30,-1110
268,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Peaux ; de parchemin,Angleterre,0,29.5,douzaines,6,-177
269,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Paniers ; d'ozier,Angleterre,0,71,douzaines,10,-710
270,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Pelles ; de bois,Angleterre,0,66,douzaines,3.6,"-237,6"
271,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Potterie ; de terre,Angleterre,0,1570.5,douzaines,2.5,"-3926,25"
272,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Pierres ; taillées ; en auge,Angleterre,0,35,chartées,35,-1225
273,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Pierres ; taillées ; en auge,Angleterre,0,1,valeur,45,-45
274,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Raisin ; sec,Angleterre,0,100,livres,0.16,-16 %
275,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Roüets ; à filer,Angleterre,0,2,en nombre,2.5,-5
276,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,6,Rais ; à charette,Angleterre,0,1250,en nombre,0.2,-250
277,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Rais ; à charuë,Angleterre,0,1535,en nombre,0.1,"-153,5"
278,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Savon ; noir,Angleterre,0,500,livres,0.3,-150 %
279,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Savon ; blanc,Angleterre,0,422,livres,0.4,"-168,8 %"
280,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Serge ; de laine,Angleterre,0,7,livres,3,-21
281,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Soufflets ; petits,Angleterre,0,3,en nombre,1.5,"-4,5"
282,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Sabots,Angleterre,0,250,paires,0.2,-50
283,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Toile ; de coton,Angleterre,0,221,livres,6,-1326
284,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Toile ; batiste,Angleterre,0,31,livres,32,-992
285,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Toile ; de lin,Angleterre,0,125,livres,10,-1250
286,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Toile ; étoupe de lin,Angleterre,0,8839,livres,1.25,"-11048,75"
287,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Toile ; de chanvre,Angleterre,0,180,livres,2,-360
288,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Toile ; étoupe ; de chanvre,Angleterre,0,3065,livres,1,-3065
289,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Toile ; de marigny,Angleterre,0,8832,livres,1.75,-15456
290,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Toile ; d'argouges,Angleterre,0,115,livres,3,-345
291,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Toile ; de Laval,Angleterre,0,100,livres,5,-500
292,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Toile ; à sac,Angleterre,0,10,livres,1,-10
293,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Tuilles,Angleterre,0,1,milliers,22,-22
294,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Volailles,Angleterre,0,137,douzaines,9,-1233
295,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Vin ; de champagne,Angleterre,0,0.5,muids,776,-388 il est indiqué 1/2 muids en bouteille à 388 livres le 1/2 muids
296,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Vinaigre,Angleterre,0,1,tonneaux,180,-180
297,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Vieus oin,Angleterre,0,87,livres,0.35,"-30,45"
298,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Vans ; à vanner,Angleterre,0,32,en nombre,1.75,-56
299,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Aigre ; de cidre,Hollande,0,20,tonneaux,80,-1600
300,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Eau de vie,Hollande,0,70,pots,1.5,-105
301,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Fromage,Hollande,0,2750,livres,0.35,"-962,5 %"
302,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Fruit ; cru,Hollande,0,5,sommes,15,-75
303,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Fruit ; sec,Hollande,0,1280,livres,0.4,-512
304,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Fleuret,Hollande,0,7,onces,0.5,"-3,5"
305,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Grenade ; étoffe,Hollande,0,20,livres,3.5,-70
306,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,marons,Hollande,0,8000,livres,0.15,-1200 %
307,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Miel,Hollande,0,31000,livres,0.15,-4650 %
308,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,7,Mercerie,Hollande,0,650,livres,3,-1950
309,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,8,Minuties,Hollande,0,1,valeur,54,-54
310,Pascal Fontaine,Archives CCI Rouen Carton VIII,Local/Caen/Caen - 1730-1776 (-).csv,Local,1738,Exports,Caen,8,Poires ; séches,Hollande,0,2460,livres,0.4,-984 %
