product,orthographic,note,sourceFR,sourceFR_nbr,sourceBEL,sourceBEL_nbr,sourceSUND,sourceSUND_nbr,sourceNAVIGO,sourceNAVIGO_nbr,nbr_source,nbr_occurence_ttesources
"///Objets manufacturés///Toiles de coton, mousseline et nankin",objets manufacturés toile de coton mousseline et Nankin,,1,11,0,0,0,0,0,0,1,11
"///Objets manufacturés///Toiles de coton, mousseline, nankin, et des Indes",objets manufacturés toile de coton mousseline Nankin et des Indes,,1,10,0,0,0,0,0,0,1,10
///Objets manufacturés///Toiles de fil et coton,objets manufacturés toile de fil et coton,,1,27,0,0,0,0,0,0,1,27
///Objets manufacturés///Toiles de lin et chanvre,objets manufacturés toile de lin et chanvre,,1,21,0,0,0,0,0,0,1,21
///Objets manufacturés///Toiles de lin et de chanvre,objets manufacturés toile de lin et de chanvre,,1,41,0,0,0,0,0,0,1,41
///Objets manufacturés///Toiles diverses de lin et de chanvre,objets manufacturés toile diverse de lin et de chanvre,,1,15,0,0,0,0,0,0,1,15
///Objets manufacturés///Toiles diverses en lin et chanvre,objets manufacturés toile diverse en lin et chanvre,,1,29,0,0,0,0,0,0,1,29
"///Objets manufacturés///Toiles en coton, mousseline et nankin",objets manufacturés toile en coton mousseline et Nankin,,1,11,0,0,0,0,0,0,1,11
1///Matières première///Articles réunis,matières premières articles réunis,,1,9,0,0,0,0,0,0,1,9
1///Matières première///Coton,matières premières coton,,1,16,0,0,0,0,0,0,1,16
1///Matières première///Fil,matières premières fil,,1,11,0,0,0,0,0,0,1,11
1///Matières première///Laine,matières premières laine,,1,15,0,0,0,0,0,0,1,15
1///Matières première///Soie,matières premières soie,,1,12,0,0,0,0,0,0,1,12
1///Matières premières///Chanvre,matières premières chanvre,,1,49,0,0,0,0,0,0,1,49
1///Matières premières///Chanvre et lin,matières premières chanvre et lin,,1,6,0,0,0,0,0,0,1,6
1///Matières premières///Coton,matières premières coton,,1,62,0,0,0,0,0,0,1,62
1///Matières premières///Fil,matières premières fil,,1,40,0,0,0,0,0,0,1,40
1///Matières premières///Laine,matières premières laine,,1,71,0,0,0,0,0,0,1,71
1///Matières premières///Lin,matières premières lin,,1,22,0,0,0,0,0,0,1,22
"1///Matières premières///Poil de chevre, lièvre et lapin",matières premières poil de chèvre lièvre et lapin,,1,1,0,0,0,0,0,0,1,1
"1///Matières premières///Poil de chèvre, lièvre et lapin",matières premières poil de chèvre lièvre et lapin,,1,8,0,0,0,0,0,0,1,8
1///Matières premières///Soie,matières premières soie,,1,18,0,0,0,0,0,0,1,18
1///Matières premières///Soie et filoselle,matières premières soie et filoselle,,1,35,0,0,0,0,0,0,1,35
"1///Subsistances///Bestiaux en bœufs, vaches, porcs, moutons",subsistances bestiaux en bœuf vaches porcs moutons,,1,5,0,0,0,0,0,0,1,5
"1///Subsistances///Bestiaux en Bœufs, vaches, porcs, moutons",subsistances bestiaux en bœuf vaches porcs moutons,,1,6,0,0,0,0,0,0,1,6
"1///Subsistances///Bestiaux en bœufs, vaches, veaux, porcs et moutons",subsistances bestiaux en bœuf vaches veaux porcs et moutons,,1,6,0,0,0,0,0,0,1,6
"1///Subsistances///Bestiaux en bœufs,vaches, veaux, porcs et moutons",subsistances bestiaux en bœuf vaches veaux porcs et moutons,,1,6,0,0,0,0,0,0,1,6
"1///Subsistances///Bestiaux en bœufs,vaches,porcs moutons",subsistances bestiaux en bœuf vaches porcs moutons,,1,6,0,0,0,0,0,0,1,6
"1///Subsistances///Bestiaux en bœufs,vaches,veaux et moutons",subsistances bestiaux en bœuf vaches veaux et moutons,,1,6,0,0,0,0,0,0,1,6
1///Subsistances///Beurre,subsistances beurre,,1,8,0,0,0,0,0,0,1,8
1///Subsistances///Bière,subsistances bière,,1,3,0,0,0,0,0,0,1,3
"1///Subsistances///Bière, cidre et vinaigre",subsistances bière cidre et vinaigre,,1,1,0,0,0,0,0,0,1,1
1///Subsistances///Biscuit de mer,subsistances biscuit de mer,,1,1,0,0,0,0,0,0,1,1
1///Subsistances///Biscuits de mer et pâtes d'Italie,subsistances biscuit de mer et pâte d'Italie,,1,1,0,0,0,0,0,0,1,1
1///Subsistances///Blé,subsistances blé,,1,15,0,0,0,0,0,0,1,15
1///Subsistances///Blé et autres grains,subsistances blé et autres grains,,1,17,0,0,0,0,0,0,1,17
1///Subsistances///Blé et autres grains comestibles,subsistances blé et autres grains comestibles,,1,22,0,0,0,0,0,0,1,22
"1///Subsistances///Blé et autres grains, comestibles",subsistances blé et autres grains comestibles,,1,34,0,0,0,0,0,0,1,34
1///Subsistances///Chairs salées,subsistances chair salée,,1,44,0,0,0,0,0,0,1,44
1///Subsistances///Eaux de vie,subsistances eau-de-vie,,1,23,0,0,0,0,0,0,1,23
1///Subsistances///Eaux-de-vie,subsistances eau-de-vie,,1,45,0,0,0,0,0,0,1,45
1///Subsistances///Farine,subsistances farine,,1,16,0,0,0,0,0,0,1,16
1///Subsistances///Farine et biscuit de mer,subsistances farine et biscuit de mer,,1,13,0,0,0,0,0,0,1,13
1///Subsistances///Farine et biscuits de mer et pâtes d'Italie,subsistances farine et biscuit de mer et pâte d'Italie,,1,9,0,0,0,0,0,0,1,9
1///Subsistances///Farine et pâtes d'Italie,subsistances farine et pâte d'Italie,,1,1,0,0,0,0,0,0,1,1
1///Subsistances///Fromage,subsistances fromage,,1,25,0,0,0,0,0,0,1,25
1///Subsistances///Fromages,subsistances fromage,,1,28,0,0,0,0,0,0,1,28
1///Subsistances///Fruits divers,subsistances fruits divers,,1,60,0,0,0,0,0,0,1,60
"1///Subsistances///Fruits secs en amandes, figues et ...",subsistances fruits secs en amandes figue et ???,,0,0,0,0,0,0,0,0,0,0
"1///Subsistances///Fruits secs en amandes, figues et raisins",subsistances fruits secs en amandes figue et raisin,,1,9,0,0,0,0,0,0,1,9
"1///Subsistances///Fruits secs, en amandes ,figues et raisins",subsistances fruits secs en amandes figue et raisin,,1,10,0,0,0,0,0,0,1,10
"1///Subsistances///Fruits secs, en amandes, figues et raisins",subsistances fruits secs en amandes figue et raisin,,1,14,0,0,0,0,0,0,1,14
1///Subsistances///Fruits verts en Oranges et citrons,subsistances fruits verts en orange et citrons,,1,7,0,0,0,0,0,0,1,7
"1///Subsistances///Fruits verts, en oranges et citrons",subsistances fruits verts en orange et citrons,,1,6,0,0,0,0,0,0,1,6
"1///Subsistances///Fruits verts, en oranges et citrons.",subsistances fruits verts en orange et citrons,,1,7,0,0,0,0,0,0,1,7
1///Subsistances///Huile d'olive,subsistances huile d'olive,,1,47,0,0,0,0,0,0,1,47
1///Subsistances///Huile d'Olive,subsistances huile d'olive,,1,24,0,0,0,0,0,0,1,24
1///Subsistances///Légumes,subsistances légumes,,1,62,0,0,0,0,0,0,1,62
1///Subsistances///Miel,subsistances miel,,1,22,0,0,0,0,0,0,1,22
1///Subsistances///Poissons de toute sorte,subsistances poisson de toute sorte,,1,59,0,0,0,0,0,0,1,59
1///Subsistances///Poissons de toutes sortes,subsistances poisson de toute sorte,,1,10,0,0,0,0,0,0,1,10
1///Subsistances///Provisions de bouche réunies,subsistances provisions de bouche réunies,,1,41,0,0,0,0,0,0,1,41
1///Subsistances///Provisions diverses,subsistances provisions diverses,,1,25,0,0,0,0,0,0,1,25
"1///Subsistances///Provisions diverses,principalement en beurre",subsistances provisions diverses principalement en beurre,,1,12,0,0,0,0,0,0,1,12
1///Subsistances///Riz,subsistances riz,,1,33,0,0,0,0,0,0,1,33
1///Subsistances///Sel,subsistances sel,,1,40,0,0,0,0,0,0,1,40
1///Subsistances///Vin de liqueurs,subsistances vin de liqueurs,,1,14,0,0,0,0,0,0,1,14
1///Subsistances///Vins,subsistances vin,,1,21,0,0,0,0,0,0,1,21
1///Subsistances///Vins de bordeaux,subsistances vin de Bordeaux,,1,20,0,0,0,0,0,0,1,20
1///Subsistances///Vins de Bordeaux,subsistances vin de Bordeaux,,1,25,0,0,0,0,0,0,1,25
1///Subsistances///Vins de liqueur,subsistances vin de liqueurs,,1,6,0,0,0,0,0,0,1,6
1///Subsistances///Vins de liqueurs,subsistances vin de liqueurs,,1,3,0,0,0,0,0,0,1,3
1///Subsistances///Vins divers,subsistances vin divers,,1,58,0,0,0,0,0,0,1,58
2///Matières première///Articles réunis,matières premières articles réunis,,1,19,0,0,0,0,0,0,1,19
2///Matières première///Bois divers,matières premières bois divers,,1,17,0,0,0,0,0,0,1,17
"2///Matières première///Brai, goudron et résine",matières premières brai goudron et résines,,1,16,0,0,0,0,0,0,1,16
2///Matières première///Charbons,matières premières charbon,,1,5,0,0,0,0,0,0,1,5
2///Matières première///Cires jaune et blanche,matières premières cire jaune et blanche,,1,13,0,0,0,0,0,0,1,13
2///Matières première///Cuirs appretés,matières premières cuirs apprêtés,,1,16,0,0,0,0,0,0,1,16
2///Matières première///Graines de jardin,matières premières graine de jardin,,1,7,0,0,0,0,0,0,1,7
2///Matières première///Graines de trèfle,matières premières graine de trèfle,,1,8,0,0,0,0,0,0,1,8
2///Matières première///Graines diverses,matières premières graine diverse,,1,11,0,0,0,0,0,0,1,11
2///Matières première///Huile de graine,matières premières huile de graine,,1,8,0,0,0,0,0,0,1,8
2///Matières première///Pain de navette,matières premières pain de navette,,1,1,0,0,0,0,0,0,1,1
2///Matières première///Suif,matières premières suif,,1,1,0,0,0,0,0,0,1,1
2///Matières première///Tabacs,matières premières tabac,,1,19,0,0,0,0,0,0,1,19
2///Matières premières///Articles réunis,matières premières articles réunis,,1,75,0,0,0,0,0,0,1,75
2///Matières premières///Bois de Iles,matières premières bois des Îles,,1,8,0,0,0,0,0,0,1,8
2///Matières premières///Bois des iles,matières premières bois des Îles,,1,17,0,0,0,0,0,0,1,17
2///Matières premières///Bois divers,matières premières bois divers,,1,77,0,0,0,0,0,0,1,77
"2///Matières premières///Brai, goudron et résine",matières premières brai goudron et résines,,1,9,0,0,0,0,0,0,1,9
"2///Matières premières///Brai, Goudron, Résine",matières premières brai goudron résines,,1,8,0,0,0,0,0,0,1,8
"2///Matières premières///Brai,goudron et résine",matières premières brai goudron résines,,1,12,0,0,0,0,0,0,1,12
"2///Matières premières///Bray, goudron, poix et résine",matières premières brai goudron poix et résines,,1,11,0,0,0,0,0,0,1,11
2///Matières premières///cendres Diverses,matières premières cendre diverse,,1,7,0,0,0,0,0,0,1,7
2///Matières premières///Cendres diverses,matières premières cendre diverse,,1,20,0,0,0,0,0,0,1,20
2///Matières premières///Charbon,matières premières charbon,,1,2,0,0,0,0,0,0,1,2
2///Matières premières///Charbons,matières premières charbon,,1,20,0,0,0,0,0,0,1,20
2///Matières premières///Circes blanche et jaune,matières premières cire blanche et jaune,,1,6,0,0,0,0,0,0,1,6
2///Matières premières///Cires blanche et jaune,matières premières cire blanche et jaune,,1,9,0,0,0,0,0,0,1,9
2///Matières premières///Cires blanches et jaunes,matières premières cire blanche et jaune,,1,5,0,0,0,0,0,0,1,5
2///Matières premières///Cires jaune et blanche,matières premières cire jaune et blanche,,1,9,0,0,0,0,0,0,1,9
2///Matières premières///Cires jaune et blanche fondue et en bougies,matières premières cire jaune et blanche fondue et en bougie,,1,7,0,0,0,0,0,0,1,7
2///Matières premières///Cuirs appretés,matières premières cuirs appretés,,1,11,0,0,0,0,0,0,1,11
2///Matières premières///Cuirs apprétés,matières premières cuirs apprétés,,1,14,0,0,0,0,0,0,1,14
2///Matières premières///Cuirs en poil,matières premières cuirs en poil,,1,44,0,0,0,0,0,0,1,44
2///Matières premières///Dents d'éléphant,matières premières dents d'éléphant,,1,1,0,0,0,0,0,0,1,1
"2///Matières premières///Goudron ,poix et résine",matières premières goudron poix et résines,,1,6,0,0,0,0,0,0,1,6
2///Matières premières///Graine de lin,matières premières graine de lin,,1,7,0,0,0,0,0,0,1,7
2///Matières premières///Graine de Lin,matières premières graine de lin,,1,5,0,0,0,0,0,0,1,5
2///Matières premières///Graines de diverses,matières premières graine de diverses,,1,4,0,0,0,0,0,0,1,4
2///Matières premières///Graines de jardin,matières premières graine de jardin,,1,8,0,0,0,0,0,0,1,8
2///Matières premières///Graines de trèfle,matières premières graine de trèfle,,1,3,0,0,0,0,0,0,1,3
2///Matières premières///Graines diverses,matières premières graine diverse,,1,7,0,0,0,0,0,0,1,7
2///Matières premières///Graines diverses et de lin,matières premières graine diverse et de lin,,1,10,0,0,0,0,0,0,1,10
2///Matières premières///Houblon,matières premières houblon,,1,2,0,0,0,0,0,0,1,2
2///Matières premières///Huile d'olive pour fabriques,matières premières huile d'olive pour fabrique,,1,16,0,0,0,0,0,0,1,16
2///Matières premières///Huile de graine,matières premières huile de graine,,1,6,0,0,0,0,0,0,1,6
2///Matières premières///Huile de grains,matières premières huile de grain,,1,4,0,0,0,0,0,0,1,4
2///Matières premières///Huile de poisson,matières premières huile de poisson,,1,22,0,0,0,0,0,0,1,22
2///Matières premières///Huile de poissons,matières premières huile de poisson,,1,6,0,0,0,0,0,0,1,6
2///Matières premières///Huiles d'Olive pour fabriques,matières premières huile d'olive pour fabrique,,1,4,0,0,0,0,0,0,1,4
2///Matières premières///Pain de navette,matières premières pain de navette,,1,1,0,0,0,0,0,0,1,1
"2///Matières premières///Petasse, vedasses et gravelées",matières premières potasse vedasse et gravelée,,1,12,0,0,0,0,0,0,1,12
"2///Matières premières///Potasse, vedasse et gravelées",matières premières potasse vedasse et gravelée,,1,8,0,0,0,0,0,0,1,8
"2///Matières premières///Potasses, vedasses et gravelées",matières premières potasse vedasse et gravelée,,1,12,0,0,0,0,0,0,1,12
2///Matières premières///Soie de porc et sanglier,matières premières soie de porcs et sanglier,,1,5,0,0,0,0,0,0,1,5
2///Matières premières///Soude,matières premières soudes,,1,20,0,0,0,0,0,0,1,20
2///Matières premières///Souffre et salpetre,matières premières soufre et salpêtre,,1,5,0,0,0,0,0,0,1,5
2///Matières premières///Soufre et salpetre,matières premières soufre et salpêtre,,1,6,0,0,0,0,0,0,1,6
2///Matières premières///Soufre et Salpetre,matières premières soufre et salpêtre,,1,2,0,0,0,0,0,0,1,2
2///Matières premières///Suif,matières premières suif,,1,44,0,0,0,0,0,0,1,44
2///Matières premières///Suif fondu et en chandelles,matières premières suif fondu et en chandelle,,1,1,0,0,0,0,0,0,1,1
2///Matières premières///Tabacs,matières premières tabac,,1,47,0,0,0,0,0,0,1,47
2///Subsistances///Articles réunis,subsistances articles réunis,,1,7,0,0,0,0,0,0,1,7
2///Subsistances///Cacao,subsistances cacao,,1,56,0,0,0,0,0,0,1,56
2///Subsistances///Café,subsistances café,,1,71,0,0,0,0,0,0,1,71
2///Subsistances///Chocolat,subsistances chocolat,,1,8,0,0,0,0,0,0,1,8
2///Subsistances///Liqueurs,subsistances liqueurs,,1,36,0,0,0,0,0,0,1,36
2///Subsistances///Liqueurs et sirops,subsistances liqueurs et sirop,,1,12,0,0,0,0,0,0,1,12
2///Subsistances///Liqueurs et Sirops,subsistances liqueurs et sirop,,1,3,0,0,0,0,0,0,1,3
"2///Subsistances///Provisions diverses,principalement en beurre",subsistances provisions diverses principalement en beurre,,1,1,0,0,0,0,0,0,1,1
2///Subsistances///Sirops,subsistances sirop,,1,45,0,0,0,0,0,0,1,45
2///Subsistances///Sucre,subsistances sucre,,1,72,0,0,0,0,0,0,1,72
2///Subsistances///Thé,subsistances thé,,1,47,0,0,0,0,0,0,1,47
2///Suite des matières premières///Articles réunis,suite des matières premières articles réunis,,1,1,0,0,0,0,0,0,1,1
3///Matières première///Alun,matières premières alun,,1,11,0,0,0,0,0,0,1,11
3///Matières première///Cochenille,matières premières cochenille,,1,12,0,0,0,0,0,0,1,12
3///Matières première///Drogues réunies,matières premières drogues réunies,,1,20,0,0,0,0,0,0,1,20
3///Matières première///Garance,matières premières garance,,1,6,0,0,0,0,0,0,1,6
3///Matières première///Indigo,matières premières indigo,,1,18,0,0,0,0,0,0,1,18
3///Matières première///Rocou,matières premières rocou,,1,15,0,0,0,0,0,0,1,15
3///Matières première///Verdet,matières premières verdet,,1,18,0,0,0,0,0,0,1,18
3///Matières premières///Alquifoux ou mine de plomb,matières premières alquifoux ou mine de plomb,,1,4,0,0,0,0,0,0,1,4
3///Matières premières///Alun,matières premières alun,,1,23,0,0,0,0,0,0,1,23
3///Matières premières///Azur,matières premières azur,,1,10,0,0,0,0,0,0,1,10
3///Matières premières///Céruse,matières premières céruse,,1,6,0,0,0,0,0,0,1,6
3///Matières premières///Cochenille,matières premières cochenille,,1,19,0,0,0,0,0,0,1,19
3///Matières premières///Drogues diverses réunies,matières premières drogues diverses réunies,,1,31,0,0,0,0,0,0,1,31
3///Matières premières///Drogues réunies,matières premières drogues réunies,,1,35,0,0,0,0,0,0,1,35
3///Matières premières///Garance,matières premières garance,,1,20,0,0,0,0,0,0,1,20
3///Matières premières///Indigo,matières premières indigo,,1,52,0,0,0,0,0,0,1,52
3///Matières premières///Noix de galle,matières premières noix de galle,,1,7,0,0,0,0,0,0,1,7
3///Matières premières///Noix de Galle,matières premières noix de galle,,1,6,0,0,0,0,0,0,1,6
3///Matières premières///Rocou,matières premières rocou,,1,24,0,0,0,0,0,0,1,24
3///Matières premières///Saffranum,matières premières safranum,,1,1,0,0,0,0,0,0,1,1
3///Matières premières///Verdet,matières premières verdet,,1,22,0,0,0,0,0,0,1,22
3///Subsistances///Articles réunis,subsistances articles réunis,,1,1,0,0,0,0,0,0,1,1
3///Subsistances///Canelle,subsistances cannelle,,1,45,0,0,0,0,0,0,1,45
3///Subsistances///Eiceries diverses,subsistances épicerie diverse,,1,7,0,0,0,0,0,0,1,7
3///Subsistances///Epiceries,subsistances épicerie,,1,29,0,0,0,0,0,0,1,29
3///Subsistances///Epiceries diverses,subsistances épicerie diverse,,1,5,0,0,0,0,0,0,1,5
3///Subsistances///Epiceries Diverses,subsistances épicerie diverse,,1,5,0,0,0,0,0,0,1,5
3///Subsistances///Giroffle,subsistances girofle,,1,2,0,0,0,0,0,0,1,2
3///Subsistances///Girofle,subsistances girofle,,1,19,0,0,0,0,0,0,1,19
3///Subsistances///Muscade,subsistances muscade,,1,4,0,0,0,0,0,0,1,4
3///Subsistances///Poivre,subsistances poivre,,1,40,0,0,0,0,0,0,1,40
3///Suite des matières premières///Alun,suite des matières premières alun,,1,6,0,0,0,0,0,0,1,6
3///Suite des matières premières///Azur,suite des matières premières azur,,1,4,0,0,0,0,0,0,1,4
3///Suite des matières premières///Céruse,suite des matières premières céruse,,1,2,0,0,0,0,0,0,1,2
3///Suite des matières premières///Cochenille,suite des matières premières cochenille,,1,4,0,0,0,0,0,0,1,4
3///Suite des matières premières///Drogues diverses réunies,suite des matières premières drogues diverses réunies,,1,15,0,0,0,0,0,0,1,15
3///Suite des matières premières///Garance,suite des matières premières garance,,1,3,0,0,0,0,0,0,1,3
3///Suite des matières premières///Indigo,suite des matières premières indigo,,1,6,0,0,0,0,0,0,1,6
3///Suite des matières premières///Noix de galle,suite des matières premières noix de galle,,1,3,0,0,0,0,0,0,1,3
3///Suite des matières premières///Rocou,suite des matières premières rocou,,1,1,0,0,0,0,0,0,1,1
4 cold seeds,,,0,0,1,6,0,0,0,0,1,6
A l'aventure,à l'aventure,,0,0,0,0,0,0,1,25,1,25
A son lest,à son lest,,0,0,0,0,0,0,1,4,1,4
A vide,à vide,,0,0,0,0,0,0,1,476,1,476
A vuide,à vide,,0,0,0,0,0,0,1,4,1,4
Abacir,abassis,,1,1,0,0,0,0,0,0,1,1
Abafine,abassis,,1,1,0,0,0,0,0,0,1,1
Abassis,abassis,,1,2,0,0,0,0,0,0,1,2
Abats,abats,,1,2,0,0,0,0,0,0,1,2
Abbatis de morue,abattis de morue,,1,1,0,0,0,0,0,0,1,1
Abricots confits,abricots confits,,1,1,0,0,0,0,0,0,1,1
Acacia,acacia,,1,3,0,0,0,0,0,0,1,3
Acacia ; germanica,acacia germanica,,1,1,0,0,0,0,0,0,1,1
Acaciavera,acacia vera,,1,1,0,0,0,0,0,0,1,1
Acajou,acajou,,0,0,0,0,0,0,1,5,1,5
Accacia,acacia,,1,1,0,0,0,0,0,0,1,1
Accorus,acorus,,1,1,0,0,0,0,0,0,1,1
Acétate ; de cuivre ; cristallisé,acétates de cuivre cristallisé,,1,2,0,0,0,0,0,0,1,2
