line number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5713,Local,1752,Rennes,,Guinée,Exports,2 tambours,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5714,Local,1752,Rennes,,Guinée,Exports,3 tapsels,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5715,Local,1752,Rennes,,Guinée,Exports,taffia,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5716,Local,1752,Rennes,,Guinée,Exports,toille Guinga,,,,,,,,jusques,,Livres,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5717,Local,1752,Rennes,,Guinée,Exports,toillee platille,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5718,Local,1752,Rennes,,Guinée,Exports,vin d’aubagne,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5719,Local,1752,Rennes,,Guinée,Exports,vin de bordeaux,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5720,Local,1752,Rennes,,Guinée,Exports,vin de provence,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5721,Local,1752,Rennes,,Guinée,Exports,vinaigre,,,,,,,,8,,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5722,Local,1752,Rennes,,Hollande,Exports,ambre gris,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5723,Local,1752,Rennes,,Hollande,Exports,armoisin,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5724,Local,1752,Rennes,,Hollande,Exports,bas de fil,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5725,Local,1752,Rennes,,Hollande,Exports,bazin,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5726,Local,1752,Rennes,,Hollande,Exports,beure,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5727,Local,1752,Rennes,,Hollande,Exports,bois rouge,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5728,Local,1752,Rennes,,Hollande,Exports,caffé de bourbon,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5729,Local,1752,Rennes,,Hollande,Exports,caffé des isles,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5730,Local,1752,Rennes,,Hollande,Exports,Caffe de Mokka,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5731,Local,1752,Rennes,,Hollande,Exports,caladaris,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5732,Local,1752,Rennes,,Hollande,Exports,camelos,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5733,Local,1752,Rennes,,Hollande,Exports,camphre,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5734,Local,1752,Rennes,,Hollande,Exports,carnatames,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5735,Local,1752,Rennes,,Hollande,Exports,chitte,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5736,Local,1752,Rennes,,Hollande,Exports,chocolas,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5737,Local,1752,Rennes,,Hollande,Exports,chaquelas,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5738,Local,1752,Rennes,,Hollande,Exports,cinabre naturel,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5739,Local,1752,Rennes,,Hollande,Exports,cirkaca,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5740,Local,1752,Rennes,,Hollande,Exports,cotton filé,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5741,Local,1752,Rennes,,Hollande,Exports,courtes pointes peintes,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5742,Local,1752,Rennes,,Hollande,Exports,cuirs de bœuf en poil,,,,,,,,livres,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5743,Local,1752,Rennes,,Hollande,Exports,cuirs de genisse en poil,,,,,,,,livres,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5744,Local,1752,Rennes,,Hollande,Exports,damas divers,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5745,Local,1752,Rennes,,Hollande,Exports,dissouchaye,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5746,Local,1752,Rennes,,Hollande,Exports,doreas de zurik,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5747,Local,1752,Rennes,,Hollande,Exports,Ecorce,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5748,Local,1752,Rennes,,Hollande,Exports,etamine,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5749,Local,1752,Rennes,,Hollande,Exports,etatchas,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5750,Local,1752,Rennes,,Hollande,Exports,galanga,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5751,Local,1752,Rennes,,Hollande,Exports,garas blanc,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5752,Local,1752,Rennes,,Hollande,Exports,garas bley,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5753,Local,1752,Rennes,,Hollande,Exports,gomme lacque,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5754,Local,1752,Rennes,,Hollande,Exports,gomme du senegal,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5755,Local,1752,Rennes,,Hollande,Exports,gourgourans,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5756,Local,1752,Rennes,,Hollande,Exports,graine de lin,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5757,Local,1752,Rennes,,Hollande,Exports,guinée bleuë,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5758,Local,1752,Rennes,,Hollande,Exports,ginge divers,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5759,Local,1752,Rennes,,Hollande,Exports,guinée blancge,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5760,Local,1752,Rennes,,Hollande,Exports,gingembre,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5761,Local,1752,Rennes,,Hollande,Exports,graisse,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5762,Local,1752,Rennes,,Hollande,Exports,huitres daubées,,,,,,,,milliers,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5763,Local,1752,Rennes,,Hollande,Exports,indigo,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5764,Local,1752,Rennes,,Hollande,Exports,jupes petites ,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5765,Local,1752,Rennes,,Hollande,Exports,lampas,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5766,Local,1752,Rennes,,Hollande,Exports,lustrinne,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5767,Local,1752,Rennes,,Hollande,Exports,miel,,,,,,,,2870,,L,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5768,Local,1752,Rennes,,Hollande,Exports,mouchoirs divers,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5769,Local,1752,Rennes,,Hollande,Exports,mouchoirs peints,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5770,Local,1752,Rennes,,Hollande,Exports,louchoirs de pontichery,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5771,Local,1752,Rennes,,Hollande,Exports,mouchoirs de soye,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5772,Local,1752,Rennes,,Hollande,Exports,nankin,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5773,Local,1752,Rennes,,Hollande,Exports,nelis,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5774,Local,1752,Rennes,,Hollande,Exports,organdis,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5775,Local,1752,Rennes,,Hollande,Exports,papier batard fin,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5776,Local,1752,Rennes,,Hollande,Exports,papier gene fin,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5777,Local,1752,Rennes,,Hollande,Exports,patissoye,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5778,Local,1752,Rennes,,Hollande,Exports,peaux de veaux corroyées,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5779,Local,1752,Rennes,,Hollande,Exports,pekins peints,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5780,Local,1752,Rennes,,Hollande,Exports,pekins unis,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5781,Local,1752,Rennes,,Hollande,Exports,poivre,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5782,Local,1752,Rennes,,Hollande,Exports,porcelaine,,,,,,,,L},,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5783,Local,1752,Rennes,,Hollande,Exports,robes brodées,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5784,Local,1752,Rennes,,Hollande,Exports,salemporis bleu ,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5785,Local,1752,Rennes,,Hollande,Exports,satin,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5786,Local,1752,Rennes,,Hollande,Exports,soucis,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5787,Local,1752,Rennes,,Hollande,Exports,soitanis,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5788,Local,1752,Rennes,,Hollande,Exports,syraine,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5789,Local,1752,Rennes,,Hollande,Exports,stinkerque,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5790,Local,1752,Rennes,,Hollande,Exports,sucre brut,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5791,Local,1752,Rennes,,Hollande,Exports,sucre terré,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5792,Local,1752,Rennes,,Hollande,Exports,tableaux de chine,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5793,Local,1752,Rennes,,Hollande,Exports,tabliers peints,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5794,Local,1752,Rennes,,Hollande,Exports,thepays,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5795,Local,1752,Rennes,,Hollande,Exports,tehieres de terre,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5796,Local,1752,Rennes,,Hollande,Exports,thé,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5797,Local,1752,Rennes,,Hollande,Exports,toille de bretagne diverses,,,,,,,,4500,,d'estoupe,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5798,Local,1752,Rennes,,Hollande,Exports,toilles laval,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5799,Local,1752,Rennes,,Hollande,Exports,toille de menage,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5800,Local,1752,Rennes,,Hollande,Exports,toille peinte ,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5801,Local,1752,Rennes,,Hollande,Exports,toille serpilliere,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5802,Local,1752,Rennes,,Pour le Nord,Exports,armoisin,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5803,Local,1752,Rennes,,Pour le Nord,Exports,baffetas bleu,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5804,Local,1752,Rennes,,Pour le Nord,Exports,bois rouge,,,,,,,,Rennes -- 1752 -- Exports -- AD44_C716,,14,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
