line number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
6402,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,huile d’olive,,,,,300,pots,"0,7",Rennes -- 1753 -- Exports-- AD44_C716,,19,,,,,,,,0,,,,,,,,,
6403,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,huile de poisson,,,,,2000,livres,"0,25",10700,,6,,,,,,,,0,,,,,,,,,
6404,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,jambons,,,,,215,livres,"0,5",Rennes -- 1753 -- Exports-- AD44_C716,,19,,,,,,,,0,,,,,,,,,
6405,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,lard gruié,,,,,5600,livres,"0,3",Rennes -- 1753 -- Exports-- AD44_C716,,19,,,,,,,,0,,,,,,,,,
6406,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,lard ordinaire,,,,,50,aunes,18,Rennes -- 1753 -- Exports-- AD44_C716,,19,,,,,,,,0,,,,,,,,,
6406,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,lard ordinaire,,,,,10700,livres,"0,3",Rennes -- 1753 -- Exports-- AD44_C716,,19,,,,,,,,0,,,,,,,,,
6407,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,lignes à pescher,,,,,200,livres,"3,5",Rennes -- 1753 -- Exports-- AD44_C716,,19,,,,,,,,0,,,,,,,,,
6408,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,linge de table  ,,,,,7,douzaines,20,Rennes -- 1753 -- Exports-- AD44_C716,,19,,,,,,,lecture,0,,,,,,,,,
6409,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,liqueurs,,,,,8,caisses,50,Rennes -- 1753 -- Exports-- AD44_C716,,19,,,,,,,,0,,,,,,,,,
6410,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,litarge,,,,,50,livres,"0,3",Rennes -- 1753 -- Exports-- AD44_C716,,19,,,,,,,,0,,,,,,,,,
6411,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,marchandises meslées,,,7620,,,,,Rennes -- 1753 -- Exports-- AD44_C716,,19,,,,,,,,0,,,,,,,,,
6412,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,mercerie,,,18310,,,,,Rennes -- 1753 -- Exports-- AD44_C716,,19,,,,,,,,0,,,,,,,,,
6413,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,morue seche,,,,,11699,livres,"0,2",Rennes -- 1753 -- Exports-- AD44_C716,,19,,,,,,,,0,,,,,,,,,
6414,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,mouchoirs de bengale,,,,,19,pièces,24,715,,120,,,,,,,,0,,,,,,,,,
6415,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,mouchoirs cholet,,,,,2,balles,755,Rennes -- 1753 -- Exports-- AD44_C716,,20,,,,,,,,0,,,,,,,,,
6415,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,mouchoirs cholet,,,,,20,pièces,20,Rennes -- 1753 -- Exports-- AD44_C716,,20,,,,,,,,0,,,,,,,,,
6416,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,mouchoirs mazulipatan,,,,,20,pièces,42,Rennes -- 1753 -- Exports-- AD44_C716,,20,,,,,,,,0,,,,,,,,,
6417,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,mouchoirs de Rouen,,,,,120,pièces,2,Rennes -- 1753 -- Exports-- AD44_C716,,20,,,,,,,,0,,,,,,,,,
6418,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,orge jaune ,,,,,226,livres,"0,2",Rennes -- 1753 -- Exports-- AD44_C716,,20,,,,,,,,0,,,,,,,,,
6419,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,ozier,,,,,50,milliers,2,Rennes -- 1753 -- Exports-- AD44_C716,,20,,,,,,,lecture,0,,,,,,,,,
6420,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,pierre de saint cast,,,,,2100,pièces,"0,65",Rennes -- 1753 -- Exports-- AD44_C716,,20,,,,,,,,0,,,,,,,,,
6421,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,plomb en grenaille,,,,,9661,livres,"0,35",Rennes -- 1753 -- Exports-- AD44_C716,,20,,,,,,,,0,,,,,,,,,
6422,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,poix,,,,,115,boisseaux,"1,5",Rennes -- 1753 -- Exports-- AD44_C716,,20,,,,,,,,0,,,,,,,,,
6423,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,poudre à canon,,,,,300,livres,1,Rennes -- 1753 -- Exports-- AD44_C716,,20,,,,,,,,0,,,,,,,,,
6424,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,poudre à poudrer,,,,,100,livres,"0,3",Rennes -- 1753 -- Exports-- AD44_C716,,20,,,,,,,,0,,,,,,,,,
6425,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,quincaillerie de ,,,1331,,,,,Rennes -- 1753 -- Exports-- AD44_C716,,20,,,,,,,,0,,,,,,,,,
6426,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,saucisses,,,,,1,barique,140,Rennes -- 1753 -- Exports-- AD44_C716,,20,,,,,,,,0,,,,,,,,,
6426,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,saucisses,,,180,,,,,Rennes -- 1753 -- Exports-- AD44_C716,,20,,,,,,,,0,,,,,,,,,
6427,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,saumon salé,,,,,31,barils,20,Rennes -- 1753 -- Exports-- AD44_C716,,20,,,,,,,,0,,,,,,,,,
6428,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,savon,,,,,3,caisses,126,Rennes -- 1753 -- Exports-- AD44_C716,,20,,,,,,,,0,,,,,,,,,
6428,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,savon,,,,,4688,livres,"0,45",Rennes -- 1753 -- Exports-- AD44_C716,,20,,,,,,,,0,,,,,,,,,
6429,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,sel,,,,,"6785,33",tonneaux,45,Rennes -- 1753 -- Exports-- AD44_C716,,20,,,,,,,,0,,,,,,,,,
6430,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,siamoise,,,,,233,aunes,2,40,,20,,,,,,,,0,,,,,,,,,
6430,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,siamoise,,,1210,,,,,40,,20,,,,,,,,0,,,,,,,,,
6431,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,souliers pour femme,,,,,203,paires,"2,5",Rennes -- 1753 -- Exports-- AD44_C716,,20,,,,,,,,0,,,,,,,,,
6432,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,souliers pour homme,,,,,908,paires,3,Rennes -- 1753 -- Exports-- AD44_C716,,20,,,,,,,,0,,,,,,,,,
6433,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,suif,,,,,4214,livres,"0,4",Rennes -- 1753 -- Exports-- AD44_C716,,20,,,,,,,,0,,,,,,,,,
6434,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,toille baptistes,,,,,37,carreaux,35,30},,20,,,,,,,,0,,,,,,,,,
6434,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,toille baptistes,,,,,15,livres,30,30},,20,,,,,,,,0,,,,,,,,,
6435,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,toille de bretagne blancars,,,,,1200,aunes,"1,75",Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6436,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,toille de bretagne blanche,,,,,100,aunes,2,Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6437,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,toille de bretagne ,,,,,19,balles,700,Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6437,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,toille de bretagne ,,,,,17532,aunes,2,Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6437,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,toille de bretagne ,,,,,1108,aunes,"2,25",Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6437,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,toille de bretagne ,,,4000,,,,,Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6438,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,toille de bretagne de brin,,,,,100,aunes,1,Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6439,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,toille de bretagne crée large,,,,,4,balles,625,Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6439,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,toille de bretagne crée large,,,,,16,pièces,150,Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6440,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,toille de bretagne écrue,,,,,2,ballots,375,Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6441,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,toille de bretagne etroitte,,,,,1200,pièces,30,Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6442,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,toille de bretagne de halle,,,,,7807,aunes,"1,5",Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6443,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,toille de bretagne jaune,,,,,6,balots,300,Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6444,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,toille de bretagne languenan,,,,,100,aunes,"0,9",Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6445,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,toille de bretagne large,,,,,4200,pièces,125,Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6446,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,guerrigas,,,,,331,aunes,1,Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6447,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,toille de laval,,,,,4000,aunes,"2,5",Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6448,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,toille de lin,,,,,40,pièces,130,Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6449,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,toille a voille,,,,,9517,aunes,"0,75",Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6450,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,verd de gris,,,,,236,livres,"3,5",Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6451,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,vins d’aubagne,,,,,62,bariques,40,Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6452,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,vin de bordeaux,,,,,231,bariques,90,Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6452,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,vin de bordeaux,,,,,4,tierçons,60,Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6453,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,vin de quercy,,,,,1,barique,80,Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6454,Local,1753,Rennes,,Pour les Isles Francoises et l'Amerique,Exports,vin de ferme,,,,,23,bariques,50,Rennes -- 1753 -- Exports-- AD44_C716,,21,,,,,,,,0,,,,,,,,,
6455,Local,1753,Rennes,,Angleterre,Imports,bierre,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,1,,,,,,,,0,,,,,,,,,
6456,Local,1753,Rennes,,Angleterre,Imports,bled fromen,,,,,,,,10264,,1,,,,,,,,0,,,,,,,,,
6457,Local,1753,Rennes,,Angleterre,Imports,bled seigle,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,1,,,,,,,,0,,,,,,,,,
6458,Local,1753,Rennes,,Angleterre,Imports,canons de fer,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,1,,,,,,,,0,,,,,,,,,
6459,Local,1753,Rennes,,Angleterre,Imports,charbons de terre,,,,,,,,1475,,1,,,,,,,,0,,,,,,,,,
6460,Local,1753,Rennes,,Angleterre,Imports,chevaux harnachés,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,1,,,,,,,,0,,,,,,,,,
6461,Local,1753,Rennes,,Angleterre,Imports,cire jaune,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,1,,,,,,,,0,,,,,,,,,
6462,Local,1753,Rennes,,Angleterre,Imports,cordages,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,1,,,,,,,,0,,,,,,,,,
6463,Local,1753,Rennes,,Angleterre,Imports,cuirs de bœuf en poil,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,1,,,,,,,,0,,,,,,,,,
6464,Local,1753,Rennes,,Angleterre,Imports,etain ouvré,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
6465,Local,1753,Rennes,,Angleterre,Imports,farine,,,,,,,,12s,,2,,,,,,,,0,,,,,,,,,
6466,Local,1753,Rennes,,Angleterre,Imports,fromages,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
6467,Local,1753,Rennes,,Angleterre,Imports,hardes neuves,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
6468,Local,1753,Rennes,,Angleterre,Imports,laine filée,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
6469,Local,1753,Rennes,,Angleterre,Imports,laine non-filée,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
6470,Local,1753,Rennes,,Angleterre,Imports,laine peignée,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
6471,Local,1753,Rennes,,Angleterre,Imports,laine salées,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
6472,Local,1753,Rennes,,Angleterre,Imports,orges,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
6473,Local,1753,Rennes,,Angleterre,Imports,paumelle,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
6474,Local,1753,Rennes,,Angleterre,Imports,pierres à chaux,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
6475,Local,1753,Rennes,,Angleterre,Imports,planches de sapin,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
6476,Local,1753,Rennes,,Angleterre,Imports,ploc filé,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
6477,Local,1753,Rennes,,Angleterre,Imports,ploc non filé,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
6478,Local,1753,Rennes,,Angleterre,Imports,plomb en saumon,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
6479,Local,1753,Rennes,,Angleterre,Imports,poil de bœuf,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
6480,Local,1753,Rennes,,Angleterre,Imports,tabac ,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
6481,Local,1753,Rennes,,Dannemark,Imports,anspects,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
6482,Local,1753,Rennes,,Dannemark,Imports,avirons,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
6483,Local,1753,Rennes,,Dannemark,Imports,bled fromen,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
6484,Local,1753,Rennes,,Dannemark,Imports,bled seigle,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
6485,Local,1753,Rennes,,Dannemark,Imports,bois carré,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,2,,,,,,,,0,,,,,,,,,
6486,Local,1753,Rennes,,Dannemark,Imports,bray gras,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6487,Local,1753,Rennes,,Dannemark,Imports,espars,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6488,Local,1753,Rennes,,Dannemark,Imports,gaudron,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6489,Local,1753,Rennes,,Dannemark,Imports,gaules de sapin,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6490,Local,1753,Rennes,,Dannemark,Imports,manches de gaffe,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6491,Local,1753,Rennes,,Dannemark,Imports,mats divers,,,,,,,,petites,,3,,,,,,,,0,,,,,,,,,
6492,Local,1753,Rennes,,Dannemark,Imports,maquereaux salés,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6493,Local,1753,Rennes,,Dannemark,Imports,orge ,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6494,Local,1753,Rennes,,Dannemark,Imports,planches de chesne,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6495,Local,1753,Rennes,,Dannemark,Imports,planches de sapin,,,,,,,,190,,3,,,,,,,,0,,,,,,,,,
6496,Local,1753,Rennes,,Dannemark,Imports,coutreaux de sapin,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6497,Local,1753,Rennes,,Dannemark,Imports,rogue de morue,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6498,Local,1753,Rennes,,Dannemark,Imports,rogue de stocfiche,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6499,Local,1753,Rennes,,Dannemark,Imports,saumons salés,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6500,Local,1753,Rennes,,D'Espagne,Imports,amandes,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6501,Local,1753,Rennes,,D'Espagne,Imports,avirons,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6502,Local,1753,Rennes,,D'Espagne,Imports,capres,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,3,,,,,,,,0,,,,,,,,,
6503,Local,1753,Rennes,,D'Espagne,Imports,charbon de terre,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6504,Local,1753,Rennes,,D'Espagne,Imports,chocolas,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6505,Local,1753,Rennes,,D'Espagne,Imports,citrons,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6506,Local,1753,Rennes,,D'Espagne,Imports,coriandre,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6507,Local,1753,Rennes,,D'Espagne,Imports,fer en barres,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6508,Local,1753,Rennes,,D'Espagne,Imports,figues,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6509,Local,1753,Rennes,,D'Espagne,Imports,fruis sec,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6510,Local,1753,Rennes,,D'Espagne,Imports,huile d’olive,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6511,Local,1753,Rennes,,D'Espagne,Imports,jambons,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6512,Local,1753,Rennes,,D'Espagne,Imports,laine brute,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6513,Local,1753,Rennes,,D'Espagne,Imports,liege,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6514,Local,1753,Rennes,,D'Espagne,Imports,liqueur,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6515,Local,1753,Rennes,,D'Espagne,Imports,olives,,,,,,,,24s,,570,,,,,,,,0,,,,,,,,,
6516,Local,1753,Rennes,,D'Espagne,Imports,oranges,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6517,Local,1753,Rennes,,D'Espagne,Imports,piastre,,,,,,,,50000,,4s,,,,,,,,0,,,,,,,,,
6518,Local,1753,Rennes,,D'Espagne,Imports,pimens,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6519,Local,1753,Rennes,,D'Espagne,Imports,raisin sec,,,,,,,,15s,,4,,,,,,,,0,,,,,,,,,
6520,Local,1753,Rennes,,D'Espagne,Imports,Rozeaux ,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6521,Local,1753,Rennes,,D'Espagne,Imports,sirop de capilaire,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,4,,,,,,,,0,,,,,,,,,
6522,Local,1753,Rennes,,D'Espagne,Imports,tabac d’espagne en poudre,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6523,Local,1753,Rennes,,D'Espagne,Imports,Vin d'Espagne,,,,,,,,01/02/25,,;,,,,,,,,0,,,,,,,,,
6524,Local,1753,Rennes,,D'Espagne,Imports,vin de cap,,,,,,,,pipes,,;,,,,,,,,0,,,,,,,,,
6525,Local,1753,Rennes,,D'Espagne,Imports,vin de xeres,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6526,Local,1753,Rennes,,De hollande,Imports,acier,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6527,Local,1753,Rennes,,De hollande,Imports,aiguilles à voille,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6528,Local,1753,Rennes,,De hollande,Imports,alun,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6529,Local,1753,Rennes,,De hollande,Imports,amidon,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6530,Local,1753,Rennes,,De hollande,Imports,anabas,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6531,Local,1753,Rennes,,De hollande,Imports,anis,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6532,Local,1753,Rennes,,De hollande,Imports,argens vif,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6533,Local,1753,Rennes,,De hollande,Imports,azur,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6534,Local,1753,Rennes,,De hollande,Imports,bajutapeaux,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6535,Local,1753,Rennes,,De hollande,Imports,baleine coupée,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6536,Local,1753,Rennes,,De hollande,Imports,bœuf salé,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6537,Local,1753,Rennes,,De hollande,Imports,bierre,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6538,Local,1753,Rennes,,De hollande,Imports,bled fromens,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,5,,,,,,,,0,,,,,,,,,
6539,Local,1753,Rennes,,De hollande,Imports,bled seigle ,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6540,Local,1753,Rennes,,De hollande,Imports,bois de campeche,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6541,Local,1753,Rennes,,De hollande,Imports,bois a bottes,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6542,Local,1753,Rennes,,De hollande,Imports,borax,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6543,Local,1753,Rennes,,De hollande,Imports,boulange,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
6544,Local,1753,Rennes,,De hollande,Imports,boutons d’or,,,,,,,,Rennes -- 1753 -- Imports -- AD44_C716,,6,,,,,,,,0,,,,,,,,,
