numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,unit_price,value,probleme,remarks
114,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,4,1744,Imports,caffé de bourbon,Marseille,Nord,"7 500,00",livres,"1,25000","9375,00","0,00",
115,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,4,1744,Imports,chanvre cru,Marseille,Nord,"171 000,00",livres,"0,18000","30780,00","0,00",
116,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,4,1744,Imports,charbon de terre,Marseille,Nord,"1 400,00",mesures,"8,00000","11200,00","0,00",
117,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,4,1744,Imports,cloux de fer,Marseille,Nord,"2 000,00",livres,"0,20000","400,00","0,00",
118,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,4,1744,Imports,drogueries,Marseille,Nord,"600,00",livres,"1,00000","600,00","0,00",
119,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,4,1744,Imports,fer en barres,Marseille,Nord,"1 863 275,00",livres,"0,14500","270174,00","-0,88",
120,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,4,1744,Imports,fer noir en feuilles,Marseille,Nord,"12 500,00",livres,"0,50000","6250,00","0,00",
121,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,4,1744,Imports,fromage,Marseille,Nord,"2 500,00",livres,"0,30000","750,00","0,00",
122,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,4,1744,Imports,garence,Marseille,Nord,"4 800,00",livres,"0,40000","1920,00","0,00",
123,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,4,1744,Imports,gaudron,Marseille,Nord,"159 000,00",livres,"0,10000","15900,00","0,00",
124,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,4,1744,Imports,huile de poisson,Marseille,Nord,"57 500,00",livres,"0,20000","11500,00","0,00",
125,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,4,1744,Imports,indigo,Marseille,Nord,"3 300,00",livres,"4,50000","14850,00","0,00",
126,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,4,1744,Imports,mercerie,Marseille,Nord,"500,00",livres,"2,00000","1000,00","0,00",
127,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,planches de sapin,Marseille,Nord,"1 144,00",douzaines,"9,00000","10296,00","0,00",
128,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,plaques de fer,Marseille,Nord,"25 000,00",livres,"0,25000","6250,00","0,00",
129,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,plumes a ecrire,Marseille,Nord,"500,00",livres,"5,00000","2500,00","0,00",
130,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,porcelaine,Marseille,Nord,"75,00",livres,"5,00000","375,00","0,00",
131,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,stockfich,Marseille,Nord,"1 440,00",livres,"0,15000","216,00","0,00",
132,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,sublimé,Marseille,Nord,"480,00",livres,"5,00000","2400,00","0,00",
133,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,suif,Marseille,Nord,"75 060,00",livres,"0,40000","30024,00","0,00",
134,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,tabac en feuilles,Marseille,Nord,"250,00",livres,"0,25000","62,00","-0,50",
135,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,thé,Marseille,Nord,"200,00",livres,"4,00000","800,00","0,00",
136,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,toile blanche,Marseille,Nord,"450,00",livres,"3,00000","1350,00","0,00",
137,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,verres de cristal,Marseille,Nord,"1 500,00",livres,"2,00000","3000,00","0,00",
138,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,amandes cassées,Marseille,Espagne,"304 900,00",livres,"0,20000","60980,00","0,00",
139,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,ameçons,Marseille,Espagne,"15,00",milliers,"15,00000","225,00","0,00",
140,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,ameçons,Marseille,Espagne,"1 000,00",livres,"0,30000","300,00","0,00",
141,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,amidon,Marseille,Espagne,"50,00",livres,"0,20000","10,00","0,00",
142,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,anchois,Marseille,Espagne,"575,00",barrils,"10,00000","5750,00","0,00",
143,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,anchois,Marseille,Espagne,"74 609,00",livres,"0,25000","18652,00","-0,25",
144,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,anis,Marseille,Espagne,"68 890,00",livres,"0,20000","13778,00","0,00",
145,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,argent vif,Marseille,Espagne,"505,00",livres,"5,00000","2525,00","0,00",
146,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,arquifou,Marseille,Espagne,"55 000,00",livres,"0,15000","8250,00","0,00",
147,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,auf,Marseille,Espagne,"1 200,00",livres,"0,10000","120,00","0,00",
148,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,avoine,Marseille,Espagne,"20,00",charges,"10,00000","200,00","0,00",
149,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,balais de palmes,Marseille,Espagne,"9 056,00",douzaines,"0,90000","8150,00","-0,40",
150,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,boeuf salé,Marseille,Espagne,"26 000,00",livres,"0,30000","7800,00","0,00",
151,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,bled froment,Marseille,Espagne,"15 735,00",charges,"18,00000","283230,00","0,00",
152,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,bois a bruler,Marseille,Espagne,"1 486 900,00",livres,"0,00900","13382,00","-0,10",
153,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,bonnets de laine,Marseille,Espagne,"304,00",douzaines,"9,00000","2736,00","0,00",
154,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,bouchons de liege,Marseille,Espagne,"800,00",livres,"3,00000","2400,00","0,00",
155,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,bourdes,Marseille,Espagne,"5 381 200,00",livres,"0,07000","376684,00","0,00",
156,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,bray gras,Marseille,Espagne,"640,00",livres,"0,10000","64,00","0,00",
157,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,bray sec,Marseille,Espagne,"5 150,00",livres,"0,10000","515,00","0,00",
158,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,brun rouge,Marseille,Espagne,"259 700,00",livres,"0,04000","10388,00","0,00",
159,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,caffé des iles,Marseille,Espagne,"100,00",livres,"0,70000","70,00","0,00",
160,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,5,1744,Imports,capres,Marseille,Espagne,"26 375,00",livres,"0,22000","5802,00","-0,50",
161,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,carrouges,Marseille,Espagne,"16 000,00",livres,"0,05000","800,00","0,00",
162,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,cendre commune,Marseille,Espagne,"496 600,00",livres,"0,09000","44694,00","0,00",
163,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,chanvre cru,Marseille,Espagne,"63 775,00",livres,"0,18000","11479,00","-0,50",
164,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,charbon de bois,Marseille,Espagne,"43 000,00",livres,"0,02500","1075,00","0,00",
165,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,chocolat,Marseille,Espagne,"105,00",livres,"3,50000","367,00","-0,50",
166,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,cire jaune,Marseille,Espagne,"67 958,00",livres,"1,15000","78151,00","-0,70",
167,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,cochenille mesteque,Marseille,Espagne,"39 096,00",livres,"18,00000","703728,00","0,00",
168,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,cochon salé,Marseille,Espagne,"31 200,00",livres,"0,35000","10920,00","0,00",
169,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,collequinte,Marseille,Espagne,"1 200,00",livres,"1,50000","1800,00","0,00",
170,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,confitures,Marseille,Espagne,"500,00",livres,"1,00000","500,00","0,00",
171,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,corail brut,Marseille,Espagne,"1 207,00",livres,"2,00000","2414,00","0,00",
172,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,cordages de chanvre,Marseille,Espagne,"775,00",livres,"0,30000","232,00","-0,50",
173,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,cordages d'espars,Marseille,Espagne,"2 104,00",douzaines,"6,00000","12624,00","0,00",
174,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,cornes de mouton,Marseille,Espagne,"467 075,00",paires,"0,05000","23353,00","-0,75",
175,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,couffes a boulanger,Marseille,Espagne,"6,00",douzaines,"9,00000","54,00","0,00",
176,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,couffins de palmes,Marseille,Espagne,"18,00",douzaines,"6,00000","108,00","0,00",
177,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,couperose verte,Marseille,Espagne,"40 250,00",livres,"0,09000","3622,00","-0,50",
178,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,couvertures de laine,Marseille,Espagne,"669,00",en nombre,"12,00000","8028,00","0,00",
179,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,cuivre tangoul,Marseille,Espagne,"19 660,00",livres,"0,90000","17694,00","0,00",
180,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,cuivre vieux,Marseille,Espagne,"120,00",livres,"0,80000","96,00","0,00",
181,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,douëlles a tonneaux,Marseille,Espagne,"1 460,00",tonneaux,"6,00000","8760,00","0,00",
182,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,drogueries,Marseille,Espagne,"600,00",livres,"1,00000","600,00","0,00",
183,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,escayolles,Marseille,Espagne,"45 000,00",livres,"0,10000","4500,00","0,00",
184,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,espars,Marseille,Espagne,"1 836,00",milliers,"40,00000","73440,00","0,00",
185,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,etoffe de soye,Marseille,Espagne,"350,00",livres,"40,00000","14000,00","0,00",
186,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,etoupes de soye,Marseille,Espagne,"3 080,00",livres,"2,00000","6160,00","0,00",
187,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,fayence,Marseille,Espagne,"1 250,00",livres,"0,50000","625,00","0,00",
188,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,figues,Marseille,Espagne,"323 670,00",livres,"0,10000","32367,00","0,00",
189,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,feves,Marseille,Espagne,"545,00",charges,"10,00000","5450,00","0,00",
190,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,fil a coudre,Marseille,Espagne,"200,00",livres,"2,00000","400,00","0,00",
191,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,fil cru,Marseille,Espagne,"250,00",livres,"1,50000","375,00","0,00",
192,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,filets d'espars,Marseille,Espagne,"334,00",grosses,"40,00000","13360,00","0,00",
193,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,filets d'espars,Marseille,Espagne,"576,00",milliers,"50,00000","28800,00","0,00",
194,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,filets pour la pêche,Marseille,Espagne,"35,00",nombre,"50,00000","1750,00","0,00",
195,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,6,1744,Imports,fromage,Marseille,Espagne,"43 762,00",livres,"0,20000","8752,00","-0,40",
