numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,unit_price,value,probleme,remarks
782,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,peaux de lievres,Marseille,Nord,4500,livres,"1,5",6750,0,
783,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,peaux de veau,Marseille,Nord,9300,livres,"0,3",2790,0,
784,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,toile blanche,Marseille,Nord,12500,livres,5,62500,0,
785,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,verres comuns,Marseille,Nord,3000,livres,1,3000,0,
786,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,beaume,Marseille,Portugal,200,livres,10,2000,0,
787,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,bois de brezil,Marseille,Portugal,128300,livres,"0,5",64150,0,
788,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,cacao,Marseille,Portugal,75840,livres,"1,3",98592,0,
789,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,cornes de mouton,Marseille,Portugal,20000,livres,"0,1",2000,0,
790,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,cuirs en poil,Marseille,Portugal,12143,en nombre,14,170002,0,
791,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,drogueries,Marseille,Portugal,3060,livres,1,3060,0,
792,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,peaux de lapin,Marseille,Portugal,360,livres,"1,5",540,0,
793,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,salsepareille,Marseille,Portugal,600,livres,2,1200,0,
794,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,vermillon,Marseille,Portugal,7010,livres,5,35050,0,
795,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,vin rouge,Marseille,Portugal,6,milleroles,8,48,0,
796,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,bray,Marseille,Russie,51900,livres,"0,1",5190,0,
797,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,chanvre crû,Marseille,Russie,425600,livres,"0,24",102144,0,
798,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,cire jaune,Marseille,Russie,480,livres,"1,5",720,0,
799,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,cuirs de russie,Marseille,Russie,480,livres,"1,25",600,0,
800,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,fer en barres,Marseille,Russie,318000,livres,"0,12",38160,0,
801,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,toile blanche,Marseille,Russie,8400,livres,5,42000,0,
802,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,amidon,Marseille,Savoye,765,livres,"0,3",229,"-0,5",
803,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,anchois,Marseille,Savoye,45,barils,3,135,0,
804,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,anchois,Marseille,Savoye,120,livres,"0,5",60,0,
805,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,ardoises,Marseille,Savoye,236,en nombre,6,1416,0,
806,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,arquifou,Marseille,Savoye,91710,livres,"0,15",13756,"-0,5",
807,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,15,1758,Imports,avoine,Marseille,Savoye,14,charges,12,168,0,
808,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,balais de palmes,Marseille,Savoye,82,douzaines,"0,9",73,"-0,8",
809,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,barrils vuides,Marseille,Savoye,214,en nombre,"1,5",321,0,
810,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,barres de cabestan,Marseille,Savoye,18,douzaines,24,432,0,
811,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,bas de cotton,Marseille,Savoye,1323,livres,5,6615,0,
812,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,bas de fil,Marseille,Savoye,990,livres,5,4950,0,
813,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,bas de laine,Marseille,Savoye,200,livres,6,1200,0,
814,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,bazin,Marseille,Savoye,1200,livres,6,7200,0,
815,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,bergamottes,Marseille,Savoye,15850,livres,"0,1",1585,0,
816,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,beuf salé,Marseille,Savoye,80,livres,"0,3",24,0,
817,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,beurre,Marseille,Savoye,428,livres,"0,4",171,"-0,2",
818,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,billard,Marseille,Savoye,1,en nombre,300,300,0,
819,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,bled froment,Marseille,Savoye,5901,charges,26,153426,0,
820,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,bois a bruler,Marseille,Savoye,1394000,livres,"0,0075",10455,0,
821,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,bois a faire corbins,Marseille,Savoye,175,livres,"0,1",17,"-0,5",
822,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,bois pour cribles,Marseille,Savoye,6000,livres,"0,15",900,0,
823,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,bois fustel,Marseille,Savoye,17900,livres,"0,2",3580,0,
824,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,bonnets de cotton,Marseille,Savoye,1000,livres,5,5000,0,
825,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,bonnets de fil,Marseille,Savoye,650,livres,5,3250,0,
826,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,bonnets de laine,Marseille,Savoye,240,douzaines,18,4320,0,
827,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,bonnets de laine,Marseille,Savoye,4683,livres,6,28098,0,
828,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,bourde,Marseille,Savoye,135800,livres,"0,08",10864,0,
829,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,bourre a batir,Marseille,Savoye,54,livres,"0,1",5,"-0,4",
830,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,calamande,Marseille,Savoye,150,livres,3,450,0,
831,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,cantarides,Marseille,Savoye,680,livres,4,2720,0,
832,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,capres,Marseille,Savoye,7265,livres,"0,3",2199,"19,5",erreur de calcul
833,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,carrouge,Marseille,Savoye,3000,livres,"0,05",150,0,
834,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,carubis,Marseille,Savoye,300,livres,"0,05",15,0,
835,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,cedras,Marseille,Savoye,300,livres,"0,2",60,0,
836,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,cendre,Marseille,Savoye,5000,livres,"0,05",250,0,
837,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,cercles de bois,Marseille,Savoye,"22,5",milliers,40,900,0,
838,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,cercles de bois,Marseille,Savoye,66,rodes,"1,5",99,0,
839,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,cercles de bois,Marseille,Savoye,22,fagots,2,44,0,
840,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,cercles de bois,Marseille,Savoye,40,faix,2,80,0,
841,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,cercles a tamis,Marseille,Savoye,8,rodes,2,16,0,
842,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,chaises de paille,Marseille,Savoye,12,douzaines,12,144,0,
843,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,chandelle,Marseille,Savoye,18524,livres,"0,45",8335,"-0,8",
844,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,chanvre battu,Marseille,Savoye,50257,livres,"0,24",12061,"-0,68",
845,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,chanvre crû,Marseille,Savoye,767412,livres,"0,18",138134,"-0,16",
846,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,chanvre crû,Marseille,Savoye,63204,livres,"0,18",11376,"-0,72",
847,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,chanvre peigné,Marseille,Savoye,975,livres,"0,5",487,"-0,5",
848,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,charbon,Marseille,Savoye,40080,livres,"0,01",400,"-0,8",
849,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,chataignes,Marseille,Savoye,101123,livres,"0,05",5056,"-0,15",
850,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,cheveux,Marseille,Savoye,"2,5",livres,20,50,0,
851,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,chevrons,Marseille,Savoye,"24,5",douzaines,12,294,0,
852,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,citrons,Marseille,Savoye,351,milliers,15,5265,0,351000 livres à 15 livres la mille
853,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,clous de fer,Marseille,Savoye,200,livres,"0,25",50,0,
854,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,cocons de soye,Marseille,Savoye,43960,livres,"1,5",65940,0,
855,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,confitures,Marseille,Savoye,3987,livres,1,3987,0,
856,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,conterie,Marseille,Savoye,125,livres,1,125,0,
857,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,corail ,Marseille,Savoye,150,livres,10,1500,0,
858,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,corbeilles d'ozier,Marseille,Savoye,50,douzaines,12,600,0,
859,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,cordage de chanvre,Marseille,Savoye,5269,livres,"0,3",1580,"-0,7",
860,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,cordes aviolon,Marseille,Savoye,274,livres,6,1644,0,
861,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,cornes de mouton,Marseille,Savoye,44340,livres,"0,05",2217,0,
862,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,cotton filé,Marseille,Savoye,2479,livres,"1,1",2726,"-0,9",
863,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,crane de cire,Marseille,Savoye,500,livres,"0,3",150,0,
864,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,cuirs de beuf en poil,Marseille,Savoye,243,en nombre,14,3402,0,
865,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,cuirs de vache en poil,Marseille,Savoye,16,en nombre,12,192,0,
866,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,16,1758,Imports,cuivre vieux,Marseille,Savoye,100,livres,"0,9",90,0,
867,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,douelles a barils,Marseille,Savoye,50,douzaines,"0,6",30,0,
868,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,doüelles a tonneaux,Marseille,Savoye,333,tonneaux,5,1665,0,
869,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,doüelles a tonneaux,Marseille,Savoye,"5,5",cavelles,6,33,0,
870,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,drapeaux vieux,Marseille,Savoye,3890,livres,"0,05",194,"-0,5",
871,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,draps de lit,Marseille,Savoye,1,balles,0,120,120,estimées
872,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,drogueries,Marseille,Savoye,600,livres,1,600,0,
873,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,eau de citron,Marseille,Savoye,208,livres,"0,5",104,0,
874,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,eau de fleur d'orange,Marseille,Savoye,6356,livres,1,6356,0,
875,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,eau de senteur,Marseille,Savoye,375,livres,1,375,0,
876,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,eau de vie,Marseille,Savoye,41,livres,"0,2",8,"-0,2",
877,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,ecorce de citron,Marseille,Savoye,3625,livres,"0,05",181,"-0,25",
878,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,eponges,Marseille,Savoye,3000,livres,"1,5",4500,0,
879,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,escayalloyes,Marseille,Savoye,1580,livres,"0,1",158,0,
880,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,esprit de citron,Marseille,Savoye,13386,livres,12,160632,0,
881,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,essence,Marseille,Savoye,60,livres,2,120,0,
882,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,etain,Marseille,Savoye,5200,livres,"0,9",4680,0,
883,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,etoffe de soye,Marseille,Savoye,1002,livres,40,40080,0,
884,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,etoffe de soye,Marseille,Savoye,4,pieces,300,1200,0,
885,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,etoupes de soye,Marseille,Savoye,900,livres,"0,6",54,-486,erreur de calcul
886,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,etuis de bergamottes,Marseille,Savoye,2,douzaines,3,6,0,
887,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,fer en barres,Marseille,Savoye,6813,livres,"0,12",817,"-0,56",
888,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,fer battû,Marseille,Savoye,40,livres,"0,15",6,0,
889,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,fer en cercles,Marseille,Savoye,1800,livres,"0,25",450,0,
890,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,fer ouvré,Marseille,Savoye,160,livres,"0,25",40,0,
891,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,feves,Marseille,Savoye,121,charges,10,1210,0,
892,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,fil de chevre,Marseille,Savoye,150,livres,5,750,0,
893,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,fil a coudre,Marseille,Savoye,1050,livres,2,2100,0,
894,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,fil crû,Marseille,Savoye,44,livres,"1,25",55,0,
895,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,fil d'etoupe,Marseille,Savoye,125,livres,"0,25",31,"-0,25",
896,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,fil de Piemont,Marseille,Savoye,360,livres,1,360,0,
897,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,filets a pecher,Marseille,Savoye,20,livres,2,40,0,
898,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,fleurs artifficielles,Marseille,Savoye,400,livres,50,20000,0,
899,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,fleurs d'orange,Marseille,Savoye,3940,livres,1,3940,0,
900,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,fourrures de soye,Marseille,Savoye,65,livres,"1,5",97,"-0,5",
901,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,fromage,Marseille,Savoye,581056,livres,"0,25",145264,0,
