marchandises	marchandises_normalisees_inter	marchandises_normalisees	product_prix	dutchtranslation	englishproduct	unit	alternativenames	source_rg_1774	source_rgbase	source_france	source_france_direction	source_sound
Lits ; de plumes	Lits ; de plumes	Lits ; de plumes						0	0	1	0	
Lits de bourre de chevre	Lits ; de Bourre de chèvre	Lits ; de Bourre de chèvre						0	0	1	0	
Lits de fer	Lits ; de fer	Lits ; de fer						0	0	1	0	
lits de fer	Lits ; de fer	Lits ; de fer		ijzeren wiegen en bedden	cribs and beds of iron	pieces		1	0	0	0	
Lits de plumes	Lits ; de plumes	Lits ; de plumes						0	0	1	0	
lits de plumes	Lits ; de plumes	Lits ; de plumes		vederbedden	feather beds	pieces		1	0	1	0	
Lits en fer												1
Livre en bleme	Livre ; en blanc	Livre ; en blanc						0	0	1	0	
Livres												1
Livres ; en blanc	Livre ; en blanc	Livre ; en blanc						0	0	1	0	
Livres ; en feuilles											1	
Livres en blanc	Livre ; en blanc	Livre ; en blanc						0	0	1	0	
livres liés	Livre ; relié	Livre ; relié		boeken (ingebonden)	books (binded)	pounds		1	1	0	0	
livres non liés	Livre ; non relié	Livre ; non relié		boeken (niet ingebonden)	books (not binded)	pounds		1	1	0	0	
Livret en blanc	Livre ; en blanc	Livre ; en blanc						0	0	1	0	
Lizieres ; de drap	Lisière ; de drap	Lisière ; de drap						0	0	1	0	
Lizières ; de drap	Lisière ; de drap	Lisière ; de drap						0	0	1	0	
Lizieres ; de velour	Lisière ; de velours	Lisière ; de velours						0	0	1	0	
Lizieres de drap	Lisière ; de drap	Lisière ; de drap						0	0	1	0	
Loches/cobitidae												1
locques	Locque	Locque		lompen	rags	guilders	locques à faire papier	1	1	0	0	
Longs ; vieux											1	
Loupins	Loupins	Loupins						0	0	1	0	
Lozes	Lauzes	Lauzes						0	0	1	0	
Lunette	Lunettes	Lunettes						0	0	1	0	
Lunettes	Lunettes	Lunettes						0	0	1	0	
lustre de cristal et verre	Lustre ; de cristal et verre	Lustre ; de cristal et verre		luchters (kristal en glas)	glass and crystal chandeliers	guilders	lustres de cristal	1	0	0	0	
Lustres	Lustre	Lustre						0	0	1	0	
Lustres ; de Venise	Lustre ; de Venise	Lustre ; de Venise						0	0	1	0	
Lustres ; de venise	Lustre ; de Venise	Lustre ; de Venise						0	0	1	0	
Lustrine	Lustrine	Lustrine						0	0	1	0	
Luth	Instrument ; de musique ; Luth	Instrument ; de musique ; Luth						0	0	1	0	
Luzes	Luzes	Luzes						0	0	1	0	
Lystre												1
Machicot	Machicot	Machicot						0	0	1	0	
Macia	Macis	Macis						0	0	1	0	
Macis	Macis	Epicerie ; macis						0	0	1	0	
Macis ?	Macis	Epicerie ; macis										1
Macix	Macis	Macis						0	0	1	0	
macquereau	Maquereau	Maquereau		makreel	mackerel	pieces		1	1	0	0	
Maderes	Vin ; Etrangers ; De Madère	Vin ; Etrangers ; De Madère						0	0	1	0	
Madriers ; de chêne	Vin ; Etrangers ; De Madère	Vin ; Etrangers ; De Madère						0	0	1	0	
Maganaise	Manganèse	Manganèse						0	0	1	0	
Maiclais	Maiclais	Maiclais						0	0	1	0	
maillicot	Maillicot	Maillicot		kleurstoffen (maillicot/massicot)	massicot	pounds		1	1	0	0	
Maïs	maïs	maïs						0	0	1	0	
Malachite												1
Malbroug	Malbroug	Malbroug						0	0	1	0	
Malemole	Malemole	Malemole						0	0	1	0	
Males ; de cuir	Malles ; de cuir	Malles ; de cuir						0	0	1	0	
Malles	Malles	Malles						0	0	1	0	
Malles ; vides	Malles ; vides	Malles ; vides						0	0	1	0	
malles travaillées	Malles ; travaillées	Malles ; travaillées		reiskistjes (bewerkt)	travel boxes (tooled)	guilders		1	1	0	0	
malles, valises et coffres	Malles ; valises et coffres	Malles ; valises et coffres		reiskoffers	trunks, suitcases and chests	guilders		1	1	0	0	
mallettes travaillées	Mallettes ; travaillées	Mallettes ; travaillées		reiskistjes (bewerkt)	travel boxes (tooled)	guilders		1	0	0	0	
Malreaux	Malles ; vides	Malles ; vides						0	0	1	0	
Malt												1
Malt en sacs												1
Malt en tonneaux												1
Manchelles	Manchettes	Manchettes						0	0	1	0	
Manches ; a lave place	Manches ; à lave place	Manches ; à lave place						0	0	1	0	
Manches ; à lave place	Manches ; à lave place	Manches ; à lave place						0	0	1	0	
Manches ; à lave plas	Manches ; à lave place	Manches ; à lave place						0	0	1	0	
Manches ; d'alaisnes	Manches ; d'alaisnes	Manches ; d'alaisnes						0	0	1	0	
Manches ; de balain	Manches ; de balai	Manches ; de balai						0	0	1	0	
Manches ; de gaffe	Manches ; de gaffe	Manches ; de gaffe						0	0	1	0	
Manches ; de mail	Manches ; de mail	Manches ; de mail						0	0	1	0	
Manches ; de pioche	Manches ; de pioche	Manches ; de pioche						0	0	1	0	
manches de fourches et de balais	Manches ; de fourches et de balais	Manches ; de fourches et de balais		vork- en bezemstelen	fork and broom sticks	guilders		1	0	0	0	
Manches de gaffe	Manches ; de gaffe	Manches ; de gaffe						0	0	1	0	
Manches de mail	Manches ; de mail	Manches ; de mail						0	0	1	0	
Manches pour binages à pousser												1
Manchette brodées	Manchettes ; brodées	Manchettes ; brodées						0	0	1	0	
Manchettes ; brodées	Manchettes ; brodées	Manchettes ; brodées						0	0	1	0	
Manchettes ; de dentelles	Manchettes ; de dentelles	Manchettes ; de dentelles						0	0	1	0	
Manchettes brodées	Manchettes ; brodées	Manchettes ; brodées						0	0	1	0	
manchettes brodées	Manchettes ; brodées	Manchettes ; brodées		geborduurde handkragen	embroidered cuffs	pieces		1	0	0	0	
manchettes et dentelles	Manchettes ; de dentelles	Manchettes ; de dentelles		kanten handkragen	lace cuffs	pieces		1	1	0	0	
manchettes et mouchoirs brodées	Manchettes et mouchoirs ; brodées	Manchettes et mouchoirs ; brodées		geborduurde handkragen en zakdoeken	embroidered cuffs and handkerchiefs	guilders		1	0	0	0	
manchettes et mouchoirs de mousseline	Manchettes et mouchoirs ; de mousseline	Manchettes et mouchoirs ; de mousseline		handkragen, zakdoeken en dassen van neteldoek	cuffs, handkerchiefs and ties of muslin	guilders		1	0	0	0	
Manchons	Manchons	Manchons						0	0	1	0	
Manchons ; communs	Manchons ; communs	Manchons ; communs						0	0	1	0	
Manchons ; fins	Manchons ; fins	Manchons ; fins						0	0	1	0	
manchons communs	Manchons ; communs	Manchons ; communs		moffen (gewone, leder)	regular muffs	pieces		1	1	0	0	
manchons de laine	Manchons ; laine	Manchons ; laine		moffen (wol)	woolen muffs	guilders		1	0	0	0	
manchons de martre	Manchons ; de martre	Manchons ; de martre		moffen (marter)	marten muffs	pieces		1	1	0	0	
manchons de peaux de loup et d'ours	Manchons ; de peux de loup et d'ours	Manchons ; de peux de loup et d'ours		bontwerk (moffen), wolf en beer	muffs of wolves and bears	pieces		1	0	0	0	
manchons de plumes	Manchons ; de plumes	Manchons ; de plumes		moffen (dons)	muffs with feathers	guilders		1	1	0	0	
manchons de renard	Manchons ; de renard	Manchons ; de renard						0	0	0	0	
manchons de renards	Manchons ; de renard	Manchons ; de renard		bontwerk (moffen), vos	fox muffs	guilders		1	0	0	0	
manchons de tigre	Manchons ; de tigre	Manchons ; de tigre						0	0	0	0	
manchons de tigres	Manchons ; de tigre	Manchons ; de tigre		bontwerk (moffen), tijger	tiger muffs	pieces		1	0	0	0	
Mandarins	Mandarins	Mandarins						0	0	1	0	
mandes et berces d'ozieres	Mandes et berces ; d'osier	Mandes et berces ; d'osier		baskets (teen)	baskets and cradles of Ozieres	pieces	mandes, panniers et berses/mandes d'ozier	1	1	0	0	
Mane	Manne	Manne						0	0	1	0	
Màne	Manne	Manne						0	0	1	0	
Mâne	Manne	Manne						0	0	1	0	
Mane ; de Calabre	Manne ; de Calabre	Manne ; de Calabre						0	0	1	0	
Manicot	Manicot	Manicot						0	0	1	0	
Maniguette												1
Manille	Manille	Manille						0	0	1	0	
Maniquelle	Maniquette	Maniquette						0	0	1	0	
Maniquette	Maniquette	Maniquette						0	0	1	0	
maniquette	Maniquette	Maniquette		peper (kleine of Senegalese)	small pepper	pounds		1	1	0	0	
Manne	Manne	Manne						0	0	1	0	1
manne	Manne	Manne		honingdauw	honeydew	guilders		1	1	0	0	
Manteau de fourrure d’agneau	Manteaux ; de fourrure d'agneau	Manteaux ; de fourrure d'agneau										1
Manteaux	Manteaux	Manteaux						0	0	1	0	
Manteaux ; vieux	Manteaux ; vieux	Manteaux ; vieux						0	0	1	0	
manteaux courts	Manteaux ; courts	Manteaux ; courts		korte manteltjes	short cloaks	pieces		1	0	0	0	
Mantelets	Mantelets	Mantelets						0	0	1	0	
mantelets courts	Mantelets ; courts	Mantelets ; courts						0	0	0	0	
mantelets de soye	Mantelets ; de soie	Mantelets ; de soie		zijden mantels	silk robes	pieces		1	0	0	0	
Maqueraux												1
Maqueraux ; salés											1	
Maqueraux salés	Maquereaux ; salés	Maquereaux ; salés						0	0	1	0	
Maquereaux	Maquereaux	Maquereaux						0	0	1	0	
Maquereaux ; frais	Maquereaux	Maquereaux						0	0	1	0	
Maquereaux ; salés	Maquereaux ; salés	Maquereaux ; salés						0	0	1	0	
Maquereaux salés	Maquereaux ; salés	Maquereaux ; salés						0	0	1	0	
Maquet	Maquet	Maquet						0	0	1	0	
Maquets	Maquet	Maquet						0	0	1	0	
Mar ; de raisin	Marc de raisin	Marc de raisin						0	0	1	0	
Mar de raisin	Marc de raisin	Marc de raisin						0	0	1	0	
Marbre											1	1
Marbre ; à joüer	Marbre ; à jouer	Marbre ; à jouer						0	0	1	0	
Marbre ; brun	Marbre ; brun	Marbre ; brun						0	0	1	0	
Marbre ; Brut	Marbre ; brut	Marbre ; brut						0	0	1	0	
Marbre ; brut	Marbre ; brut	Marbre ; brut						0	0	1	0	
Marbre ; Brute	Marbre ; brut	Marbre ; brut						0	0	1	0	
Marbre ; Divers	Marbre ; divers	Marbre ; divers						0	0	1	0	
Marbre ; en pierres	Marbre ; en pierres	Marbre ; en pierres						0	0	1	0	
Marbre ; Ouvré	Ouvrages ; de marbre	Marbre ; ouvré						0	0	1	0	
Marbre ; ouvré	Ouvrages ; de marbre	Marbre ; ouvré						0	0	1	0	
Marbre ; ouvré ; a joüer	Ouvrages ; de marbre ; à jouer	Marbre ; ouvré ; à jouer						0	0	1	0	
Marbre ; ouvré ; divers	Ouvrages ; de marbre	Marbre ; ouvré ; divers						0	0	1	0	
Marbre ; ouvré ; en carreaux	Ouvrages ; de marbre ; en carreaux	Marbre ; ouvré ; en carreaux						0	0	1	0	
Marbre ; ouvré ; en tables	Ouvrages ; de marbre ; en table	Marbre ; ouvré ; en tables						0	0	1	0	
Marbre ; ouvré; a jouer	Ouvrages ; de marbre ; à jouer	Marbre ; ouvré ; à jouer						0	0	1	0	
Marbre ; ouvré; divers	Ouvrages ; de marbre	Marbre ; ouvré ; divers						0	0	1	0	
Marbre ; ouvré; en carreaux	Ouvrages ; de marbre ; en carreaux	Marbre ; ouvré ; en carreaux						0	0	1	0	
Marbre ; ouvré; en mortier	Ouvrages ; de marbre ; en mortier	Marbre ; ouvré ; en mortier						0	0	1	0	
Marbre ; ouvré; en tables	Ouvrages ; de marbre ; en table	Marbre ; ouvré ; en tables						0	0	1	0	
Marbre ; ouvrié	Ouvrages ; de marbre	Marbre ; ouvré						0	0	1	0	
Marbre : ouvré	Ouvrages ; de marbre	Marbre ; ouvré						0	0	1	0	
marbre à jouer	Marbre ; à jouer	Marbre ; à jouer		marmer (à jouer)	marble (à jouer)	guilders	merbels à jouer	1	1	0	0	
marbre blanc	Marbre ; blanc	Marbre ; blanc		marmer (wit)	white marble	feet?		1	0	0	0	
Marbre brut	Marbre ; brut	Marbre ; brut						0	0	1	0	
marbre en bloc	Marbre ; en bloc	Marbre ; en bloc		marmer (ruw of in blok)	marble in blocks	feet?	marbre en bloc ou brut	1	1	0	0	
marbre noir travaillé	Marbre ; noir ; travaillé	Marbre ; noir ; travaillé		marmer (zwart, bewerkt)	processed black marble	pounds		1	0	0	0	
Marbre ouvré	Ouvrages ; de marbre	Marbre ; ouvré						0	0	1	0	
marbre rouge et gris	Marbre ; rouge et gris	Marbre ; rouge et gris		marmer (rood en grijs)	red and grey marble	feet?		1	0	0	0	
marbre travaillé	Marbre ; travaillé	Marbre ; travaillé		marmer (bewerkt)	processed marble	guilders		1	1	0	0	
Marbres	Marbre	Marbre						0	0	0	0	
Marc D'olive	Marc d'olive	Marc d'olive						0	0	1	0	
marcassin	Marcassin	Marcassin						0	0	0	0	
marcassins	Marcassin	Marcassin		everjongen	boar sows	guilders		1	0	0	0	
Marcassites	Marcassite	Marcassite						0	0	1	0	
Marcassitte	Marcassite	Marcassite						0	0	1	0	
Marchand ; à l'estimation	Marchandises ; à l'estimation	Marchandises ; diverses						0	0	1	0	
Marchand ; blanches	Marchandises ; blanches	Marchandises ; blanches						0	0	1	0	
Marchand ; de la cote	Marchandises ; de la cote	Marchandises ; de la cote						0	0	1	0	
Marchand ; de mode	Marchandises ; de modes	Marchandises ; de modes						0	0	1	0	
Marchand ; de modes	Marchandises ; de modes	Marchandises ; de modes						0	0	1	0	
Marchand ; de montanban	Marchandises ; de Montauban	Marchandises ; de Montauban						0	0	1	0	
Marchand ; de montauban	Marchandises ; de Montauban	Marchandises ; de Montauban						0	0	1	0	
Marchand ; meslées	Marchandises ; mêlées	Marchandises ; diverses						0	0	1	0	
Marchand à l'estimation	Marchandises ; à l'estimation	Marchandises ; diverses						0	0	1	0	
Marchand melés	Marchandises ; mêlées	Marchandises ; diverses						0	0	1	0	
Marchand meslées	Marchandises ; mêlées	Marchandises ; diverses						0	0	1	0	
Marchand. De Montauban	Marchandises ; de Montauban	Marchandises ; de Montauban						0	0	1	0	
Marchand. Meslées	Marchandises ; mêlées	Marchandises ; diverses						0	0	1	0	
Marchand.meslées	Marchandises ; mêlées	Marchandises ; diverses						0	0	1	0	
Marchanderie	Marchandises	Marchandises ; diverses						0	0	1	0	
Marchandise ; mêlées	Marchandises	Marchandises ; diverses						0	0	1	0	
Marchandises												1
Marchandises ; à l'estimation	Marchandises ; à l'estimation	Marchandises ; diverses						0	0	1	0	
Marchandises ; à la valeur											1	
Marchandises ; à Montauban	Marchandises ; de Montauban	Marchandises ; de Montauban						0	0	1	0	
Marchandises ; blanches	Marchandises ; blanches	Marchandises ; blanches						0	0	1	0	
Marchandises ; blanches (?)	Marchandises ; blanches	Marchandises ; blanches						0	0	1	0	
Marchandises ; de mode	Marchandises ; de modes	Marchandises ; de modes						0	0	1	0	
Marchandises ; de modes	Marchandises ; de modes	Marchandises ; de modes						0	0	1	0	
Marchandises ; de Montauban	Marchandises ; de Montauban	Marchandises ; de Montauban						0	0	1	0	
Marchandises ; diverses	Marchandises ; diverses	Marchandises ; diverses						0	0	1	0	
Marchandises ; diverses ; à la valeur											1	
Marchandises ; melées	Marchandises ; mêlées	Marchandises ; diverses						0	0	1	0	
Marchandises ; mêlées	Marchandises ; mêlées	Marchandises ; diverses						0	0	1	0	
Marchandises ; meslées	Marchandises ; mêlées	Marchandises ; diverses						0	0	1	0	
Marchandises de Colonies françaises de l'Amérique ; Cacao	Cacao	Cacao						0	0	1	0	
Marchandises de Colonies françaises de l'Amérique ; Caffé	Café	Café						0	0	1	0	
Marchandises de Colonies françaises de l'Amérique ; Coton	Coton	Coton						0	0	1	0	
Marchandises de Colonies françaises de l'Amérique ; gingembre	Gingembre	Épicerie ; gingembre						0	0	1	0	
Marchandises de Colonies françaises de l'Amérique ; Indigo	Indigo	Drogues ; pour la peinture et la teinture ; Indigo						0	0	1	0	
Marchandises de Colonies françaises de l'Amérique ; Rocou	Rocou	Drogues ; pour la peinture et la teinture ; Rocou						0	0	1	0	
Marchandises de Colonies françaises de l'Amérique ; sirop Melafre	Sirop ; mélasse	Sirop ; mélasse						0	0	1	0	
Marchandises de Colonies françaises de l'Amérique ; sucre ; brut	Sucre ; brut	Sucre ; brut						0	0	1	0	
Marchandises de Colonies françaises de l'Amérique ; sucre ; en pain rafiné	Sucre ; raffiné ; en pain	Sucre ; raffiné ; en pain						0	0	1	0	
Marchandises de Colonies françaises de l'Amérique ; sucre ; terré tête	sucre ; terré ; tête	Sucre ; terré ; tête						0	0	1	0	
Marchandises de détail												1
Marchandises des magasins prussians royaux												1
Marchandises diverses												1
Marchandises diverses à la valeur	Marchandises ; diverses	Marchandises ; diverses						0	0	1	0	
Marchandises diverses à la valeur ; En meubles	Marchandises ; en meubles	Marchandises ; en meubles						0	0	1	0	
Marchandises diverses à la valeur ; Meslées	Marchandises ; mêlées	Marchandises ; diverses						0	0	1	0	
Marchandises diverses à la valeur ; méslées	Marchandises ; mêlées	Marchandises ; diverses						0	0	1	0	
Marchandises en fer												1
Marchandises en tonneaux												1
Marchandises envoyées en tonneaux												1
marchandises mellées	Marchandises ; mêlées	Marchandises ; diverses		koopwaar (allerlei)	mixed merchandise	chevalée	marchandises declarés confusement	1	1	0	0	
Marchandises provenant du commerce français dans l'Inde ; bois divers	Bois ; divers	Bois ; divers						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; Caffé ; Bourbon	Café ; Bourbon	Café ; de Bourbon						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; Caffé ; Moka	Café ; Moka	Café ; de Moka						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; Canelle	Épicerie ; cannelle	Épicerie ; cannelle						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; coton	Coton	Coton						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; Drogues	Drogues	Drogues						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; Encens	Encens	Encens						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; Etoffes	Étoffe	Étoffe						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; eventails	Eventails	Éventails						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; Gomme	Gomme	Gomme						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; lingerie	Lingerie	Lingerie						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; Metal	Métal	Métal						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; mouchoirs	Mouchoirs	Mouchoirs						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; mousseline	Mousseline	Mousseline						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; Objet divers de peu de valeur	Objets divers de peu de valeur	Objets divers de peu de valeur						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; poivre	Poivre	Épicerie ; poivre						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; Porcelaine	Porcelaine	Porcelaine						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; Potterie	Poterie	Poterie						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; Rhubarbe	Rhubarbe	Rhubarbe						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; Rotins	Rotin	Rotin						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; Sagou	Sagou	Sagou						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; salpetre	Salpêtre	Salpêtre						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; soye	Soie	Soie						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; Tapis	Tapis	Tapis						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; Thés	Thé	Thé						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; Toiles	Toile	Toile						0	0	1	0	
Marchandises provenant du commerce français dans l'Inde ; Vin du cap	Vin du Cap	Vin du Cap						0	0	1	0	
Marchandises sèches												1
Marechauderie	Marechauderie	Marechauderie						0	0	1	0	
Marée ; fraiche	Marée ; fraiche	Marée ; fraiche						0	0	1	0	
Maregne	Marègue	Marègue						0	0	1	0	
Maregue	Marègue	Marègue						0	0	1	0	
Maregues	Marègue	Marègue						0	0	1	0	
Mares	Marc	Marc						0	0	1	0	
Mares divers	Marc ; divers	Marc ; divers						0	0	1	0	
Mareule	Mareule	Mareule						0	0	1	0	
marle	Marne	Marne		aarde (marle)	marle	last	marle à engraisser terre	1	1	0	0	
Marmelade												1
Marmites de fer												1
Marmites en cuivre												1
Marmites en fer												1
Marmittes	Marmites	Marmites						0	0	1	0	1
Marmittes ; de fer	Marmites ; de fer	Marmites ; de fer						0	0	1	0	
Marmittes ; de fonte	Marmites ; de fonte	Marmites ; de fonte						0	0	1	0	
marne	Marne	Marne		stenen (mergel)	marl	last		1	1	0	0	
Maroc	Maroc	Drap ; Maroc						0	0	1	0	
Maronic	Marron	Marron						0	0	1	0	
Marons	Marron	Marron						0	0	1	0	
marons et chataignes	Marron et châtaigne	Marron et châtaigne		kastanjes	chestnuts	pounds		1	1	0	0	
Marquise	Marquise	Marquise						0	0	1	0	
Marrons												1
Marsoin	Marsoin	Marsoin						0	0	1	0	
marteaux de forge	Marteau de forge	Marteau de forge		smeedhamer	forging hammer	pieces		1	0	0	0	
Marteaux en fer												1
Masques	Masque	Masque						0	0	1	0	
