numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,unverified
1079,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Parfumerie,Portugal,190,livres,3,570,0,,1
1080,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Peaux ; de marroquin,Portugal,200,livres,2,400,0,,1
1081,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Peignes ; de buis,Portugal,1895,livres,1,1895,0,,1
1082,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Ajamis,Savoye et Piemont,1221,pièces,9,10989,0,,1
1083,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Alun,Savoye et Piemont,11950,livres,"0,25",2987,"-0,5",,1
1084,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Amandes,Savoye et Piemont,92815,livres,"0,2",18563,0,,1
1085,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Amidon,Savoye et Piemont,5145,livres,"0,2",1029,0,,1
1086,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Anis,Savoye et Piemont,17020,livres,"0,2",3404,0,,1
1087,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Arquifou,Savoye et Piemont,31000,livres,"0,1",3100,0,,1
1088,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Anes,Savoye et Piemont,6,en nombre,50,300,0,,1
1089,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Bas ; de coton,Savoye et Piemont,1450,livres,5,7250,0,,1
1090,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Bas ; de laine,Savoye et Piemont,960,livres,6,5760,0,,1
1091,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Bas ; de soye,Savoye et Piemont,850,livres,40,34000,0,,1
1092,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Batanonis,Savoye et Piemont,450,livres,"2,5",1125,0,,1
1093,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Bœuf ; salé,Savoye et Piemont,834,livres,"0,25",208,"-0,5",,1
1094,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Bled ; froment,Savoye et Piemont,6812,charges,30,204360,0,,1
1095,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Bois ; bresil,Savoye et Piemont,6400,livres,"0,5",3200,0,,1
1096,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Bois ; de campeche,Savoye et Piemont,98200,livres,"0,25",24550,0,,1
1097,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Bois ; jaune,Savoye et Piemont,2250,livres,"0,1",225,0,,1
1098,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Bois ; de sandal,Savoye et Piemont,4430,livres,"0,25",1107,"-0,5",,1
1099,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Bonnets ; de coton,Savoye et Piemont,750,livres,5,3750,0,,1
1100,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Bonnets ; de laine,Savoye et Piemont,265,douzaines,20,5300,0,,1
1101,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Bouchons ; de liege,Savoye et Piemont,1861,livres,3,5583,0,,1
1102,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Bourdes,Savoye et Piemont,24875,livres,"0,1",2487,"-0,5",,1
1103,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Bouteilles ; de verre,Savoye et Piemont,27215,livres,"0,2",5443,0,,1
1104,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Boutons ; or et argent,Savoye et Piemont,2,livres,80,160,0,,1
1105,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Boyaux ; salés,Savoye et Piemont,7730,livres,"0,25",1932,"-0,5",,1
1106,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Bray ; sec,Savoye et Piemont,1730,livres,"0,15",259,"-0,5",,1
1107,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Cacao,Savoye et Piemont,51120,livres,"0,6",30672,0,,1
1108,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Caffé ; des Isles,Savoye et Piemont,279812,livres,"0,75",209859,0,,1
1109,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Caisses ; de sapin,Savoye et Piemont,14,charrettes,50,700,0,,1
1110,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Canefice,Savoye et Piemont,9600,livres,"0,3",2880,0,,1
1111,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Canelle,Savoye et Piemont,3496,livres,10,34960,0,,1
1112,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Cantaride,Savoye et Piemont,700,livres,5,3500,0,,1
1113,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Capres ,Savoye et Piemont,4635,livres,"0,5",2317,"-0,5",,1
1114,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Cardes ; a carder,Savoye et Piemont,85,pièces,"2,5",212,"-0,5",,1
1115,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Carreaux ; de terre,Savoye et Piemont,65,milliers,20,1300,0,,1
1116,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Cassialignea,Savoye et Piemont,165,livres,6,990,0,,1
1117,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Cezrcles et feuillards ??,Savoye et Piemont,30000,livres,"0,07",2100,0,,1
1118,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Chaises ; de paille,Savoye et Piemont,309,douzaines,12,3708,0,,1
1119,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Chanvre ; peigné,Savoye et Piemont,388,livres,"0,5",194,0,,1
1120,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Chapeaux ; laine,Savoye et Piemont,1000,douzaines,36,36000,0,,1
1121,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Chapeaux ; poil et laine,Savoye et Piemont,119,douzaines,60,7140,0,,1
1122,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Charbon ; de terre,Savoye et Piemont,100,chapeaux,5,500,0,,1
1123,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Chocolat,Savoye et Piemont,140,livres,2,280,0,,1
1124,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Cire ; blanche,Savoye et Piemont,243,livres,2,486,0,,1
1125,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Cire ; jaune,Savoye et Piemont,93314,livres,"1,5",139971,0,,1
1126,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Citrons et oranges,Savoye et Piemont,9300,en nombre,"0,015",139,"-0,5",,1
1127,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Citrons et oranges,Savoye et Piemont,10450,livres,"0,1",1045,0,,1
1128,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Cloux ; de fer,Savoye et Piemont,1400,livres,"0,25",350,0,,1
1129,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Cochenille,Savoye et Piemont,2106,livres,18,37908,0,,1
1130,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Colle ; forte,Savoye et Piemont,1485,livres,"0,4",594,0,,1
1131,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Colombine,Savoye et Piemont,40,charges,6,240,0,,1
1132,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Confitures,Savoye et Piemont,1400,livres,1,1400,0,,1
1133,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Cordages ; d'espars,Savoye et Piemont,120,douzaines,7,840,0,,1
1134,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,19,Cordeillards,Savoye et Piemont,433,livres,50,21650,0,,1
1135,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Coton ; filé,Savoye et Piemont,189695,livres,"1,1",208664,"-0,5",,1
1136,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Coton ; en laine,Savoye et Piemont,21539,livres,1,21539,0,,1
1137,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Cotonne,Savoye et Piemont,1584,livres,3,4752,0,,1
1138,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Couffes ; a boulanger,Savoye et Piemont,15,douzaines,5,75,0,,1
1139,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Couperose,Savoye et Piemont,19150,livres,"0,15",2872,"-0,5",,1
1140,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Couteaux,Savoye et Piemont,1850,livres,2,3700,0,,1
1141,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Couvertures ; de laine,Savoye et Piemont,150,en nombre,20,3000,0,,1
1142,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Couvertures ; de laine,Savoye et Piemont,4394,livres,2,8788,0,,1
1143,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Creme ; de tartre,Savoye et Piemont,1570,livres,"0,4",628,0,,1
1144,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Cuirs ; en poil,Savoye et Piemont,225,cuirs,18,4050,0,,1
1145,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Cuirs ; de bœuf,Savoye et Piemont,76,cuirs,36,2736,0,,1
1146,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Cuirs ; de bœuf,Savoye et Piemont,6010,livres,"0,6",3606,0,,1
1147,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Cuirs ; de cheval ; en poil,Savoye et Piemont,51,cuirs,6,306,0,,1
1148,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Cuirs ; de jument ; tannés,Savoye et Piemont,916,cuirs,10,9160,0,,1
1149,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Cuirs ; de vache ; tannés,Savoye et Piemont,582,cuirs,30,17460,0,,1
1150,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Demitte,Savoye et Piemont,600,pièces,4,2400,0,,1
1151,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Dentelle ; de fil et soye,Savoye et Piemont,25,livres,30,750,0,,1
1152,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Dentelle ; de soye,Savoye et Piemont,1,livres,350,350,0,,1
1153,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Dorure ; fine,Savoye et Piemont,515,livres,100,51500,0,,1
1154,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Dorure ; fine,Savoye et Piemont,1,valeur,1350,1350,0,,1
1155,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Drap ; londrin,Savoye et Piemont,400,livres,6,2400,0,,1
1156,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Draperie ; ordinaire,Savoye et Piemont,48095,livres,5,240475,0,,1
1157,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Draperie ; petite,Savoye et Piemont,18303,livres,3,54909,0,,1
1158,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Drogueries,Savoye et Piemont,14044,livres,1,14044,0,,1
1159,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Eau ; forte,Savoye et Piemont,3240,livres,"1,2",3888,0,,1
1160,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Eau ; de raisine,Savoye et Piemont,3966,livres,"0,5",1983,0,,1
1161,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Eau ; de rose,Savoye et Piemont,790,livres,"0,4",316,0,,1
1162,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Eau ; de la Reyne d'hongrie,Savoye et Piemont,3660,livres,1,3660,0,,1
1163,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Eau de vie,Savoye et Piemont,17076,livres,"0,25",4269,0,,1
1164,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Encens,Savoye et Piemont,1025,livres,"0,5",512,"-0,5",,1
1165,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Epicerie,Savoye et Piemont,1380,livres,4,5520,0,,1
1166,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Eponge,Savoye et Piemont,1134,livres,1,1134,0,,1
1167,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Escarmitte,Savoye et Piemont,20,pièces,6,120,0,,1
1168,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Esprit ; de citron,Savoye et Piemont,82,livres,3,246,0,,1
1169,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Etain ; ouvré,Savoye et Piemont,3726,livres,"1,5",5589,0,,1
1170,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Etoffe ; or et argent,Savoye et Piemont,114,livres,80,9120,0,,1
1171,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Etoffe ; de soye,Savoye et Piemont,2198,livres,40,87920,0,,1
1172,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Etoupe ; de chanvre,Savoye et Piemont,1215,livres,"0,2",243,0,,1
1173,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Farine,Savoye et Piemont,1200,livres,"0,15",180,0,,1
1174,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Fayance,Savoye et Piemont,20816,livres,"0,5",10408,0,,1
1175,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Fer ; en barres,Savoye et Piemont,194240,livres,"0,15",29136,0,,1
1176,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Fer ; blanc,Savoye et Piemont,1520,livres,"0,6",912,0,,1
1177,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Fer ; en lames,Savoye et Piemont,385,livres,"0,25",96,"-0,25",,1
1178,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Fer ; ouvré,Savoye et Piemont,1204,livres,"0,25",301,0,,1
1179,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Feves,Savoye et Piemont,35,charges,15,525,0,,1
1180,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Figues,Savoye et Piemont,35495,livres,"0,2",7099,0,,1
1181,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Fil ; blanc,Savoye et Piemont,250,livres,2,500,0,,1
1182,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1769 (-).csv,Local,1769,Exports,Marseille,20,Fil ; de chevre,Savoye et Piemont,180,livres,3,540,0,,1
