numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,unverified
747,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,31,Cochenille,Savoye et Piemont,"2 218,00",livres,18,39924,0,,1
748,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,31,Colle ; forte,Savoye et Piemont,"1 450,00",livres,"0,5",725,0,,1
749,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,31,Confitures,Savoye et Piemont,"200,00",livres,1,200,0,,1
750,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,31,Corset ; a baleine,Savoye et Piemont,"12,00",en nombre,10,120,0,,1
751,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,31,Coton ; filé,Savoye et Piemont,"15 280,00",livres,"1,1",16808,0,,1
752,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,31,Coton ; en laine,Savoye et Piemont,"22 932,00",livres,1,22932,0,,1
753,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,31,Couperose,Savoye et Piemont,"5 500,00",livres,"0,15",825,0,,1
754,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,31,Couvertures,Savoye et Piemont,"200,00",en nombre,10,2000,0,,1
755,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,31,Couvertures,Savoye et Piemont,"173,00",livres,2,346,0,,1
756,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,31,Cribles,Savoye et Piemont,"222,00",douzaines,30,6660,0,,1
757,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,31,Cribles,Savoye et Piemont,"150,00",?,"0,4",60,0,,1
758,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,31,Crin,Savoye et Piemont,"400,00",livres,"0,75",300,0,,1
759,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,31,Cuirs ; de bœuf ; en poil,Savoye et Piemont,"7 400,00",livres,"0,5",3700,0,,1
760,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,31,Cuirs ; de bœuf ; tannés,Savoye et Piemont,"299,50",cuirs,36,10782,0,,1
761,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,31,Cuirs ; de bœuf ; tannés,Savoye et Piemont,"621,00",livres,"0,6",372,"-0,6",,1
762,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,31,Cuirs ; de cheval ; en poil,Savoye et Piemont,"23,00",cuirs,10,230,0,,1
763,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,31,Cuirs ; de genisse ; corroyés,Savoye et Piemont,"300,00",cuirs,4,1200,0,,1
764,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Cuirs ; de Russie,Savoye et Piemont,"3 670,00",livres,1,3670,0,,1
765,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Cuirs ; de vache ; lissés,Savoye et Piemont,"3 333,00",livres,1,3333,0,,1
766,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Cuirs ; de vache ; tannés,Savoye et Piemont,"1 597,00",cuirs,30,47910,0,,1
767,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Cuirs ; de vache ; tannés,Savoye et Piemont,"3 866,00",livres,"0,5",1983,50,,1
768,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Cuivre ; ouvré,Savoye et Piemont,"216,00",livres,"1,6",345,"-0,6",,1
769,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Dorure ; fine,Savoye et Piemont,"2,00",livres,100,200,0,,1
770,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Drap ; cordeillards,Savoye et Piemont,"1 499,00",pièces,50,74950,0,,1
771,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Drap ; cordeillards,Savoye et Piemont,"1 303,00",livres,5,6515,0,,1
772,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Draperie ; ordinaire,Savoye et Piemont,"59 099,00",livres,5,295445,-50,,1
773,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Drogueries,Savoye et Piemont,"5 032,00",livres,2,10064,0,,1
774,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Eau ; forte,Savoye et Piemont,"3 551,00",livres,1,3551,0,,1
775,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Eau ; rose,Savoye et Piemont,"1 300,00",livres,"0,25",325,0,,1
776,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Eau ; de senteur,Savoye et Piemont,"276,00",livres,1,276,0,,1
777,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Eau de vie,Savoye et Piemont,"276,00",livres,"0,25",69,0,,1
778,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,E??,Savoye et Piemont,"24,00",pièces,4,96,0,,1
779,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Essence,Savoye et Piemont,"50,50",livres,3,15,"-136,5",,1
780,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Etain ; ouvré,Savoye et Piemont,"12 490,00",livres,"1,5",18735,0,,1
781,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Etamine ; de laine,Savoye et Piemont,"1 549,00",livres,6,9294,0,,1
782,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Etoffe ; de soye,Savoye et Piemont,"902,00",livres,40,36080,0,,1
783,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Fayance,Savoye et Piemont,"3 998,00",livres,"0,5",1994,-5,,1
784,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Fer ; en barres,Savoye et Piemont,"50 300,00",livres,"0,15",7545,0,,1
785,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Fer ; en lames,Savoye et Piemont,"975,00",livres,"0,25",243,"-0,75",,1
786,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Fer ; ouvré,Savoye et Piemont,"1 780,00",livres,"0,25",445,0,,1
787,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Fer ; vieux,Savoye et Piemont,"2 100,00",livres,"0,05",105,0,,1
788,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Figues,Savoye et Piemont,"12 674,00",livres,"0,2",2554,"19,2",,1
789,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Fil ; blanc,Savoye et Piemont,"5 369,00",livres,2,10738,0,,1
790,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Fromage,Savoye et Piemont,"9 300,00",livres,"0,3",2790,0,,1
791,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Fruits ; cruds,Savoye et Piemont,"766,00",charges,20,15320,0,,1
792,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Fumier,Savoye et Piemont,"15 000,00",livres,"0,002",30,0,,1
793,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Galles,Savoye et Piemont,"394,00",livres,"0,5",197,0,,1
794,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Gans ; communs,Savoye et Piemont,"69,00",douzaines,6,414,0,,1
795,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Graine ; de jardin,Savoye et Piemont,"250,00",livres,1,250,0,,1
796,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Graine ; de treffle,Savoye et Piemont,"1 730,00",livres,"0,2",346,0,,1
797,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Harangs ; blancs,Savoye et Piemont,"2 000,00",livres,"0,3",600,0,,1
798,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Hardes vieilles,Savoye et Piemont,"1 225,00",livres,"0,25",306,"-0,25",,1
799,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Herbes ; perelles,Savoye et Piemont,"21 630,00",livres,"0,25",5407,"-0,5",,1
800,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Huile ; d'olive,Savoye et Piemont,"343 045,00",livres,"0,4",137218,0,,1
801,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Jarres,Savoye et Piemont,"149,00",en nombre,3,447,0,,1
802,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Indigo,Savoye et Piemont,"4 152,00",livres,5,20760,0,,1
803,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Instruments ; de musique,Savoye et Piemont,"60,00",livres,50,3000,0,,1
804,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Jus ; de reglisse,Savoye et Piemont,"7 230,00",livres,"0,5",3615,0,,1
805,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Laine ; de chevron,Savoye et Piemont,"7 180,00",livres,2,14360,0,,1
806,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Laine ; diverse,Savoye et Piemont,"193 955,00",livres,"0,75",145465,"-1,25",,1
807,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Laine ; lavée,Savoye et Piemont,"22 000,00",livres,"1,1",24200,0,,1
808,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Lard,Savoye et Piemont,"13 708,00",livres,"0,3",4112,"-0,4",,1
809,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Legumes,Savoye et Piemont,"74 460,00",livres,"0,15",11169,0,,1
810,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Librairie,Savoye et Piemont,"2 300,00",livres,2,4600,0,,1
811,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Liege,Savoye et Piemont,"6 300,00",livres,"0,15",945,0,,1
812,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Linge ; vieux,Savoye et Piemont,"1 800,00",livres,"0,05",90,0,,1
813,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Liqueurs,Savoye et Piemont,"4 250,00",livres,1,4250,0,,1
814,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Marchandises ; melées,Savoye et Piemont,"1,00",valeur,1193,1193,0,,1
815,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,manchons ; de plumes,Savoye et Piemont,"262,00",livres,10,2620,0,,1
816,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Mercerie,Savoye et Piemont,"5 073,50",livres,"3,5",17756,"-1,25",,1
817,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Meules ; a moulins,Savoye et Piemont,"4,00",en nombre,100,400,0,,1
818,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Miel,Savoye et Piemont,"7 235,00",livres,"0,4",2894,0,,1
819,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Millet,Savoye et Piemont,"10 540,00",livres,"0,06",632,"-0,4",,1
820,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Morue ; seche,Savoye et Piemont,"95 130,00",livres,"0,25",23782,"-0,5",,1
821,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Mules et mulets,Savoye et Piemont,"31,00",en nombre,200,6200,0,,1
822,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Muriers,Savoye et Piemont,"9,00",douzaines,36,324,0,,1
823,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Orge,Savoye et Piemont,"25 000,00",livres,"0,05",1250,0,,1
824,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Papier ; blanc,Savoye et Piemont,"2 034,00",livres,"0,6",1220,"-0,4",,1
825,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Peaux ; de mouton ; apretées,Savoye et Piemont,"1 532,00",en nombre,"1,5",2298,0,,1
826,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Peaux ; de veau ; tannées,Savoye et Piemont,"32 469,00",livres,"1,25",40586,"-0,25",,1
827,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Peaux ; de veau ; tannées,Savoye et Piemont,"2 384,00",?,"2,5",5960,0,,1
828,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Pierres ; a fusils,Savoye et Piemont,"74,00",charges,3,222,0,,1
829,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,32,Planches ; de sapin,Savoye et Piemont,"7 430,00",douzaines,9,66870,0,,1
830,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,33,Plomb ; en grenaille,Savoye et Piemont,"2 870,00",livres,"0,25",717,"-0,5",,1
831,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,33,Plomb ; en saumon,Savoye et Piemont,"1 450,00",livres,"0,2",290,0,,1
832,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,33,Poivre,Savoye et Piemont,"27 196,00",livres,"1,5",40794,0,,1
833,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,33,Pomades,Savoye et Piemont,"582,00",livres,2,1164,0,,1
834,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,33,Porcs ; gras,Savoye et Piemont,"730,00",livres,4,2920,0,,1
835,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,33,Potterie ; de terre,Savoye et Piemont,"1 194,33",charges,30,35820,-10,,1
836,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,33,Potterie ; de terre,Savoye et Piemont,"3 330,00",livres,"0,15",499,"-0,5",,1
837,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,33,Prunes,Savoye et Piemont,"8 603,00",livres,"0,25",2150,"-0,75",,1
838,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,33,Quincaille ; de fer et acier,Savoye et Piemont,"5 530,00",livres,"0,5",2765,0,,1
839,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,33,Quinquina,Savoye et Piemont,"300,00",livres,4,1200,0,,1
840,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,33,Racines ; d'alisary,Savoye et Piemont,"1 200,00",livres,"0,5",600,0,,1
841,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,33,Raisins ; frais,Savoye et Piemont,"141 000,00",livres,"0,1",14100,0,,1
842,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,33,Raisins ; secs,Savoye et Piemont,"5 700,00",livres,"0,2",1140,0,,1
843,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,33,Reglisse,Savoye et Piemont,"3 174,00",livres,"0,25",793,"-0,5",,1
844,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,33,Rocou,Savoye et Piemont,"6 011,00",livres,"2,5",15027,"-0,5",,1
845,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,33,Savon,Savoye et Piemont,"51 860,00",livres,"0,4",21744,1000,erreur,1
846,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,33,Savonnettes,Savoye et Piemont,"2 701,00",livres,3,8103,0,,1
847,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,33,Semoule,Savoye et Piemont,"5 520,00",livres,"0,2",1104,0,,1
848,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,33,Sené,Savoye et Piemont,"100,00",livres,"1,5",150,0,,1
849,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,33,Sirop ; de capilaire,Savoye et Piemont,"4 178,00",livres,1,4178,0,,1
850,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports - 1776.csv,Local,1776,Exports,Marseille,33,Soude,Savoye et Piemont,"97 640,00",livres,"0,08",7811,"-0,2",,1
