numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,unverified
112,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Fayance,Espagne,24896,livres,"0,5",12448,0,,1
113,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Fer ; en barres,Espagne,241020,livres,"0,15",36153,0,,1
114,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Fer ; blanc,Espagne,190,livres,"0,6",114,0,,1
115,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Fer ; ouvré,Espagne,1150,livres,"0,25",114,"-173,5",,1
116,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Feves,Espagne,2362,charges,15,35430,0,,1
117,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Fil ; blanc,Espagne,1625,livres,2,3250,0,,1
118,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Fil ; de chevre,Espagne,1790,livres,3,5370,0,,1
119,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Fil ; de fer,Espagne,400,livres,"0,5",200,0,,1
120,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Fleurs ; artificielles,Espagne,355,livres,50,17750,0,,1
121,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Fleurs ; de violette,Espagne,1790,livres,"1,5",2685,0,,1
122,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Fromage,Espagne,5338,livres,"0,3",1601,"-0,4",,1
123,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,GAlles,Espagne,18686,livres,"0,9",16817,"-0,4",,1
124,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Gans ; communs,Espagne,100,livres,5,500,0,,1
125,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Gaudron,Espagne,5000,livres,"0,1",500,0,,1
126,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Gomme ; arabique,Espagne,10880,livres,"0,75",8160,0,,1
127,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Gomme ; elemy,Espagne,100,livres,"0,25",25,0,,1
128,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Gomme ; lacque,Espagne,300,livres,3,900,0,,1
129,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Grabeau ; d'encens,Espagne,1248,livres,"0,08",99,"-0,84",,1
130,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Huile ; de lin,Espagne,700,livres,"0,3",210,0,,1
131,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Huile ; d'olive,Espagne,15080,livres,"0,4",6032,0,,1
132,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Huile ; de vitriol,Espagne,200,livres,"0,2",40,0,,1
133,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Jais,Espagne,543,livres,5,2715,0,,1
134,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Jambons,Espagne,305,livres,"0,6",183,0,,1
135,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Indiennes,Espagne,80,pièces,12,960,0,,1
136,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Indigo,Espagne,1191,livres,5,5955,0,,1
137,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Laine ; de chevron,Espagne,17496,livres,"1,5",26244,0,,1
138,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Lard,Espagne,3724,livres,"0,5",1862,0,,1
139,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Legumes,Espagne,406720,livres,"0,15",61018,10,,1
140,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,5,Librairie,Espagne,73250,livres,2,146500,0,,1
141,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Lin ; peigné,Espagne,3192,livres,1,3192,0,,1
142,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Liqueurs,Espagne,44762,livres,1,44762,0,,1
143,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Lustres,Espagne,550,livres,2,1100,0,,1
144,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Manne,Espagne,3003,livres,"1,5",4504,"-0,5",,1
145,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Mercerie,Espagne,245939,livres,"3,5",860786,"-0,5",,1
146,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Miel,Espagne,5640,livres,"0,3",1692,0,,1
147,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Modes,Espagne,1359,livres,50,67950,0,,1
148,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Morue ; seche,Espagne,4978,livres,"0,25",1244,"-0,5",,1
149,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Mouchoirs ; de coton,Espagne,505,pièces,8,4040,0,,1
150,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Mouchoirs ; de soye,Espagne,80,douzaines,36,2880,0,,1
151,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Mouselline,Espagne,50,pièces,200,10000,0,,1
152,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Nacres ; de perle,Espagne,220,livres,"0,5",110,0,,1
153,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Noir ; de fumée,Espagne,420,livres,"0,4",168,0,,1
154,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Noisettes,Espagne,83230,livres,"0,1",8323,0,,1
155,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Orge ; en grain,Espagne,3641,livres,15,54615,0,,1
156,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Papier ; blanc,Espagne,496,rames,6,2976,0,,1
157,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Papier ; blanc,Espagne,3920,livres,"0,6",2352,0,,1
158,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Safran,Espagne,935,livres,5,4675,0,,1
159,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Peaux ; de chamois,Espagne,2984,livres,4,11936,0,,1
160,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Peaux ; de mouton ; apretées,Espagne,416,livres,1,416,0,,1
161,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Peaux ; de veau ; tannées,Espagne,13988,livres,"1,25",17485,0,,1
162,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Pelleterie,Espagne,1000,livres,10,10000,0,,1
163,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Peignes ; de buis,Espagne,12958,livres,"1,5",19437,0,,1
164,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Pierres ; a fusils,Espagne,14250,livres,"0,2",2850,0,,1
165,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Pieres ; ponces,Espagne,2850,livres,"0,05",142,"-0,5",,1
166,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Plans ; a ??,Espagne,238,livres,6,1428,0,,1
167,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Poissons ; salés,Espagne,1324,livres,"0,25",331,0,,1
168,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Poivre ; ordinaire,Espagne,9760,livres,"1,5",14640,0,,1
169,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Poivre ; gerofflé,Espagne,300,livres,"0,75",225,0,,1
170,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Pomade,Espagne,1887,livres,2,3774,0,,1
171,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Poudre ; a poudrer,Espagne,4823,livres,"0,3",1446,"-0,9",,1
172,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Prunes,Espagne,7090,livres,"0,25",1772,"-0,5",,1
173,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,6,Quincaille ; de fer et acier,Espagne,91835,livres,1,91835,0,,1
174,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Quinquina,Espagne,250,livres,3,750,0,,1
175,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Raisin ; d'alisary ?,Espagne,800,livres,"0,5",400,0,,1
176,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Ris,Espagne,172580,livres,"0,2",34516,0,,1
177,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Rocou,Espagne,2500,livres,"2,5",6250,0,,1
178,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Ruban ; or et argent,Espagne,359,livres,12,4308,0,,1
179,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Ruban ; de soye,Espagne,13939,livres,60,836340,0,,1
180,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Saucissons,Espagne,5790,livres,"1,2",6948,0,,1
181,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Savon,Espagne,108615,livres,"0,4",43446,0,,1
182,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Savonnettes,Espagne,979,livres,2,1958,0,,1
183,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Saindoux,Espagne,480,livres,"0,25",120,0,,1
184,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Sel ; de saturne,Espagne,600,livres,2,1200,0,,1
185,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Sené,Espagne,6255,livres,"1,5",9382,"-0,5",,1
186,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Sirop ; de capilaire,Espagne,22427,livres,1,22427,0,,1
187,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Souffre,Espagne,5258,livres,"0,06",315,"-0,48",,1
188,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Soye ; apretée,Espagne,5013,livres,20,100260,0,,1
189,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Sucre ; blanc,Espagne,612040,livres,"0,5",306020,0,,1
190,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Sucre ; brut,Espagne,4474,livres,"0,25",1118,"-0,5",,1
191,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Sucr ; candy,Espagne,1495,livres,1,1495,0,,1
192,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Sucre ; rafiné,Espagne,1187,livres,"0,6",712,"-0,2",,1
193,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Sumac,Espagne,9720,livres,"0,15",1458,0,,1
194,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Tapisserie,Espagne,500,livres,6,3000,0,,1
195,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Tartre,Espagne,1000,livres,"0,3",300,0,,1
196,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Tayolles,Espagne,200,livres,1,200,0,,1
197,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Terre ; jaune,Espagne,8000,livres,"0,05",400,0,,1
198,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Thon ; mariné,Espagne,100,livres,2,200,0,,1
199,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Toile ; blanche,Espagne,289701,livres,5,1448505,0,,1
200,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,7,Toile ; caissie,Espagne,80,pièces,5,400,0,,1
