item,group,status,beforeItems,afterItems,obsolete,imprimatur
faisans,[not a medical product],ambiguous,,[faisan] [Faisans] [Phaisans] [Phaïsans],no,
failles de laine,[not a medical product],ambiguous,,[failles de laine],no,
fagots de bois à brûler,[not a medical product],ambiguous,,[Bois ; à brûler ; en fagot] [Bois ; à brûler ; en fagots] [Bois ;à brûler ; en fagots] [Bois ) brûler ; en fagots] [Bois à brûler ; en fagots],no,
facheaux de bois à brûler,[not a medical product],ambiguous,,[Bois ; à brûler ; en facheaux],no,
éventails fins et d'ivoire,[not a medical product],ambiguous,,[Eventails ; fin ; d'yvoire],no,
éventails fins,[not a medical product],ambiguous,,[Evantails ; fins] [Evantails fins] [Eventailes fins] [Eventails ; fins] [Eventails fins] [Eventals fins],no,
éventails de palmes,[not a medical product],ambiguous,,[Eventails ; de palmes],no,
étuve de cuivre,[not a medical product],ambiguous,,[Cuivre ; en Etuve],no,
étoupes et cordes de lin,[not a medical product],ambiguous,,[etouppes et cordes de lin],no,
étoupes à calfater,[not a medical product],ambiguous,,[Etoupes ; à calfater] [Etoupes ; à calsater] [Etoupes à calfater],no,
étoffe de laine turque,[not a medical product],ambiguous,,[Etoffe ; de laine ; Turc],no,
étoffe de laine teinte,[not a medical product],ambiguous,,[Etoffe ; de laine ; teinte] [étoffe de laine sans specification teinte],no,
étoffe de laine Maroc,[not a medical product],ambiguous,,[Etoffes ; de laine ; en Maroc] [Etoffe ; de laine ; Maroc] [Etoffes ; de laine ; maroc] [Etoffes ; de laine ; Maroc] [Etoffes de laine maroc],no,
étoffe flotte des Indes,[not a medical product],ambiguous,,[Flotte etoffe des L'Indes],no,
étoffe flotte,[not a medical product],ambiguous,,[Flotte etoffe],no,
étoffe dorure d'argent fin et d'or,[not a medical product],ambiguous,,[Etoffe ; dorure ; or et argent ; fin] [Etoffe ; dorure ; or et argent fin] [Etoffe ; dorure ; or et argt fin],no,
étoffe mêlée de soie peu,[not a medical product],ambiguous,,[Etoffe ; meslée de soye ; peu],no,
étoffe mêlée de soie peluches,[not a medical product],ambiguous,,[Etoffe ; melée de soie ; peluche] [Etoffe ; mêlée de soye ; peluche] [Etoffe ; merlée de soye ; peluche] [Etoffe ; meslée de soye ; peluche] [Etoffe ; meslées de soye ; peluche],no,
étoffe de velours de soie,[not a medical product],ambiguous,,[Etoffe ; de soie ; velours] [Etoffe ; de soye ; velour] [Etoffe ; de soye ; velours] [Etoffe de soye ; velours] [Etoffe de soye velours] [Etoffes ; de soie ; velours] [Etoffes; De soye; velours] [Etoofe ; de soye ; velours] [Ettofes de velours de soye] [Etoffe velours de soie] [Etoffe velours de soye],no,
étoffe de soie et galets,[not a medical product],ambiguous,,[Etoffes ; mélangées ; de soie ; de soie et galets],no,
étoffe mêlée de soie à peu de soie,[not a medical product],ambiguous,,[Etoffe ; melée de soie ; à peu de soie] [Etoffe ; mêlée de soye ; à peu de soye] [Etoffe ; meslée de soye ; à peu de soye] [Etoffe ; meslées de soye ; à peu de soye],no,
étoffe mêlée de soie à peu,[not a medical product],ambiguous,,[Etoffe ; melées de soye ; à peu] [Etoffe ; merlée de soye ; à peu] [Etoffe ; meslée de soye ; à peu] [Etoffe ; meslées de soye ; àpea],no,
étoffe mêlée de soie ???,[not a medical product],ambiguous,,[Etoffe ; meslée de soye ; ?],no,
étoffe mêlée de soie ?,[not a medical product],ambiguous,,[Etoffe ; meslées de soye ; ?],no,
étoffe de poil et de velour d'Utrecht,[not a medical product],ambiguous,,[Etoffes ; de poil ; velours ; d'Utrecht],no,
étoffe de peluches pour nègre,[not a medical product],ambiguous,,[Etoffes en pluche pour nègres],no,
étoffe de laine mêlée ou pure,[not a medical product],ambiguous,,[etoffes de laine pure ou mellée],no,
étoffe de laine large et serge,[not a medical product],ambiguous,,[Etoffes ; mélangées ; serge et laine ; large],no,
étoffe de laine fabriquée à Arras,[not a medical product],ambiguous,,[Tissu en laine fabriqué à Arras],no,
étoffe de laine pour nègre,[not a medical product],ambiguous,,[Etoffes de laine pour nègres],no,
étoffe de laine à faire moufles,[not a medical product],ambiguous,,[etoffe de laine à faire mouffles],no,
étoffe mélangée de fleuret et de soie,[not a medical product],ambiguous,,[Etoffes ; mélangées ; soye et fleuret],no,
étoffe mêlée de fil et de soie,[not a medical product],ambiguous,,[Etoffe ; melée ; soie et fil] [Etoffe ; mêlées ; soïe et fil],no,
étoffe mélangée de fil et de soie,[not a medical product],ambiguous,,[Etoffes ; mélangées ; fil et soye],no,
étoffe mêlée de fil de soie,[not a medical product],ambiguous,,[Etoffe ; mêlées ; au fil de soïe],no,
étoffe de velours de coton,[not a medical product],ambiguous,,[Etoffe ; velour ; de coton] [Etoffes de velour de coton],no,
étoffe de coton tapisserie,[not a medical product],ambiguous,,[Etoffes ; de coton et tapisserie],no,
étoffe dite calutras de coton et de soie,[not a medical product],ambiguous,,[Etoffe soye en coton dite calutras],no,
étoffe mêlée de coton et de soie,[not a medical product],ambiguous,,[Etoffes mêlée coton et soye] [Etoffe ; melée ; soie et coton],no,
étoffe mélangée de coton et de soie,[not a medical product],ambiguous,,[Etoffes ; mélangées ; coton et soye] [Etoffes ; mélangées ; de soie ; de coton et soie] [Etoffes ; mélangées ; soye et coton],no,
étoffe de coton et pellerie,[not a medical product],ambiguous,,[Etoffes ; de coton et pellerie],no,
étoffe de coton et mercerie,[not a medical product],ambiguous,,[Etoffes ; de coton et mercerie],no,
étoffe de coton et de laine et de soie mélangés,[not a medical product],ambiguous,,"[Tissus de soie, coton et laine mélangés]",no,
étoffe de coton et de laine diverse,[not a medical product],ambiguous,,[Etoffes ; de coton et de laine ; diverses],no,
étoffe de coton et de fil de soie,[not a medical product],ambiguous,,[Etoffes ; mêlées de coton fil de soye],no,
étoffe de coton et de toile,[not a medical product],ambiguous,,[Toile ; et etoffes ; de coton],no,
étoffe de coton et de fil mélangés,[not a medical product],ambiguous,,[Tissus de fil et coton mélangés],no,
étoffe de coton et de soie des Indes,[not a medical product],ambiguous,,[Etoffes ; de soye et coton ; des Indes],no,
étoffe de chanvre et de lin en toile diverse,[not a medical product],ambiguous,,[Tissus de lin et de chanvre en toile diverses] [Tissus de lin et de chanvre en toiles diverses],no,
étoffe de chanvre et de fil de lin en toile,[not a medical product],ambiguous,,[Tissus de fil de lin et de chanvre en toile de toute sorte],no,
étoffe mélangée de bourre en molleton,[not a medical product],ambiguous,,[Etoffes ; mélangées ; de Bours ; en moleton],no,
robes d'étoffe d'argent et de soie,[not a medical product],ambiguous,,[Robes ; étoffe ; argent et soye],no,
étoffes brochées de soie et unies,[not a medical product],ambiguous,,[Soieries ; Etoffes unies et brochées] [Soieries ; étoffes unies et brochées],no,
étoffes brochées de pure soie et unies,[not a medical product],ambiguous,,[Soieries ; étoffes unies et brochées en pure soie],no,
étoffe brochée de coton et de fil siamois,[not a medical product],ambiguous,,[Etoffes ; fil et coton ; siamois ; brochés],no,
étoffe et lainages,[not a medical product],ambiguous,,[Etoffes de toutes sortes et lainages],no,
étoffe éternelle mélangée de soie,[not a medical product],ambiguous,,[Etoffes ; mélangées ; de soie ; éternelle],no,
étoffe éternelle de laine,[not a medical product],ambiguous,,[Etoffe eternelle laine],no,
étoffe éternelle,[not a medical product],ambiguous,,[Etoffe eternel],no,
Étoffe étamine fine,[not a medical product],ambiguous,,[Etoffe étamine fine],no,
étamine des prises,[not a medical product],ambiguous,,[Etamine ; des prises],no,
étamine d'Auvergne,[not a medical product],ambiguous,,[Etamine ; d'auvergne] [Etamine ; d'Auvergne] [Etamine d'auvergne] [Etamine d'Auvergne],no,
étamine d'Agen,[not a medical product],ambiguous,,[Etamine ; d'agen] [Etamine ; d'Agen] [Etamine d'agen],no,
étamette dauphine casinettes,[not a medical product],ambiguous,,[etamettes dauphines casinettes],no,
étain fin en bloc,[not a medical product],ambiguous,,[Etain fin en bloc],no,
étain de glaces,[not a medical product],ambiguous,,[Etaim ; de glace] [Etaim ; de glan] [Etaim ; de Judes] [Etaim de glace] [Etaims ; de glace] [Etain ; de glace] [Etain de glace],no,
esturgeon en adaube,[not a medical product],ambiguous,,[esturgeon en adaube],no,
estampes et cartes géographiques,[not a medical product],ambiguous,,[Estampes et cartes géographique] [Estampes et cartes géographiques] [Cartes ; géographiques et estampes],no,
espadrilles,[not a medical product],ambiguous,,[Espardilles],no,
escots de fer,[not a medical product],ambiguous,,[Escots ; de fer],no,
escortines,[not a medical product],ambiguous,,[Escortins],no,
escayolles,[not a medical product],ambiguous,,[Escayelles] [escayolle] [Escayolle] [escayolles] [Escayolles] [Escayotte] [Escayottes] [Espayolles],no,
escargots,[not a medical product],ambiguous,,[Escargots],no,
éprouvette de cuivre,[not a medical product],ambiguous,,[Eprouvette de Cuivre],no,
éponges communes et fines,[not a medical product],ambiguous,,[Eponges fines et communes],no,
épingles en cuivre,[not a medical product],ambiguous,,[epingles en cuivre],no,
épingles de laiton,[not a medical product],ambiguous,,[Epingles ; de laiton],no,
épingles communes,[not a medical product],ambiguous,,[epingles communs],no,
épicerie feuilles et noix muscades,[not a medical product],ambiguous,,[feuilles et noix muscades],no,
entenolles,[not a medical product],ambiguous,,[Entenolles],no,
engrais en pourette,[not a medical product],ambiguous,,[Engrais ; en pourette],no,
engrais en fumier de rue,[not a medical product],ambiguous,,[Engrais ; en fumier ; de rue],no,
engrais en fournelle,[not a medical product],ambiguous,,[Engrais ; en fourelle],no,
engrais en court fumier,[not a medical product],ambiguous,,[Engrais ; en court ; fumier],no,
endives,[not a medical product],ambiguous,,[andives],no,
encre de la Chine,[not a medical product],ambiguous,,[Encre ; de la chine] [Encre ; de la Chine] [encre de la Chine] [Encre de la chine] [Encre de la Chine],no,
enclumes de fer et étaux de fer,[not a medical product],ambiguous,,[Fer ; en enclumes et etaux],no,
drogues médicinales en rhubarbe composée,[not a medical product],ambiguous,,[Drogue médicinale en rhubarbe composée],no,
empeignes peintes pour souliers,[not a medical product],ambiguous,,[empeignes peintes pour souliers],no,
empeignes et talons de cuir coupés,[not a medical product],ambiguous,,[empeignes et talons de cuir coupé],no,
empeignes de toile,[not a medical product],ambiguous,,[empeignes de toille],no,
empeignes de souliers,[not a medical product],ambiguous,,[Empeigne ; de foulliers] [Empeigne de soulliers] [Empeignes ; de soulier] [Empeignes ; de souliers] [Empeignes de souliers],no,
empeignes brodées pour souliers,[not a medical product],ambiguous,,[empeignes brodées pour souliers],no,
égouttoirs,[not a medical product],ambiguous,,[egoutoirs] [Egoutoirs],no,
églefins salés,[not a medical product],ambiguous,,[esclephins salés],no,
efforces à tondre,[not a medical product],ambiguous,,[efforces à tondre],no,
écritoire garnie d'or,[not a medical product],ambiguous,,[Ecritoire ; garnie d'or],no,
écrans,[not a medical product],ambiguous,,[ecrans],no,
échelles,[not a medical product],ambiguous,,[échelles],no,
échaussillons,[not a medical product],ambiguous,,[Echaussillons],no,
échantillons et morceaux de soie,[not a medical product],ambiguous,,[echantillons et morceaux de soye],no,
écarts de beuf,[not a medical product],ambiguous,,[Ecarts de beuf],no,
écarlate,[not a medical product],ambiguous,,[écarlate],no,
écaille octomie,[not a medical product],ambiguous,,[Ecaille ; octomïe],no,
ébénisterie,[not a medical product],ambiguous,,[Ebenisterie],no,
eau-de-vie et liqueurs,[not a medical product],ambiguous,,[Eaux-de-vie et liqueurs],no,
eau-de-vie de Ré,[not a medical product],ambiguous,,[Eau de vie de Ré] [Eau de vie de rez] [Eau de vie de Rez] [Eau de vie de Réz] [Eaux de vie de Ré],no,
eau-de-vie d'Oléron,[not a medical product],ambiguous,,[Eau de vie d'oleron] [Eau de vie d'oléron],no,
eau des cavernes,[not a medical product],ambiguous,,[Eau ; des cavernes],no,
duves,[not a medical product],ambiguous,,[duves],no,
burail de laine,[not a medical product],ambiguous,,[Etoffes ; de laine ; duroil],no,
drogues de castor,[not a medical product],ambiguous,,[Drogues ; de castor],no,
drogues colorantes,[not a medical product],ambiguous,,[Matière colorante],no,
drogues pour peintures et teinture pae ???,[not a medical product],ambiguous,,[Drogues ; pour la peinture et teinture ; Pae... ?],no,
drogues pour peintures et coiffures,[not a medical product],ambiguous,,[Drogueries ; pour la peinture et coiffure],no,
drogues pour peintures,[not a medical product],ambiguous,,[Drogues ; pour la peinture] [Drogues pour la peinture] [Drogues ; Pour la peinture ; Diverses] [Drogueries ; peinture] [Droguerie à peindre],no,
drogues odorantes,[not a medical product],ambiguous,,[Drogueries ; odorantes],no,
drogues métalliques et chimiques,[not a medical product],ambiguous,,[Drogueries métalliques et chimiques diverses],no,
drogues pour la peinture et la teinture,[not a medical product],ambiguous,,[Drogues ; de toutes espèces ; diverses ; pour la peinture et teinture],no,
drogues de misme,[not a medical product],ambiguous,,[Drogues de misme],no,
drap ordinaires de laine,[not a medical product],ambiguous,,[Lainages ; draperie ordinaire] [Lainages ; draperies ordinaires] [Lainages ; Draperies ordinaires],no,
drap fins de laine,[not a medical product],ambiguous,,[Lainages ; draperies fines] [Lainages ; Draperies fines],no,
drap de laine et petits et étoffes,[not a medical product],ambiguous,,[Lainages ; draperies petites et étoffes] [Lainages ; Draperies petites et étoffes],no,
drapeaux,[not a medical product],ambiguous,,[drapeaux] [Drapeaux],no,
drap petit de mains,[not a medical product],ambiguous,,[Draps ; Draperie petite ; De mains],no,
drap naturel diverses,[not a medical product],ambiguous,,[Draps ; Naturels ; Diverses],no,
drap naturel commun,[not a medical product],ambiguous,,[Draps ; Naturels ; Commune],no,
Maroc,[not a medical product],ambiguous,,[Maroc],no,
drap du Nord teint,[not a medical product],ambiguous,,[drap du Nord teint],no,
drap drapée,[not a medical product],ambiguous,,[Drap ; drapée],no,
drap dit plawens,[not a medical product],ambiguous,,[draps dits plamens],no,
drap de Saint-Lô,[not a medical product],ambiguous,,[Drap ; de Saint Lo],no,
drap de Louviers au sixième de soie,[not a medical product],ambiguous,,[Drap ; de Louvier ; au 6è de soye],no,
drap de laine au ??? de soie,[not a medical product],ambiguous,,[Drap ; de laine ; au ? de soye],no,
serge de fil et laine,[not a medical product],ambiguous,,[Drap ; serge ; de laine et fil],no,
drap de Bourbon,[not a medical product],ambiguous,,[Drap ; de Bourbon],no,
drap de Bergopzoom,[not a medical product],ambiguous,,[Draps ; De Bergoopseau],no,
drap de laine d'Andelys,[not a medical product],ambiguous,,[Drap ; de laine ; d'Andelis],no,
drap d'Andelys,[not a medical product],ambiguous,,[Drap ; d'Andelis] [Drap ; d'andely] [Drap ; d'Andely] [Drap ; des andelis] [Draps ; d'andelis],no,
drap blanc du Nord,[not a medical product],ambiguous,,[drap du Nord blanc],no,
drap au sixième de soie,[not a medical product],ambiguous,,[Drap ; au 6è de soye] [Draps ; au 6è de soye],no,
drache de bière,[not a medical product],ambiguous,,[drache de bierre],no,
doublures de petis gris,[not a medical product],ambiguous,,[Doublures de petis gris],no,
doublures de martre pour habits,[not a medical product],ambiguous,,[doublures de martre pour habits],no,
dossiers de chaises,[not a medical product],ambiguous,,[Dossiers ; de chaises] [Dossiers de chaises],no,
doreas,[not a medical product],ambiguous,,[Doreas] [Doréas],no,
dominoterie et cartes géographiques,[not a medical product],ambiguous,,[Dominoterie et cartes géographiques],no,
dominoterie en images,[not a medical product],ambiguous,,[Dominoterie ; en images] [Dominoterie ; images],no,
dentelle de Normandie,[not a medical product],ambiguous,,[Dentelle ; de normandie] [Dentelle ; de Normandie],no,
dentelle de Malines,[not a medical product],ambiguous,,[Dentelle ; de malines],no,
dentelle de fil et tulle,[not a medical product],ambiguous,,[Dentelles de fil et tulles],no,
dentelle de Lille,[not a medical product],ambiguous,,[Dentelle de Lille],no,
dents de vache marine,[not a medical product],ambiguous,,[Dents ; de vache ; marine] [Dents ; de vache marine] [Dents ;de vache marine] [Dents de vache marine] [dents de Vaches Marines],no,
dégras de peau,[not a medical product],ambiguous,,[Degras ; de peau] [Degras ; de peaux] [Degras de peau] [Dégras de peau] [Degras de peaux] [Dégras de peaux],no,
débris de vaisseaux et vieux ouvrages de charpente,[not a medical product],ambiguous,,[debris de vaisseaux et vieux ouvrages de charpente],no,
dattes et pistaches,[not a medical product],ambiguous,,[dades et pistaches],no,
Damas de Lucques,[not a medical product],ambiguous,,[Damas ; de Luques],no,
Damas de faux,[not a medical product],ambiguous,,[Damas de faux],no,
Damas caffart,[not a medical product],ambiguous,,[Damas ; Cafart] [Damas ; caffart],no,
Damas à frange d'argent,[not a medical product],ambiguous,,[Damas ; à frange d'argent],no,
dalles,[not a medical product],ambiguous,,[Dalles],no,
cygnes en vie,[not a medical product],ambiguous,,[Cignes ; en vie],no,
cuviers de terre,[not a medical product],ambiguous,,[Cuviers ; de terre] [Cuviers de terre],no,
cuviers,[not a medical product],ambiguous,,[Cuvier] [Cuviere] [Cuviers],no,
culotte de peau de mouton,[not a medical product],ambiguous,,[Culottte ; de peau ; de mouton],no,
cuivre rouge cru ou en bloc pour Namur,[not a medical product],ambiguous,,"[cuivre rouge crû ou en blocs, pour Namur] [cuivre rouge crû ou en blocs. pour Namur]",no,
cuivre et pièces de cuivre,[not a medical product],ambiguous,,[Cuivre et pièces de cuivre],no,
cuivre cru en masses,[not a medical product],ambiguous,,[cuivre cru en masse],no,
cuivre cru en blocs,[not a medical product],ambiguous,,[cuivre crû en bloc],no,
cuivre cru,[not a medical product],ambiguous,,[cuivre crû],no,
cuivre commun,[not a medical product],ambiguous,,[Cuivre ordinaire],no,
cuisses d'oie salées,[not a medical product],ambiguous,,[Chair salée ; cuisse d'Oye] [Chair salée ; Cuisses d'oye] [Chair salée ; Cuisses oye] [Chair salée cuisse d'oye] [Chaires salées ; cuisses d'oye] [Chairs salées ; cuisses d'oye] [Chairs salées diverses ; cuises d'oies],no,
cuirs salés en poil,[not a medical product],ambiguous,,[cuirs salés à poil],no,
cuirs en grains,[not a medical product],ambiguous,,[Cuirs ; en grain] [Cuirs ; en grains],no,
cuirs en bassins,[not a medical product],ambiguous,,[Cuir en Bassins],no,
cuirs dorés vieux,[not a medical product],ambiguous,,[cuirs dorés vieux],no,
cuirs de Turquie,[not a medical product],ambiguous,,[cuirs de Turqie],no,
cuirs de ??? de poil,[not a medical product],ambiguous,,[Cuirs ; de ? ; en poil],no,
cuirs en bœuf verts,[not a medical product],ambiguous,,[Cuivre en beuf vert],no,
cuirs de vache accoutrées,[not a medical product],ambiguous,,[Cuirs de vaches acoutrées],no,
cuireaux de mouton à faire colle,[not a medical product],ambiguous,,[Cuireaux ; de mouton ; à faire colle],no,
cuirs de chevreau,[not a medical product],ambiguous,,[Cuirs ; de chevreaux],no,
cuirs de bœufs en poil,[not a medical product],ambiguous,,[Cuirs ; en poil ; de bœuf] [Cuirs ; En poil ; De bœuf] [Cuirs ; En poil ; De bœufs] [cuirs en poil de bœuf] [Cuirs en poil de bœuf],no,
cuillères de bois,[not a medical product],ambiguous,,[Cuillères ; de bois] [cuilleres de bois] [Cuilleres de bois] [Cuillères de bois] [Cuillieres ; de bois] [Cuillières ; de bois] [cuillieres de bois] [Cuillieres de bois] [Cuillières de bois],no,
croix de grenat,[not a medical product],ambiguous,,[Croix ; de grèna],no,
crin apprêté et frisé,[not a medical product],ambiguous,,[Crin ; aprêté et frisé],no,
crin à pêcher,[not a medical product],ambiguous,,[Crins à pécher],no,
creusets et figures de pierre,[not a medical product],ambiguous,,[creusets et figures de pierre],no,
crasse,[not a medical product],ambiguous,,[Cresse],no,
crêpe et étoffe et passementerie et ruban de soie,[not a medical product],ambiguous,,"[Soieries en étoffes, rubans, crêpes et passementerie]",no,
crêpe et étoffe et gaze et passementerie et ruban de soie,[not a medical product],ambiguous,,"[Soieries en étoffes, gaze, crèpe, rubans et passementerie] [Soieries en étoffes, gaze, crêpe, rubans et passementerie]",no,
crayons fins de pastel et laque et lack-lack des Indes,[not a medical product],ambiguous,,"[Crayons fins en pastel, laque fine et lack-lack des Indes] [Crayons fins ; pastel, laque fine, lack-lack des Indes]",no,
couvertures de plocq,[not a medical product],ambiguous,,[Couverture de ploc] [Couvertures ; de ploc] [Couvertures ; de plock] [Couvertures ; de plocq] [Couvertures ; de Plocq] [Couvertures ; de ploecq] [Couvertures ; deploeq] [Couvertures de ploc] [Couverture ; en plocq] [Couvertures ; en plocq],no,
couvertes de locques,[not a medical product],ambiguous,,[couvertes de locques],no,
couvertes de lisières,[not a medical product],ambiguous,,[couvertes de lisières],no,
couvertures de B ???,[not a medical product],ambiguous,,[Couvertures ; de B....],no,
couvertures de Bazal,[not a medical product],ambiguous,,[Couverture de Bazal],no,
couvertures d'étoupe de laine,[not a medical product],ambiguous,,[couvertes d'etouppe de laine],no,
couvertes d'étoupe,[not a medical product],ambiguous,,[couvertes d'etouppe],no,
couteaux garnis en argent,[not a medical product],ambiguous,,[couteaux garnis en argent] [Couteaux garnis en argent],no,
couteaux à tanneurs,[not a medical product],ambiguous,,[Couteaux ; à tanneurs],no,
couteaux à couper paille et pour tanneurs,[not a medical product],ambiguous,,[couteaux à couper paille et pour tanneurs],no,
courbes de chêne,[not a medical product],ambiguous,,[courbes de chesne],no,
coton en laine et filé,[not a medical product],ambiguous,,[Coton filé et en laine],no,
coton en rames et filé,[not a medical product],ambiguous,,[Coton filé et en rame],no,
coton en rames,[not a medical product],ambiguous,,[Coton ; en rames] [coton en rame] [Coton en rame],no,
coton en laine du Levant,[not a medical product],ambiguous,,[Coton ; en laine ; de Levant] [Coton ; en laine ; du levant] [Coton ; en laine ; du Levant] [Coton en laine ; du Levant] [Coton en laine de levant] [Coton en laine de Levant] [Coton en laine du Levant] [Cotons ; En laine du Levant],no,
coton en laine du Brésil,[not a medical product],ambiguous,,[Cotons ; En laine du Brésil],no,
coton en laine des Indes,[not a medical product],ambiguous,,[Marchandises provenantes du commerce français dans l'Inde : Coton en laine],no,
coton en laine de retour,[not a medical product],ambiguous,,[Coton en laine ; de retour],no,
cornes plates ou en feuilles,[not a medical product],ambiguous,,[Cornes ; plates ou en feuilles],no,
cornes de lanternes,[not a medical product],ambiguous,,[Cornes ; de lanterne],no,
cordes et câble et ficelles,[not a medical product],ambiguous,,"[cordes, cables et ficelles] [cordes. cables et ficelles]",no,
cordes à boyau et à violons,[not a medical product],ambiguous,,[Cordes ; à boyaux et à violon],no,
cordage et cordes,[not a medical product],ambiguous,,[Cordages et cordes] [Cordes et cordages],no,
cordage de satangres,[not a medical product],ambiguous,,[Cordage ; de Satangres],no,
cordage de caret,[not a medical product],ambiguous,,[Cordage de Caret],no,
cordage d'espars,[not a medical product],ambiguous,,[Cordage ; d'espars] [Cordage ; d'Espars] [cordage d'espars] [Cordage d'espars] [cordage d'esparts] [Cordage desparts] [Cordages ; d'espar] [Cordages ; d'espars] [Cordages ; d'Espars] [cordages d'espar] [Cordages d'espar] [Cordages d'espares] [cordages d'espars] [Cordages d'espars] [Cordages d'Espars] [Cordages d'espart] [cordages d'esparts] [Cordages d'esparts] [Cordages desparts],no,
copeaux pour fourreaux d'épée,[not a medical product],ambiguous,,[Copeaux ; pour fourreaux d'épée],no,
contrebrodé,[not a medical product],ambiguous,,[contrebrodé] [Contrebrodé],no,
contrebordé,[not a medical product],ambiguous,,[Contre bordé] [Contre brodé] [Contreborde] [contrebordé] [Contrebordé] [Coutre borde],no,
conserves de fleurs d'orange,[not a medical product],ambiguous,,[Conscrues ; de fleures d'orange],no,
connaissement,[not a medical product],ambiguous,,[Connoissement],no,
fruits confits en confitures des Îles,[not a medical product],ambiguous,,[Fruits ; confits ; en confiture ; des Isles],no,
confitures sèches,[not a medical product],ambiguous,,[Confiture séche] [Confiture sèches] [confitures seches] [Confitures seches] [Confitures sèches] [Confitures seiches],no,
confitures de sèche,[not a medical product],ambiguous,,[Confitures de séche],no,
drogues pour peintures et teinture composite,[not a medical product],ambiguous,,[Drogues ; pour peinture et teinture ; composite],no,
drogues diverses composées,[not a medical product],ambiguous,,[Drogues divers composés],no,
colle forte de Flandre,[not a medical product],ambiguous,,[Colle ; forte ; de flandre],no,
coiffures blondes et palatine,[not a medical product],ambiguous,,[Coeffures ; de blonde et palatine],no,
coiffures blondes et de gaze,[not a medical product],ambiguous,,[Coiffure de gaze et blondes],no,
coiffures blondes,[not a medical product],ambiguous,,[Coëffure ; de blonde] [Coëffures ; de blondes] [Coiffure de blonde] [Coiffures de blonde],no,
coiffes blondes,[not a medical product],ambiguous,,[Coëffes ; de blonde],no,
coiffes à perruque,[not a medical product],ambiguous,,[Coëffes ; à perruques],no,
coffres-forts,[not a medical product],ambiguous,,[Coffre ; fort] [Coffre fort] [Coffres ; forts] [Coffres forts],no,
coffres-forts de fer,[not a medical product],ambiguous,,[Coffre fort de fer] [Coffres forts ; de fer] [Coffres forts de fer],no,
coffres à thé,[not a medical product],ambiguous,,[Coffre a thé],no,
coffres de bois,[not a medical product],ambiguous,,[Coffres ; de bois] [Coffres de bois],no,
cocons de vers à soie,[not a medical product],ambiguous,,[concons de vers à soye] [Coucons de verre a soye] [Coucons de vers a soye],no,
cocoa,[not a medical product],ambiguous,,[Cocoa],no,
cochenille Campêche,[not a medical product],ambiguous,,[Cochenille ; campeche],no,
clous et acier,[not a medical product],ambiguous,,[Cous et acier],no,
cloches,[not a medical product],ambiguous,,[cloche] [Cloches],no,
clappes ou douves à barils de sapin,[not a medical product],ambiguous,,[clappes ou douves à barils de sapin],no,
clappes ou douves à barils,[not a medical product],ambiguous,,[clappes ou douves à barils],no,
claphout en blocs,[not a medical product],ambiguous,,[claphout en blocq],no,
citrons et orange frais,[not a medical product],ambiguous,,"[Fruits verts, en orange et citrons] [Fruits verts, en oranges et citrons] [Fruits; Verts en oranges et citrons] [Fruits ; verds ; oranges ; citrons] [Fruits frais, citrons et oranges] [Fruits frais principalement en citrons et oranges] [Fruits frais, principalement en citrons et oranges] [Fruits ; cruets ; citrons et oranges]",no,
citrons vert,[not a medical product],ambiguous,,[Citrons ; verds] [Citrons vert] [Citrons verts],no,
cire jaune en cierge et flambeaux,[not a medical product],ambiguous,,[cire jaune en cierge et flambeaux],no,
cire blanche ouvrée,[not a medical product],ambiguous,,[Cire ; blanche ; ouvré] [Cire ; blanche ; ouvrée] [Cire blanche ouvré] [Cire blanche ouvrée],no,
cirage pour chaussures,[not a medical product],ambiguous,,[Cirage ; pour chaussures],no,
cierges et flambeau,[not a medical product],ambiguous,,[Cierges et flambeaux],no,
choux confits,[not a medical product],ambiguous,,[Choux confits],no,
choix de bœuf salé,[not a medical product],ambiguous,,[Chairs ; choix ; de bœuf ; salée],no,
chocolat en pâte,[not a medical product],ambiguous,,[Chocolat en patte],no,
chivelles,[not a medical product],ambiguous,,[Chivelles],no,
chise de fourneaux,[not a medical product],ambiguous,,[chise de fourneaux],no,
chiffons,[not a medical product],ambiguous,,[Chiffons],no,
chiens,[not a medical product],ambiguous,,[Chiena] [Chiens],no,
chevaux de labour et mules et mulets,[not a medical product],ambiguous,,"[///Bêtes de Somme///Mules, mulets et chevaux]",no,
chevaux de trois ans,[not a medical product],ambiguous,,[Chevaux ; de 3 ans],no,
chevaux d'un an,[not a medical product],ambiguous,,[Chevaux ; d'un an],no,
chevaux arabes,[not a medical product],ambiguous,,[Bêtes de somme ; chevaux ; arabes],no,
chemises blanches ouvrées,[not a medical product],ambiguous,,[Chemises blanche ouvrée],no,
chemises neuves,[not a medical product],ambiguous,,[chemises neufs],no,
chemises neutres,[not a medical product],ambiguous,,[Chemises neutres],no,
chemises garnies pour homme,[not a medical product],ambiguous,,[Chemises garnies pour hommes],no,
chemises garnies pour femme,[not a medical product],ambiguous,,[Chemises garnies pour femmes],no,
chemises garnies de Batiste,[not a medical product],ambiguous,,[Chemises garnies de batiste] [Chemises garnies de Batiste],no,
chemises fines,[not a medical product],ambiguous,,[Chemises ; fines] [Chemises ; Fines] [Chemises fine] [Chemises fines] [Chemises finies],no,
