item,group,status,beforeItems,afterItems,obsolete,imprimatur
peaux de mouton apprêtée et en couleur,,existing,,,yes,
peaux à fleurs et de mouton,,existing,,,no,
peaux à apprêtées et de mouton,,existing,,,yes,
peaux de martre et de zibeline,,existing,,,yes,
peaux de martre passée,,existing,,,yes,
peaux apprêtées d'hermine et de martre,,existing,,,no,
peaux d'hermine et de martre,,existing,,,no,
peaux de martre et en queues,,existing,,,yes,
peaux de martre du Canada,,existing,,,no,
peaux de marmotte et crues,,existing,,,yes,
peaux de marmotte,,existing,,,no,
peaux de loup marin crues,,existing,,,yes,
peaux de loup du Canada,,existing,,,no,
peaux de loup de Moscou,,existing,,,yes,
peaux de loup d'ours de tigre de chien de mer etc.,,existing,,,no,
peaux apprêtées de loup et d'ours et de tigre,,existing,,,no,
peaux de loup et d'ours et de tigre,,existing,,,no,
peaux de loup cervier et crues,,existing,,,yes,
peaux apprêtées de loup cervier,,existing,,,no,
peaux apprêtées de loup,,existing,,,no,
peaux de lièvre sans poil,,existing,,,no,
peaux de lièvre crues,,existing,,,no,
peaux crues de lièvre et lapin,,existing,,,no,
peaux apprêtées de lièvre et lapin,,existing,,,no,
peaux de lièvre et lapin,,existing,,,no,
peaux de lièvre en poil,,existing,,,no,
peaux de lièvres crues,,existing,,,yes,
peaux crues et de lièvre,,existing,,,yes,
peaux apprêtées de lièvre,,existing,,,no,
peaux de lièvre,,existing,,,no,
peaux de léopard,,existing,,,no,
peaux de lapin en poil,,existing,,,no,
peaux apprêtées de lapin,,existing,,,no,
peaux de hamster,,existing,,,no,
peaux de Guinée,,existing,,,no,
peaux de grèbe,,existing,,,no,
peaux crue de figue,,existing,,,yes,
peaux de daim et passées,,existing,,,yes,
peaux crues de daim,,existing,,,yes,
peaux de daim chamoisée,,existing,,,no,
peaux corroyées et de daim,,existing,,,yes,
peaux de daim,,existing,,,no,
peaux de cygne,,existing,,,no,
peaux de crible,,existing,,,no,
peaux pour bottines et de chien de mer et passées en noir,,existing,,,yes,
peaux de chien de mer,,existing,,,no,
peaux de chien,,existing,,,no,
peaux de chevrotin,,existing,,,no,
peaux de chevron et en poil,,existing,,,yes,
peaux de chevreuil passée,Exclusivement Amérique du Nord,existing,,,yes,
peaux de chevreuil et en poil,,existing,,,yes,
peaux de chevreuil et en croûte,,existing,,,yes,
peaux de chevreuil demie,,existing,,,yes,
peaux de chevreuil apprêtée,Exclusivement Amérique du Nord,existing,,,yes,
peaux de chevreau passées,,existing,,,no,
peaux de chevreau crues,,existing,,,yes,
peaux de chevreau et mégissées,,existing,,,yes,
peaux d'agneau et de chevreau et en poil,,existing,,,yes,
peaux de chevreau en poil,,existing,,,no,
peaux de chevreau et crues,,existing,,,yes,
peaux de chevreau apprêtée,,existing,,,yes,
peaux de chèvre verte,,existing,,,yes,
peaux de chèvre et tannées,,existing,,,yes,
peaux de chèvre passée,,existing,,,yes,
peaux de chèvre et corroyées et noires,,existing,,,yes,
peaux de chèvre et maroquinées,,existing,,,yes,
peaux de chèvre et de mouton,,existing,,,no,
peaux de chèvre en mégie,,existing,,,no,
peaux de chèvre teinte,,existing,,,yes,
peaux en chamois et de chèvre,,existing,,,yes,
peaux en baudriers et de chèvre,,existing,,,yes,
peaux de chèvre crues,,existing,,,no,
peaux de chèvre diverse,,existing,,,yes,
peaux de chèvre et crues,,existing,,,yes,
peaux de chèvre et corroyées,,existing,,,yes,
peaux de chèvre à poil,,existing,,,no,
peaux de chèvre,,existing,,,no,
peaux de cheval passées,,existing,,,no,
peaux de cheval marin,,existing,,,no,
peaux de cheval en poil,,existing,,,no,
peaux de cheval apprêtée,,existing,,,yes,
peaux de cheval,,existing,,,no,
peaux de chat et crues,,existing,,,yes,
peaux de chat putois,,existing,,,no,
peaux marinées et de chat,,existing,,,yes,
peaux de chat cervier,,existing,,,no,
peaux apprêtées de chat,,existing,,,no,
peaux de chamois,,existing,,,no,
peaux de chameau et noires,,existing,,,yes,
peaux de chameau et en poil,,existing,,,yes,
peaux de chameau,,existing,,,no,
peaux de chagrin et Romagne,,existing,,,no,
peaux de chagrin,,existing,,,no,
peaux de cerf passées,,existing,,,no,
peaux de cerf et habillées,,existing,,,yes,
peaux de cerf et de daim et crues,,existing,,,yes,
peaux apprêtées de cerf et de daim,,existing,,,no,
peaux de cerf et de daim,,existing,,,no,
chevreuil en chamois et peaux de cerf,,existing,,,no,
peaux de cerf et en poil,,existing,,,yes,
peaux de cerf et en croûte,,existing,,,yes,
peaux en buffle et de cerf,,existing,,,no,
peaux de cerf et crues,,existing,,,yes,
peaux apprêtées et de cerf,,existing,,,yes,
peaux de cazeaux,,existing,,,yes,
peaux de castor et crues,,existing,,,yes,
peaux apprêtées de castor,,existing,,,no,
peaux de carcasson,,existing,,,yes,
peaux de carcajou,,existing,,,no,
peaux de cabri,,existing,,,no,
peaux de buffle chamoisée,,existing,,,yes,
peaux de buffle,,existing,,,no,
peaux de buenosaire en poil,,existing,,,yes,
peaux de brebis,,existing,,,no,
peaux crues de chèvre,,existing,,,no,
peaux de bouc et de chèvre et en poil,,existing,,,yes,
peaux apprêtées de bouc et de chèvre,,existing,,,no,
peaux de bouc et chèvre,,existing,,,no,
peaux crues de bouc,,existing,,,no,
peaux de bouc crues,,existing,,,no,
peaux apprêtées de bouc,,existing,,,no,
peaux de bouc,,existing,,,no,
peaux de bœuf tannées,,existing,,,no,
peaux de bœuf en poil,,existing,,,no,
peaux de bœuf à faire du poil,,existing,,,no,
peaux de blaireau,,existing,,,no,
peaux apprêtées de basannes,,existing,,,no,
peaux de basannes,,existing,,,no,
peaux de C apprêtée,,existing,,,yes,
peaux d'ours et teinte,,existing,,,yes,
peaux crues et d'ours,,existing,,,yes,
peaux d'ours l'ourson,Exclusivement Amérique du Nord,existing,,,yes,
peaux d'ours et d'ourson,,existing,,,no,
peaux d'ours et en poil,,existing,,,yes,
peaux d'ours crue,,existing,,,no,
peaux d'ours apprêtée et crues,,existing,,,no,
peaux apprêtées d'ours,,existing,,,no,
peaux en laine et d'orignal,,existing,,,yes,
peaux en croûte et d'orignal,,existing,,,yes,
peaux apprêtée d'orignal,,existing,,,no,
peaux d'hermine,,existing,,,no,
peaux d'haye,,existing,,,yes,
peaux d'éventail,,existing,,,yes,
peaux pour emballage,,existing,,,no,
peaux d'élan en parchemin,,existing,,,no,
peaux d'élan crue,,existing,,,yes,
peaux apprêtées d'élan,,existing,,,no,
peaux d'élan,,existing,,,no,
peaux d'anguillerie,,existing,,,no,
peaux d'anguille,,existing,,,no,
peaux crues d'âne,,existing,,,no,
peaux d'Alexandrie,,existing,,,no,
peaux d'agneau tournées,,existing,,,no,
peaux d'agneau passées,,existing,,,no,
peaux d'agneau lavées,,existing,,,no,
peaux d'agneau en tripe,,existing,,,no,
peaux d'agneau en poil,,existing,,,no,
peaux apprêtées d'agneau en mesquis,,existing,,,yes,
peaux d'agneau en laine,,existing,,,no,
peaux d'agneau crues,,existing,,,yes,
peaux crue,,existing,,,yes,
peaux corroyées de maroquin,,existing,,,no,
peaux corroyées de chèvre,,existing,,,no,
peaux corroyées,,existing,,,no,
peaux chamois,,existing,,,no,
peaux brute et apprêtée,,existing,,,yes,
peaux brourées de veau,,existing,,,no,
peaux bronzée,,existing,,,yes,
peaux de bœuf,,existing,,,no,
peaux blanche apprêtée,,existing,,,yes,
peaux blanche,,existing,,,yes,
peaux apprêtées passées en maroquins,,existing,,,no,
peaux apprêtées de veau,,existing,,,no,
peaux apprêtées de roussette,,existing,,,no,
peaux apprêtées de mouton,,existing,,,no,
peaux apprêtées de maroquins,,existing,,,no,
peaux apprêtées de daim,,existing,,,no,
peaux apprêtées de chèvre et chevreau,,existing,,,no,
peaux apprêtées de chèvre,,existing,,,no,
peaux apprêtées de chamois,,existing,,,no,
peaux apprêtées de buffle,,existing,,,no,
peaux apprêtées d'agneau,,existing,,,no,
peaux apprêtées,,existing,,,no,
peaux à faire tambours,,existing,,,no,
peaux ???,,existing,,,no,
pavots,,existing,,,no,
pavillon de toile,,existing,,,no,
pavés de morue,,existing,,,no,
pavés,,existing,,,no,
peaux à panche,,existing,,,yes,
pauvre noir,,existing,,,no,
pause de Russie,,existing,,,no,
paumelle germée,,existing,,,no,
paumelle,,existing,,,no,
pattes ou vieux chiffon,,existing,,,yes,
pattes d'ancre,,existing,,,no,
pattes aux vieux chiffons,,existing,,,no,
patterie,,existing,,,no,
pâtisserie,,existing,,,no,
patins pour femme,,existing,,,no,
patins de bois,,existing,,,no,
patins à glisser,,existing,,,no,
patins,,existing,,,no,
patine,,existing,,,no,
pâté de chèvre et autre,,existing,,,yes,
pâté de canard,,existing,,,yes,
pâté,,existing,,,yes,
patenottes,,existing,,,no,
patenas,,existing,,,no,
pâté de viande,,existing,,,no,
pâte semoule,,existing,,,no,
pâte sagou,,existing,,,no,
pâte ou vieux chiffons,,existing,,,no,
pâte et tablette de guimauve,,existing,,,no,
pâte d'orgeat et sirop d'orgeat,,existing,,,no,
pâte macaroni,,existing,,,no,
pâte de térébenthine,,existing,,,no,
pâte de guimauve,,existing,,,no,
pâte d'orgeat,,existing,,,no,
pâte d'Italie semoule,,existing,,,no,
pâte d'Italie sagou,,existing,,,no,
pâte d'Italie vermicelle macaroni,,existing,,,no,
pâte d'Italie,,existing,,,no,
pâte d'asperge,,existing,,,no,
pâte à papier,,existing,,,no,
pâte à fruits,,existing,,,no,
patate,,existing,,,yes,
pataques,,existing,,,no,
pastille,,existing,,,yes,
pastel romain,,existing,,,no,
passes,,existing,,,no,
passepierre,,existing,,,no,
ruban de filoselle,,existing,,,no,
ruban de fil,,existing,,,no,
passementerie mêlé de soie,,existing,,,no,
passementerie divers,,existing,,,no,
galon d'or et d'argent fin,,existing,,,no,
galon d'or et d'argent faux,,existing,,,no,
galon d'or et d'argent,,existing,,,no,
passementerie de soie et laine,,existing,,,no,
passementerie de poil de chèvre,,existing,,,no,
passementerie de laine ou sayette,,existing,,,no,
passementerie de laine,,existing,,,no,
passementerie de fil et soie,,existing,,,no,
passementerie de fil et laine,,existing,,,no,
passementerie de fil et coton,,existing,,,no,
passementerie de coton,,existing,,,no,
passementerie d'or et de soie,,existing,,,no,
passementerie d'or et d'argent,,existing,,,no,
passementerie d'or,,existing,,,no,
passementerie d'argent,,existing,,,no,
passementerie fine en velours,,existing,,,no,
passementerie fine en filet d'or,,existing,,,no,
gants en soie,,existing,,,no,
laine tressé,,existing,,,yes,
passementerie en frange de fil,,existing,,,no,
galon et fleuret et frange,,existing,,,no,
passementerie de fil de soie et galon,,existing,,,no,
cordon de fil,,existing,,,yes,
passementerie de soie,,existing,,,no,
passementerie argent faux,,existing,,,no,
parun,,existing,,,no,
pariera,,existing,,,no,
soucade,,existing,,,no,
parfumerie savonnette,,existing,,,yes,
quintessence de bergamote,,existing,,,no,
parfumerie poudre à poudrer,,existing,,,no,
poudre,,existing,,,no,
pâte d'amande,,existing,,,no,
pâte,,existing,,,no,
parfumerie musc,,existing,,,no,
parfumerie mêlée de bois odorant ambre gris musc eau de senteur essence et huile odorante encens myrrhe poudre et pommade,,existing,,,no,
parfumerie huile et essence,,existing,,,no,
parfumerie eau spiritueuse,,existing,,,yes,
parfumerie pommade,,existing,,,no,
eau et essence,,existing,,,no,
parfumerie eau de senteur,,existing,,,no,
eau d'odeur,,existing,,,no,
parfum,,existing,,,no,
parchemins vieux,,existing,,,no,
parchemins neuf,,existing,,,yes,
parchemins en feuilles,,existing,,,no,
parchemins,,existing,,,no,
paravent de la Chine,,existing,,,no,
paravent,,existing,,,no,
parasols de taffetas,,existing,,,no,
parasols de soie,,existing,,,no,
parasols de peau,,existing,,,no,
parapluie et parasol,,existing,,,yes,
parapluie de toile,,existing,,,yes,
parapluie de taffetas,,existing,,,yes,
parapluies de soie,,existing,,,no,
parapluie commun,,existing,,,yes,
parapluie,,existing,,,yes,
papillon sec,,existing,,,yes,
papier violet,,existing,,,no,
papier tellière,,existing,,,no,
papier royal,,existing,,,no,
papier roux,,existing,,,no,
papier registres blancs,,existing,,,no,
papier raisin,,existing,,,no,
papier pour tenture,,existing,,,no,
papier pour eventails,,existing,,,yes,
papier pot fin,,existing,,,no,
papier point,,existing,,,no,
papier pliage,,existing,,,no,
papier petit fin,,existing,,,no,
papier cornet et petit,,existing,,,no,
papier peint et de foulards,,existing,,,no,
papier de couleurs et peint,,existing,,,yes,
papier peint et à meubler,,existing,,,no,
papier de couleur et peint,,existing,,,no,
papier peint à tapisserie,,existing,,,no,
papier noir,,existing,,,no,
papier musique gravée,,existing,,,yes,
papier montage,,existing,,,no,
papier métallisé,,existing,,,no,
papier doré et fleuragé et marbré,,existing,,,no,
papier marbré et à meubler,,existing,,,no,
papier marbré doré,,existing,,,no,
papier marbré,,existing,,,no,
papier lombard,,existing,,,no,
papier jésier,,existing,,,no,
papier intissé,,existing,,,no,
papier impérial,,existing,,,no,
papier grossier,,existing,,,no,
papier bleu et gris,,existing,,,no,
papier cassé gris,,existing,,,yes,
papier d'emballage gris,,existing,,,no,
papier gris,,existing,,,no,
papier grande rame,,existing,,,yes,
papier grand éléphant,,existing,,,no,
papier grand cornet,,existing,,,no,
papier grand compte,,existing,,,no,
papier de Gênes peint,,existing,,,no,
papier de Gênes fin,,existing,,,no,
papier de Gênes commun,,existing,,,no,
papier gaufré,,existing,,,no,
papier fleuragé et doré,,existing,,,no,
papier fin,,existing,,,no,
papier et bois d'éventail,,existing,,,no,
papier estrasse,,existing,,,no,
papier en balle,,existing,,,no,
papier drapé,,existing,,,no,
papier double lys,,existing,,,no,
papier doré,,existing,,,no,
papier dessiné,,existing,,,no,
papier des Indes,,existing,,,no,
papier de raisin,,existing,,,no,
papier de poste,,existing,,,no,
papier de pliage,,existing,,,no,
papier de matique,,existing,,,no,
papier de marquis,,existing,,,no,
papier de Lamballe,,existing,,,no,
papier de Chine,,existing,,,no,
papier de Hollande,,existing,,,no,
papier de couleur,,existing,,,no,
papier de Charente,,existing,,,no,
papier d'éventail,,existing,,,yes,
papier d'estrasse,,existing,,,no,
papier d'envelope,,existing,,,yes,
papier couronne,,existing,,,no,
papier corue,,existing,,,no,
papier cornet,,existing,,,no,
papier tontisse,,existing,,,no,
papier commun,,existing,,,no,
papier colombier,,existing,,,no,
papier collé,,existing,,,no,
papier cartier,,existing,,,no,
papier carré,,existing,,,no,
papier buvard fin,,existing,,,no,
papier buvard,,existing,,,no,
papier brun,,existing,,,no,
papier brouillard,,existing,,,no,
papier bouet,,existing,,,no,
papier bleu petit format,,existing,,,no,
papier bleu de Hollande,,existing,,,no,
papier bleu à couvrir,,existing,,,no,
papier bleu,,existing,,,no,
papier blanc petit,,existing,,,yes,
papier blanc à enveloppe,,existing,,,no,
papier blanc à écrire,,existing,,,no,
papier blanc,,existing,,,no,
papier bâtard fin,,existing,,,no,
papier bâtard,,existing,,,no,
papier aux armes,,existing,,,no,
papier argenté et doré,,existing,,,no,
papier de tapisserie,,existing,,,no,
papier à sucre,,existing,,,no,
papier à plan,,existing,,,no,
papier à paqueter petit format,,existing,,,no,
papier à paqueter grand format,,existing,,,no,
papier d'emballage,,existing,,,no,
papier à musique,,existing,,,no,
papier à ministre,,existing,,,no,
papier à meubler,,existing,,,no,
papier à litière,,existing,,,no,
papier à lettres de Hollande,,existing,,,no,
papier à lettre,,existing,,,no,
papier à leurre,,existing,,,yes,
papier à la piperie,,existing,,,no,
papier à la noblesse,,existing,,,no,
papier à la cloche,,existing,,,no,
papier à l'étoile fin,,existing,,,no,
papier à l'étoile commun,,existing,,,no,
papier à l'étoile,,existing,,,no,
papier à l'écu fin,,existing,,,no,
papier à l'écu,,existing,,,no,
papier à l'école,,existing,,,no,
papier fin et à l'eau fin,,existing,,,yes,
papier commun et à l'eau,,existing,,,yes,
papier à l'eau,,existing,,,no,
papier à imprimer et à faire carte,,existing,,,no,
papier à imprimer,,existing,,,no,
papier à impression,,existing,,,no,
papier à image,,existing,,,no,
papier à grand compte,,existing,,,no,
papier à gargousse,,existing,,,no,
papier à friser,,existing,,,no,
papier à feites,,existing,,,no,
papier à faire carte,,existing,,,no,
papier à facture,,existing,,,no,
papier à éventail,,existing,,,no,
papier à états,,existing,,,no,
papier à envelopper,,existing,,,no,
papier à écrire de différentes quaités,,existing,,,yes,
papier à doublage,,existing,,,no,
papier à connaissements,,existing,,,no,
papier à cartouche,,existing,,,no,
papier à bulle gros,,existing,,,no,
papier à bulle blanc,,existing,,,no,
papier à bulle,,existing,,,no,
papier ???,,existing,,,no,
registre en blanc,,existing,,,yes,
papier à doublage et peint,,existing,,,no,
papier peint et à tapisserie,,existing,,,no,
papier peint,,existing,,,no,
papier commun et à enveloppe,,existing,,,no,
papier à écrire toute espèce,,existing,,,no,
papier de musique,,existing,,,no,
cire à cacheteer,,existing,,,yes,
papier à tapisserie,,existing,,,no,
papier,,existing,,,no,
papeline,,existing,,,no,
paon,,existing,,,yes,
pantoufles de cuir et de maroquin,,existing,,,no,
pantoufles de cuir,,existing,,,no,
pantoufles brodées,,existing,,,no,
pantalons de soie,,existing,,,no,
pantalons,,existing,,,no,
panneaux,,existing,,,no,
panne poil,,existing,,,no,
peluches et panne et tripe aune,,existing,,,yes,
panne peluches et tripe,,existing,,,no,
panne ordinaire,,existing,,,no,
peluches et panne,,existing,,,no,
panne écarlatte,,existing,,,yes,
panne des prises,,existing,,,no,
panne d'Amiens,,existing,,,no,
panis à cachette,,existing,,,no,
panine,,existing,,,no,
panier de jonc,,existing,,,no,
paniers de foudre,,existing,,,yes,
panier de cuivre,,existing,,,no,
panier de coudre,,existing,,,no,
panier de caudré,,existing,,,no,
panier d'oseille,,existing,,,no,
panier d'habit,,existing,,,no,
paniers à ouvrages,,existing,,,yes,
panier,,existing,,,no,
panier de femme,,existing,,,no,
paneston,,existing,,,yes,
palun,,existing,,,no,
palme en feuilles,,existing,,,no,
palme,,existing,,,no,
palins,,existing,,,no,
palatine et coiffures de gaze,,existing,,,no,
palatine de soie,,existing,,,no,
palatine de peau de grèbe,,existing,,,no,
palatine de chenille,,existing,,,no,
palatine avec argent,,existing,,,no,
palatine,,existing,,,no,
palangre,,existing,,,no,
pain de navette en poudre,,existing,,,no,
pain de colza et de lin et de navette,,existing,,,no,
pain de navette,,existing,,,no,
pain de graine et de lin et de navette,,existing,,,yes,
pain de graine de lin,,existing,,,no,
pain d'épice,,existing,,,no,
pain à cacheter,,existing,,,no,
pain,,existing,,,no,
or et argent paillette,,existing,,,no,
paillettes d'argent,,existing,,,no,
or paillette,,existing,,,yes,
ouvrages de paille,,existing,,,no,
paille hachée,,existing,,,no,
paille dite chaume à couvrir toits,,existing,,,no,
paillassons,,existing,,,yes,
pagne,,existing,,,no,
pagas,,existing,,,no,
paesures,,existing,,,no,
padoux de laine,,existing,,,no,
padoux de fleurs et soie,,existing,,,yes,
padoux de fil,,existing,,,no,
padoux,,existing,,,no,
oxyde de plomb,,existing,,,no,
tuiles,,existing,,,no,
ouvrages tricotés pour vestes camisoles et culottes,,existing,,,no,
souliers pour femme,,existing,,,no,
souliers d'étoffe de soie,,existing,,,no,
ouvrages de soulier couvert en étoffe de soye pour femme,,existing,,,yes,
souliers couverts en étoffe,,existing,,,no,
selliers,,existing,,,no,
soierie et dorure fine,,existing,,,no,
soierie et dorure,,existing,,,no,
ouvrages riche,,existing,,,yes,
étoffe en or mêlée de soie,,existing,,,no,
étoffe en dorure et galon et passementerie,,existing,,,no,
dentelle et galon et passementerie et ruban,,existing,,,no,
dentelle et galon et passementerie,,existing,,,no,
poterie de grès,,existing,,,no,
pipes,,existing,,,no,
ouvrages de peaux diverse,,existing,,,yes,
ouvrages de peaux de daim,,existing,,,no,
ouvrages de peaux d'oigneaux,,existing,,,no,
ouvrages de papeterie,,existing,,,no,
ouvrages de pantoufle,,existing,,,yes,
ouvrages d'argent et d'or,,existing,,,no,
étoffes et gaze et crêpe et tulle,,existing,,,no,
ouvrages de fleurs artificielle,,existing,,,no,
ouvrages et outils d'horlogerie,,existing,,,no,
ouvrages et ornements pour une église,,existing,,,no,
ouvrages en tôle vernie,,existing,,,no,
ouvrages de tôle,,existing,,,no,
pipes à fumer de terre,,existing,,,no,
brique et tuile et carreau et pipe,,existing,,,no,
ouvrages en terre cuite,,existing,,,no,
souliers pour homme,,existing,,,no,
souliers pour enfant,,existing,,,no,
souliers de soie,,existing,,,no,
porte de verre,,existing,,,no,
ouvrages en cuivre plaqué et dorés et argentés,,existing,,,yes,
pierres,,existing,,,no,
ouvrages en passementerie ordinaire,,existing,,,no,
pantoufles,,existing,,,no,
panne à couvrir,,existing,,,no,
ouvrages en nattes de Moscovie,,existing,,,no,
ouvrages en nattes de bois,,existing,,,no,
ouvrages en nacre de perle,,existing,,,no,
ouvrages en métal et fer,,existing,,,no,
ouvrages en métal,,existing,,,no,
ouvrages en marbre,,existing,,,no,
ouvrages en lame à couvrir,,existing,,,yes,
ouvrages en ivoire et écaille,,existing,,,no,
ouvrages en harnois et sellerie,,existing,,,yes,
ouvrages en futaillerie et de Saint-Claude,,existing,,,no,
ouvrages en fleurs artificielle,,existing,,,yes,
ouvrages en esparballe,,existing,,,no,
ouvrages en dorure fine,,existing,,,no,
ouvrages en dorure fil d'argent,,existing,,,no,
ouvrages en dorure argent faux,,existing,,,no,
ouvrages en dorure,,existing,,,no,
cuivre argenté et doré,,existing,,,no,
cuivre d'argent et doré,,existing,,,no,
cuivre argenté et doré et plaqué,,existing,,,no,
souliers de cuir d'homme et de femme,,existing,,,yes,
souliers de cuir couverts en soie pour femme,,existing,,,no,
harnais de cuir pour chevaux,,existing,,,yes,
ouvrages de cuir blanc,,existing,,,no,
caraterie,,existing,,,no,
caractères d'imprimerie,,existing,,,yes,
brique vernissée,,existing,,,yes,
ouvrages dorure fausse,,existing,,,no,
ouvrages dorés argentés et plaqués,,existing,,,no,
ouvrages dorés,,existing,,,no,
ouvrages divers d'étain,,existing,,,no,
ouvrages de bois non doré,,existing,,,no,
ouvrages devant,,existing,,,yes,
vaisselle de verre,,existing,,,yes,
ouvrages de verre en rasade,,existing,,,no,
ouvrages de verre en ???,,existing,,,no,
ouvrages de verre,,existing,,,no,
panier d'osier,,existing,,,no,
vannerie d'osier,,existing,,,no,
ouvrages de vannerie et bois et osier,,existing,,,yes,
vannerie,,existing,,,no,
ouvrages de tourneur,,existing,,,no,
futailles vides de tonnelier,,existing,,,no,
ouvrages de tonnellerie,,existing,,,no,
ouvrages de tonnelier en feuilles,,existing,,,no,
barils de tonnelier,,existing,,,no,
ouvrages de tonnelier,,existing,,,no,
tuile,,existing,,,yes,
tuile de terre,,existing,,,yes,
pipe à fumer de terre,,existing,,,yes,
moellons de brique,,existing,,,no,
forme de terre à sucre,,existing,,,no,
ouvrages de terre en posture,,existing,,,yes,
moules de terre,,existing,,,no,
tuiles plates de terre cuite,,existing,,,no,
tuile de terre cuite et tourbe,,existing,,,yes,
tuile de terre cuite,,existing,,,yes,
poterie de terre cuite,,existing,,,no,
pipes de terre cuite,,existing,,,no,
pans à couvrir de terre cuite,,existing,,,no,
paniers à couvrir de terre cuite,,existing,,,yes,
creusets de terre cuite,,existing,,,no,
brique et tuile et carreau de terre,,existing,,,no,
brique de terre cuite,,existing,,,yes,
chomettes de terre,,existing,,,no,
ouvrages de terre,,existing,,,no,
ouvrages de taillandier,,existing,,,no,
ouvrages de tabletterie,,existing,,,no,
ouvrages de sparterie commune cordage de jonc paille roseaux et écorce de bois,,existing,,,no,
ouvrages de sparterie,,existing,,,no,
ouvrages de spa,,existing,,,yes,
souliers ouvré de soie,,existing,,,yes,
ouvrages d'argent et d'or et de soie,,existing,,,no,
ouvrages de filoselle et de soie,,existing,,,no,
ouvrages de soie et dorure,,existing,,,no,
bourses à cheveux de soie,,existing,,,no,
ouvrages de soie,,existing,,,no,
ouvrages de serrurerie ressort de voiture,,existing,,,yes,
ouvrages de serrurerie,,existing,,,no,
harnais de sellier,,existing,,,no,
ouvrages de sellier de toute sorte,,existing,,,no,
sellerie,,existing,,,no,
sculptures,,existing,,,no,
ouvrages de sapin,,existing,,,no,
ouvrages de sapementier,,existing,,,no,
ouvrages de poterie,,existing,,,no,
porcelaine et faïence,,existing,,,no,
ouvrages de plume,,existing,,,yes,
caractère d'imprimerie de plomb,,existing,,,yes,
ouvrages de plomb,,existing,,,no,
ouvrages de plâtre en figure,,existing,,,no,
ouvrages de plâtre,,existing,,,no,
pipes à fumer,,existing,,,no,
ouvrages de pierre,,existing,,,no,
ouvrages de peau,,existing,,,no,
ouvrages de pâte,,existing,,,no,
tresses de lin,,existing,,,no,
passementerie ordinaire,,existing,,,no,
passementerie en soie,,existing,,,no,
passementerie de fil en filoselle,,existing,,,no,
ouvrages de palmes,,existing,,,no,
ouvrages de jonc et de paille,,existing,,,no,
ouvrages de mode,,existing,,,no,
ouvrages de mi soie,,existing,,,no,
ouvrages de métal,,existing,,,no,
ouvrages de menuisier,,existing,,,no,
ouvrages de menuiserie simple,,existing,,,no,
ouvrages de menuiserie,,existing,,,no,
ouvrages de mécanique,,existing,,,no,
ouvrages de marqueterie,,existing,,,no,
ouvrages de marbre et cuivre doré,,existing,,,no,
ouvrages de mandrier,,existing,,,no,
ouvrages de laine,,existing,,,no,
ouvrages de jouets en malles,,existing,,,no,
ouvrages de jonc et sparterie,,existing,,,no,
ouvrages de fer et ouvrages de jonc,,existing,,,no,
ouvrages de grès,,existing,,,no,
ouvrages de fourreurs,,existing,,,no,
ouvrages de fleurs,,existing,,,no,
ouvrages de fleuret,,existing,,,no,
ouvrages de filoselle en ruban,,existing,,,no,
ouvrages de filoselle,,existing,,,no,
ouvrages de fil en galon,,existing,,,no,
ouvrages de fil en filoselle,,existing,,,no,
ouvrages de fil,,existing,,,no,
ouvrages de fer-blanc et tôle vernie,,existing,,,no,
cercles de fers,,existing,,,no,
ouvrages de faïence,,existing,,,no,
ouvrages de drap,,existing,,,no,
châles et mouchoirs,,existing,,,no,
ouvrages de coton et de laine et de fil et de filoselle,,existing,,,no,
crêpe et gaze et tulle,,existing,,,no,
étoffe de coton et de laine et de filoselle,,existing,,,no,
ouvrages divers,,existing,,,no,
ouvrages damier,,existing,,,yes,
ouvrages de cuivre simples,,existing,,,no,
ouvrages de cuivre garnis en argent,,existing,,,no,
ouvrages de cuivre et argent,,existing,,,no,
ouvrages de cuivre doré,,existing,,,no,
ouvrages de cuivre argenté,,existing,,,no,
ouvrages de cuirs argenté et doré,,existing,,,yes,
pelleterie cuir,,existing,,,no,
harnais de chevaux de cuir,,existing,,,no,
souliers de cuir pour homme,,existing,,,no,
souliers de cuir,,existing,,,no,
sellerie de cuir,,existing,,,no,
cordonnerie et sellerie de cuir,,existing,,,no,
ouvrages de cuir doré,,existing,,,no,
cordonnerie de cuir,,existing,,,no,
ouvrages de cuir et bonnets de soie,,existing,,,no,
ouvrages de cuir ???? en soie pour femme,,existing,,,no,
ouvrages de crin,,existing,,,no,
ouvrages de coutellerie argenterie,,existing,,,no,
ouvrages de coutellerie,,existing,,,no,
ouvrages de coudrier,,existing,,,no,
poulailler de cordonnier,,existing,,,no,
souliers de cordonnier vieux,,existing,,,no,
souliers de cordonnier pour homme,,existing,,,no,
souliers de cordonnier,,existing,,,no,
ouvrages de cordonnier,,existing,,,no,
souliers de cordonnier de femme,,existing,,,yes,
ouvrages de cire,,existing,,,no,
ouvrages de charronage,,existing,,,yes,
ouvrages de charron,,existing,,,no,
ouvrages de charpentier,,existing,,,no,
ouvrages de carreaux et tuiles,,existing,,,no,
ouvrages de bronze,,existing,,,no,
tamis de crin,,existing,,,no,
ouvrages de bois verni de Spa,,existing,,,no,
ouvrages de bois verni,,existing,,,no,
ouvrages de bois et ouvrages d'osier et ouvrages d'osier,,existing,,,yes,
ouvrages de bois simples en grilles de sapin,,existing,,,no,
