"Objet du commerce de la France avec l'Espagne, les Canaries et les Indes Occidentalles en 1750",,,,,,,,,,,,,,,,,
Data entry by,Source,Year,Sheet,Marchandises,Direction,Quantité,Leur valeur,deniers,Leur Valeur (sub-total 1),deniers,Leur Valeur (sub-total 2),deniers,Leur Valeur (sub-total 3),deniers,Total,deniers ,Remarks
Jérémy Hervelin,Fonds Gournay - M85,1750,163,Rusque ; de pin,Narbonne,4 750,118,15,,,,,,,118,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,163,Saffran,Bayonne,186,1 116,,,,,,,,9 081,,
Jérémy Hervelin,Fonds Gournay - M85,1750,163,Saffran,Marseille,531,7 695,,,,,,,,9 081,,
Jérémy Hervelin,Fonds Gournay - M85,1750,163,Saffranon,Marseille,255,153,,,,,,,,153,,
Jérémy Hervelin,Fonds Gournay - M85,1750,163,Salicor,Marseille,1 642 275,65 691,,,,,,,,65 691,,
Jérémy Hervelin,Fonds Gournay - M85,1750,163,Salsepareille,Marseille,4 400,8 800,,,,,,,,9 762,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,163,Salsepareille,Roüen,275,962,10,,,,,,,9 762,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,163,Sang ; de dragon,Marseille,50,30,,,,,,,,30,,
Jérémy Hervelin,Fonds Gournay - M85,1750,164,Sardines,Marseille,45 400,13 620,,,,,,,,13 638,,
Jérémy Hervelin,Fonds Gournay - M85,1750,164,Sardines,Narbonne,4,8,,,,,,,,13 638,,
Jérémy Hervelin,Fonds Gournay - M85,1750,164,Sardines,Narbonne,100,10,,,,,,,,13 638,,
Jérémy Hervelin,Fonds Gournay - M85,1750,164,Saumon ; salé,Nantes,12,6,,,,,,,,6,,
Jérémy Hervelin,Fonds Gournay - M85,1750,164,Saumure,Marseille,12 200,2 440,,,,,,,,2 440,,
Jérémy Hervelin,Fonds Gournay - M85,1750,164,Savon,Amiens,16 325,6 040,5,,,,,,,19 203,,
Jérémy Hervelin,Fonds Gournay - M85,1750,164,Savon,Bayonne,20 100,6 432,,,,,,,,19 203,,
Jérémy Hervelin,Fonds Gournay - M85,1750,164,Savon,Caën,35,15,15,,,,,,,19 203,,
Jérémy Hervelin,Fonds Gournay - M85,1750,164,Savon,Montpellier,20 042,5 010,10,,,,,,,19 203,,
Jérémy Hervelin,Fonds Gournay - M85,1750,164,Savon,Roüen,3 100,1 705,,,,,,,,19 203,,
Jérémy Hervelin,Fonds Gournay - M85,1750,166,Soude,Amiens,178 150,23 159,10,,,,,,,,,
Jérémy Hervelin,Fonds Gournay - M85,1750,166,Soude,Marseille,9 643 900,771 512,,,,,,,,177 414,,
Jérémy Hervelin,Fonds Gournay - M85,1750,166,Soude,Montpellier,85 065,8 506,10,,,,,,,177 414,,
Jérémy Hervelin,Fonds Gournay - M85,1750,166,Soude,Roüen,4 856 175,971 235,,,,,,,,177 414,,
Jérémy Hervelin,Fonds Gournay - M85,1750,166,Souffre,Marseille,1 500,225,,,,,,,,225,,
Jérémy Hervelin,Fonds Gournay - M85,1750,166,Soye ; aprêtée,Narbonne,39,1 170,,1 170,,,,,,1 934 490,,
Jérémy Hervelin,Fonds Gournay - M85,1750,166,Soye ; à coudre,Narbonne,34,1 020,,1 020,,,,,,1 934 490,,
Jérémy Hervelin,Fonds Gournay - M85,1750,166,Soye ; crüe,Bayonne,1 204,21 672,,1 932 300,,,,,,1 934 490,,
Jérémy Hervelin,Fonds Gournay - M85,1750,166,Soye ; crüe,Marseille,159 030,1 908 360,,1 932 300,,,,,,1 934 490,,
Jérémy Hervelin,Fonds Gournay - M85,1750,166,Soye ; crüe,Narbonne,126,2 268,,1 932 300,,,,,,1 934 490,,
Jérémy Hervelin,Fonds Gournay - M85,1750,166,Spardilles,Bayonne,13,58,10,,,,,,,58,10,
Jérémy Hervelin,Fonds Gournay - M85,1750,167,Suif,Bayonne,16 665,7 499,5,,,,,,,8 129,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,167,Suif,Marseille,1 035,414,,,,,,,,8 129,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,167,Suif,Montpellier,500,175,,,,,,,,8 129,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,167,Suif,Narbonne,117,40,19,,,,,,,8 129,4,
Jérémy Hervelin,Fonds Gournay - M85,1750,167,Sumac,Nantes,7 117,35,11,,,,,,,666,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,167,Tabac ; commun,Marseille,200,60,,60,,,,,,666,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,167,Tabac ; en poudre,Bayonne,283,254,14,254,14,,,,,666,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,167,Tabac ; de seville,Bayonne,34,340,,352,,,,,,666,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,167,Tabac ; de seville,Rennes,2,12,,352,,,,,,666,14,
Jérémy Hervelin,Fonds Gournay - M85,1750,168,Tapis ; de laine,Narbonne,2,6,,,,,,,,6,,
Jérémy Hervelin,Fonds Gournay - M85,1750,168,Terebenthine,Narbonne,,114,15,,,,,,,114,15,
Jérémy Hervelin,Fonds Gournay - M85,1750,168,Terraille,Narbonne,5 200,130,,,,,,,,162,,
Jérémy Hervelin,Fonds Gournay - M85,1750,168,Terraille,Rennes,20,20,,,,,,,,162,,
Jérémy Hervelin,Fonds Gournay - M85,1750,168,Terraille,Rennes,80,12,,,,,,,,162,,
Jérémy Hervelin,Fonds Gournay - M85,1750,169,Thon ; mariné,Montpellier,115,46,,,,,,,,2 046,,
Jérémy Hervelin,Fonds Gournay - M85,1750,169,Thon ; mariné,Narbonne,4 000,2 000,,,,,,,,2 046,,
Jérémy Hervelin,Fonds Gournay - M85,1750,171,Toile ; diverses,Marseille,1 750,8 750,,,,,,,,8 750,,
Jérémy Hervelin,Fonds Gournay - M85,1750,173,Tours,Narbonne,58,174,,,,,,,,174,,
Jérémy Hervelin,Fonds Gournay - M85,1750,173,Tourons,Marseille,1 450,435,,,,,,,,435,,
Jérémy Hervelin,Fonds Gournay - M85,1750,173,Trenelles ; d'espars,Marseille,49 885,7 482,15,,,,,,,7 854,,
Jérémy Hervelin,Fonds Gournay - M85,1750,173,Trenelles ; d'espars,Narbonne,62,372,,,,,,,,7 854,,
Jérémy Hervelin,Fonds Gournay - M85,1750,174,Truelles ; de fer,Narbonne,125,156,5,,,,,,,156,5,
Jérémy Hervelin,Fonds Gournay - M85,1750,174,Truffes,Narbonne,113,67,16,,,,,,,67,16,
Jérémy Hervelin,Fonds Gournay - M85,1750,174,Vanille,Marseille,3 165,63 300,,,,,,,,65 490,,
Jérémy Hervelin,Fonds Gournay - M85,1750,174,Vanille,Roüen,36,2 190,,,,,,,,65 490,,
Jérémy Hervelin,Fonds Gournay - M85,1750,174,Velour,Marseille,154,61 600,,,,,,,,61 672,,
Jérémy Hervelin,Fonds Gournay - M85,1750,174,Velour,Narbonne,3,72,,,,,,,,61 672,,
Jérémy Hervelin,Fonds Gournay - M85,1750,175,Verdet,Marseille,4 520,3 390,,,,,,,,3 390,,
Jérémy Hervelin,Fonds Gournay - M85,1750,175,Vermichel,Marseille,1 200,240,,,,,,,,240,,
Jérémy Hervelin,Fonds Gournay - M85,1750,175,Vermillon,Marseille,5 706,28 530,,,,,,,,28 530,,
Jérémy Hervelin,Fonds Gournay - M85,1750,175,Verres ; de cristal,Marseille,500,1 000,,,,,,,,1 000,,
Jérémy Hervelin,Fonds Gournay - M85,1750,175,Vin ; blanc,Marseille,32,640,,640,,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,175,Vin ; de Canarie,Bayonne,5,2 500,,5 380,,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,175,Vin ; de Canarie,Roüen,6,2 808,,5 380,,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,175,Vin ; de Canarie,Roüen,24,72,,5 380,,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,175,Vin ; de Chipre,Roüen,18,108,,108,,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; d'Espagne,Bayonne,393,11 004,,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; d'Espagne,Caën,3,1 404,,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; d'Espagne,Caën,2,6,,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; d'Espagne,La Rochelle,300,375,,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; d'Espagne,Marseille,1 472,13 248,,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; d'Espagne,Montpellier,428,26 280,,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; d'Espagne,Montpellier,,38 976,10,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; d'Espagne,Nantes,75,93,15,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; d'Espagne,Rennes,10,5 250,,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; d'Espagne,Rennes,8,320,,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; d'Espagne,Rennes,21,5 250,,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; d'Espagne,Rennes,180,180,,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; d'Espagne,Roüen,594,256 932,,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; d'Espagne,Roüen,159,477,,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; Idem ; d'Alicant,Roüen,14,4 140,,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; Idem ; d'Alicant,Roüen,113,226,,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; Idem ; de Malaga,Amiens,1 314,9 198,,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; Idem ; de Malaga,Bayonne,14,2 520,,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; Idem ; de Malaga,Bordeaux,800,1 600,,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; Idem ; de Malaga,Marseille,85,5 100,,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; Idem ; de Malaga,Narbonne,1,20,,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; Idem ; de Malaga,Rennes,50,75,,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; Idem ; de Navarre,Bayonne,4,112,,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; Idem ; de Tinto,Marseille,76,3 420,,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,176,Vin ; Idem ; de Xirez,Marseille,100,5 000,,391 171,5,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,177,Vin ; de Malvoisie,Narbonne,2,67,10,67,10,,,,,397 366,,
Jérémy Hervelin,Fonds Gournay - M85,1750,177,Vinaigre,Bayonne,984,,,,,,,,,984,,
