filepath,nb_line,diff_nb_line,sources,source_types
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M84_partner_Levant_Exports_1750.csv,228,228,BM Saint-Brieuc Fonds Gournay - M100;BM Saint-Brieuc Fonds Gournay - M101;BM Saint-Brieuc Fonds Gournay - M102;BM Saint-Brieuc Fonds Gournay - M103;BM Saint-Brieuc Fonds Gournay - M104;BM Saint-Brieuc Fonds Gournay - M105;BM Saint-Brieuc Fonds Gournay - M106;BM Saint-Brieuc Fonds Gournay - M107;BM Saint-Brieuc Fonds Gournay - M108;BM Saint-Brieuc Fonds Gournay - M109;BM Saint-Brieuc Fonds Gournay - M110;BM Saint-Brieuc Fonds Gournay - M111;BM Saint-Brieuc Fonds Gournay - M112;BM Saint-Brieuc Fonds Gournay - M113;BM Saint-Brieuc Fonds Gournay - M114;BM Saint-Brieuc Fonds Gournay - M115;BM Saint-Brieuc Fonds Gournay - M116;BM Saint-Brieuc Fonds Gournay - M117;BM Saint-Brieuc Fonds Gournay - M118;BM Saint-Brieuc Fonds Gournay - M119;BM Saint-Brieuc Fonds Gournay - M120;BM Saint-Brieuc Fonds Gournay - M121;BM Saint-Brieuc Fonds Gournay - M122;BM Saint-Brieuc Fonds Gournay - M123;BM Saint-Brieuc Fonds Gournay - M124;BM Saint-Brieuc Fonds Gournay - M125;BM Saint-Brieuc Fonds Gournay - M126;BM Saint-Brieuc Fonds Gournay - M127;BM Saint-Brieuc Fonds Gournay - M84;BM Saint-Brieuc Fonds Gournay - M85;BM Saint-Brieuc Fonds Gournay - M86;BM Saint-Brieuc Fonds Gournay - M87;BM Saint-Brieuc Fonds Gournay - M88;BM Saint-Brieuc Fonds Gournay - M89;BM Saint-Brieuc Fonds Gournay - M90;BM Saint-Brieuc Fonds Gournay - M91;BM Saint-Brieuc Fonds Gournay - M92;BM Saint-Brieuc Fonds Gournay - M93;BM Saint-Brieuc Fonds Gournay - M94;BM Saint-Brieuc Fonds Gournay - M95;BM Saint-Brieuc Fonds Gournay - M96;BM Saint-Brieuc Fonds Gournay - M97;BM Saint-Brieuc Fonds Gournay - M98;BM Saint-Brieuc Fonds Gournay - M99,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M84_partner_Levant_Imports_1750.csv,179,179,BM Saint-Brieuc Fonds Gournay - M84,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,1057,1057,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Imports_1750.csv,530,530,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Italie_Exports_1750.csv,893,893,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Italie_Imports_1750.csv,572,572,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1750.csv,271,271,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Imports_1750.csv,82,82,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Exports_1750.csv,459,459,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,218,218,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,517,517,BM Saint-Brieuc Fonds Gournay - M86,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Imports_1750.csv,267,267,BM Saint-Brieuc Fonds Gournay - M86,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Exports_1750.csv,673,673,BM Saint-Brieuc Fonds Gournay - M86,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Imports_1750.csv,369,369,BM Saint-Brieuc Fonds Gournay - M86,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,515,515,BM Saint-Brieuc Fonds Gournay - M86,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Imports_1750.csv,1614,1614,BM Saint-Brieuc Fonds Gournay - M86,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Exports_1750.csv,728,728,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Imports_1750.csv,407,407,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Exports_1750.csv,116,116,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Imports_1750.csv,90,90,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,293,293,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Imports_1750.csv,449,449,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Russie_Exports_1750.csv,30,30,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Russie_Imports_1750.csv,25,25,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Suede_Exports_1750.csv,89,89,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Suede_Imports_1750.csv,118,118,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions tous partenaires
sources/Objet Général/AN_F12_1835_Exports_1788.csv,2782,2782,AN F12 1835,Objet Général
sources/Objet Général/AN_F12_1835_Imports_1788.csv,1291,1291,AN F12 1835,Objet Général
sources/Objet Général/AN_F12_242_Exports_1775.csv,2517,2517,AN F12 242,Objet Général
sources/Objet Général/AN_F12_242_Imports_1775.csv,1618,1618,AN F12 242,Objet Général
sources/Objet Général/AN_F12_243_Exports_1776.csv,2581,2581,AN F12 243,Objet Général
sources/Objet Général/AN_F12_243_Imports_1776.csv,1581,1581,AN F12 243,Objet Général
sources/Objet Général/AN_F12_245_Exports_1777.csv,2604,2604,AN F12 245,Objet Général
sources/Objet Général/AN_F12_245_Imports_1777.csv,1552,1552,AN F12 245,Objet Général
sources/Objet Général/AN_F12_246_Exports_1778.csv,2431,2431,AN F12 246,Objet Général
sources/Objet Général/AN_F12_246_Imports_1778.csv,1481,1481,AN F12 246,Objet Général
sources/Objet Général/AN_F12_247_Exports_1779.csv,2122,2122,AN F12 247,Objet Général
sources/Objet Général/AN_F12_247_Imports_1779.csv,1483,1483,AN F12 247,Objet Général
sources/Objet Général/AN_F12_248_Exports_1780.csv,2180,2180,AN F12 248,Objet Général
sources/Objet Général/AN_F12_248_Imports_1780.csv,1568,1568,AN F12 248,Objet Général
sources/Objet Général/AN_F12_249_Exports_1782.csv,4286,4286,AN F12 249,Objet Général
sources/Objet Général/AN_F12_249_Imports_1782.csv,3257,3257,AN F12 249,Objet Général
sources/Objet Général/AN_F12_250_Exports_1787.csv,3471,3471,AN F12 250,Objet Général
sources/Objet Général/AN_F12_250_Imports_1787.csv,2542,2542,AN F12 250,Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Exports_1756.csv,4140,4140,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,2851,2851,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1752.csv,3717,3717,"BM Rouen, Fonds Montbret, 155-1",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,4684,4684,"BM Rouen, Fonds Montbret, 155-1",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1755.csv,4524,4524,"BM Rouen, Fonds Montbret, 155-1",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1757.csv,4531,4531,"BM Rouen, Fonds Montbret, 155-1",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1761.csv,4347,4347,"BM Rouen, Fonds Montbret, 155-1",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1752.csv,2593,2593,"BM Rouen, Fonds Montbret, 155-1",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1754.csv,2808,2808,"BM Rouen, Fonds Montbret, 155-1",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1755.csv,2892,2892,"BM Rouen, Fonds Montbret, 155-1",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1757.csv,2968,2968,"BM Rouen, Fonds Montbret, 155-1",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,3227,3227,"BM Rouen, Fonds Montbret, 155-1",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1758.csv,4147,4147,"BM Rouen, Fonds Montbret, 155-2",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,3757,3757,"BM Rouen, Fonds Montbret, 155-2",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,3911,3911,"BM Rouen, Fonds Montbret, 155-2",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-2_Imports_1758.csv,2805,2805,"BM Rouen, Fonds Montbret, 155-2",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-2_Imports_1759.csv,3027,3027,"BM Rouen, Fonds Montbret, 155-2",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-2_Imports_1760.csv,2922,2922,"BM Rouen, Fonds Montbret, 155-2",Objet Général
sources/Objet Général/BM_Rouen_Montbret_849_Exports_1772.csv,2700,2700,"BM Rouen, Fonds Montbret, 849",Objet Général
sources/Objet Général/BM_Rouen_Montbret_849_Imports_1772.csv,1774,1774,"BM Rouen, Fonds Montbret, 849",Objet Général
sources/Objet Général/IIHS-122A_Exports_1767.csv,2701,2701,IIHS-122A,Objet Général
sources/Objet Général/IIHS-122A_Imports_1767.csv,1642,1642,IIHS-122A,Objet Général
sources/Objet Général/IIHS-122B_Exports_1768.csv,2594,2594,IIHS-122B,Objet Général
sources/Objet Général/IIHS-122B_Imports_1768.csv,1657,1657,IIHS-122B,Objet Général
sources/Objet Général/IIHS-122C_Exports_1769.csv,2632,2632,IIHS-122C,Objet Général
sources/Objet Général/IIHS-122C_Imports_1769.csv,1621,1621,IIHS-122C,Objet Général
sources/Objet Général/IIHS-122D_Exports_1770.csv,2637,2637,IIHS-122D,Objet Général
sources/Objet Général/IIHS-122D_Imports_1770.csv,1672,1672,IIHS-122D,Objet Général
sources/Objet Général/IIHS-122E_Exports_1771.csv,2722,2722,IIHS-122E,Objet Général
sources/Objet Général/IIHS-122E_Imports_1771.csv,1752,1752,IIHS-122E,Objet Général
sources/Objet Général/IIHS-122F_Exports_1773.csv,2602,2602,IIHS-122F,Objet Général
sources/Objet Général/IIHS-122F_Imports_1773.csv,1763,1763,IIHS-122F,Objet Général
sources/Objet Général/IIHS-122G_Exports_1774.csv,2590,2590,IIHS-122G,Objet Général
sources/Objet Général/IIHS-122G_Imports_1774.csv,1692,1692,IIHS-122G,Objet Général
sources/Out/AD33_C4388_Bordeaux_Exports_1770_bis.csv,206,206,AD33 C4388,Out
sources/Out/AD38_2C635_Sardaigne_Imports_1726.csv,307,307,AD38 2C635,Out
sources/Out/AD38_2C635_Sardaigne_Imports_1728.csv,189,189,AD38 2C635,Out
sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,444,444,AD44 C706,Out
sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,613,613,AD44 C706,Out
sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,1184,1184,AD44 C706,Out
sources/Out/AD44_C706_Rennes_Imports_1714_monthly.csv,1210,1210,AD44 C706,Out
sources/Out/AD44_C716_Rennes_Imports_1757_bis.csv,171,171,AD44 C716,Out
sources/Out/AD76_7F97_via_Dardel_Exports.csv,260,260,AD76 7F97 - via Dardel,Out
sources/Out/AD76_7F97_via_Dardel_Imports.csv,1,1,AD76 7F97 - via Dardel,Out
sources/Out/ANOM_Col_F_2B_14_Colonies_Exports_1789_bis.csv,5,5,ANOM Col F 2B 14,Out
sources/Out/AN_F12_1667_Saint-Quentin_Imports_1789_bis.csv,3,3,AN F12 1667,Out
sources/Out/AN_F12_1834A_Exports_1671.csv,17,17,AN F12 1834A,Out
sources/Out/AN_F12_1834A_Imports_1671.csv,1565,1565,AN F12 1834A,Out
sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,60,60,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,Out
sources/Out/Tableau_General_1839_Exports_1839.csv,745,745,Tableau Général 1839,Out
sources/Out/Tableau_General_1839_Imports_1839.csv,461,461,Tableau Général 1839,Out
sources/Out/Tableau_decennal_Exports_1827.csv,48,48,Tableau décennal,Out
sources/Out/Tableau_decennal_Exports_1828.csv,48,48,Tableau décennal,Out
sources/Out/Tableau_decennal_Exports_1829.csv,48,48,Tableau décennal,Out
sources/Out/Tableau_decennal_Exports_1830.csv,48,48,Tableau décennal,Out
sources/Out/Tableau_decennal_Exports_1831.csv,48,48,Tableau décennal,Out
sources/Out/Tableau_decennal_Exports_1832.csv,48,48,Tableau décennal,Out
sources/Out/Tableau_decennal_Exports_1833.csv,48,48,Tableau décennal,Out
sources/Out/Tableau_decennal_Exports_1834.csv,48,48,Tableau décennal,Out
sources/Out/Tableau_decennal_Exports_1835.csv,48,48,Tableau décennal,Out
sources/Out/Tableau_decennal_Exports_1836.csv,48,48,Tableau décennal,Out
sources/Out/Tableau_decennal_Imports_1827.csv,50,50,Tableau décennal,Out
sources/Out/Tableau_decennal_Imports_1828.csv,50,50,Tableau décennal,Out
sources/Out/Tableau_decennal_Imports_1829.csv,50,50,Tableau décennal,Out
sources/Out/Tableau_decennal_Imports_1830.csv,50,50,Tableau décennal,Out
sources/Out/Tableau_decennal_Imports_1831.csv,50,50,Tableau décennal,Out
sources/Out/Tableau_decennal_Imports_1832.csv,50,50,Tableau décennal,Out
sources/Out/Tableau_decennal_Imports_1833.csv,50,50,Tableau décennal,Out
sources/Out/Tableau_decennal_Imports_1834.csv,50,50,Tableau décennal,Out
sources/Out/Tableau_decennal_Imports_1835.csv,50,50,Tableau décennal,Out
sources/Out/Tableau_decennal_Imports_1836.csv,50,50,Tableau décennal,Out
sources/Résumé/AN_F12_251_Exports_1787.csv,1524,1524,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1788.csv,996,996,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1789.csv,1081,1081,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1806.csv,1326,1326,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1807.csv,1109,1109,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1808.csv,893,893,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1809.csv,1136,1136,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1810.csv,1428,1428,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1811.csv,1510,1510,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1812.csv,1496,1496,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1813.csv,1305,1305,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1814.csv,2005,2005,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1815.csv,2308,2308,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1816.csv,2343,2343,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1817.csv,2513,2513,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1818.csv,2660,2660,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1819.csv,2838,2838,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1820.csv,2931,2931,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1821.csv,2883,2883,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_An_10.csv,1520,1520,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_An_11.csv,1535,1535,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_An_12.csv,1438,1438,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_An_13.csv,1345,1345,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_An_5.csv,1044,1044,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_An_6.csv,1044,1044,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_An_7.csv,1111,1111,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_An_8.csv,785,785,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_An_9.csv,1093,1093,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1787.csv,1016,1016,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1788.csv,690,690,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1789.csv,729,729,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1806.csv,1079,1079,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1807.csv,832,832,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1808.csv,689,689,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1809.csv,928,928,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1810.csv,1285,1285,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1811.csv,1444,1444,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1812.csv,1095,1095,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1813.csv,890,890,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1814.csv,1326,1326,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1815.csv,1482,1482,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1816.csv,1388,1388,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1817.csv,1630,1630,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1818.csv,1625,1625,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1819.csv,1544,1544,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1820.csv,1638,1638,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1821.csv,1213,1213,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_An_10.csv,1296,1296,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_An_11.csv,1191,1191,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_An_12.csv,1139,1139,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_An_13.csv,1097,1097,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_An_5.csv,937,937,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_An_6.csv,932,932,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_An_7.csv,860,860,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_An_8.csv,722,722,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_An_9.csv,864,864,AN F12 251,Résumé
sources/Tableau Général/AN_F12_252_et_F12_1843B_Exports_1792.csv,35,35,AN F12 252 et F12 1843B,Tableau Général
sources/Tableau Général/AN_F12_252_et_F12_1843B_Imports_1792.csv,37,37,AN F12 252 et F12 1843B,Tableau Général
sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,1147,1147,Romano1957+Velde+IIHS-128,Tableau Général
sources/Tableau Général/Romano1957_Velde_IIHS-128_Imports.csv,1070,1070,Romano1957+Velde+IIHS-128,Tableau Général
sources/Tableau Général/WEBER_Commerce_de_la_compagnie_des_Indes_1904_Exports.csv,87,87,WEBER Commerce de la compagnie des Indes 1904,Tableau Général
sources/Tableau Général/WEBER_Commerce_de_la_compagnie_des_Indes_1904_Imports.csv,46,46,WEBER Commerce de la compagnie des Indes 1904,Tableau Général
sources/Tableau des quantités/AN_F12_251_Exports_1819.csv,281,281,AN F12 251,Tableau des quantités
sources/Tableau des quantités/AN_F12_251_Exports_1821.csv,862,862,AN F12 251,Tableau des quantités
sources/Tableau des quantités/AN_F12_251_Exports_1822.csv,662,662,AN F12 251,Tableau des quantités
sources/Tableau des quantités/AN_F12_251_Exports_1823.csv,812,812,AN F12 251,Tableau des quantités
sources/Tableau des quantités/AN_F12_251_Imports_1819.csv,455,455,AN F12 251,Tableau des quantités
sources/Tableau des quantités/AN_F12_251_Imports_1821.csv,776,776,AN F12 251,Tableau des quantités
sources/Tableau des quantités/AN_F12_251_Imports_1822.csv,798,798,AN F12 251,Tableau des quantités
sources/Tableau des quantités/AN_F12_251_Imports_1823.csv,875,875,AN F12 251,Tableau des quantités
