item,group,status,beforeItems,afterItems,obsolete,imprimatur
coffres vieux,boîtes,rewire,,[Coffre ; vieux],no,
coffres forts,boîtes,rewire,,[Coffre ; fort] [Coffres ; forts] [Coffres forts] [Coffre fort],no,
coffres de chirurgie,boîtes,rewire,,[Coffre ; de chirurgie] [Coffre de chirurgie] [Coffres ; de chirurgie] [Coffres de Chirurgie] [Coffres de chirurgie] [Coffres ; de chirurgien],no,
coffre de bois,boîtes,rewire,,[Coffres ; de bois] [Coffres de bois],no,
cabarets vernis,boîtes,rewire,,[Cabaret verny] [Cabaretes vernie] [Cabarets ; vernis] [Cabarets vernis] [cabarets vernis] [Cabaret verni],no,
cabarets de sapin peints,boîtes,rewire,,[Cabarets de sapin peints],no,
cabarets,boîtes,rewire,,[Cabaret] [Cabarets],no,
cocon ; de soie,cocons ; de soie,rewire,[Cocon de soie] [Cocons ; de soye] [Cocons ; de soyes] [Cocons de Soye] [Cocons de soye] [Coucons ; de soye] [Coucons de Soye] [Coucons de soye],,yes,
cocon,cocons ; de soie,rewire,[Cocon],,yes,
cocons de soie,cocons ; de soie,rewire,,[Cocon de soie] [Cocons ; de soye] [Cocons ; de soyes] [Cocons de Soye] [Cocons de soye] [Coucons ; de soye] [Coucons de Soye] [Coucons de soye] [cacon de soye],no,
cocons,cocons ; de soie,rewire,,[Cocon],no,
cloporte,cloportes,rewire,[Cloportes],,yes,
cloportes,cloportes,rewire,,[Cloportes],no,
clochette,clochettes,rewire,[Clochette] [Clochettes],,yes,
clochettes,clochettes,rewire,,[Clochette] [Clochettes],no,
clinquant ; d'or faux,clinquant ; d'or faux,rewire,[Clinquant ; d'or faux],,yes,
clinquant d'or faux,clinquant ; d'or faux,rewire,,[Clinquant ; d'or faux],no,
claye ; à parquer,clayes ; à parquer,rewire,[Clayes à parquer],,yes,
clayes à parquer,clayes ; à parquer,rewire,,[Clayes à parquer],no,
citron ; confit,citrons,rewire,[Citron confits] [Citrons ; confits] [Citrons Confies] [Citrons Confits] [Citrons confLit] [Citrons confis] [Citrons confit] [Citrons confits] [Citrons conflits] [citrons confits],,yes,
citron,citrons,rewire,[Citron] [Citrons] [citrons],[Citron] [Citrons] [citrons],no,
citron confit,citrons,rewire,,[Citron confits] [Citrons ; confits] [Citrons Confies] [Citrons Confits] [Citrons confLit] [Citrons confis] [Citrons confit] [Citrons confits] [Citrons conflits] [citrons confits],no,
ciseau,ciseaux,rewire,[Ciseaux] [Cizeaux],,yes,
ciseaux,ciseaux,rewire,,[Ciseaux] [Cizeaux] [Ouvrages en ciseaux],no,
christ ; d'ivoire,christ ; d'ivoire,rewire,[Christ ; d'yvoire] [Christs ; d'yvoire] [Chrits ; d'yvoire],,yes,
christ d'ivoire,christ ; d'ivoire,rewire,,[Christ ; d'yvoire] [Christs ; d'yvoire] [Chrits ; d'yvoire],no,
chou ; confit,choux ; confits,rewire,[Choux confits],,yes,
choux confit,choux ; confits,rewire,,[Choux confits],no,
chou,choux,rewire,[Choux] [choux],,yes,
choux,choux,rewire,,[Choux] [choux],no,
chevron ; de chene,chevrons,rewire,,,yes,
chevron ; de bois,chevrons,rewire,[Chevrons ; de bois] [Chevrons de bois] [chevrons de bois],,yes,
chevron,chevrons,rewire,[Chevrons] [chevron] [chevrons],,yes,
chevrons de bois,chevrons,rewire,,[Chevrons ; de bois] [Chevrons de bois] [chevrons de bois],no,
chevrons,chevrons,rewire,,[Chevrons] [chevron] [chevrons] [Bestiaux et bêtes ; de somme ; chevron],no,
cheval ; de bois,cheval ; de bois,rewire,[Cheval ; de bois] [Cheval de Bois] [Cheval de bois] [Chevaux ; de bois] [cheval deBois],,yes,
chevaux de bois,cheval ; de bois,rewire,,[Cheval ; de bois] [Cheval de Bois] [Cheval de bois] [Chevaux ; de bois] [cheval deBois],no,
chenille ; de soie,chenille ; de soie,rewire,[Chenille ; de soye] [Chenille de soie] [Chenille de soye] [Chenilles ; de soye],,yes,
chenille de soie,chenille ; de soie,rewire,,[Chenille ; de soye] [Chenille de soie] [Chenille de soye] [Chenilles ; de soye],no,
chenille ; au quart,chenille ; au quart,rewire,[Chenille ; au Quart],,yes,
chenille au quart,chenille ; au quart,rewire,,[Chenille ; au Quart],no,
cheminée ; de marbre,cheminée,rewire,[Cheminée ; de marbre] [Cheminées ; de marbre],,yes,
cheminée de marbre,cheminée,rewire,,[Cheminée ; de marbre] [Cheminées ; de marbre],no,
chaux et cendre,chaux,rewire,[Chaux et cendres],[Chaux et cendres],no,
chaux ; éteinte,chaux,rewire,[Chaux ; éteinte],,yes,
chaux ; à bâtir,chaux,rewire,[Chaux ; à bâtir],,yes,
chaux ; vive,chaux,rewire,[Chaux ; vive],,yes,
chaux,chaux,rewire,[Chaux] [chaux],[Chaux] [chaux],no,
chaux éteinte,chaux,rewire,,[Chaux ; éteinte] [Chaux éteinte],no,
chaux à bâtir,chaux,rewire,,[Chaux ; à bâtir] [Chaux pour batir] [Chaux à batir],no,
chaux vive,chaux,rewire,,[Chaux ; vive] [Chaux vive],no,
chausson ; de laine,chaussons,rewire,[Chaussons ; de laine],,yes,
chausson ; de fil,chaussons,rewire,[Chaussons ; de fil] [chaussons de fil],,yes,
chausson,chaussons,rewire,[Chaussons],,yes,
chausson de laine,chaussons,rewire,,[Chaussons ; de laine],no,
chausson de fil,chaussons,rewire,,[Chaussons ; de fil] [chaussons de fil],no,
gants bordés de soie par paires,chaussons,rewire,,[Chaussons] [Gans ; bordés de soye ; par paire],no,
chaussette ; de fil,chaussettes ; de fil,rewire,[Chausettes de fil] [Chaussetes de fil] [Chaussettes ; de fil] [Chaussettes de fil] [chaussettes de fil],,yes,
chaussette de fil,chaussettes ; de fil,rewire,,[Chausettes de fil] [Chaussetes de fil] [Chaussettes ; de fil] [Chaussettes de fil] [chaussettes de fil] [Chaussettes de fils],no,
chaton,chatons,rewire,[Chatons],,yes,
chatons,chatons,rewire,,[Chatons],no,
chariot ; neuf,chariots,rewire,[Chariots Neufs],,yes,
chariot,chariots,rewire,[Chariots],[Chariots],no,
chariot neuf,chariots,rewire,,[Chariots Neufs],no,
chardon,chardons,rewire,[Chardon] [Chardons],,yes,
chardons,chardons,rewire,,[Chardon] [Chardons],no,
charbon ; de terre,charbon ; de terre,rewire,[Charbon ; De Terre] [Charbon ; De terre] [Charbon ; de Terre] [Charbon ; de terre] [Charbon de Terre] [Charbon de terre] [Charbons ; De terre] [Charbons ; de terre] [Chrabon ; de terre] [chabon de Terre] [charbon de terre] [charbons de terre d'Angleterre] [Charbons/houilles] [charbons de terre ou de pierre dits houille] [charbon de terre à cuir chaux] [menus charbons de terre],,yes,
charbon ; de pierre,charbon ; de terre,rewire,[Charbon ; De Pierre] [Charbon ; De pierre] [Charbon ; De pièrre] [Charbon ; de pierre] [Charbons ; De pierre],,yes,
menu charbon de terre,charbon ; de terre,rewire,,[menus charbons de terre],no,
charbon houille,charbon ; de terre,rewire,,[Charbons/houilles] [charbons de terre ou de pierre dits houille],no,
charbon d'Angleterre de terre,charbon ; de terre,rewire,,[charbons de terre d'Angleterre],no,
charbon à cuir chaux de terre,charbon ; de terre,rewire,,[charbon de terre à cuir chaux],no,
charbon de terre,charbon ; de terre,rewire,,[Charbon ; De Terre] [Charbon ; De terre] [Charbon ; de Terre] [Charbon ; de terre] [Charbon de Terre] [Charbon de terre] [Charbons ; De terre] [Charbons ; de terre] [Chrabon ; de terre] [chabon de Terre] [charbon de terre] [Charbon terre] [Cherboye ; de terre],no,
charbon de pierre,charbon ; de terre,rewire,,[Charbon ; De Pierre] [Charbon ; De pierre] [Charbon ; De pièrre] [Charbon ; de pierre] [Charbons ; De pierre],no,
charbon ; de boulanger,charbon ; de boulanger et bresette,rewire,[Charbon ; de boulanger],,yes,
charbon de boulanger,charbon ; de boulanger et bresette,rewire,,[Charbon ; de boulanger],no,
charbon ; de bois,charbon ; de bois,rewire,[Charbon ; De bois] [Charbon ; de Bois] [Charbon ; de bois] [Charbon ;de bois] [Charbon de bois] [Charbons ; De bois] [Charbons ; de bois] [charbon ; de bois] [charbons de bois],,yes,
charbon de bois,charbon ; de bois,rewire,,[Charbon ; De bois] [Charbon ; de Bois] [Charbon ; de bois] [Charbon ;de bois] [Charbon de bois] [Charbons ; De bois] [Charbons ; de bois] [charbon ; de bois] [charbons de bois] [Charbons de bois],no,
chapon,chapons,rewire,[Chapons] [chapons],,yes,
chapons,chapons,rewire,,[Chapons] [chapons],no,
chapla,chaplas,rewire,[Chaplas],,yes,
chaplas,chaplas,rewire,,[Chaplas],no,
chapelet ; de verre,chapelets,rewire,[Chapelets ; de verre],,yes,
chapelet ; de coco,chapelets,rewire,[Chapelets ; de coco] [Chapelets ; de cocos],,yes,
chapelet ; de bois,chapelets,rewire,[Chapelets ; de bois] [Chapelets de bois],,yes,
chapelet ; commun,chapelets,rewire,[Chapelets ; commun],,yes,
chapelet,chapelets,rewire,[Chapelet] [Chapelets] [Chaplelets],[Chapelet] [Chapelets] [Chaplelets],no,
chapelet de verre,chapelets,rewire,,[Chapelets ; de verre],no,
chapelet de coco,chapelets,rewire,,[Chapelets ; de coco] [Chapelets ; de cocos],no,
chapelets de bois,chapelets,rewire,,[Chapelets ; de bois] [Chapelets de bois] [Chapelet de bois] [Chapelets en bois],no,
chapelet commun,chapelets,rewire,,[Chapelets ; commun],no,
chandelle ; à porteur,chandelles,rewire,[Chandelle ; a porteur],,yes,
chandelle ; roulante,chandelles,rewire,[Chandelle ; roulantes],,yes,
chandelle ; moitié cire,chandelles,rewire,[Chandelle ; moitié cire],,yes,
chandelle ; de rotin,chandelles,rewire,[Chandelle ; de rollins],,yes,
chandelle ; de paille,chandelles,rewire,[Chandelle ; de paille],,yes,
chandelle ; de jonc,chandelles,rewire,[Chandelle ; de Jongs],,yes,
chandelle ; de commodité,chandelles,rewire,[Chandelle ; de commodité],,yes,
chandelle ; de canne,chandelles,rewire,[Chandelle ; de canne],,yes,
chandelle à porteur,chandelles,rewire,,[Chandelle ; a porteur],no,
chandelle roulante,chandelles,rewire,,[Chandelle ; roulantes],no,
chandelle moitié cire,chandelles,rewire,,[Chandelle ; moitié cire],no,
chandelle de rotin,chandelles,rewire,,[Chandelle ; de rollins],no,
chandelle de paille,chandelles,rewire,,[Chandelle ; de paille],no,
chandelle de jonc,chandelles,rewire,,[Chandelle ; de Jongs],no,
chandelle de commodité,chandelles,rewire,,[Chandelle ; de commodité],no,
chandelle de canne,chandelles,rewire,,[Chandelle ; de canne],no,
chandelier ; de cuivre,chandeliers,rewire,[Candeliers ; de cuivre],,yes,
chandelier de cuivre,chandeliers,rewire,,[Candeliers ; de cuivre] [Chandeliers de cuivre],no,
chalon,chalons,rewire,[Chalons] [chalons],,yes,
Châlons,chalons,rewire,,[Chalons] [chalons] [Chaalons],no,
chaise et fauteuil de canne,chaises,rewire,[Chaises et fauteuils ; de canne] [Chaises et fauteuils de canne],,yes,
chaise et fauteuil,chaises,rewire,[Chaises ; et fauteuilles] [Chaises et fauteuils] [Chaises et fauteüils],,yes,
chaise ; à porteur,chaises,rewire,[Chaises a porteur] [chaises ; àporteur],,yes,
chaise ; roulante,chaises,rewire,[Chaise ; roulante] [Chaise roulante] [Chaises ; roulantes] [Chaises Roulantes] [Chaises roulante] [Chaises roulantes],,yes,
chaise ; de paille,chaises,rewire,[Chainses ; de paille] [Chaise ; de paille] [Chaise de Paille] [Chaise de Pailles] [Chaise de paille] [Chaises ; de paille] [Chaises de Paille] [Chaises de paille] [Chaises de paillle] [Chaises en Pailles] [Chaisse de paille] [chaise de paille] [chaises ; de paille] [chaises ; depaille],,yes,
chaise ; de jonc,chaises,rewire,[Chainses ; de joncs] [Chaise de Jong] [Chaises ; de Jongs] [Chaises ; de jonc] [Chaises ; de joncs] [Chaises ; de jong] [Chaises ; de jongs] [Chaises de joncs] [chaises ; de jonc],,yes,
chaise ; de canne,chaises,rewire,[Chaise ; de canne] [Chaises ; de Canne] [Chaises ; de canne] [Chaises ; de cannes],,yes,
chaises et fauteuil de canne,chaises,rewire,,[Chaises et fauteuils ; de canne] [Chaises et fauteuils de canne],no,
chaises et fauteuil,chaises,rewire,,[Chaises ; et fauteuilles] [Chaises et fauteuils] [Chaises et fauteüils],no,
chaises à porteur,chaises,rewire,,[Chaises a porteur] [chaises ; àporteur] [Chaises ; a porteur],no,
chaises roulante,chaises,rewire,,[Chaise ; roulante] [Chaise roulante] [Chaises ; roulantes] [Chaises Roulantes] [Chaises roulante] [Chaises roulantes],no,
chaises de paille,chaises,rewire,,[Chainses ; de paille] [Chaise ; de paille] [Chaise de Paille] [Chaise de Pailles] [Chaise de paille] [Chaises ; de paille] [Chaises de Paille] [Chaises de paille] [Chaises de paillle] [Chaises en Pailles] [Chaisse de paille] [chaise de paille] [chaises ; de paille] [chaises ; depaille] [Cheses de paille] [Chaises ; de paille ; chaises] [Meubles ; en chaises ; de paille] [Chaises ; de pailles ; en chaises] [Chaises de pailles] [Meubles en chaises de paille],no,
chaises de jonc,chaises,rewire,,[Chainses ; de joncs] [Chaise de Jong] [Chaises ; de Jongs] [Chaises ; de jonc] [Chaises ; de joncs] [Chaises ; de jong] [Chaises ; de jongs] [Chaises de joncs] [chaises ; de jonc],no,
chaises de canne,chaises,rewire,,[Chaise ; de canne] [Chaises ; de Canne] [Chaises ; de canne] [Chaises ; de cannes] [Chaises de canne],no,
chaîne ; de laiton,chaînes ; de laiton,rewire,[Chaisne de leton],,yes,
chaînes de laiton,chaînes ; de laiton,rewire,,[Chaisne de leton],no,
cerneau,cerneaux,rewire,[Cerneaux],,yes,
cerneaux,cerneaux,rewire,,[Cerneaux],no,
cercle ; à tonneau,cercles,rewire,[Cercle de tonneaux] [Cercles ; à tonneaux] [Cercles a tonneau] [Cercles a tonneaux] [Cercles de Tonneaux] [Cercles de tonneaux] [Cercles à Tonneaux] [Cercles à tonneaux] [Cercles à à tonneaux] [Cerdes à tonneaux] [Cerles ; à tonneaux] [Cerles à Tonneaux] [cercles à tonneaux],,yes,
cercle ; à tamis,cercles,rewire,[Cercle ; à tamis] [Cercles ; à tamis] [Cercles ; à tanneaux] [cercles à tamis],,yes,
cercle ; ocloir,cercles,rewire,[cercles ; ocloir],,yes,
cercles de tonneaux,cercles,rewire,,[Cercle de tonneaux] [Cercles de Tonneaux] [Cercles de tonneaux],no,
cercles à tonneaux,cercles,rewire,,[Cercles ; à tonneaux] [Cercles a tonneau] [Cercles a tonneaux] [Cercles à Tonneaux] [Cercles à tonneaux] [Cercles à à tonneaux] [Cerdes à tonneaux] [Cerles ; à tonneaux] [Cerles à Tonneaux] [cercles à tonneaux] [Cercles ; à tanneaux] [Cercles à thonneaux],no,
cercles à tamis,cercles,rewire,,[Cercle ; à tamis] [Cercles ; à tamis] [cercles à tamis] [Cercles ; a tamis],no,
cercle ocloir,cercles,rewire,,[cercles ; ocloir],no,
ceinturon,ceinturons,rewire,[Ceinturons] [cinturons],,yes,
ceinturons,ceinturons,rewire,,[Ceinturons] [cinturons],no,
ceinture de laine,ceintures,rewire,,,yes,
ceinture,ceintures,rewire,[Ceintures],,yes,
ceintures,ceintures,rewire,,[Ceintures],no,
cave ; garnie,caves ; garnies,rewire,[Cave Garnies] [Cave garnie] [Caves ; garnier] [Caves ; garnies] [Caves Garnie] [Caves Garnier] [Caves Garnies] [Caves Garnies ?] [Caves Garnies asorties] [Caves garaics] [Caves garnier] [Caves garnies] [Caves garnis] [caves garnies],,yes,
caves garnies,caves ; garnies,rewire,,[Cave Garnies] [Cave garnie] [Caves ; garnier] [Caves ; garnies] [Caves Garnie] [Caves Garnier] [Caves Garnies] [Caves Garnies ?] [Caves Garnies asorties] [Caves garaics] [Caves garnier] [Caves garnies] [Caves garnis] [caves garnies],no,
cave ; avec flacon,caves ; avec flacons,rewire,[caves a flacons],,yes,
caves de flacons,caves ; avec flacons,rewire,,[caves a flacons] [Caves et flacons] [Caves et leurs flacons] [Caves ; à flacons] [Caves ; de flacons] [Caves avec leur flacon] [Caves avec leurs flacons] [Caves avec flacons],no,
causel de bar,causels de bar,rewire,[Causels ; de bars] [Causels de bar],,yes,
causels de bar,causels de bar,rewire,,[Causels ; de bars] [Causels de bar],no,
cassole,cassoles,rewire,[Cassoles],,yes,
cassoles,cassoles,rewire,,[Cassoles] [Cassolles],no,
cascarille,cascarilles,rewire,[Cascarille] [Cascarilles],,yes,
cascarilles,cascarilles,rewire,,[Cascarille] [Cascarilles],no,
casaque de peau,casaques de peau,rewire,[Casaques de peau],,yes,
casaques de peau,casaques de peau,rewire,,[Casaques de peau],no,
cartouche,cartouches,rewire,[Cartouches],,yes,
cartouches,cartouches,rewire,,[Cartouches],no,
carte ; à jouer,cartes ; à jouer,rewire,[Carte a jouer] [Carte à jouer] [Cartes ; a jouer] [Cartes ; à Joüer] [Cartes ; à jouer] [Cartes ; à joüer] [Cartes a jouer] [Cartes a joüer] [Cartes joüer] [Cartes à Jouer] [Cartes à jouer] [Cartes à jouers] [cartes à jouer],,yes,
cartes à jouer,cartes ; à jouer,rewire,,[Carte a jouer] [Carte à jouer] [Cartes ; a jouer] [Cartes ; à Joüer] [Cartes ; à jouer] [Cartes ; à joüer] [Cartes a jouer] [Cartes a joüer] [Cartes joüer] [Cartes à Jouer] [Cartes à jouer] [Cartes à jouers] [cartes à jouer] [cartes à jouër] [Cartes a jouër],no,
carrosse,carrosses,rewire,[Caroos] [Carosse] [Carosser] [Carosses] [Carrosses] [carosses] [carrosse],,yes,
carrosses,carrosses,rewire,,[Caroos] [Carosse] [Carosser] [Carosses] [Carrosses] [carosses] [carrosse],no,
carol,carols,rewire,[Carols],,yes,
carols,carols,rewire,,[Carols],no,
cardon,cardons,rewire,[Cardons] [Carlon],,yes,
cardons,cardons,rewire,,[Cardons] [Carlon],no,
cardine,cardines,rewire,[Cardine] [Cardines],,yes,
cardines,cardines,rewire,,[Cardine] [Cardines],no,
carcasse ; à peu de soie,carcasses,rewire,[Carcasse ; à peu de soye],,yes,
carcasse,carcasses,rewire,[Carcasses] [carcasses],[Carcasses] [carcasses],no,
carcasse à peu de soie,carcasses,rewire,,[Carcasse ; à peu de soye],no,
capsliatte,capsliatte,rewire,[Caps ; liates] [Caps ; liattes] [Capsliatte] [Capsliattes],,yes,
capsliattes,capsliatte,rewire,,[Caps ; liates] [Caps ; liattes] [Capsliatte] [Capsliattes],no,
canonnière ; de cantil,canons,rewire,[Canonieres de cantil] [Canonnières ; de cantil],,yes,
canon ; de fusil,canons,rewire,[Canons de carabine] [Canons ; de fusil] [Canons ; de fusils] [Canons de fusils] [Canons de mousquet],,yes,
canon ; de fonte,canons,rewire,[Canons ; de fonte] [Canons de fonte],,yes,
canon ; de fer,canons,rewire,"[Canon ; de fer] [Canon de Fer] [Canon de fer] [Canon en fer] [Canons ; de fer] [Canons ; de feu] [Canons de Fer] [Canons de fer] [Canons en fer] [Canot neuf] [armes, canons de fer] [cannons de fer] [canon de fer] [canons de fer] [canons fer] [canons de fer de 18 à 24 livres de balles] [Fer ; en canon] [Fer ; en canons]",,yes,
canon,canons,rewire,"[Artillerie en canons, bombes] [Canons] [Canons ; de filoselle]",,yes,
canonnières de cantil,canons,rewire,,[Canonieres de cantil] [Canonnières ; de cantil],no,
canons de mousquets,canons,rewire,,[Canons de mousquet],no,
canons de fusils,canons,rewire,,[Canons ; de fusil] [Canons ; de fusils] [Canons de fusils] [Canon ; de fusil] [Canon de fusil] [Canons de fusil],no,
canons de carabines,canons,rewire,,[Canons de carabine],no,
canons de fonte,canons,rewire,,[Canons ; de fonte] [Canons de fonte] [Canon de fonte],no,
canot neuf,canons,rewire,,[Canot neuf],no,
canons de fer de 18 à 24 livres,canons,rewire,,[canons de fer de 18 à 24 livres de balles],no,
canons,canons,rewire,,[Canons ; de feu] [Canons] [Canon de Feu] [Canons calibre de toute sorte] [Canon de feu] [Canons ; de divers calibres],no,
canons de fer,canons,rewire,,"[Canon ; de fer] [Canon de Fer] [Canon de fer] [Canon en fer] [Canons ; de fer] [Canons de Fer] [Canons de fer] [Canons en fer] [armes, canons de fer] [cannons de fer] [canon de fer] [canons de fer] [canons fer] [Fer ; en canon] [Fer ; en canons] [Cannons de fer] [Fer en canons] [Fer en canon] [Canons fonte de fer] [Artillerie en canons de fer]",no,
canons de filoselle,canons,rewire,,[Canons ; de filoselle],no,
bombes et canons,canons,rewire,,"[Artillerie en canons, bombes]",no,
canetille ; d'or faux,canetilles ; d'or faux,rewire,[Canetilles ; d'or faux],,yes,
canetille d'or faux,canetilles ; d'or faux,rewire,,[Canetilles ; d'or faux],no,
candeta,candetas,rewire,[Candetas],,yes,
candetas,candetas,rewire,,[Candetas],no,
camisolle,camisolles,rewire,[Camisolles],,yes,
camisolles,camisolles,rewire,,[Camisolles],no,
calamus ; aromatisé,calamus ; aromatisé,rewire,[Calamus ; armoatisé] [Calamus ; aromaticus],,yes,
calamus aromatisé,calamus ; aromatisé,rewire,,[Calamus ; armoatisé] [Calamus ; aromaticus],no,
caisse ; à carafon,caisses,rewire,[Caisses à carafons],,yes,
caisse ; de liège,caisses,rewire,[Caisses ; de liège],,yes,
caisse à carafon,caisses,rewire,,[Caisses à carafons],no,
caisse de liège,caisses,rewire,,[Caisses ; de liège],no,
caillou,cailloux,rewire,[Cailloux],,yes,
cailloux,cailloux,rewire,,[Cailloux],no,
cage,cages,rewire,[Cages],,yes,
cages,cages,rewire,,[Cages],no,
cadre ; doré,cadres,rewire,[Cadres ; dorés] [Cadres doré] [Cadres dorés] [Cadrés ; dorés],,yes,
cadre ; de bois,cadres,rewire,[Cadre ; de bois] [Cadre de bois] [Cadres ; de bois] [Cadres de bois],,yes,
