year,marchandises,value,quantit,quantity_unit,total,grammesargent_markbanco
1787,Fer,414,19.651402,livres de bateau,13536928,8.4633484
1787,"Fruits ; divers ; amandes, pelures, raisins, prunes",59505,744347.5,livres de hambourg,13536928,8.4633484
1787,"Fruits ; divers ; amandes, pelures, raisins, prunes",24525,173042.52,livres de hambourg,13536928,8.4633484
1787,"Fruits ; divers ; amandes, pelures, raisins, prunes",105,628.97321,livres de hambourg,13536928,8.4633484
1787,"Fruits ; divers ; amandes, pelures, raisins, prunes",39085,98594.742,livres de hambourg,13536928,8.4633484
1787,Galle,4620,6418.498,livres de hambourg,13536928,8.4633484
1787,Gingembre,0,0,livres de hambourg,13536928,8.4633484
1787,Gomme,33855,34612.316,livres de hambourg,13536928,8.4633484
1787,Goudron ; de Suède,0,0,last,13536928,8.4633484
1787,Huile ; d'olive ; blanc ; de Gènes,26260,57972.605,livres de hambourg,13536928,8.4633484
1787,Huile ; de baleine,0,0,tonneaux,13536928,8.4633484
1787,Indigo,90025,11682.503,livres de hambourg,13536928,8.4633484
1787,Marchandises non classifiées,247923.390625,,,13536928,8.4633484
1787,Minium,3205,26727.545,livres de hambourg,13536928,8.4633484
1787,Oxyde ; de plomb,0,0,livres de hambourg,13536928,8.4633484
1787,Plombs,2640,79.070915,livres de hambourg,13536928,8.4633484
1787,Poivre ; blanc-noir,2100,1988.3207,livres de hambourg,13536928,8.4633484
1787,Potasse,200,1432.0057,livres de hambourg,13536928,8.4633484
1787,Riz,0,0,livres de hambourg,13536928,8.4633484
1787,Safran ; orange,0,0,livres de hambourg,13536928,8.4633484
1787,Savon,12450,43789.41,livres de hambourg,13536928,8.4633484
1787,Sucre ; cru blanc ; du Brésil,7408958.5,28319284,livres de hambourg,13536928,8.4633484
1787,Suif ; pour faire du savon,3840,46.7155,livres de hambourg,13536928,8.4633484
1787,Sumac,0,0,livres de hambourg,13536928,8.4633484
1787,Tabac ; de Virginie,185190,891649.38,livres de hambourg,13536928,8.4633484
1787,Tartre,1000,5465.7295,livres de hambourg,13536928,8.4633484
1787,Thé ; boue,58200,84866.711,livres de hambourg,13536928,8.4633484
1787,Térébenthine,6555,95475.297,livres de hambourg,13536928,8.4633484
1787,Vert-de-gris,16200,13165.514,livres de hambourg,13536928,8.4633484
1787,Vin ; de France,608164,21097.521,oxhoft,13536928,8.4633484
1787,Vinaigre,5513,230.77856,tierce,13536928,8.4633484
1787,Vitriol ; blanc,1100,3826.0869,livres de hambourg,13536928,8.4633484
1788,Alun,0,0,livres de hambourg,12112432,8.4633484
1788,Beurre,1200,17.918953,tonneaux,12112432,8.4633484
1788,Blanc ; de baleine,0,0,livres de hambourg,12112432,8.4633484
1788,Bois ; de Pernambouc,0,0,livres de hambourg,12112432,8.4633484
1788,Bois ; de teinture,1400,,,12112432,8.4633484
1788,Bougie ; de suif,150,2.0091655,livres de hambourg,12112432,8.4633484
1788,Cacao,0,0,livres de hambourg,12112432,8.4633484
1788,Café,4785075,7234129.5,livres de hambourg,12112432,8.4633484
1788,Cochenille,0,0,livres de hambourg,12112432,8.4633484
1788,Coton ; autre et de Méditerranée,7700,8845.6025,livres de hambourg,12112432,8.4633484
1788,Coton ; autre et de Méditerranée,3750,2584.7539,livres de hambourg,12112432,8.4633484
1788,Eau ; de vie,15200,6782.2769,quartiers,12112432,8.4633484
1788,Fer,450,18.345594,livres de bateau,12112432,8.4633484
1788,"Fruits ; divers ; amandes, pelures, raisins, prunes",19335,63160.176,livres de hambourg,12112432,8.4633484
1788,"Fruits ; divers ; amandes, pelures, raisins, prunes",54270,563176.38,livres de hambourg,12112432,8.4633484
1788,"Fruits ; divers ; amandes, pelures, raisins, prunes",200,1393.0408,livres de hambourg,12112432,8.4633484
1788,"Fruits ; divers ; amandes, pelures, raisins, prunes",0,0,livres de hambourg,12112432,8.4633484
1788,Galle,5390,6282.5552,livres de hambourg,12112432,8.4633484
1788,Gingembre,900,4251.7749,livres de hambourg,12112432,8.4633484
1788,Gomme,8050,7344.7549,livres de hambourg,12112432,8.4633484
1788,Goudron ; de Suède,550,4.4109626,last,12112432,8.4633484
1788,Huile ; d'olive ; blanc ; de Gènes,26441,55611.723,livres de hambourg,12112432,8.4633484
1788,Huile ; de baleine,0,0,tonneaux,12112432,8.4633484
1788,Indigo,140300,18206.666,livres de hambourg,12112432,8.4633484
1788,Marchandises non classifiées,315878.09375,,,12112432,8.4633484
1788,Minium,0,0,livres de hambourg,12112432,8.4633484
1788,Oxyde ; de plomb,0,0,livres de hambourg,12112432,8.4633484
1788,Plombs,2280,52.875069,livres de hambourg,12112432,8.4633484
1788,Poivre ; blanc-noir,660,529.90399,livres de hambourg,12112432,8.4633484
1788,Potasse,0,0,livres de hambourg,12112432,8.4633484
1788,Riz,0,0,livres de hambourg,12112432,8.4633484
1788,Safran ; orange,700,31.403814,livres de hambourg,12112432,8.4633484
1788,Savon,4525,15906.513,livres de hambourg,12112432,8.4633484
1788,Sucre ; cru blanc ; du Brésil,6179603,22398572,livres de hambourg,12112432,8.4633484
1788,Suif ; pour faire du savon,8000,107.15549,livres de hambourg,12112432,8.4633484
1788,Sumac,0,0,livres de hambourg,12112432,8.4633484
1788,Tabac ; de Virginie,196180,879474.19,livres de hambourg,12112432,8.4633484
1788,Tartre,250,1378.5299,livres de hambourg,12112432,8.4633484
1788,Thé ; boue,400,576.75977,livres de hambourg,12112432,8.4633484
1788,Térébenthine,7925,102412.26,livres de hambourg,12112432,8.4633484
1788,Vert-de-gris,18900,15533.582,livres de hambourg,12112432,8.4633484
1788,Vin ; de France,295740,9614.8564,oxhoft,12112432,8.4633484
1788,Vinaigre,10480,391.51498,tierce,12112432,8.4633484
1788,Vitriol ; blanc,550,1929.8246,livres de hambourg,12112432,8.4633484
1789,Alun,0,0,livres de hambourg,13410749,8.4633484
1789,Beurre,0,0,tonneaux,13410749,8.4633484
1789,Blanc ; de baleine,0,0,livres de hambourg,13410749,8.4633484
1789,Bois ; de Pernambouc,0,0,livres de hambourg,13410749,8.4633484
1789,Bois ; de teinture,4450,,,13410749,8.4633484
1789,Bougie ; de suif,0,0,livres de hambourg,13410749,8.4633484
1789,Cacao,550,1855.1311,livres de hambourg,13410749,8.4633484
1789,Café,4967901,7394085,livres de hambourg,13410749,8.4633484
1789,Cochenille,0,0,livres de hambourg,13410749,8.4633484
1789,Coton ; autre et de Méditerranée,5525,4799.5962,livres de hambourg,13410749,8.4633484
1789,Coton ; autre et de Méditerranée,14015,19257.035,livres de hambourg,13410749,8.4633484
1789,Eau ; de vie,21591,8066.8467,quartiers,13410749,8.4633484
1789,Fer,0,0,livres de bateau,13410749,8.4633484
1789,"Fruits ; divers ; amandes, pelures, raisins, prunes",9175,32069.389,livres de hambourg,13410749,8.4633484
1789,"Fruits ; divers ; amandes, pelures, raisins, prunes",0,0,livres de hambourg,13410749,8.4633484
1789,"Fruits ; divers ; amandes, pelures, raisins, prunes",0,0,livres de hambourg,13410749,8.4633484
1789,"Fruits ; divers ; amandes, pelures, raisins, prunes",38434,370390.19,livres de hambourg,13410749,8.4633484
1789,Galle,6380,5923.1851,livres de hambourg,13410749,8.4633484
1789,Gingembre,0,0,livres de hambourg,13410749,8.4633484
1789,Gomme,46175,39815.941,livres de hambourg,13410749,8.4633484
1789,Goudron ; de Suède,0,0,last,13410749,8.4633484
1789,Huile ; d'olive ; blanc ; de Gènes,8051,17338.99,livres de hambourg,13410749,8.4633484
1789,Huile ; de baleine,0,0,tonneaux,13410749,8.4633484
1789,Indigo,77400,10552.232,livres de hambourg,13410749,8.4633484
1789,Marchandises non classifiées,269957.15625,,,13410749,8.4633484
1789,Minium,550,3760.4009,livres de hambourg,13410749,8.4633484
1789,Oxyde ; de plomb,0,0,livres de hambourg,13410749,8.4633484
1789,Plombs,50,1.1876639,livres de hambourg,13410749,8.4633484
1789,Poivre ; blanc-noir,185,142.49632,livres de hambourg,13410749,8.4633484
1789,Potasse,450,2189.1843,livres de hambourg,13410749,8.4633484
1789,Riz,0,0,livres de hambourg,13410749,8.4633484
1789,Safran ; orange,0,0,livres de hambourg,13410749,8.4633484
1789,Savon,2905,10764.521,livres de hambourg,13410749,8.4633484
1789,Sucre ; cru blanc ; du Brésil,7078423,22546562,livres de hambourg,13410749,8.4633484
1789,Suif ; pour faire du savon,1680,23.61076,livres de hambourg,13410749,8.4633484
1789,Sumac,180,2606.9385,livres de hambourg,13410749,8.4633484
1789,Tabac ; de Virginie,188135,972111.69,livres de hambourg,13410749,8.4633484
1789,Tartre,350,1891.6201,livres de hambourg,13410749,8.4633484
1789,Thé ; boue,1100,1535.2809,livres de hambourg,13410749,8.4633484
1789,Térébenthine,9385,101027.5,livres de hambourg,13410749,8.4633484
1789,Vert-de-gris,14825,12858.227,livres de hambourg,13410749,8.4633484
1789,Vin ; de France,629502,19843.818,oxhoft,13410749,8.4633484
1789,Vinaigre,13025,501.1355,tierce,13410749,8.4633484
1789,Vitriol ; blanc,400,1403.5088,livres de hambourg,13410749,8.4633484
1790,Alun,700,2573.6714,livres de hambourg,13413617,8.4633484
1790,Beurre,120,1.7362787,tonneaux,13413617,8.4633484
1790,Blanc ; de baleine,0,0,livres de hambourg,13413617,8.4633484
1790,Bois ; de Pernambouc,0,0,livres de hambourg,13413617,8.4633484
1790,Bois ; de teinture,2000,,,13413617,8.4633484
1790,Bougie ; de suif,15,.20644422,livres de hambourg,13413617,8.4633484
1790,Cacao,0,0,livres de hambourg,13413617,8.4633484
1790,Café,4952792,8341544.5,livres de hambourg,13413617,8.4633484
1790,Cochenille,0,0,livres de hambourg,13413617,8.4633484
1790,Coton ; autre et de Méditerranée,900,896.70135,livres de hambourg,13413617,8.4633484
1790,Coton ; autre et de Méditerranée,17570,26765.813,livres de hambourg,13413617,8.4633484
1790,Eau ; de vie,86350,27102.018,quartiers,13413617,8.4633484
1790,Fer,378,17.030157,livres de bateau,13413617,8.4633484
1790,"Fruits ; divers ; amandes, pelures, raisins, prunes",23480,74720,livres de hambourg,13413617,8.4633484
1790,"Fruits ; divers ; amandes, pelures, raisins, prunes",60769,767604.56,livres de hambourg,13413617,8.4633484
1790,"Fruits ; divers ; amandes, pelures, raisins, prunes",0,0,livres de hambourg,13413617,8.4633484
1790,"Fruits ; divers ; amandes, pelures, raisins, prunes",200,1150.2004,livres de hambourg,13413617,8.4633484
1790,Galle,8250,8033.9531,livres de hambourg,13413617,8.4633484
1790,Gingembre,0,0,livres de hambourg,13413617,8.4633484
1790,Gomme,30800,27019.711,livres de hambourg,13413617,8.4633484
1790,Goudron ; de Suède,0,0,last,13413617,8.4633484
1790,Huile ; d'olive ; blanc ; de Gènes,7947,20894.717,livres de hambourg,13413617,8.4633484
1790,Huile ; de baleine,2150,62.790279,tonneaux,13413617,8.4633484
1790,Indigo,90191,13333.722,livres de hambourg,13413617,8.4633484
1790,Marchandises non classifiées,289523,,,13413617,8.4633484
1790,Minium,0,0,livres de hambourg,13413617,8.4633484
1790,Oxyde ; de plomb,0,0,livres de hambourg,13413617,8.4633484
1790,Plombs,6810,202.62083,livres de hambourg,13413617,8.4633484
1790,Poivre ; blanc-noir,5880,4445.3896,livres de hambourg,13413617,8.4633484
1790,Potasse,0,0,livres de hambourg,13413617,8.4633484
1790,Riz,7050,66779.281,livres de hambourg,13413617,8.4633484
1790,Safran ; orange,850,40.890106,livres de hambourg,13413617,8.4633484
1790,Savon,10635,43591.762,livres de hambourg,13413617,8.4633484
1790,Sucre ; cru blanc ; du Brésil,6950340,18975932,livres de hambourg,13413617,8.4633484
1790,Suif ; pour faire du savon,0,0,livres de hambourg,13413617,8.4633484
1790,Sumac,1885,29716.998,livres de hambourg,13413617,8.4633484
1790,Tabac ; de Virginie,156653,716752.63,livres de hambourg,13413617,8.4633484
1790,Tartre,5275,29508.492,livres de hambourg,13413617,8.4633484
1790,Thé ; boue,2150,3279.0479,livres de hambourg,13413617,8.4633484
1790,Térébenthine,19665,145121.84,livres de hambourg,13413617,8.4633484
1790,Vert-de-gris,12175,11889.751,livres de hambourg,13413617,8.4633484
1790,Vin ; de France,654370,21184.066,oxhoft,13413617,8.4633484
1790,Vinaigre,5144,191.86906,tierce,13413617,8.4633484
1790,Vitriol ; blanc,600,2105.2632,livres de hambourg,13413617,8.4633484
1791,Alun,2300,8672.6572,livres de hambourg,14308603,8.4633484
1791,Beurre,0,0,tonneaux,14308603,8.4633484
1791,Blanc ; de baleine,8100,19384.99,livres de hambourg,14308603,8.4633484
1791,Bois ; de Pernambouc,0,0,livres de hambourg,14308603,8.4633484
1791,Bois ; de teinture,12755,,,14308603,8.4633484
1791,Bougie ; de suif,45,.66682643,livres de hambourg,14308603,8.4633484
1791,Cacao,8900,29876.947,livres de hambourg,14308603,8.4633484
1791,Café,5477410,10015835,livres de hambourg,14308603,8.4633484
1791,Cochenille,0,0,livres de hambourg,14308603,8.4633484
1791,Coton ; autre et de Méditerranée,24025,36866.391,livres de hambourg,14308603,8.4633484
1791,Coton ; autre et de Méditerranée,0,0,livres de hambourg,14308603,8.4633484
1791,Eau ; de vie,8900,2512.1338,quartiers,14308603,8.4633484
1791,Fer,0,0,livres de bateau,14308603,8.4633484
1791,"Fruits ; divers ; amandes, pelures, raisins, prunes",25685,67220.195,livres de hambourg,14308603,8.4633484
1791,"Fruits ; divers ; amandes, pelures, raisins, prunes",65401,697877.75,livres de hambourg,14308603,8.4633484
1791,"Fruits ; divers ; amandes, pelures, raisins, prunes",22650,101061.95,livres de hambourg,14308603,8.4633484
1791,"Fruits ; divers ; amandes, pelures, raisins, prunes",0,0,livres de hambourg,14308603,8.4633484
1791,Galle,11200,11693.179,livres de hambourg,14308603,8.4633484
1791,Gingembre,800,2826.5769,livres de hambourg,14308603,8.4633484
1791,Gomme,95550,85442.977,livres de hambourg,14308603,8.4633484
1791,Goudron ; de Suède,0,0,last,14308603,8.4633484
1791,Huile ; d'olive ; blanc ; de Gènes,11932,34345.727,livres de hambourg,14308603,8.4633484
1791,Huile ; de baleine,0,0,tonneaux,14308603,8.4633484
1791,Indigo,98850,14136.67,livres de hambourg,14308603,8.4633484
1791,Marchandises non classifiées,300838,,,14308603,8.4633484
1791,Minium,8900,70321.055,livres de hambourg,14308603,8.4633484
1791,Oxyde ; de plomb,0,0,livres de hambourg,14308603,8.4633484
1791,Plombs,5800,156.13431,livres de hambourg,14308603,8.4633484
1791,Poivre ; blanc-noir,100,70.126518,livres de hambourg,14308603,8.4633484
1791,Potasse,0,0,livres de hambourg,14308603,8.4633484
1791,Riz,0,0,livres de hambourg,14308603,8.4633484
1791,Safran ; orange,0,0,livres de hambourg,14308603,8.4633484
1791,Savon,17300,78899.258,livres de hambourg,14308603,8.4633484
1791,Sucre ; cru blanc ; du Brésil,7494825,16942064,livres de hambourg,14308603,8.4633484
1791,Suif ; pour faire du savon,0,0,livres de hambourg,14308603,8.4633484
1791,Sumac,1500,23775.98,livres de hambourg,14308603,8.4633484
1791,Tabac ; de Virginie,148275,837130.5,livres de hambourg,14308603,8.4633484
1791,Tartre,1360,7482.1245,livres de hambourg,14308603,8.4633484
1791,Thé ; boue,6250,10282.08,livres de hambourg,14308603,8.4633484
1791,Térébenthine,25840,255942.8,livres de hambourg,14308603,8.4633484
1791,Vert-de-gris,4625,4523.3057,livres de hambourg,14308603,8.4633484
1791,Vin ; de France,412342,9902.5488,oxhoft,14308603,8.4633484
1791,Vinaigre,6145,169.61229,tierce,14308603,8.4633484
1791,Vitriol ; blanc,0,0,livres de hambourg,14308603,8.4633484
1792,Alun,825,3151.8149,livres de hambourg,12088597,8.4633484
1792,Beurre,1200,17.013504,tonneaux,12088597,8.4633484
1792,Blanc ; de baleine,2900,7308.9448,livres de hambourg,12088597,8.4633484
1792,Bois ; de Pernambouc,0,0,livres de hambourg,12088597,8.4633484
1792,Bois ; de teinture,400,,,12088597,8.4633484
1792,Bougie ; de suif,1608,21.703188,livres de hambourg,12088597,8.4633484
1792,Cacao,2400,4883.0166,livres de hambourg,12088597,8.4633484
1792,Café,6340390,9017444,livres de hambourg,12088597,8.4633484
1792,Cochenille,0,0,livres de hambourg,12088597,8.4633484
1792,Coton ; autre et de Méditerranée,4000,2703.8796,livres de hambourg,12088597,8.4633484
1792,Coton ; autre et de Méditerranée,120,156.69067,livres de hambourg,12088597,8.4633484
1792,Eau ; de vie,90010,23082.445,quartiers,12088597,8.4633484
1792,Fer,0,0,livres de bateau,12088597,8.4633484
1792,"Fruits ; divers ; amandes, pelures, raisins, prunes",27780,63113.977,livres de hambourg,12088597,8.4633484
1792,"Fruits ; divers ; amandes, pelures, raisins, prunes",92110,771297.19,livres de hambourg,12088597,8.4633484
1792,"Fruits ; divers ; amandes, pelures, raisins, prunes",0,0,livres de hambourg,12088597,8.4633484
1792,"Fruits ; divers ; amandes, pelures, raisins, prunes",0,0,livres de hambourg,12088597,8.4633484
1792,Galle,8590,8236.8496,livres de hambourg,12088597,8.4633484
1792,Gingembre,0,0,livres de hambourg,12088597,8.4633484
1792,Gomme,17220,15440.387,livres de hambourg,12088597,8.4633484
1792,Goudron ; de Suède,666,5.0604777,last,12088597,8.4633484
1792,Huile ; d'olive ; blanc ; de Gènes,29748,73363.484,livres de hambourg,12088597,8.4633484
1792,Huile ; de baleine,7800,196.5854,tonneaux,12088597,8.4633484
1792,Indigo,76780,10847.582,livres de hambourg,12088597,8.4633484
1792,Marchandises non classifiées,431942,,,12088597,8.4633484
1792,Minium,2400,17775.119,livres de hambourg,12088597,8.4633484
1792,Oxyde ; de plomb,0,0,livres de hambourg,12088597,8.4633484
1792,Plombs,9620,244.25574,livres de hambourg,12088597,8.4633484
1792,Poivre ; blanc-noir,18600,13136.736,livres de hambourg,12088597,8.4633484
1792,Potasse,7475,36775.301,livres de hambourg,12088597,8.4633484
1792,Riz,0,0,livres de hambourg,12088597,8.4633484
1792,Safran ; orange,500,24.897392,livres de hambourg,12088597,8.4633484
1792,Savon,9150,37370.25,livres de hambourg,12088597,8.4633484
1792,Sucre ; cru blanc ; du Brésil,4251271,7510340,livres de hambourg,12088597,8.4633484
1792,Suif ; pour faire du savon,19600,264.54135,livres de hambourg,12088597,8.4633484
1792,Sumac,0,0,livres de hambourg,12088597,8.4633484
1792,Tabac ; de Virginie,113870,667455.56,livres de hambourg,12088597,8.4633484
1792,Tartre,0,0,livres de hambourg,12088597,8.4633484
1792,Thé ; boue,28600,47573.672,livres de hambourg,12088597,8.4633484
1792,Térébenthine,18460,197247.52,livres de hambourg,12088597,8.4633484
1792,Vert-de-gris,0,0,livres de hambourg,12088597,8.4633484
1792,Vin ; de France,470832,10431.242,oxhoft,12088597,8.4633484
1792,Vinaigre,1280,32.379501,tierce,12088597,8.4633484
1792,Vitriol ; blanc,450,1578.9474,livres de hambourg,12088597,8.4633484
1793,Alun,,,,,8.4633484
1793,Beurre,,,,,8.4633484
1793,Blanc ; de baleine,,,,,8.4633484
1793,Bois ; de Pernambouc,,,,,8.4633484
1793,Bougie ; de suif,,,,,8.4633484
1793,Cacao,,,,,8.4633484
1793,Café,,,,,8.4633484
1793,Cochenille,,,,,8.4633484
1793,Coton ; autre et de Méditerranée,,,,,8.4633484
1793,Coton ; autre et de Méditerranée,,,,,8.4633484
1793,Eau ; de vie,,,,,8.4633484
1793,Fer,,,,,8.4633484
1793,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4633484
1793,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4633484
1793,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4633484
1793,"Fruits ; divers ; amandes, pelures, raisins, prunes",,,,,8.4633484
1793,Galle,,,,,8.4633484
1793,Gingembre,,,,,8.4633484
1793,Gomme,,,,,8.4633484
1793,Goudron ; de Suède,,,,,8.4633484
1793,Huile ; d'olive ; blanc ; de Gènes,,,,,8.4633484
1793,Huile ; de baleine,,,,,8.4633484
1793,Indigo,,,,,8.4633484
1793,Marchandises non classifiées,0,,,,8.4633484
1793,Minium,,,,,8.4633484
1793,Oxyde ; de plomb,,,,,8.4633484
1793,Plombs,,,,,8.4633484
1793,Poivre ; blanc-noir,,,,,8.4633484
1793,Potasse,,,,,8.4633484
1793,Riz,,,,,8.4633484
1793,Safran ; orange,,,,,8.4633484
1793,Savon,,,,,8.4633484
1793,Sucre ; cru blanc ; du Brésil,,,,,8.4633484
1793,Suif ; pour faire du savon,,,,,8.4633484
1793,Sumac,,,,,8.4633484
1793,Tabac ; de Virginie,,,,,8.4633484
1793,Tartre,,,,,8.4633484
1793,Thé ; boue,,,,,8.4633484
1793,Térébenthine,,,,,8.4633484
1793,Vert-de-gris,,,,,8.4633484
1793,Vin ; de France,,,,,8.4633484
1793,Vinaigre,,,,,8.4633484
1793,Vitriol ; blanc,,,,,8.4633484
1794,Alun,3500,12975.412,livres de hambourg,3968226,8.4633484
1794,Beurre,0,0,tonneaux,3968226,8.4633484
1794,Blanc ; de baleine,0,0,livres de hambourg,3968226,8.4633484
1794,Bois ; de Pernambouc,0,0,livres de hambourg,3968226,8.4633484
1794,Bois ; de teinture,550,,,3968226,8.4633484
1794,Bougie ; de suif,3750,49.618298,livres de hambourg,3968226,8.4633484
1794,Cacao,4100,6331.6235,livres de hambourg,3968226,8.4633484
1794,Café,1756178,2573940.3,livres de hambourg,3968226,8.4633484
1794,Cochenille,0,0,livres de hambourg,3968226,8.4633484
1794,Coton ; autre et de Méditerranée,6200,5192.8496,livres de hambourg,3968226,8.4633484
1794,Coton ; autre et de Méditerranée,1470,2207.3799,livres de hambourg,3968226,8.4633484
1794,Eau ; de vie,108300,27386.17,quartiers,3968226,8.4633484
1794,Fer,0,0,livres de bateau,3968226,8.4633484
1794,"Fruits ; divers ; amandes, pelures, raisins, prunes",3875,9254.458,livres de hambourg,3968226,8.4633484
1794,"Fruits ; divers ; amandes, pelures, raisins, prunes",0,0,livres de hambourg,3968226,8.4633484
1794,"Fruits ; divers ; amandes, pelures, raisins, prunes",75,526.16071,livres de hambourg,3968226,8.4633484
1794,"Fruits ; divers ; amandes, pelures, raisins, prunes",2100,8023.7412,livres de hambourg,3968226,8.4633484
1794,Galle,5050,5358.5938,livres de hambourg,3968226,8.4633484
1794,Gingembre,0,0,livres de hambourg,3968226,8.4633484
1794,Gomme,17900,19034.832,livres de hambourg,3968226,8.4633484
1794,Goudron ; de Suède,0,0,last,3968226,8.4633484
1794,Huile ; d'olive ; blanc ; de Gènes,1146,2557.0613,livres de hambourg,3968226,8.4633484
1794,Huile ; de baleine,250,6.2436872,tonneaux,3968226,8.4633484
1794,Indigo,142650,19523.979,livres de hambourg,3968226,8.4633484
1794,Marchandises non classifiées,182420,,,3968226,8.4633484
1794,Minium,4100,32232.975,livres de hambourg,3968226,8.4633484
1794,Oxyde ; de plomb,0,0,livres de hambourg,3968226,8.4633484
1794,Plombs,300,8.0176868,livres de hambourg,3968226,8.4633484
1794,Poivre ; blanc-noir,2300,2199.3674,livres de hambourg,3968226,8.4633484
1794,Potasse,2150,11999.953,livres de hambourg,3968226,8.4633484
1794,Riz,0,0,livres de hambourg,3968226,8.4633484
1794,Safran ; orange,0,0,livres de hambourg,3968226,8.4633484
1794,Savon,800,1820.79,livres de hambourg,3968226,8.4633484
1794,Sucre ; cru blanc ; du Brésil,809800,1493346.9,livres de hambourg,3968226,8.4633484
1794,Suif ; pour faire du savon,760,10.055975,livres de hambourg,3968226,8.4633484
1794,Sumac,1755,18665.943,livres de hambourg,3968226,8.4633484
1794,Tabac ; de Virginie,54107,262370.09,livres de hambourg,3968226,8.4633484
1794,Tartre,0,0,livres de hambourg,3968226,8.4633484
1794,Thé ; boue,298200,478808.19,livres de hambourg,3968226,8.4633484
1794,Térébenthine,7200,32838.129,livres de hambourg,3968226,8.4633484
1794,Vert-de-gris,14400,5818.916,livres de hambourg,3968226,8.4633484
1794,Vin ; de France,524570,10994.515,oxhoft,3968226,8.4633484
1794,Vinaigre,8020,173.12036,tierce,3968226,8.4633484
1794,Vitriol ; blanc,250,862.06897,livres de hambourg,3968226,8.4633484
1795,Alun,3100,7151.4541,livres de hambourg,3371620,8.4633484
1795,Beurre,0,0,tonneaux,3371620,8.4633484
1795,Blanc ; de baleine,12500,23079.918,livres de hambourg,3371620,8.4633484
1795,Bois ; de Pernambouc,3000,7500,livres de hambourg,3371620,8.4633484
1795,Bois ; de teinture,8250,,,3371620,8.4633484
1795,Bougie ; de suif,0,0,livres de hambourg,3371620,8.4633484
1795,Cacao,0,0,livres de hambourg,3371620,8.4633484
1795,Café,962775,1320377.1,livres de hambourg,3371620,8.4633484
1795,Cochenille,0,0,livres de hambourg,3371620,8.4633484
1795,Coton ; autre et de Méditerranée,0,0,livres de hambourg,3371620,8.4633484
1795,Coton ; autre et de Méditerranée,0,0,livres de hambourg,3371620,8.4633484
1795,Eau ; de vie,91960,21564.684,quartiers,3371620,8.4633484
1795,Fer,0,0,livres de bateau,3371620,8.4633484
1795,"Fruits ; divers ; amandes, pelures, raisins, prunes",25384,169388.42,livres de hambourg,3371620,8.4633484
1795,"Fruits ; divers ; amandes, pelures, raisins, prunes",900,5906.6309,livres de hambourg,3371620,8.4633484
1795,"Fruits ; divers ; amandes, pelures, raisins, prunes",7669,31269.717,livres de hambourg,3371620,8.4633484
1795,"Fruits ; divers ; amandes, pelures, raisins, prunes",11590,26207.904,livres de hambourg,3371620,8.4633484
1795,Galle,1100,1229.0037,livres de hambourg,3371620,8.4633484
1795,Gingembre,0,0,livres de hambourg,3371620,8.4633484
1795,Gomme,775,837.57526,livres de hambourg,3371620,8.4633484
1795,Goudron ; de Suède,0,0,last,3371620,8.4633484
1795,Huile ; d'olive ; blanc ; de Gènes,1995,3401.9236,livres de hambourg,3371620,8.4633484
1795,Huile ; de baleine,0,0,tonneaux,3371620,8.4633484
1795,Indigo,550,83.423271,livres de hambourg,3371620,8.4633484
1795,Marchandises non classifiées,694738,,,3371620,8.4633484
1795,Minium,0,0,livres de hambourg,3371620,8.4633484
1795,Oxyde ; de plomb,0,0,livres de hambourg,3371620,8.4633484
1795,Plombs,0,0,livres de hambourg,3371620,8.4633484
1795,Poivre ; blanc-noir,1100,1031.8042,livres de hambourg,3371620,8.4633484
1795,Potasse,0,0,livres de hambourg,3371620,8.4633484
1795,Riz,0,0,livres de hambourg,3371620,8.4633484
1795,Safran ; orange,11500,840.75391,livres de hambourg,3371620,8.4633484
1795,Savon,1625,3541.7214,livres de hambourg,3371620,8.4633484
1795,Sucre ; cru blanc ; du Brésil,85300,150691.88,livres de hambourg,3371620,8.4633484
1795,Suif ; pour faire du savon,1100,11.464478,livres de hambourg,3371620,8.4633484
1795,Sumac,0,0,livres de hambourg,3371620,8.4633484
1795,Tabac ; de Virginie,102625,480180.16,livres de hambourg,3371620,8.4633484
1795,Tartre,1250,4411.145,livres de hambourg,3371620,8.4633484
1795,Thé ; boue,38945,54347.148,livres de hambourg,3371620,8.4633484
1795,Térébenthine,9155,40636.875,livres de hambourg,3371620,8.4633484
1795,Vert-de-gris,28900,13211.39,livres de hambourg,3371620,8.4633484
1795,Vin ; de France,1238820,22436.02,oxhoft,3371620,8.4633484
1795,Vinaigre,24514,574.85498,tierce,3371620,8.4633484
1795,Vitriol ; blanc,500,1724.1379,livres de hambourg,3371620,8.4633484
1796,Alun,,,,,8.4633484
1796,Beurre,,,,,8.4633484
1796,Blanc ; de baleine,,,,,8.4633484
1796,Bois ; de Pernambouc,,,,,8.4633484
1796,Bougie ; de suif,,,,,8.4633484
1796,Cacao,,,,,8.4633484
1796,Café,,,,,8.4633484
1796,Cochenille,,,,,8.4633484
1796,Coton ; autre et de Méditerranée,,,,,8.4633484
1796,Coton ; autre et de Méditerranée,,,,,8.4633484
1796,Eau ; de vie,,,,,8.4633484
1796,Fer,,,,,8.4633484
