item,group,status,beforeItems,afterItems,obsolete,imprimatur
herbe ; gaude,2,existing,,,yes,
herbe ; de violette,2,existing,,,yes,
herbe ; d'oseille,2,existing,,,yes,
herbe ; d'acacia,2,existing,,,yes,
herbe ; capilaire,2,existing,,,yes,
hayes ou diable de mer,,existing,,,no,
hautboi,8,existing,,,yes,
hausse-col,,existing,,,no,
gréement,,existing,,,no,
résine ou harpoix,,existing,,,no,
drogue ; diverse,,existing,,,yes,
harpoix,,existing,,,no,
"harpe, guitare et spalterion",,existing,,,no,
harpe et guitare,,existing,,,no,
harnais et selle,8,existing,,,yes,
harnais ; de cuir,8,existing,,,yes,
harnais ; de chaise roulante,8,existing,,,yes,
harnais ; de chaise,8,existing,,,yes,
haricot ; en fève,0a,existing,,,yes,
haricot ; confit,0a,existing,,,yes,
haricot,,existing,,,no,
hareng ; sors,0a,existing,,,yes,
poisson ; hareng ; sec,0a,existing,,,yes,
hareng ; saur,,existing,,,yes,
poisson ; de mer ; salé ou mariné ; hareng,0a,existing,,,yes,
poisson ; hareng ; lora,0a,existing,,,yes,
poisson ; hareng ; fumé,,existing,,,yes,
poisson ; hareng ; frais,,existing,,,yes,
poisson ; hareng ; de la pêche nationale,,existing,,,yes,
poisson ; hareng,,existing,,,yes,
hareng ; cade,0a,existing,,,yes,
hareng ; blanc,0a,existing,,,yes,
harde ; vieille,8,existing,,,yes,
harde ; perelle,8,existing,,,yes,
harde ; capillaire,8,existing,,,yes,
harpe,,existing,,,no,
hameçon,8,existing,,,yes,
hallebarde,,existing,,,no,
aiglefin ; séché,,existing,,,yes,
"quincaillerie ; de fer ; hache, paille",6,existing,,,yes,
"quincaillerie ; de fer ; hache, houe et serpe",6,existing,,,yes,
hache ; de fer et d'acier,6,existing,,,yes,
hache ; de fer,6,existing,,,yes,
quincaillerie ; de fer ; hache,6,existing,,,yes,
hache,6,existing,,,yes,
habit et tafetar,8,existing,,,yes,
habit ; vieux,8,existing,,,yes,
habit ; uniforme,8,existing,,,yes,
habit ; pour homme et pour femme,8,existing,,,yes,
habit ; pour homme ; complet,8,existing,,,yes,
habit ; pour homme,8,existing,,,yes,
habit ; de soldat,8,existing,,,yes,
habit ; de soie,8,existing,,,yes,
habit ; de peau ; complet,8,existing,,,yes,
habit ; de peau,8,existing,,,yes,
habit ; de drap ; uni,8,existing,,,yes,
habit ; de drap ; neuf,8,existing,,,yes,
habit ; de drap ; galonné d'or et d'argent,8,existing,,,yes,
habit ; brodé ; d'or,8,existing,,,yes,
habit ; pour nègre,8,existing,,,yes,
habit ; veste et gilet ; de soie,8,existing,,,yes,
habit ; veste ; de coton,8,existing,,,yes,
habit ; veste,8,existing,,,yes,
habit ; gilet ; de soie et coton,8,existing,,,yes,
habit ; gilet,8,existing,,,yes,
habit ; gilet ; de soie,8,existing,,,yes,
habit ; gilet ; de coton,8,existing,,,yes,
habit ; de laine,8,existing,,,yes,
habit ; divers,8,existing,,,yes,
habit ; de femme,,existing,,,yes,
habit ; de cour,8,existing,,,yes,
gélinotte,,existing,,,no,
gélatine ; en feuille,,existing,,,yes,
gélatine,,existing,,,no,
gâteau ; de miel,,existing,,,yes,
guêtre ; de toille,8,existing,,,yes,
guêtre ; de cotton,8,existing,,,yes,
guitare ; de fer,,existing,,,yes,
guitare,,existing,,,no,
guinée ; tachée,6d,existing,,,yes,
guinée ; du Sénégal,6d,existing,,,yes,
guinée ; bleu et blanc,6d,existing,,,yes,
guinée ; bleu,6d,existing,,,yes,
indienne ; guinée ; blanc,6d,existing,,,yes,
guinguan ; de madras,6d,existing,,,yes,
guinguan ; de Pontichery,6d,existing,,,yes,
guinguan,6d,existing,,,yes,
guingance,,existing,,,yes,
toile ; guingamp,6d,existing,,,yes,
guingamp,6d,existing,,,yes,
"gueues, penne et noppe",,existing,,,yes,
guette ; de toile,,existing,,,yes,
grès ; rouge,2,existing,,,yes,
grès,,existing,,,no,
gruau et garance,,existing,,,no,
gruau ; de grain ; sarrasin,,existing,,,yes,
gruau ; de millet,,existing,,,yes,
gruau ; de grain comestible,0a,existing,,,yes,
gruau ; de grain ; froment,,existing,,,yes,
gruau ; d'orge,,existing,,,yes,
gruau ; d'avoine,,existing,,,yes,
grossil,???,existing,,,yes,
grosil ; de verre,,existing,,,yes,
groseille,,existing,,,no,
gros tord,???,existing,,,yes,
sac,,existing,,,no,
grosgrain,,existing,,,no,
drap ; Duffel,,existing,,,yes,
gros de naples,???,existing,,,yes,
bar,,existing,,,yes,
grillon ; de fonte,6,existing,,,yes,
grille ; de fer,6,existing,,,yes,
grenat ; fin non monté,,existing,,,yes,
grenat ; fin montée,,existing,,,yes,
grenat ; fin,6,existing,,,yes,
grenat ; faux et autre pierre fausse non montée,,existing,,,yes,
grenat ; faux,6,existing,,,yes,
"grenadier, laurier, jasmin etc",,existing,,,no,
grenade ; de fer,???,existing,,,yes,
grelot ; de cuivre,8,existing,,,yes,
grapin ; de tours,6,existing,,,yes,
grapin ; de fer,6,existing,,,yes,
perche ; grande ; dit Juffers,,existing,,,yes,
graisse pour cuisine,,existing,,,no,
graisse ; ou vieux-oing,,existing,,,yes,
graisse ; de tasson et autre,,existing,,,yes,
graisse ; de porc,4,existing,,,yes,
graisse ; de poisson,4,existing,,,yes,
graisse ; d'ours,4,existing,,,yes,
graine et semence ; froide,,existing,,,yes,
graine ; verte,2,existing,,,yes,
graine ; rouge,2,existing,,,yes,
drogue ; pour la peinture et la teinture ; graine,5,existing,,,yes,
semence ; de canari,,existing,,,yes,
graine ; longue,2,existing,,,yes,
graine ; jaune dit wauwe,,existing,,,yes,
graine ; jaune d'Avignon,2,existing,,,yes,
graine ; huile d'olive,2,existing,,,yes,
graine ; grenaille,2,existing,,,yes,
graine ; grasse,2,existing,,,yes,
graine ; grainette,2,existing,,,yes,
graine ; d'alkermès,,existing,,,yes,
graine ; du Sucrion,2,existing,,,yes,
graine ; diverse et de jardin,2,existing,,,yes,
graine ; de vesse,2,existing,,,yes,
graine ; de verre ; à soie,6,existing,,,yes,
graine ; de vermillon,2,existing,,,yes,
graine ; de trèfle et luzerne,2,existing,,,yes,
graine ; de trèfle,2,existing,,,yes,
graine ; de truelle,2,existing,,,yes,
graine ; de trioter,2,existing,,,yes,
graine ; de tremaille,2,existing,,,yes,
graine ; de soude,2,existing,,,yes,
graine ; de silvestre,2,existing,,,yes,
graine ; de senegré,2,existing,,,yes,
graine ; de sainfoin,2,existing,,,yes,
graine ; de rabette,2,existing,,,yes,
graine ; de pré,2,existing,,,yes,
"graine ; de prairie, de trèfle et luzerne",2,existing,,,yes,
graine ; de prairie,2,existing,,,yes,
graine ; de pirrette,2,existing,,,yes,
graine ; de perroquet,2,existing,,,yes,
graine ; de paradis,2,existing,,,yes,
graine ; de navette,2,existing,,,yes,
graine ; de moutarde,2,existing,,,yes,
graine ; de millet,2,existing,,,yes,
graine ; de manne,,existing,,,yes,
graine ; de luzerne,2,existing,,,yes,
graine ; de lupin,,existing,,,yes,
graine ; de loupin,2,existing,,,yes,
graine ; de longue,2,existing,,,yes,
graine ; de lin et grasse,2,existing,,,yes,
graine ; de laurier dite bekelaers,,existing,,,yes,
graine ; de laurier,2,existing,,,yes,
graine ; de laitue,2,existing,,,yes,
graine ; de lin,2,existing,,,yes,
graine ; de jardin,2,existing,,,yes,
graine ; de foin,2,existing,,,yes,
graine ; de fenouil,2,existing,,,yes,
graine ; de cuscute,,existing,,,yes,
graine ; de cumin,2,existing,,,yes,
graine ; de coucouche,2,existing,,,yes,
graine ; de coton,2,existing,,,yes,
graine ; de cardamone,,existing,,,yes,
graine ; de colza,2,existing,,,yes,
graine ; de clave,2,existing,,,yes,
graine ; de chapelet,2,existing,,,yes,
graine ; de chanvre et de trèfle,2,existing,,,yes,
graine ; de chanvre,2,existing,,,yes,
graine ; de cartarie,2,existing,,,yes,
graine ; de carotte,2,existing,,,yes,
graine ; de canon,2,existing,,,yes,
graine ; de canarie,2,existing,,,yes,
graine ; de canari,2,existing,,,yes,
graine ; de campêche,2,existing,,,yes,
graine ; de caillou,2,existing,,,yes,
graine ; de buisson,2,existing,,,yes,
graine ; de brin,2,existing,,,yes,
graine ; de bois du Brésil,2,existing,,,yes,
graine ; de bois de hêtre,,existing,,,yes,
graine ; de betterave,,existing,,,yes,
graine ; de Zedoaria,2,existing,,,yes,
graine ; de France,,existing,,,yes,
graine ; d'étain,2,existing,,,yes,
graine ; écarlate,2,existing,,,yes,
graine ; d'oiseau,2,existing,,,yes,
graine ; d'oignon,2,existing,,,yes,
graine ; d'indigo,2,existing,,,yes,
graine ; d'esparecille,2,existing,,,yes,
graine ; d'aspic,2,existing,,,yes,
graine ; d'asperge,2,existing,,,yes,
graine d'arin,2,existing,,,yes,
graine ; d'anis,2,existing,,,yes,
graine ; d'angélique,2,existing,,,yes,
graine ; d'ambrette,2,existing,,,yes,
graine ; d'alpiste,2,existing,,,yes,
graine ; d'alkerme,2,existing,,,yes,
drogue ; pour la peinture et la teinture ; alizari ; graine,5,existing,,,yes,
graine ; d'Inde,2,existing,,,yes,
graine ; d'avignon,2,existing,,,yes,
graine ; bleue,2,existing,,,yes,
graine ; blanche,2,existing,,,yes,
grain ; épautre,0a,existing,,,yes,
soucrion (grain pour la bière),0a,existing,,,yes,
riz,0a,existing,,,yes,
grain ; petit,0a,existing,,,yes,
orge,0a,existing,,,yes,
graine ; de métillon,2,existing,,,yes,
grain ; en advesture de toute espèce,,existing,,,yes,
graine ; diverse,2,existing,,,yes,
grain ; de verre,6,existing,,,yes,
sucrion,0a,existing,,,yes,
grain ; seigle,0a,existing,,,yes,
grain ; de jardin,0a,existing,,,yes,
graine ; de genièvre,2,existing,,,yes,
grain ; de cuscute,0a,existing,,,yes,
grain ; d'avoine et de froment,0a,existing,,,yes,
grain ; comestible ; divers,0a,existing,,,yes,
grain ; comestible ; blé ; seigle,0a,existing,,,yes,
grain ; comestible ; blé ; orge,0a,existing,,,yes,
grain ; comestible ; blé ; millet,0a,existing,,,yes,
grain ; comestible ; blé ; d'Inde,0a,existing,,,yes,
grain ; comestible,0a,existing,,,yes,
grabeau ; de tartre,2,existing,,,yes,
grabeau ; de sel ; armoniac,2,existing,,,yes,
grabeau ; de quinquina,2,existing,,,yes,
épicerie ; poivre en grabeau,0b,existing,,,yes,
grabeau ; de mirthe,2,existing,,,yes,
grabeau ; de mine,2,existing,,,yes,
grabeau ; de gomme,2,existing,,,yes,
grabeau ; de corail,2,existing,,,yes,
grabeau ; de cire,2,existing,,,yes,
grabeau ; de canefice,2,existing,,,yes,
grabeau ; d'ivoire,2,existing,,,yes,
grabeau ; d'encens,2,existing,,,yes,
gouvernail en bois,,existing,,,no,
gouvernail ; vieux,,existing,,,yes,
goutière ou goulot,,existing,,,no,
gournable ; de chêne,6,existing,,,yes,
goudron et poix,,existing,,,no,
goudron ; gros,,existing,,,yes,
goudron ; fin,,existing,,,yes,
goudron ; de Suède,,existing,,,yes,
gomme ; édorée,2,existing,,,yes,
gomme ; tacamaque,2,existing,,,yes,
gomme ; seraphique,2,existing,,,yes,
gomme ; sagapenum,2,existing,,,yes,
gomme ; rouge,2,existing,,,yes,
gomme ; quile,2,existing,,,yes,
gomme ; opoponax,2,existing,,,yes,
drogue ; gomme ; laque,2,existing,,,yes,
gomme ; hederée,2,existing,,,yes,
gomme ; gutte,2,existing,,,yes,
gomme ; gaïac,,existing,,,yes,
gomme ; eterni,2,existing,,,yes,
gomme ; en grabeau,2,existing,,,yes,
gomme ; en feuille,2,existing,,,yes,
gomme ; dit lac,,existing,,,yes,
gomme ; demi,2,existing,,,yes,
gomme ; de toute espèce,,existing,,,yes,
gomme ; de seraza,2,existing,,,yes,
gomme ; de sandarac,,existing,,,yes,
gomme ; de palme,2,existing,,,yes,
gomme ; de geda,2,existing,,,yes,
gomme ; de cèdre,2,existing,,,yes,
gomme ; de barbarie,2,existing,,,yes,
gomme ; du Levant,2,existing,,,yes,
gomme ; de Caregne,2,existing,,,yes,
gomme ; d'amandier,2,existing,,,yes,
gomme ; d'acajou,2,existing,,,yes,
gomme ; d'acacia,2,existing,,,yes,
gomme ; conviola,5,existing,,,yes,
gomme ; commune,2,existing,,,yes,
gomme ; chimique,5,existing,,,yes,
gomme ; turque (forme de gomme arabique),5,existing,,,yes,
gomme ; caran,2,existing,,,yes,
gomme ; brique,2,existing,,,yes,
gomme ; aragon,2,existing,,,yes,
gomme ; arabique,2,existing,,,yes,
gomme ; anpatte,2,existing,,,yes,
gomme ; animée,2,existing,,,yes,
gomme ; ammoniac,5,existing,,,yes,
gomme ; adragante,2,existing,,,yes,
gomme ; adragan,2,existing,,,yes,
gobelet ; de verre,6,existing,,,yes,
gobelet ; de terre,6,existing,,,yes,
gobelet ; de grez,6,existing,,,yes,
ouvrage ; de faïence ; gobelet,6,existing,,,yes,
gobelet ; de cristal,6,existing,,,yes,
globe,,existing,,,no,
gland de chêne,,existing,,,no,
gland,,existing,,,no,
glacé,,existing,,,yes,
glace ; pour estampe,6,existing,,,yes,
gite ou côte de sommier,,existing,,,no,
gite ; de sapin,,existing,,,yes,
gite ; de 5 à 7 pouces sur 56 pieds de longeur,,existing,,,yes,
gite ; de 4 pouces sur 7 pieds de longeur,,existing,,,yes,
gite ; de 4 pouces sur 33 pieds de longeur,,existing,,,yes,
gite ; de 4 pouces sur 14 pieds de longeur,,existing,,,yes,
gite ; de 4 pouces quarré,,existing,,,yes,
grabeau ; de sené,2,existing,,,yes,
épicerie ; gingembre et poivre,,existing,,,yes,
épicerie ; gingembre ; sec,0b,existing,,,yes,
épicerie ; gingembre ; en conserve,,existing,,,yes,
gingembre ; confit,0b,existing,,,yes,
épicerie ; gingembre,0b,existing,,,yes,
gingan,6d,existing,,,yes,
gilet ; de molton,8,existing,,,yes,
gibier ; sarcelle,0a,existing,,,yes,
gibier ; pluvier,0a,existing,,,yes,
gibier ; perdrix,0a,existing,,,yes,
gibier ; lapin,0a,existing,,,yes,
gibier ; divers,0a,existing,,,yes,
gibier ; caille,0a,existing,,,yes,
gibier ; bécassine,0a,existing,,,yes,
gibier ; bécasse,0a,existing,,,yes,
gibier ; alouette,0a,existing,,,yes,
giberne et aversacs,,existing,,,no,
genête pour salade,0a,existing,,,yes,
genévrier,,existing,,,no,
gente ; de terre,6,existing,,,yes,
gente ; de bois,6,existing,,,yes,
genevre de Cologne,,existing,,,no,
genièvre (alcool fort),,existing,,,no,
genine,???,existing,,,yes,
genette,,existing,,,no,
geernaerts,,existing,,,no,
guayac,,existing,,,no,
"gaze, crêpe, tulle ; en soie",6c,existing,,,yes,
"gaze, crêpe, ruban ; en soie",6c,existing,,,yes,
"gaze, crêpe, mouchoir ; en soie",6c,existing,,,yes,
"gaze, crêpe et mouchoir de soie",6c,existing,,,yes,
gaze et mouchoir ; en soie,6c,existing,,,yes,
gaze et marli ; de soie mellé de fil d'or faux,,existing,,,yes,
gaze et marli ; de soie,,existing,,,yes,
gaze et marli ; de fil,,existing,,,yes,
gaze et marli,,existing,,,no,
gaze ; à peu de soie,???,existing,,,yes,
gaze ; peinte,6c,existing,,,yes,
gaze ; or et argent,6c,existing,,,yes,
gaze ; mouchoir,6c,existing,,,yes,
gaze ; mi soie,6c,existing,,,yes,
gaze ; en crêpe,6c,existing,,,yes,
gaze ; diverse ; mêlée ; de fil ; en soye,6c,existing,,,yes,
gaze ; diverse,6c,existing,,,yes,
gaze ; de soie et fil,6c,existing,,,yes,
gaze ; de soie et d'argent ; de faux,6c,existing,,,yes,
gaze ; de soie et d'argent,6c,existing,,,yes,
gaze ; de soie ; platrée,6c,existing,,,yes,
gaze ; de soie ; mouchoir,6c,existing,,,yes,
gaze ; en crêpe de soie,6c,existing,,,yes,
gaze ; de soie ; brodée,6c,existing,,,yes,
gaze ; de soie,6c,existing,,,yes,
gaze ; de fil et coton,6d,existing,,,yes,
gaze ; de fil ; dite Marty,???,existing,,,yes,
gaze ; de fil,???,existing,,,yes,
gaze ; d'or ; faux,6c,existing,,,yes,
gaze ; d'argent ; faux,6c,existing,,,yes,
gaze ; d'argent,6c,existing,,,yes,
gaze ; au quart de soie,6c,existing,,,yes,
gaze ; au 6e de soie,???,existing,,,yes,
gaule ; de sapin,6,existing,,,yes,
gaule,6,existing,,,yes,
gaufre,,existing,,,no,
gaude ; de sapin,2,existing,,,yes,
garniture ; des fusil,,existing,,,yes,
garniture ; de toilette,???,existing,,,yes,
garniture ; de robe,8,existing,,,yes,
garniture ; de lit ; vieille,???,existing,,,yes,
garniture ; de bride,???,existing,,,yes,
garde ; d'épée en acier,,existing,,,yes,
garde ; d'épée de cuivre et de fer,,existing,,,yes,
garde ; d'épée d'argent,,existing,,,yes,
garde ; d'épée commun,,existing,,,yes,
garde ; d'épée,9,existing,,,yes,
garas ; bleu,6d,existing,,,yes,
garas ; blanc,6d,existing,,,yes,
garancine ; sans racine,,existing,,,yes,
garancine,,existing,,,no,
drogue ; pour la peinture et la teinture ; garance ; préparée,,existing,,,yes,
drogue ; pour la peinture et la teinture ; garance ; non preparée,,existing,,,yes,
drogue ; pour la peinture et la teinture ; garance ; racine de alizari,2,existing,,,yes,
drogue ; pour la peinture et la teinture ; garance ; non robée,2,existing,,,yes,
drogue ; pour la peinture et la teinture ; garance ; grappe,2,existing,,,yes,
drogue ; pour la peinture et la teinture ; garance ; diverse,2,existing,,,yes,
drogue ; pour la peinture et la teinture ; garance ; commune,2,existing,,,yes,
garance ; blanc,2,existing,,,yes,
drogue ; pour la peinture et la teinture ; garance ; billon,2,existing,,,yes,
ganvette ; à faire des ancre,???,existing,,,yes,
gant et pantoufle ; de laine,,existing,,,yes,
gant et pantoufle ; de coton,,existing,,,yes,
gant et mitaine ; de soie,,existing,,,yes,
gant et mitaine ; de filoselle,,existing,,,yes,
gant ; à petit ruban,,existing,,,yes,
gant ; à large ruban,,existing,,,yes,
gant ; liseré ; de soie,8,existing,,,yes,
gant ; liseré,8,existing,,,yes,
gant ; garni de ruban,,existing,,,yes,
gant ; divers,8,existing,,,yes,
gant ; dit mouffle,,existing,,,yes,
gant ; de velours,,existing,,,yes,
gant ; de soie,,existing,,,yes,
gant ; de senteur,8,existing,,,yes,
gant ; de peau et autre,8,existing,,,yes,
gant ; de peau de cabri,,existing,,,yes,
gant ; de peau ; fin,8,existing,,,yes,
gant ; de peau,8,existing,,,yes,
gant ; de laine,8,existing,,,yes,
gant ; de franchipane,,existing,,,yes,
gant ; de fleuret,8,existing,,,yes,
gant ; de filoselle,8,existing,,,yes,
gant ; de fil et coton,8,existing,,,yes,
gant ; de fil,8,existing,,,yes,
gant ; de fer,6,existing,,,yes,
gant ; de daim,8,existing,,,yes,
gant ; de cuir,8,existing,,,yes,
gant ; de coton,8,existing,,,yes,
gant ; de chamois,8,existing,,,yes,
gant ; de castor,8,existing,,,yes,
gant ; de Russie,,existing,,,yes,
gant ; de Grenoble,8,existing,,,yes,
ganse ; de laine,,existing,,,yes,
ganse ; de fleuret,,existing,,,yes,
ganse ; d'or,,existing,,,yes,
ganse ; commune,,existing,,,yes,
ganse,,existing,,,no,
ganielle de bois,???,existing,,,yes,
galte,???,existing,,,yes,
galou ; pilé,???,existing,,,yes,
galot ; de cuivre,???,existing,,,yes,
galon ; à peu de soie,8,existing,,,yes,
galon ; soie et fil,8,existing,,,yes,
galon ; pilé,8,existing,,,yes,
galon ; fin,8,existing,,,yes,
galon ; en ruban de laine,8,existing,,,yes,
galon ; en ruban de fil,8,existing,,,yes,
galon ; or et argent ; de fil,8,existing,,,yes,
galon ; dorure ; d'argent,8,existing,,,yes,
galon ; divers,8,existing,,,yes,
galon ; de soie et fil,8,existing,,,yes,
galon ; de soie,8,existing,,,yes,
galon ; de peau,8,existing,,,yes,
galon ; de livrée ; du roi,8,existing,,,yes,
galon ; de livrée,8,existing,,,yes,
galon ; de laine,8,existing,,,yes,
galon ; de fleuret,8,existing,,,yes,
galon ; de filoselle,8,existing,,,yes,
galon ; de fil,8,existing,,,yes,
galon ; or et argent ; fin,8,existing,,,yes,
galon ; or et argent,8,existing,,,yes,
galon ; d'or ; fin,8,existing,,,yes,
galon ; d'or ; faux,8,existing,,,yes,
galon ; d'or,8,existing,,,yes,
galon ; d'argent ; faux,8,existing,,,yes,
galon ; d'argent,8,existing,,,yes,
galon ; brûlé,,existing,,,yes,
galon ; au quart de soie,8,existing,,,yes,
galon,,existing,,,no,
gallet ; du Levant,2,existing,,,yes,
galle ; à l'épine,2,existing,,,yes,
galle ; légère,2,existing,,,yes,
galle ; d'Alep,2,existing,,,yes,
galette et gaufrette,,existing,,,no,
galette ; rouge,2,existing,,,yes,
galette ; de porcelaine,6,existing,,,yes,
galette ; de genièvre,2,existing,,,yes,
galet,,existing,,,no,
galanterie,,existing,,,no,
graine ; jaune,2,existing,,,yes,
gaine ; de couteau ; de papier,6,existing,,,yes,
gaine ; de couteau,9,existing,,,yes,
fût ; en bois,,existing,,,yes,
féverole,,existing,,,no,
fève ; en gerbe,,existing,,,yes,
fève ; plate,,existing,,,yes,
fève ; séchée,0a,existing,,,yes,
futaine ; peinte,,existing,,,yes,
futaine et dimit,,existing,,,no,
futaine ; de Tournai,,existing,,,yes,
futaine ; blanche,,existing,,,yes,
futaillerie ; grossiere,6,existing,,,yes,
futaillerie de St Claude,6,existing,,,yes,
futaille ; vieille,6,existing,,,yes,
futaille ; vide,6,existing,,,yes,
futaille ; petite ; de bière,,existing,,,yes,
futaille ; en petit baril,6,existing,,,yes,
futaille ; de bois,6,existing,,,yes,
fustage,,existing,,,no,
arme ; à feu ; fusil et carabine,9,existing,,,yes,
arme ; à feu ; fusil ; neuf,9,existing,,,yes,
arme ; à feu ; fusil ; démonté,9,existing,,,yes,
fusil ; de traite,9,existing,,,yes,
fumier ; de pigeon et autre,,existing,,,yes,
fumier ; commun,,existing,,,yes,
fruit ; en somme ; ordinaire,0a,existing,,,yes,
"fruit vert, en orange et citron ; fruit sec, en amande, figue et raisin",0a,existing,,,yes,
fruit et légume ; confit ; mariné,0a,existing,,,yes,
fruit et légume ; confit ; en vinaigre,0a,existing,,,yes,
fruit ; à l'eau de vie,0a,existing,,,yes,
fruit ; cru ; raisin ; muscat,0a,existing,,,yes,
fruit ; cru ; raisin ; de carinthe,0a,existing,,,yes,
fruit ; vert ; orange et citron,,existing,,,yes,
fruit ; cru ; orange ; citron,0a,existing,,,yes,
fruit ; cru ; figue,0a,existing,,,yes,
fruit ; vert,0a,existing,,,yes,
fruit ; sec ; raisin ; en grappe,0a,existing,,,yes,
fruit ; sec ; raisin ; de Corinthe,0a,existing,,,yes,
fruit ; sec ; raisin ; d'époque,0a,existing,,,yes,
fruit ; sec ; raisin ; d'Espagne,0a,existing,,,yes,
fruit ; sec ; raisin,0a,existing,,,yes,
fruit ; sec ; pruneau,0a,existing,,,yes,
fruit ; sec ; prune et pruneau,0a,existing,,,yes,
fruit ; sec ; pistache,0b,existing,,,yes,
fruit ; sec ; orange,0a,existing,,,yes,
fruit ; sec ; noix et noisette,0a,existing,,,yes,
fruit ; sec ; noix,0a,existing,,,yes,
fruit ; sec ; figue,0a,existing,,,yes,
fruit ; sec ; divers,0a,existing,,,yes,
fruit ; sec ; datte,0a,existing,,,yes,
fruit ; sec ; châtaigne,0a,existing,,,yes,
fruit ; sec ; avelines et noisette,0a,existing,,,yes,
"fruit sec ; amande, figue et raisin",0a,existing,,,yes,
fruit ; sec ; amande et raisin,,existing,,,yes,
fruit ; sec ; amande,0a,existing,,,yes,
fruit ; sec,0a,existing,,,yes,
fruit ; salé et au vinaigre ; olive,0a,existing,,,yes,
fruit ; salé et au vinaigre ; capre,0a,existing,,,yes,
fruit ; salé ; olive,0a,existing,,,yes,
fruit ; salé ; mariné,0a,existing,,,yes,
fruit ; rude,0a,existing,,,yes,
fruit ; raisin ; de Corinthe,0a,existing,,,yes,
fruit ; raisin,0a,existing,,,yes,
fruit ; pruneau,0a,existing,,,yes,
fruit ; prune et pruneau,0a,existing,,,yes,
fruit ; prune ; sèche,0a,existing,,,yes,
fruit ; pomme et noix,,existing,,,yes,
fruit ; pistache,0b,existing,,,yes,
fruit ; orange,0a,existing,,,yes,
fruit ; noisette,0a,existing,,,yes,
fruit ; mêlé,,existing,,,yes,
fruit ; moulu ; divers,0a,existing,,,yes,
fruit ; grenade,0a,existing,,,yes,
fruit ; frais ; raisin,0a,existing,,,yes,
fruit ; frais ; orange ; citron,0a,existing,,,yes,
fruit ; frais ; olive,0a,existing,,,yes,
fruit ; frais ; divers,0a,existing,,,yes,
fruit ; frais ; amande,0a,existing,,,yes,
fruit ; frais,0a,existing,,,yes,
fruit ; figue,0a,existing,,,yes,
fruit ; en somme,0a,existing,,,yes,
fruit ; en figue,0a,existing,,,yes,
fruit ; en confiture,0a,existing,,,yes,
fruit ; dur mêlé,,existing,,,yes,
fruit ; divers ; citron ; orange,0a,existing,,,yes,
"fruit ; divers ; amande, pelure, raisin, prune",,existing,,,yes,
fruit ; des Indes et des Iles ; pistache,0b,existing,,,yes,
fruit ; des Indes et des Iles ; pignon,0a,existing,,,yes,
fruit ; des Indes et des Iles ; divers,0b,existing,,,yes,
fruit ; des Indes et des Iles ; datte,0b,existing,,,yes,
fruit ; de Corinthe,0a,existing,,,yes,
fruit ; cuit,0a,existing,,,yes,
fruit ; cru ; vendange,0a,existing,,,yes,
fruit ; cru ; raisin,0a,existing,,,yes,
fruit ; cru ; prune de ...,0a,existing,,,yes,
fruit ; cru ; pomme et poire,0a,existing,,,yes,
fruit ; cru ; pomme,,existing,,,yes,
fruit ; cru ; orange,0a,existing,,,yes,
fruit ; cru ; melon,0a,existing,,,yes,
fruit ; cru ; marron,0a,existing,,,yes,
fruit ; cru ; divers,0a,existing,,,yes,
fruit ; cru ; citron et orange,0a,existing,,,yes,
fruit ; cru ; citron,0a,existing,,,yes,
fruit ; cru ; châtaigne et marron,0a,existing,,,yes,
fruit ; cru ; cedras,0a,existing,,,yes,
fruit ; cru ; bigarade,0a,existing,,,yes,
fruit ; cru ; bergamote,0a,existing,,,yes,
fruit ; confit ; à l'eau de vie et au sucre,0a,existing,,,yes,
fruit ; confit ; à l'eau de vie,0a,existing,,,yes,
fruit ; confit ; olive,0a,existing,,,yes,
fruit ; confit ; en vinaigre,0a,existing,,,yes,
fruit ; confit ; en confiture ; des Isles,0b,existing,,,yes,
fruit ; confit ; en confiture,0a,existing,,,yes,
fruit ; confit ; divers,0a,existing,,,yes,
fruit ; confit ; confiture et au sucre,0a,existing,,,yes,
fruit ; confit ; confiture,0a,existing,,,yes,
fruit ; confit ; au sucre,0a,existing,,,yes,
fruit ; confit,0a,existing,,,yes,
fruit ; citron,0a,existing,,,yes,
"fruit ; châtaigne, marron, noix",0a,existing,,,yes,
fruit ; châtaigne,0a,existing,,,yes,
fruit ; au vinaigre ; divers,0a,existing,,,yes,
fruit ; au vinaigre ; cornichon,0a,existing,,,yes,
fruit ; au vinaigre,0a,existing,,,yes,
fruit ; amande,0a,existing,,,yes,
fruit,0a,existing,,,yes,
grain ; froment ; en gerbe,,existing,,,yes,
fromage et souffre,,existing,,,no,
fromage et plomb,,existing,,,no,
fromage ; en jambon,0a,existing,,,yes,
fromage ; du pays,,existing,,,yes,
fromage ; de maroille,0a,existing,,,yes,
fromage ; de lait doux,,existing,,,yes,
fromage ; de chèvre,0a,existing,,,yes,
fromage ; de Suisse,0a,existing,,,yes,
fromage ; de Sassenage,0a,existing,,,yes,
fromage ; de Sardaigne,0a,existing,,,yes,
fromage ; de Roquefort,0a,existing,,,yes,
fromage ; de Parmesan,0a,existing,,,yes,
fromage ; de Parme,,existing,,,yes,
fromage ; de Normandie,,existing,,,yes,
fromage ; de Milan,0a,existing,,,yes,
fromage ; de Marottes,0a,existing,,,yes,
