numrodeligne,dataentryby,source,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,remarks,quantit,quantit_marchandises,total_quantit,origine,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,unitdecompte,prixunitaire_unitdecomptelt,prixunitaire_unitdecomptesous,prixunitaire_unitdecomptedeniers,v19,probleme
1016,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; de coton ; cotonne,Guinée,115089,,,,,,29564517,,260148,351928,,,,,,,,
1016,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,51,Librairie,Venise,3000,,,,,,166778,,,,,,,,,,,
1017,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; de coton ; velour,Allemagne,17990,,,,,,29564517,,91780,351928,,,,,,,,
1017,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,51,Librairie,Nord,1600,,,,,,166778,,,,,,,,,,,
1018,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; de coton ; velour,Danemark,1300,,,,,,29564517,,91780,351928,,,,,,,,
1018,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,51,Librairie,Savoye,35568,,,,,,166778,,,,,,,,,,,
1019,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; de coton ; velour,Espagne,50210,,,,,,29564517,,91780,351928,,,,,,,,
1019,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,51,Librairie,Suède,1000,,,,,,166778,,,,,,,,,,,
1020,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; de coton ; velour,Flandre,4690,,,,,,29564517,,91780,351928,,,,,,,,
1020,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,51,Librairie,Suisse,17202,,,,,,166778,,,,,,,,,,,
1021,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; de coton ; velour,Hollande,1940,,,,,,29564517,,91780,351928,,,,,,,,
1021,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,51,Liège,Espagne,,,,,,,61889,,,,,,,,,,,
1022,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; de coton ; velour,Nord,3280,,,,,,29564517,,91780,351928,,,,,,,,
1022,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,51,Limes,Hollande,18051,,,,,,37249,,,,,,,,,,,
1023,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; de coton ; velour,Russie,8000,,,,,,29564517,,91780,351928,,,,,,,,
1023,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,51,Limes,Venise,2400,,,,,,37249,,,,,,,,,,,
1024,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; de coton ; velour,Savoye,2960,,,,,,29564517,,91780,351928,,,,,,,,
1024,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,51,Limes,Nord,16798,,,,,,37249,,,,,,,,,,,
1025,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; de coton ; velour,Suisse,1410,,,,,,29564517,,91780,351928,,,,,,,,
1025,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,51,Lin ; cru,Hollande,30952,,,,,,115254,,45830,,,,,,,,,
1026,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; façonnée,Allemagne,50220,,,,,,29564517,,217695,,,,,,,,,
1026,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,51,Lin ; cru,Genes,3000,,,,,,115254,,45830,,,,,,,,,
1027,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; façonnée,Espagne,50520,,,,,,29564517,,217695,,,,,,,,,
1027,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,51,Lin ; cru,Levant,5811,,,,,,115254,,45830,,,,,,,,,
1028,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; façonnée,Flandre,99450,,,,,,29564517,,217695,,,,,,,,,
1028,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,51,Lin ; cru,Nord,6067,,,,,,115254,,45830,,,,,,,,,
1029,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; façonnée,Italie,1440,,,,,,29564517,,217695,,,,,,,,,
1029,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,51,Lin ; peigné,Hollande,40461,,,,,,115254,,,,,,,,,,,
1030,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; façonnée,Suisse,16065,,,,,,29564517,,217695,,,,,,,,,
1030,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,51,Lin ; en pelottes,Flandre,23076,,,,,,115254,,,,,,,,,,,
1031,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; de filozelle,Suisse,2094,,,,,,29564517,,,,,,,,,,,
1031,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,51,Lin ; en rames,Hollande,5887,,,,,,115254,,,,,,,,,,,
1032,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; finette,Suisse,4800,,,,,,29564517,,,,,,,,,,,
1032,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,52,Liqueurs,Allemagne,3740,Last digit was cut off,,,,,60051,,,,,,,,,,,
1033,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; de poil ; beracon,Allemagne,6900,,,,,,29564517,,168535,1784670,,,,,,,,
1033,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,52,Liqueurs,Hollande,,No value for Hollande,,,,,60051,,,,,,,,,,,
1034,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; de poil ; beracon,Espagne,9080,,,,,,29564517,,168535,1784670,,,,,,,,
1034,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,52,Liqueurs,Italie,6358,,,,,,60051,,,,,,,,,,,
1035,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; de poil ; beracon,Hollande,2800,,,,,,29564517,,168535,1784670,,,,,,,,
1035,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,52,Liqueurs,Genes,5422,,,,,,60051,,,,,,,,,,,
1036,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; de poil ; beracon,Italie,12860,,,,,,29564517,,168535,1784670,,,,,,,,
1036,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,52,Liqueurs,Levant,1312,,,,,,60051,,,,,,,,,,,
1037,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; de poil ; beracon,Naples,84520,,,,,,29564517,,168535,1784670,,,,,,,,
1037,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,52,Liqueurs,Savoye,10060,,,,,,60051,,,,,,,,,,,
1038,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; de poil ; beracon,Genes,2240,,,,,,29564517,,168535,1784670,,,,,,,,
1038,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,52,Liqueurs,Isles,33159,,,,,,60051,,,,,,,,,,,
1039,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,36,Etoffe ; de poil ; beracon,Portugal,41595,,,,,,29564517,,168535,1784670,,,,,,,,
1039,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,52,Litarge,Flandre,9891,Last digit was cut off,,,,,26535,,,,,,,,,,,
1040,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; beracon,Savoye,7480,,,,,,29564517,,168535,1784670,,,,,,,,
1040,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,52,Litarge,Hollande,16644,Last digit was cut off,,,,,26535,,,,,,,,,,,
1041,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; beracon,Suisse,1060,,,,,,29564517,,168535,1784670,,,,,,,,
1041,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,52,Livres en blanc,Flandre,,Last digit was cut off,,,,,,,,,,,,,,,,
1042,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; callemande,Allemagne,58632,,,,,,29564517,,497430,1784670,,,,,,,,
1042,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,52,Lozes,Savoye,,Last digit was cut off,,,,,,,,,,,,,,,,
1043,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; callemande,Espagne,115940,,,,,,29564517,,497430,1784670,,,,,,,,
1043,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,52,Lustres,Genes,,Last digit was cut off,,,,,,,,,,,,,,,,
1044,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; callemande,Flandre,46900,,,,,,29564517,,497430,1784670,,,,,,,,
1044,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,52,Macis,Hollande,,Last digit was cut off,,,,,,,,,,,,,,,,
1045,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; callemande,Geneve,1600,,,,,,29564517,,497430,1784670,,,,,,,,
1045,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,52,Màne,Italie,459686,Last digit was cut off,,,,,2043240,,,,,,,,,,,
1046,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; callemande,Italie,9500,,,,,,29564517,,497430,1784670,,,,,,,,
1046,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,52,Màne,Naples,1338781,Last digit was cut off,,,,,2043240,,,,,,,,,,,
1047,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; callemande,Genes,3750,,,,,,29564517,,497430,1784670,,,,,,,,
1047,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,52,Màne,Genes,243243,Last digit was cut off,,,,,2043240,,,,,,,,,,,
1048,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; callemande,Levant,177800,,,,,,29564517,,497430,1784670,,,,,,,,
1048,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,52,Mâne,Savoye,1530,Last digit was cut off,,,,,2043240,,,,,,,,,,,
1049,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; callemande,Portugal,1400,,,,,,29564517,,497430,1784670,,,,,,,,
1049,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,52,Maquereaux ; salés,Danemark,64454,,,,,,71454,,,,,,,,,,,
1050,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; callemande,Suisse,68300,,,,,,29564517,,497430,1784670,,,,,,,,
1050,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,52,Maquereaux ; salés,Espagne,7000,,,,,,71454,,,,,,,,,,,
1051,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; callemande,Isles,13608,,,,,,29564517,,497430,1784670,,,,,,,,
1051,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,52,Marbre brut,Allemagne,3698,Last digit was cut off,,,,,152690,,16795,,,,,,,,,
1052,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; camelot,Allemagne,90264,,,,,,29564517,,813765,1784670,,,,,,,,
1052,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,52,Marbre brut,Italie,9965,Last digit was cut off,,,,,152690,,16795,,,,,,,,,
1053,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; camelot,Espagne,259676,,,,,,29564517,,813765,1784670,,,,,,,,
1053,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,52,Marbre brut,Genes,2017,Last digit was cut off,,,,,152690,,16795,,,,,,,,,
1054,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; camelot,Flandre,124120,,,,,,29564517,,813765,1784670,,,,,,,,
1054,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,52,Marbre brut,Suisse,1115,Last digit was cut off,,,,,152690,,16795,,,,,,,,,
1055,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; camelot,Geneve,2840,,,,,,29564517,,813765,1784670,,,,,,,,
1055,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marbre ; ouvré,Flandre,53913,Last digit was cut off,,,,,152690,,135895,,,,,,,,,
1056,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; camelot,Italie,30680,,,,,,29564517,,813765,1784670,,,,,,,,
1056,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marbre ; ouvré,Italie,4846,Last digit was cut off,,,,,152690,,135895,,,,,,,,,
1057,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; camelot,Levant,193840,,,,,,29564517,,813765,1784670,,,,,,,,
1057,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marbre ; ouvré,Naples,1896,Last digit was cut off,,,,,152690,,135895,,,,,,,,,
1058,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; camelot,Portugal,14468,,,,,,29564517,,813765,1784670,,,,,,,,
1058,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marbre ; ouvré,Genes,75240,Last digit was cut off,,,,,152690,,135895,,,,,,,,,
1059,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; camelot,Savoye,7600,,,,,,29564517,,813765,1784670,,,,,,,,
1059,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marchandises ; à l'estimation,Allemagne,125152,Last digit was cut off,,,,,582285,,572925,,,,,,,,,
1060,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; camelot,Suisse,67717,,,,,,29564517,,813765,1784670,,,,,,,,
1060,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marchandises ; à l'estimation,Angleterre,73937,,,,,,582285,,572925,,,,,,,,,
1061,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; camelot,Isles,22560,,,,,,29564517,,813765,1784670,,,,,,,,
1061,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marchandises ; à l'estimation,Danemark,6692,,,,,,582285,,572925,,,,,,,,,
1062,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; lampareille,Espagne,179920,,,,,,29564517,,242920,1784670,,,,,,,,
1062,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marchandises ; à l'estimation,Espagne,43344,,,,,,582285,,572925,,,,,,,,,
1063,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; lampareille,Flandre,11080,,,,,,29564517,,242920,1784670,,,,,,,,
1063,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marchandises ; à l'estimation,Flandre,55920,,,,,,582285,,572925,,,,,,,,,
1064,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; lampareille,Levant,47920,,,,,,29564517,,242920,1784670,,,,,,,,
1064,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marchandises ; à l'estimation,Geneve,1554,,,,,,582285,,572925,,,,,,,,,
1065,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; lampareille,Portugal,4000,,,,,,29564517,,242920,1784670,,,,,,,,
1065,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marchandises ; à l'estimation,Hollande,69501,,,,,,582285,,572925,,,,,,,,,
1066,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; tanillas,Espagne,23665,,,,,,29564517,,25660,1784670,,,,,,,,
1066,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marchandises ; à l'estimation,Italie,37066,,,,,,582285,,572925,,,,,,,,,
1067,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; tanillas,Flandre,1995,,,,,,29564517,,25660,1784670,,,,,,,,
1067,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marchandises ; à l'estimation,Naples,12640,,,,,,582285,,572925,,,,,,,,,
1068,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; ligatures,Suisse,,No value for Suisse,,,,,29564517,,,1784670,,,,,,,,
1068,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marchandises ; à l'estimation,Genes,27391,,,,,,582285,,572925,,,,,,,,,
1069,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poil ; philipichine,Levant,,No value for Levant,,,,,29564517,,,1784670,,,,,,,,
1069,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marchandises ; à l'estimation,Venise,5494,,,,,,582285,,572925,,,,,,,,,
1070,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poile ; polimy,Espagne,1520,,,,,,29564517,,36360,1784670,,,,,,,,
1070,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marchandises ; à l'estimation,Levant,13063,,,,,,582285,,572925,,,,,,,,,
1071,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poile ; polimy,Flandre,11840,,,,,,29564517,,36360,1784670,,,,,,,,
1071,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marchandises ; à l'estimation,Nord,17783,,,,,,582285,,572925,,,,,,,,,
1072,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poile ; polimy,Levant,21960,,,,,,29564517,,36360,1784670,,,,,,,,
1072,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marchandises ; à l'estimation,Portugal,7857,,,,,,582285,,572925,,,,,,,,,
1073,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoffe ; de poile ; polimy,Savoye,1040,,,,,,29564517,,36360,1784670,,,,,,,,
1073,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marchandises ; à l'estimation,Russie,693,,,,,,582285,,572925,,,,,,,,,
1074,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etoupes,Isles,,,,,,,2096,,,,,,,,,,,
1074,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marchandises ; à l'estimation,Savoye,42764,,,,,,582285,,572925,,,,,,,,,
1075,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Etaya,Italie,,,,,,,1728,,,,,,,,,,,
1075,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marchandises ; à l'estimation,Suède,6190,,,,,,582285,,572925,,,,,,,,,
1076,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Eventails,Allemagne,40516,,,,,,71849,,,,,,,,,,,
1076,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marchandises ; à l'estimation,Suisse,17113,,,,,,582285,,572925,,,,,,,,,
1077,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Eventails,Espagne,18962,,,,,,71849,,,,,,,,,,,
1077,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marchandises ; à l'estimation,Isles,8771,,,,,,582285,,572925,,,,,,,,,
1078,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Eventails,Flandre,1106,,,,,,71849,,,,,,,,,,,
1078,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marchandises ; de modes,Italie,5360,,,,,,582285,,9360,,,,,,,,,
1079,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Eventails,Hollande,1539,,,,,,71849,,,,,,,,,,,
1079,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Marchandises ; de modes,Naples,4000,,,,,,582285,,9360,,,,,,,,,
1080,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Eventails,Italie,6474,,,,,,71849,,,,,,,,,,,
1080,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Mastic,Levant,,,,,,,6240,,,,,,,,,,,
1081,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Eventails,Naples,2070,,,,,,71849,,,,,,,,,,,
1081,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Mats ; divers,Danemark,179239,,,,,,263744,,,,,,,,,,,
1082,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,37,Eventails,Portugal,1182,,,,,,71849,,,,,,,,,,,
1082,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Mats ; divers,Hollande,14495,,,,,,263744,,,,,,,,,,,
1083,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,38,Farine,Allemagne,1612,,,,,,4072913,,,,,,,,,,,
1083,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Mats ; divers,Nord,6800,,,,,,263744,,,,,,,,,,,
1084,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,38,Farine,Angleterre,1058960,,,,,,4072913,,,,,,,,,,,
1084,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Mats ; divers,Russie,43670,,,,,,263744,,,,,,,,,,,
1085,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,38,Farine,Espagne,392311,,,,,,4072913,,,,,,,,,,,
1085,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Mats ; divers,Suède,19540,,,,,,263744,,,,,,,,,,,
1086,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,38,Farine,Flandre,132730,,,,,,4072913,,,,,,,,,,,
1086,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,53,Matelats ; de laine,Allemagne,,,,,,,1126,,,,,,,,,,,
1087,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,38,Farine,Italie,148416,,,,,,4072913,,,,,,,,,,,
1087,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,54,Mercerie,Allemagne,583557,Last digit was cut off,,,,,1840710,,,,,,,,,,,
1088,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,38,Farine,Genes,171139,,,,,,4072913,,,,,,,,,,,
1088,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,54,Mercerie,Espagne,18134,Last digit was cut off,,,,,1840710,,,,,,,,,,,
1089,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,38,Farine,Portugal,89910,,,,,,4072913,,,,,,,,,,,
1089,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,54,Mercerie,Flandre,188179,Last digit was cut off,,,,,1840710,,,,,,,,,,,
1090,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,38,Farine,Savoye,21187,,,,,,4072913,,,,,,,,,,,
1090,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,54,Mercerie,Hollande,314786,Last digit was cut off,,,,,1840710,,,,,,,,,,,
1091,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,38,Farine,Suisse,3206,,,,,,4072913,,,,,,,,,,,
1091,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,54,Mercerie,Italie,45786,Last digit was cut off,,,,,1840710,,,,,,,,,,,
1092,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,38,Farine,Isles,2035791,,,,,,4072913,,,,,,,,,,,
1092,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,54,Mercerie,Naples,23415,Last digit was cut off,,,,,1840710,,,,,,,,,,,
1093,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,38,Farine,Guinée,17651,,,,,,4072913,,,,,,,,,,,
1093,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,54,Mercerie,Genes,41639,Last digit was cut off,,,,,1840710,,,,,,,,,,,
1094,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,38,Fayance,Allemagne,3830,,,,,,308826,,,,,,,,,,,
1094,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,54,Mercerie,Venise,105000,Last digit was cut off,,,,,1840710,,,,,,,,,,,
1095,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,38,Fayance,Angleterre,11536,,,,,,308826,,,,,,,,,,,
1095,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,54,Mercerie,Levant,2695,Last digit was cut off,,,,,1840710,,,,,,,,,,,
1096,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,38,Fayance,Espagne,30420,,,,,,308826,,,,,,,,,,,
1096,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,54,Mercerie,Nord,479014,Last digit was cut off,,,,,1840710,,,,,,,,,,,
1097,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,38,Fayance,Hollande,3713,,,,,,308826,,,,,,,,,,,
1097,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,54,Mercerie,Portugal,1050,Last digit was cut off,,,,,1840710,,,,,,,,,,,
1098,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,38,Fayance,Italie,11015,,,,,,308826,,,,,,,,,,,
1098,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,54,Mercerie,Savoye,21852,Last digit was cut off,,,,,1840710,,,,,,,,,,,
1099,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,38,Fayance,Naples,4840,,,,,,308826,,,,,,,,,,,
1099,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,54,Mercerie,Suisse,15603,Last digit was cut off,,,,,1840710,,,,,,,,,,,
1100,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,38,Fayance,Genes,4692,,,,,,308826,,,,,,,,,,,
1100,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,54,Meubles,Allemagne,6511,,,,,,17929,,,,,,,,,,,
1101,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,38,Fayance,Levant,16030,,,,,,308826,,,,,,,,,,,
1101,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,54,Meubles,Flandre,11418,,,,,,17929,,,,,,,,,,,
1102,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,38,Fayance,Nord,26279,,,,,,308826,,,,,,,,,,,
1102,Annick Davis,IIHS-122A,Objet Général,1767,Imports,,,54,Meules ; à éguiser,Allemagne,1506,last digit was cut off,,,,,37596,,34896,,,,,,,,,
