numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
553,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,2,Fruit,Angleterre,"232,00",paniers,"3,0000000","0,00","-696,00",
554,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,2,Fruit,Angleterre,,,"0,0000000","700,00","700,00",
555,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,2,Gans de peau ; pour hommes,Angleterre,"9,00",douzaines de paires,"6,5000000","0,00","-58,50",
556,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,2,Gans de peau ; pour femmes,Angleterre,"6,00",douzaines de paires,"5,0000000","0,00","-30,00",
557,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,2,Gaudron,Angleterre,"2,00",barils,"22,0000000","0,00","-44,00",
558,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,2,Graisse,Angleterre,"2 502,00",livres,"0,3000000","0,00","-750,60",
559,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,2,Graisse,Angleterre,,,"0,0000000","35,00","35,00",
560,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,2,Guildive,Angleterre,"100,00",pots,"1,0000000","0,00","-100,00",
561,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,2,Huile d'olive,Angleterre,"1,00",bariques,"300,0000000","0,00","-300,00",
562,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,2,Huile d'olive,Angleterre,"30,00",pots,"1,5000000","0,00","-45,00",
563,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,2,Lit de plume,Angleterre,"2,00",en nombre,"37,5000000","0,00","-75,00",2 estimés 75
564,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,2,Mercerie,Angleterre,,,"0,0000000","350,00","350,00",
565,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,2,Meubles,Angleterre,,,"0,0000000","195,00","195,00",
566,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,2,Miel,Angleterre,"19 470,00",livres,"0,1000000","0,00","-1 947,00",
567,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,2,Miroirs communs,Angleterre,"7,00",douzaines,"3,0000000","0,00","-21,00",
568,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,2,Mouchoirs fil et coton,Angleterre,"47,00",pièces,"1,5000000","0,00","-70,50",
569,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Mouchoirs mousseline,Angleterre,"4,00",en nombre,"4,0000000","0,00","-16,00",
570,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Noir de fumée,Angleterre,"100,00",barils,"0,1750000","0,00","-17,50",
571,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Noix,Angleterre,"83,00",milliers,"1,5000000","0,00","-124,50",
572,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Œufs,Angleterre,"930,00",douzaines,"0,2000000","0,00","-186,00",
573,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Oranges,Angleterre,"500,00",en nombre,"0,1000000","0,00","-50,00",
574,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Papier,Angleterre,"285,00",rames,"2,0000000","0,00","-570,00",
575,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Paumelle,Angleterre,"620,00",boisseaux,"0,0000000","0,00","0,00",pas de prix unitaire
576,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Peaux de veau appretées,Angleterre,"50,00",pièces,"1,3000000","0,00","-65,00",
577,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Poivre,Angleterre,"120,00",livres,"1,2000000","0,00","-144,00",
578,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Porcelaine,Angleterre,,,"0,0000000","55,00","55,00",
579,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Poudre a poudrer,Angleterre,"224,00",livres,"0,3000000","0,00","-67,20",
580,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Pruneaux,Angleterre,"12,00",barils,"30,0000000","0,00","-360,00",
581,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Pruneaux,Angleterre,"670,00",en nombre,"0,1000000","0,00","-67,00",
582,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Pruneaux,Angleterre,,,"0,0000000","30,00","30,00",
583,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Raisin sec,Angleterre,"150,00",barils,"12,0000000","0,00","-1 800,00",
584,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Raisin sec,Angleterre,"100,00",livres,"0,1500000","0,00","-15,00",
585,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Raisin sec,Angleterre,,,"0,0000000","30,00","30,00",
586,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Savon,Angleterre,"294,00",livres,"0,4500000","0,00","-132,30",
587,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Savon,Angleterre,"28,00",caisses,"0,0000000","0,00","0,00",pas de prix unitaire
588,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Savon,Angleterre,,,"0,0000000","103,00","103,00",
589,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Sucre brut,Angleterre,"1 400,00",livres,"0,0000000","0,00","0,00",
590,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Sucre en pain,Angleterre,"100,00",livres,"0,7000000","0,00","-70,00",
591,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Sucre terré,Angleterre,"55 516,00",livres,"0,4000000","0,00","-22 206,40",
592,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Taffia,Angleterre,"4,00",bariques,"8,0000000","0,00","-32,00",
593,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Thé,Angleterre,"20 183,00",livres,"3,0000000","0,00","-60 549,00",
594,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Toile batiste,Angleterre,"12,00",aunes,"8,0000000","0,00","-96,00",
595,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Toile de bretagne diverses ; blanche,Angleterre,"50,00",aunes,"2,0000000","0,00","-100,00",
596,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Toile de bretagne diverses ; de chanvre,Angleterre,"1 500,00",aunes,"0,7500000","0,00","-1 125,00",
597,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Toiles de bretagne diverses ; larges,Angleterre,"4 000,00",aunes,"2,2500000","0,00","-9 000,00",
598,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Toiles de bretagne diverses ; étroites,Angleterre,"25,00",pièces,"30,0000000","0,00","-750,00",
599,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Toiles de bretagne diverses ; étroites,Angleterre,"9 127,00",aunes,"2,0000000","0,00","-18 254,00",
600,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Toiles de bretagne diverses ; de Savigni,Angleterre,"1 300,00",aunes,"0,7500000","0,00","-975,00",
601,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,3,Toiles de bretagne diverses ; gracienne,Angleterre,"2 526,00",aunes,"1,5000000","0,00","-3 789,00",
602,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Toiles de bretagne diverses ; de halle,Angleterre,"11 420,00",aunes,"1,5000000","0,00","-17 130,00",
603,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Toiles de bretagne diverses ; laugerneaux,Angleterre,"10 642,00",aunes,"0,9000000","0,00","-9 577,80",
604,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Toiles de bretagne diverses ; menage,Angleterre,"551,00",aunes,"0,9000000","0,00","-495,90",
605,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Toiles de bretagne diverses ; Morlay,Angleterre,"608,50",aunes,"1,5000000","0,00","-912,75",
606,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Toiles de bretagne diverses ; d'ollonne,Angleterre,"310,00",aunes,"1,5000000","0,00","-465,00",
607,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Toiles de bretagne diverses ; Pouldavi,Angleterre,"3 670,00",aunes,"1,2500000","0,00","-4 587,50",
608,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Toiles de bretagne diverses ; rosconne,Angleterre,"3 526,00",aunes,"0,9000000","0,00","-3 173,40",
609,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Toiles de bretagne diverses ; serpillere,Angleterre,"5 167,00",aunes,"0,5000000","0,00","-2 583,50",
610,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Toiles de bretagne diverses ; à voile,Angleterre,"500,00",aunes,"0,5000000","0,00","-250,00",
611,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Toile de Cambray,Angleterre,"65,00",pièces,"56,0000000","0,00","-3 640,00",
612,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Toile cirée,Angleterre,"336,00",pièces,"4,5000000","0,00","-1 512,00",
613,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Toile de coton a fleur,Angleterre,"172,00",aunes,"2,5000000","0,00","-430,00",
614,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Toile d'hollande,Angleterre,"81,00",aunes,"5,0000000","0,00","-405,00",
615,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Toile de Laval,Angleterre,"160,00",aunes,"2,5000000","0,00","-400,00",
616,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Vaisselle de bois,Angleterre,"76,00",douzaines,"0,5000000","0,00","-38,00",
617,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Vestes de soye,Angleterre,"8,00",devants,"30,0000000","0,00","-240,00",
618,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Vin de Bordeaux,Angleterre,"63,33",bariques,"250,0000000","0,00","-15 833,33",
619,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Vin en bouteilles,Angleterre,"3,00",paniers,"100,0000000","0,00","-300,00",
620,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Vin de Nantes,Angleterre,"1,00",bariques,"30,0000000","0,00","-30,00",
621,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Vinaigre,Angleterre,"1,00",quart,"10,0000000","0,00","-10,00",
622,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Caffé des Isles ,Danemark,"3 160,00",livres,"0,8000000","0,00","-2 528,00",
623,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Drap de laine,Danemark,"24,00",aunes,"0,9000000","0,00","-21,60",
624,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Etamine,Danemark,"20,00",aunes,"4,5000000","0,00","-90,00",
625,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Sucre terré,Danemark,"423,00",livres,"0,4000000","0,00","-169,20",
626,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Toile de Beauvais,Danemark,"54,00",aunes,"1,5000000","0,00","-81,00",
627,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Toile de halle,Danemark,"260,00",aunes,"1,5000000","0,00","-390,00",
628,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Toile de Pontivy,Danemark,"53,00",aunes,"3,5000000","0,00","-185,50",
629,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,4,Toile a voile,Danemark,"255,00",aunes,"0,7500000","0,00","-191,25",
630,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Bas de soye,Danemark,"24,00",paires,"10,0000000","0,00","-240,00",
631,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Beurre,Danemark,"3 010,00",livres,"0,4000000","0,00","-1 204,00",
632,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Bleu,Danemark,"661,00",livres,"0,4000000","0,00","-264,40",
633,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Bougie,Danemark,"2 423,00",livres,"2,2500000","0,00","-5 451,75",
634,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Cacao,Danemark,"1 700,00",livres,"0,6000000","0,00","-1 020,00",
635,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Chandelle,Danemark,"260,00",livres,"0,4000000","0,00","-104,00",
636,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Chaussettes de fil,Danemark,"286,00",douzaines,"24,0000000","0,00","-6 864,00",
637,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Chemises,Danemark,"185,00",pièces,"6,0000000","0,00","-1 110,00",
638,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Chemises,Danemark,"1 182,00",pièces,"4,5000000","0,00","-5 319,00",
639,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Cire blanche,Danemark,"995,00",livres,"2,0000000","0,00","-1 990,00",
640,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Confitures,Danemark,"1,00",boete,"0,0000000","0,00","0,00",pas de prix unitaire
641,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Couty,Danemark,"36,00",aunes,"2,5000000","0,00","-90,00",
642,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Crin frisé,Danemark,"119,00",livres,"1,5000000","0,00","-178,50",
643,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Cuirs de genisse,Danemark,"31,25",douzaine,"72,0000000","0,00","-2 250,00",6 livres pièce
644,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Cuir de vache corroyé,Danemark,"81,00",cuirs,"0,0000000","0,00","0,00",pas de prix unitaire
645,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Dorure fine,Danemark,"110,00",livres,"150,0000000","0,00","-16 500,00",
646,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Drap de Carcassonne,Danemark,"12,00",balles,"1 200,0000000","0,00","-14 400,00",
647,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Drap de Carcassonne,Danemark,"1,00",ballots,"400,0000000","0,00","-400,00",
648,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Epées de cuivre,Danemark,"1,00",douzaines,"80,0000000","0,00","-80,00",
649,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Etamine de laine,Danemark,"23,00",balles,"700,0000000","0,00","-16 100,00",
650,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Etamine de laine,Danemark,"104,00",balots,"400,0000000","0,00","-41 600,00",
651,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Etamine de laine,Danemark,"182,00",aunes,"2,0000000","0,00","-364,00",
652,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Etoffe de soye,Danemark,,,"0,0000000","4000,00","4 000,00",
653,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Feves,Danemark,"114,00",tonneaux,"80,0000000","0,00","-9 120,00",
654,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Feves,Danemark,"30,00",boisseaux,"0,0000000","0,00","0,00",pas de prix unitaire
655,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Fil de Rennes,Danemark,"3 354,00",livres,"3,0000000","0,00","-10 062,00",
656,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Galon d'or,Danemark,"1,00",boete,"500,0000000","0,00","-500,00",
657,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Graisse douce,Danemark,"1 935,00",livres,"0,3000000","0,00","-580,50",
658,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Lard,Danemark,"404,00",livres,"0,2000000","0,00","-80,80",
659,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Marchandises melées,Danemark,,,"0,0000000","800,00","800,00",
660,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Morue,Danemark,"54 200,00",livres,"0,0000000","0,00","0,00",pas de prix unitaire
661,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Mouchoirs,Danemark,"90,00",pièces,"1,0000000","0,00","-90,00",
662,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Mouchoirs de toile de Cholet,Danemark,"12,00",douzaines,"0,0000000","0,00","0,00",pas de prix unitaire
663,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Papier,Danemark,"1 476,00",rames,"4,0000000","0,00","-5 904,00",
664,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Papier ; batard fin,Danemark,"240,00",rames,"6,0000000","0,00","-1 440,00",
665,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Papier ; batard blanc,Danemark,"566,00",rames,"4,0000000","0,00","-2 264,00",
666,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Peaux de veau corroyées,Danemark,"17,00",douzaines,"28,0000000","0,00","-476,00",
667,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Quincaille  ,Danemark,"1,00",caisses,"500,0000000","0,00","-500,00",
668,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Saindoux,Danemark,"55,00",livres,"0,3000000","0,00","-16,50",
669,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Suif,Danemark,"500,00",livres,"0,3000000","0,00","-150,00",
670,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Toile baptiste,Danemark,"50,00",pièces,"70,0000000","0,00","-3 500,00",
671,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Toiles de bretagne diverses ; a carreaux,Danemark,"5,00",pièces,"8,0000000","0,00","-40,00",
672,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Toiles de bretagne diverses ; a carreaux,Danemark,"1 348,00",aunes,"1,5000000","0,00","-2 022,00",
673,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Toiles de bretagne diverses ; crée large,Danemark,"844,00",pièces,"0,0000000","0,00","0,00",pas de prix unitaire
674,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Toiles de bretagne diverses ; crée large,Danemark,"408 766,00",aunes,"2,2500000","0,00","-919 723,50",
675,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Toiles de bretagne diverses ; entrelarge,Danemark,"7 950,00",aunes,"0,0000000","0,00","0,00",pas de prix unitaire
676,Pascal Fontaine,AD44 C716,Local/Rennes/Rennes - Sorties.csv,Local,1750,Exports,Rennes,5,Toiles de bretagne diverses ; étroites,Danemark,"218 853,00",pièces,"20,0000000","0,00","-4 377 060,00",
