source,sourcepath,sourcetype,year,exportsimports,direction,marchandises,pays,quantity_unit,prix_unitaire,probleme,remarks,quantit,value
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Sang darac,Barbarie dans l'Ocean et des Iles françoises de l'amerique,Livres,,,,3487,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Sapin petit,Hollande,Nombres,,,,48,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Sardines,Angleterre,Barils,,,,627,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Sardines,Angleterre,Bariques,,,,442,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Sasse pareille,Indes occidentales,Livres,,,,200,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Satin,Indes orientales,Pièces,,,,4,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Satin brodé couleur de paille,Indes orientales,Pièces,,,,1,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Saumon salé,Angleterre,Barils,,,,37,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Saumon salé,Angleterre,Livres,,,,1440,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Saumon salé,Hollande,Barils,,,,9,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Saumon salé,Nord,Barils,,,,6.5,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Savon,Angleterre,Livres,,,,1973,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Savon noir,Angleterre,Livres,,,,475,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Savonettes,Italie,Douzaines,,,,2,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Seaux de sapin,Hollande,Douzaines,,,,4,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Sel,Angleterre,Muids,,,,68,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Sel,Angleterre,Tonneaux,,,,6,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Sel,Espagne,Lastes,,,,92.25,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Sel,Espagne,Tonneaux,,,,707,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Sel,Hollande,Tonneaux,,,,162.5,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Sel,Portugal,Muids,,,,627.5,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Sel,Portugal,Tonneaux,,,,150,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Sel blanc,Angleterre,Muids,,,,2,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Sel blanc,Angleterre,Tonneaux,,,,15,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Soie a coudre,Indes orientales,Livres,,,,404,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Soie de porc,Hollande,Livres,,,,9,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Soie de porc ouvré,Hollande,Livres,,,,403,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Solivaux,Nord,Nombres,,,,42,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Solivaux de sapin,Hollande,Nombres,,,,25,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Soliveaux de sapin,Nord,Nombres,,,,24,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Souquets de mats,Hollande,Nombres,,,,2,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Sucre blanc,Hollande,Livres,,,,606,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Sucre candi,Hollande,Livres,,,,86,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Sucre cassonade,Angleterre,Livres,,,,25,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Sucre cassonade,Espagne,Livres,,,,125,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Sucre cassonade,Portugal,Livres,,,,8415,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Sucre moscouäde,Angleterre,Livres,,,,165,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Sucre moscouäde,Indes occidentales,Livres,,,,2280,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Sucre moscouäde,Portugal,Livres,,,,9753,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Suif,Angleterre,Livres,,,,83918,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Suif,Barbarie dans l'Ocean et des Iles françoises de l'amerique,Livres,,,,21444,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Suif,Espagne,Livres,,,,200,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Suif,Nord,Livres,,,,13516,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Suif,Nord,Livres,"0,3",0,,2500,750
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Sumac,Hollande,Livres,,,,250,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Tabac,Angleterre,Livres,,,,499235,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Tabac de Virginie,Angleterre,Livres,,,,142954,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Tabac en feuilles,Angleterre,Livres,,,,1154831,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Tabac en feuilles,Nord,Livres,,,,3100,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Tabac en poudre,Espagne,Livres,,,,7549,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Tabac en poudre,Hollande,Livres,,,,46,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Tabatieres de bui,Hollande,Douzaines,,,,3.5,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Table de bois,Hollande,Nombres,,,,2,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Table de sapin peinte,Hollande,Nombres,,,,6,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Table de sapin vernie,Hollande,Pièces,3,0,,12,36
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Tableaux avec leurs cadres…,Hollande,Tableaux,,,,3,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Tables de bois,Hollande,Livres,10,0,,12,120
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Tables peintes,Hollande,Nombres,,,,7,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Tambour d'acier,Hollande,Nombres,,,,87,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Tapisserie d'oudenarde,Hollande,Pièces,,,,6,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Tapisserie sur toile,Hollande,Pièces,,,,4,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Teintures,Hollande,Livres,,,,6,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Terre ciselée,Angleterre,Livres,,,,100,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Tinettes,Nord,Douzaines,,,,1,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Toile,Hollande,Pièces,,,,18,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Toile de coton rayée,Hollande,Aunes,,,,10,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Vanille,Hollande,Onces,,,,10,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Vergue,Nord,Nombres,,,,1,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Verres a boire,Angleterre,Livres,,,,39,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Vert de gris,Hollande,Livres,,,,300,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Vin,Espagne,Muids,,,,6.75,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Vin,Espagne,Tonneaux,,,,42.5,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Vin,Hollande,Tonneaux,,,,38.5,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Vin d'Espagne,Espagne,Bariques,,,,11,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Vin d'Espagne,Espagne,Livres,,,,1850,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Vin de canarie,Angleterre,Bariques,,,,4,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Vin de canarie,Angleterre,Tonneaux,,,,1,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Vin de teinte,Espagne,Tonneaux,,,,8.5,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Vin muscat,Italie,Bariques,,,,2,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Vinaigre,Espagne,Pots,,,,20,0
AD44 C706,Local/Rennes/Rennes - Entrées - 1714 - reconstructed.csv,Local,1714,Imports,Rennes,Voile de vaisseaux,Hollande,Nombres,,,,11,0
