numrodeligne,dataentryby,source,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,remarks,quantit,quantit_marchandises,total_quantit,origine,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,unitdecompte,prixunitaire_unitdecomptelt,prixunitaire_unitdecomptesous,prixunitaire_unitdecomptedeniers,v19,probleme
95,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,6,Bas ; de soye,Flandre,52912,,,,,,3083833,,,2582214,,,,,,,,
95,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,7,Bas ; de soye,Genes,64800,,,,,,300082,,64800,,,,,,,,,
96,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,6,Bas ; de soye,Hollande,94590,,,,,,3083833,,,2582214,,,,,,,,
96,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,7,Baume,Levant,1200,,,,,,1200,,,,,,,,,,,
97,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,6,Bas ; de soye,Italie,140575,,,,,,3083833,,,2582214,,,,,,,,
97,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,7,Bazannes ; tannées,Levant,1075,,,,,,1075,,,,,,,,,,,
98,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,6,Bas ; de soye,Naples,56395,,,,,,3083833,,,2582214,,,,,,,,
98,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,7,Benjoin,Hollande,10024,,,,,,10024,,,,,,,,,,,
99,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Bas ; de soye,Genes,12240,,,,,,3083833,,,2582214,,,,,,,,
99,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,7,Beuf ; salé,Angleterre,1893138,,,,,,2283493,,1945803,,,,,,,,,
100,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Bas ; de soye,Nord,9906,,,,,,3083833,,,2582214,,,,,,,,
100,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,7,Beuf ; salé,Hollande,50864,,,,,,2283493,,1945803,,,,,,,,,
101,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Bas ; de soye,Portugal,202857,,,,,,3083833,,,2582214,,,,,,,,
101,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,7,Beuf ; salé,Nord,1801,,,,,,2283493,,1945803,,,,,,,,,
102,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Bas ; de soye,Russie,5995,,,,,,3083833,,,2582214,,,,,,,,
102,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,7,Beuf ; en vie,Allemagne,119080,,,,,,2283493,,337690,,,,,,,,,
103,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Bas ; de soye,Savoye,42220,,,,,,3083833,,,2582214,,,,,,,,
103,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,7,Beuf ; en vie,Flandre,51900,,,,,,2283493,,337690,,,,,,,,,
104,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Bas ; de soye,Suede,4591,,,,,,3083833,,,2582214,,,,,,,,
104,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,7,Beuf ; en vie,Savoye,111300,,,,,,2283493,,337690,,,,,,,,,
105,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Bas ; de soye,Suisse,17590,,,,,,3083833,,,2582214,,,,,,,,
105,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,7,Beuf ; en vie,Suisse,55410,,,,,,2283493,,337690,,,,,,,,,
106,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Bas ; de soye,Isles,30386,,,,,,3083833,,,2582214,,,,,,,,
106,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,7,Beurre,Allemagne,1025,,,,,,2262982,,,,,,,,,,,
107,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Batteaux ; neufs,Flandre,4510,,,,,,4510,,,,,,,,,,,
107,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,7,Beurre,Angleterre,1149987,,,,,,2262982,,,,,,,,,,,
108,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Baume,Isles,28540,,,,,,28540,,,,,,,,,,,
108,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,7,Beurre,Flandre,18252,,,,,,2262982,,,,,,,,,,,
109,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Bazannes ; tannées,Savoye,9597,,,,,,8477,,,,,,,,,,,
109,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,7,Beurre,Hollande,1091854,,,,,,2262982,,,,,,,,,,,
110,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Bazannes ; tannées,Suisse,4880,,,,,,8477,,,,,,,,,,,
110,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,7,Beurre,Savoye,7864,,,,,,2262982,,,,,,,,,,,
111,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Benjoin,Levant,2975,,,,,,2975,,,,,,,,,,,
111,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,7,Bierre,Angleterre,1775,,,,,,145447,,,,,,,,,,,
112,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Beuf ; salé,Espagne,2514,,,,,,2343651,,,1436155,,,,,,,,
112,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,7,Bierre,Hollande,143672,,,,,,145447,,,,,,,,,,,
113,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Beuf ; salé,Indes,3277,,,,,,2343651,,,1436155,,,,,,,,
113,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bijouterie,Flandre,4010,,,,,,8429,,,,,,,,,,,
114,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Beuf ; salé,Genes,97125,,,,,,2343651,,,1436155,,,,,,,,
114,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bijouterie,Geneve,2899,,,,,,8429,,,,,,,,,,,
115,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Beuf ; salé,Isles,1259215,,,,,,2343651,,,1436155,,,,,,,,
115,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bijouterie,Savoye,1520,,,,,,8429,,,,,,,,,,,
116,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Beuf ; salé,Guinée,74024,,,,,,2343651,,,1436155,,,,,,,,
116,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Blanc ; de baleine,Hollande,3153,,,,,,3153,,,,,,,,,,,
117,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Beuf ; en vie,Allemagne,755420,,,,,,2343651,,,907496,,,,,,,,
117,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bled ; froment,Allemagne,10058,,,,,,14207149,,9502699,,,,,,,,,
118,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Beuf ; en vie,Angleterre,2800,,,,,,2343651,,,907496,,,,,,,,
118,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bled ; froment,Angleterre,125132,,,,,,14207149,,9502699,,,,,,,,,
119,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Beuf ; en vie,Espagne,51160,,,,,,2343651,,,907496,,,,,,,,
119,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bled ; froment,Espagne,10738,,,,,,14207149,,9502699,,,,,,,,,
120,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Beuf ; en vie,Geneve,5900,,,,,,2343651,,,907496,,,,,,,,
120,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bled ; froment,Flandre,22887,,,,,,14207149,,9502699,,,,,,,,,
121,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Beuf ; en vie,Savoye,68848,,,,,,2343651,,,907496,,,,,,,,
121,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bled ; froment,Hollande,1999385,,,,,,14207149,,9502699,,,,,,,,,
122,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Beuf ; en vie,Suisse,23368,,,,,,2343651,,,907496,,,,,,,,
122,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bled ; froment,Italie,1597080,,,,,,14207149,,9502699,,,,,,,,,
123,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Beurre,Allemagne,22914,,,,,,891482,,,,,,,,,,,
123,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bled ; froment,Naples,360817,,,,,,14207149,,9502699,,,,,,,,,
124,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Beurre,Angleterre,10464,,,,,,891482,,,,,,,,,,,
124,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bled ; froment,Genes,61464,,,,,,14207149,,9502699,,,,,,,,,
125,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Beurre,Espagne,11205,,,,,,891482,,,,,,,,,,,
125,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bled ; froment,Venise,214392,,,,,,14207149,,9502699,,,,,,,,,
126,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Beurre,Flandre,7707,,,,,,891482,,,,,,,,,,,
126,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bled ; froment,Levant,2010380,,,,,,14207149,,9502699,,,,,,,,,
127,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Beurre,Geneve,2276,,,,,,891482,,,,,,,,,,,
127,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bled ; froment,Nord,2586029,,,,,,14207149,,9502699,,,,,,,,,
128,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Beurre,Hollande,291607,,,,,,891482,,,,,,,,,,,
128,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bled ; froment,Russie,5775,,,,,,14207149,,9502699,,,,,,,,,
129,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Beurre,Levant,12056,,,,,,891482,,,,,,,,,,,
129,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bled ; froment,Savoye,465562,,,,,,14207149,,9502699,,,,,,,,,
130,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Beurre,Nord,31527,,,,,,891482,,,,,,,,,,,
130,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bled ; froment,Suede,33000,,,,,,14207149,,9502699,,,,,,,,,
131,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Beurre,Portugal,24921,,,,,,891482,,,,,,,,,,,
131,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bled ; d'inde,Angleterre,5400,,,,,,14207149,,9558,,,,,,,,,
132,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Beurre,Isles,462416,,,,,,891482,,,,,,,,,,,
132,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bled ; d'inde,Espagne,1350,,,,,,14207149,,9558,,,,,,,,,
133,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Beurre,Guinée,14389,,,,,,891482,,,,,,,,,,,
133,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bled ; d'inde,Savoye,2808,,,,,,14207149,,9558,,,,,,,,,
134,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Bierre,Indes,1055,,,,,,46250,,,,,,,,,,,
134,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bled ; seigle,Danemark,37125,,,,,,14207149,,4694892,,,,,,,,,
135,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,7,Bierre,Isles,45195,,,,,,46250,,,,,,,,,,,
135,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bled ; seigle,Flandre,150975,,,,,,14207149,,4694892,,,,,,,,,
136,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Bijouterie,Allemagne,1016,,,,,,49446,,,,,,,,,,,
136,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bled ; seigle,Hollande,469083,,,,,,14207149,,4694892,,,,,,,,,
137,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Bijouterie,Espagne,10180,,,,,,49446,,,,,,,,,,,
137,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bled ; seigle,Nord,3840497,,,,,,14207149,,4694892,,,,,,,,,
138,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Bijouterie,Isles,32250,,,,,,49446,,,,,,,,,,,
138,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bled ; seigle,Russie,197212,,,,,,14207149,,4694892,,,,,,,,,
139,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Biscuits,Isles,612646,,,,,,612646,,,,,,,,,,,
139,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bleu ; de Prusse,Hollande,4410,,,,,,4410,,4410,,,,,,,,,
140,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Blanc ; de Troyes,Suisse,1656,,,,,,1656,,,,,,,,,,,
140,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Boëtes ; de bois,Allemagne,2030,,,,,,2030,,2030,,,,,,,,,
141,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Bled ; froment,Allemagne,25448,,,,,,1703880,,,1482805,,,,,,,,
141,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bois ; d'acajou,Isles,17901,,,,,,1761457,,17901,,,,,,,,,
142,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Bled ; froment,Angleterre,7800,,,,,,1703880,,,1482805,,,,,,,,
142,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,8,Bois ; anspects,Danemark,1941,,,,,,1761457,,1941,,,,,,,,,
143,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Bled ; froment,Espagne,1062452,,,,,,1703880,,,1482805,,,,,,,,
143,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; en barres,Danemark,3792,,,,,,1761457,,6709,,,,,,,,,
144,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Bled ; froment,Italie,3960,,,,,,1703880,,,1482805,,,,,,,,
144,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; en barres,Genes,1793,,,,,,1761457,,6709,,,,,,,,,
145,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Bled ; froment,Genes,84390,,,,,,1703880,,,1482805,,,,,,,,
145,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; en barres,Suede,1124,,,,,,1761457,,6709,,,,,,,,,
146,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Bled ; froment,Levant,72960,,,,,,1703880,,,1482805,,,,,,,,
146,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; à batir,Allemagne,38674,,,,,,1761457,,41374,,,,,,,,,
147,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Bled ; froment,Portugal,11805,,,,,,1703880,,,1482805,,,,,,,,
147,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; à batir,Suede,2700,,,,,,1761457,,41374,,,,,,,,,
148,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Bled ; froment,Savoye,213990,,,,,,1703880,,,1482805,,,,,,,,
148,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; bordages,Nord,10052,,,,,,1761457,,17846,,,,,,,,,
149,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Bled ; d'inde,Espagne,6288,,,,,,1703880,,,7995,,,,,,,,
149,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; bordages,Russie,7794,,,,,,1761457,,17846,,,,,,,,,
150,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Bled ; d'inde,Savoye,1707,,,,,,1703880,,,7995,,,,,,,,
150,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; bourdilles,Nord,73200,,,,,,1761457,,73200,,,,,,,,,
151,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Bled ; mahi,Espagne,78888,,,,,,1703880,,,78888,,,,,,,,
151,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; de bresil,Portugal,81092,,,,,,1761457,,85682,,,,,,,,,
152,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Bled ; meteil,Espagne,4343,,,,,,1703880,,,43434,,,,,,,,
152,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; de bresil,Isles,4590,,,,,,1761457,,85682,,,,,,,,,
153,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Bled ; seigle,Allemagne,6216,,,,,,1703880,,,129849,,,,,,,,
153,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; à bruler,Allemagne,7347,,,,,,1761457,,14698,,,,,,,,,
154,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Bled ; seigle,Espagne,108266,,,,,,1703880,,,129849,,,,,,,,
154,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; à bruler,Flandre,1940,,,,,,1761457,,14698,,,,,,,,,
155,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Bled ; seigle,Portugal,15367,,,,,,1703880,,,129849,,,,,,,,
155,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; à bruler,Isles,2880,,,,,,1761457,,14698,,,,,,,,,
156,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Blonde ; de soye,Angleterre,68600,,,,,,117469,,,,,,,,,,,
156,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; à bruler,Genes,2681,,,,,,1761457,,14698,,,,,,,,,
157,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Blonde ; de soye,Espagne,6650,,,,,,117469,,,,,,,,,,,
157,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; de buis,Hollande,8372,,,,,,1761457,,8372,,,,,,,,,
158,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Blonde ; de soye,Flandre,9144,,,,,,117469,,,,,,,,,,,
158,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; de caliatour,Hollande,4338,,,,,,1761457,,4338,,,,,,,,,
159,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Blonde ; de soye,Hollande,23625,,,,,,117469,,,,,,,,,,,
159,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; de campêche,Angleterre,11988,,,,,,1761457,,493998,,,,,,,,,
160,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Blonde ; de soye,Portugal,9450,,,,,,117469,,,,,,,,,,,
160,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; de campêche,Espagne,60373,,,,,,1761457,,493998,,,,,,,,,
161,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Bois ; d'acajou,Flandre,1110,,,,,,357253,,,14760,,,,,,,,
161,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; de campêche,Flandre,189600,,,,,,1761457,,493998,,,,,,,,,
162,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,8,Bois ; d'acajou,Hollande,13650,,,,,,357253,,,14760,,,,,,,,
162,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; de campêche,Hollande,18966,,,,,,1761457,,493998,,,,,,,,,
163,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,9,Bois ; de brezil,Italie,1066,,,,,,357253,,,36973,,,,,,,,
163,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; de campêche,Isles,213671,,,,,,1761457,,493998,,,,,,,,,
164,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,9,Bois ; de brezil,Naples,9467,,,,,,357253,,,36973,,,,,,,,
164,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; de chesne,Hollande,4950,,,,,,1761457,,7754,,,,,,,,,
165,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,9,Bois ; de brezil,Levant,29240,,,,,,357253,,,36973,,,,,,,,
165,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; de chesne,Nord,1620,,,,,,1761457,,7754,,,,,,,,,
166,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,9,Bois ; de brezil,Savoye,9200,,,,,,357253,,,36973,,,,,,,,
166,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; de chesne,Russie,1184,,,,,,1761457,,7754,,,,,,,,,
167,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,9,Bois ; à bruler,Allemagne,3172,,,,,,357253,,,19082,,,,,,,,
167,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; de construction,Levant,4100,,,,,,1761457,,4100,,,,,,,,,
168,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,9,Bois ; à bruler,Flandre,15910,,,,,,357253,,,19082,,,,,,,,
168,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; de couleur,Isles,4500,,,,,,1761457,,4500,,,,,,,,,
169,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,9,Bois ; de campêche,Espagne,4804,,,,,,357253,,,172910,,,,,,,,
169,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; pour cribles,Genes,5400,,,,,,1761457,,5400,,,,,,,,,
170,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,9,Bois ; de campêche,Italie,81100,,,,,,357253,,,172910,,,,,,,,
170,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; de erable,Portugal,1119,,,,,,1761457,,1119,,,,,,,,,
171,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,9,Bois ; de campêche,Naples,31921,,,,,,357253,,,172910,,,,,,,,
171,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; de fayard,Naples,30000,,,,,,1761457,,30000,,,,,,,,,
172,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,9,Bois ; de campêche,Genes,1705,,,,,,357253,,,172910,,,,,,,,
172,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; de fernanbourg,Portugal,32568,,,,,,1761457,,32568,,,,,,,,,
173,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,9,Bois ; de campêche,Venise,13491,,,,,,357253,,,172910,,,,,,,,
173,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; de fuset,Italie,4466,,,,,,1761457,,8474,,,,,,,,,
174,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,9,Bois ; de campêche,Levant,13398,,,,,,357253,,,172910,,,,,,,,
174,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; de fuset,Savoye,4008,,,,,,1761457,,8474,,,,,,,,,
175,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,9,Bois ; de campêche,Savoye,24550,,,,,,357253,,,172910,,,,,,,,
175,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; de gayac,Isles,11011,,,,,,1761457,,11011,,,,,,,,,
176,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,9,Bois ; de campêche,Suisse,1941,,,,,,357253,,,172910,,,,,,,,
176,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; de jaracunda,Portugal,7035,,,,,,1761457,,7035,,,,,,,,,
177,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,9,Bois ; de construction,Espagne,2500,,,,,,357253,,,2500,,,,,,,,
177,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; jaune,Hollande,5606,,,,,,1761457,,5606,,,,,,,,,
178,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,9,Bois ; d'ebenne,Nord,9448,,,,,,357253,,,9448,,,,,,,,
178,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; d'inde,Hollande,14140,,,,,,1761457,,14410,,,,,,,,,
179,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,9,Bois ; de gayac,Hollande,5604,,,,,,357253,,,5604,,,,,,,,
179,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; merrain,Allemagne,18498,,,,,,1761457,,513534,,,,,,,,,
180,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,9,Bois ; d'inde,Suisse,2680,,,,,,357253,,,2680,,,,,,,,
180,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,9,Bois ; merrain,Angleterre,6439,,,,,,1761457,,513534,,,,,,,,,
181,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,9,Bois ; de marqueterie,Allemagne,1713,,,,,,357253,,,5038,,,,,,,,
181,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,10,Bois ; merrain,Danemark,19096,,,,,,1761457,,513534,,,,,,,,,
182,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,9,Bois ; de marqueterie,Hollande,3325,,,,,,357253,,,5038,,,,,,,,
182,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,10,Bois ; merrain,Hollande,23514,,,,,,1761457,,513534,,,,,,,,,
183,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,10,Bois ; merrain,Flandre,12072,,,,,,357253,,,27252,,,,,,,,
183,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,10,Bois ; merrain,Italie,176475,,,,,,1761457,,513534,,,,,,,,,
184,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,10,Bois ; merrain,Isles,15180,,,,,,357253,,,27252,,,,,,,,
184,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Imports,,,10,Bois ; merrain,Naples,93025,,,,,,1761457,,513534,,,,,,,,,
185,Jérémy Hervelin,IIHS-122C,Objet Général,1769,Exports,,,10,Bois ; ouvré,Angleterre,12861,,,,,,357253,,,14393,,,,,,,,
