Data entry by,Source,Year,Sheet,Marchandises,Pays,Quantité,Leur valeur,Sous,Leur Valeur (sub-total 1),Sous,Leur Valeur (sub-total 2),Sous,Leur Valeur (sub-total 3),Sous,Total,Sous,
Fatima zahra,,1757,68,Fromage ; de Gruyeres,Suisse,,264 500,7,316 497,1,,,,,2 178 676,14,
Fatima zahra,,1757,68,Fromage ; d'hollande,Flandre,,2 632,16,1 175 533,9,,,,,2 178 676,14,
Fatima zahra,,1757,68,Fromage ; d'hollande,Hollande,,1 172 900,13,1 175 533,9,,,,,2 178 676,14,
Fatima zahra,,1757,68,Fromage ; de Parmesan,Italie,,165,12,,,,,,,2 178 676,14,
Fatima zahra,,1757,69,Fruit ; crud ; divers,Allemagne,,11,6,12 558,14,32 121,4,,,67 521,4,
Fatima zahra,,1757,69,Fruit ; crud ; divers,Geneve,,30,,12 558,14,32 121,4,,,67 521,4,
Fatima zahra,,1757,69,Fruit ; crud ; divers,Italie,,571,,12 558,14,32 121,4,,,67 521,4,
Fatima zahra,,1757,69,Fruit ; crud ; divers,Savoye,,11 946,8,12 558,14,32 121,4,,,67 521,4,
Fatima zahra,,1757,69,Fruit ; crud ; poires et pommes,Allemagne,,25,,19 562,10,32 121,4,,,67 521,4,
Fatima zahra,,1757,69,Fruit ; crud ; poires et pommes,Italie,,17 620,,19 562,10,32 121,4,,,67 521,4,
Fatima zahra,,1757,69,Fruit ; crud ; poires et pommes,Savoye,,1 917,10,19 562,10,32 121,4,,,67 521,4,
Fatima zahra,,1757,69,Fruit ; sec,Allemagne,,180,,35 400,,,,,,67 521,4,
Fatima zahra,,1757,69,Fruit ; sec,Espagne,,35 220,,35 400,,,,,,67 521,4,
Fatima zahra,,1757,69,Furets,Espagne,,25,,,,,,,,,,
Fatima zahra,,1757,69,Futailles,Allemagne,,20,,,,,,,,2 842,,
Fatima zahra,,1757,69,Futailles,Angleterre,,12,,,,,,,,2 842,,
Fatima zahra,,1757,69,Futailles,Espagne,,120,,,,,,,,2 842,,
Fatima zahra,,1757,69,Futailles,Hollande,,1 551,,,,,,,,2 842,,
Fatima zahra,,1757,69,Futailles,Nord,,1 139,,,,,,,,2 842,,
Fatima zahra,,1757,69,Futaillerie,Allemagne,,608,,,,,,,,2 206,,
Fatima zahra,,1757,69,Futaillerie,Geneve,,815,,,,,,,,2 206,,
Fatima zahra,,1757,69,Futaillerie,Savoye,,495,,,,,,,,2 206,,
Fatima zahra,,1757,69,Futaillerie,Suisse,,288,,,,,,,,2 206,,
Fatima zahra,,1757,69,Fuzeaux,Allemagne,,2 098,,,,,,,,,,
Fatima zahra,,1757,70,Galanga,Hollande,,262,10,,,,,,,,,
Fatima zahra,,1757,70,Galbanum,Hollande,,10,,,,,,,,,,
Fatima zahra,,1757,70,Galles,Hollande,,2 000,15,,,,,,,159 495,15,
Fatima zahra,,1757,70,Galles,Italie,,1 586,,,,,,,,159 495,15,
Fatima zahra,,1757,70,Galles,Levant,,123 010,,,,,,,,159 495,15,
Fatima zahra,,1757,70,Galles,Savoye,,32 899,,,,,,,,159 495,15,
Fatima zahra,,1757,70,Galon ; dorure ; d'or,Allemagne,,160,,160,,,,,,8 652,10,
Fatima zahra,,1757,70,Galon ; de fil,Allemagne,,1 590,,1 615,,,,,,8 652,10,
Fatima zahra,,1757,70,Galon ; de fil,Espagne,,25,,1 615,,,,,,8 652,10,
Fatima zahra,,1757,70,Galon ; de fleuret,Savoye,,1 680,,,,,,,,8 652,10,
Fatima zahra,,1757,70,Galon ; de laine,Hollande,,5 197,10,,,,,,,8 652,10,
Fatima zahra,,1757,71,Gans ; communs,Allemagne,,770,3,1 821,3,,,,,3 801,3,
Fatima zahra,,1757,71,Gans ; communs,Flandre,,623,5,1 821,3,,,,,3 801,3,
Fatima zahra,,1757,71,Gans ; communs,Geneve,,9,,1 821,3,,,,,3 801,3,
Fatima zahra,,1757,71,Gans ; communs,Hollande,,,15,1 821,3,,,,,3 801,3,
Fatima zahra,,1757,71,Gans ; communs,Italie,,60,,1 821,3,,,,,3 801,3,
Fatima zahra,,1757,71,Gans ; communs,Suisse,,358,,1 821,3,,,,,3 801,3,
Fatima zahra,,1757,71,Gans ; de laine,Flandre,,180,,1 980,,,,,,3 801,3,
Fatima zahra,,1757,71,Gans ; de laine,Italie,,1 800,,1 980,,,,,,3 801,3,
Fatima zahra,,1757,71,Garance ,Espagne,,206,,,,,,,,602 086,17,
Fatima zahra,,1757,71,Garance ,Hollande,,575 009,17,,,,,,,602 086,17,
Fatima zahra,,1757,71,Garance ,Italie,,120,,,,,,,,602 086,17,
Fatima zahra,,1757,71,Garance ,Levant,,23 537,,,,,,,,602 086,17,
Fatima zahra,,1757,71,Garance ,Nord,,3 214,,,,,,,,602 086,17,
Fatima zahra,,1757,71,Gaudron,Angleterre,,56 964,,,,,,,,476 876,10,
Fatima zahra,,1757,71,Gaudron,Danemark,,76 704,,,,,,,,476 876,10,
Fatima zahra,,1757,71,Gaudron,Espagne,,17 393,,,,,,,,476 876,10,
Fatima zahra,,1757,71,Gaudron,Hollande,,112 243,,,,,,,,476 876,10,
Fatima zahra,,1757,71,Gaudron,Italie,,32 790,,,,,,,,476 876,10,
Fatima zahra,,1757,72,Gaudron,Savoye,,40,,,,,,,,476 876,10,
Fatima zahra,,1757,72,Gaudron,suede,,180 742,10,,,,,,,476 876,10,
Fatima zahra,,1757,72,Gaules de sapin,Hollande,,2 225,,,,,,,,2 425,,
Fatima zahra,,1757,72,Gaules de sapin,suede,,200,,,,,,,,2 425,,
Fatima zahra,,1757,72,Gaze ; de soye,Geneve,,1 470,,1 470,,,,,,,,
Fatima zahra,,1757,72,Genests pour salade ,Flandre,,36,,,,,,,,,,
Fatima zahra,,1757,72,Gensine,Isles,,10 000,,,,,,,,,,
Fatima zahra,,1757,72,Geroffle,Espagne,,17 875,,,,,,,,917 376,15,
Fatima zahra,,1757,72,Geroffle,Hollande,,896 197,15,,,,,,,917 376,15,
Fatima zahra,,1757,72,Geroffle,Italie,,3 200,,,,,,,,917 376,15,
Fatima zahra,,1757,72,Geroffle,Nord,,104,,,,,,,,917 376,15,
Fatima zahra,,1757,72,Gibiers,Savoye,,2 010,,,,,,,,,,
Fatima zahra,,1757,72,Gillets,Levant,,4 020,,,,,,,,,,
Fatima zahra,,1757,73,Gingembre,Angleterre,,12 600,,,,,,,,24 210,14,
Fatima zahra,,1757,73,Gingembre,Hollande,,185,14,,,,,,,24 210,14,
Fatima zahra,,1757,73,Gingembre,Isles,,11 425,,,,,,,,24 210,14,
Fatima zahra,,1757,73,Glue,Italie,,600,,,,,,,,1 425,,
Fatima zahra,,1757,73,Glue,Levant,,825,,,,,,,,1 425,,
Fatima zahra,,1757,73,Globelets ; de cristal,Hollande,,30,,,,,,,,582,,
Fatima zahra,,1757,73,Globelets ; de fayaux,Espagne,,552,,,,,,,,582,,
Fatima zahra,,1757,73,Gomme ; à drayau,Hollande,,95,,16 264,,,,,,981 494,16,
Fatima zahra,,1757,73,Gomme ; à drayau,Levant,,16 169,,16 264,,,,,,981 494,16,
Fatima zahra,,1757,73,Gomme ; d'amandier,Italie,,2 250,,,,,,,,981 494,16,
Fatima zahra,,1757,73,Gomme ; animée,Hollande,,112,10,,,,,,,981 494,16,
Fatima zahra,,1757,73,Gomme ; arabique,Flandre,,115,4,403 377,6,,,,,981 494,16,
Fatima zahra,,1757,73,Gomme ; arabique,Hollande,,363 351,2,403 377,6,,,,,981 494,16,
Fatima zahra,,1757,73,Gomme ; arabique,Levant,,39 911,,403 377,6,,,,,981 494,16,
Fatima zahra,,1757,73,Gomme ; armoniac,Allemagne,,750,,2 721,,,,,,981 494,16,le total devrait être 2781
Fatima zahra,,1757,73,Gomme ; armoniac,Hollande,,1 041,,2 721,,,,,,981 494,16,
Fatima zahra,,1757,73,Gomme ; armoniac,Levant,,990,,2 721,,,,,,981 494,16,
Fatima zahra,,1757,73,Gomme ; de Barbarie,Levant,,29 418,,29 518,,,,,,981 494,16,
Fatima zahra,,1757,73,Gomme ; de Barbarie,Savoye,,100,,29 518,,,,,,981 494,16,
Fatima zahra,,1757,73,Gomme ; copale,Espagne,,108,15,11 475,5,,,,,981 494,16,
Fatima zahra,,1757,73,Gomme ; copale,Hollande,,11 366,10,11 475,5,,,,,981 494,16,
Fatima zahra,,1757,73,Gomme ; élemy,Hollande,,2 850,,,,,,,,981 494,16,
Fatima zahra,,1757,73,Gomme ; gutte,Hollande,,491,5,,,,,,,981 494,16,
Fatima zahra,,1757,73,Gomme ; lacque,Espagne,,29 100,,60 108,,,,,,981 494,16,
Fatima zahra,,1757,73,Gomme ; lacque,Flandre,,575,,60 108,,,,,,981 494,16,
Fatima zahra,,1757,73,Gomme ; lacque,Hollande,,29 233,,60 108,,,,,,981 494,16,
Fatima zahra,,1757,73,Gomme ; lacque,Italie,,1 200,,60 108,,,,,,981 494,16,
Fatima zahra,,1757,74,Gomme ; sandarac,Levant,,600,,900,,,,,,981 494,16,
Fatima zahra,,1757,74,Gomme ; sandarac,Nord,,300,,900,,,,,,981 494,16,
Fatima zahra,,1757,74,Gomme ; de fénégal,Hollande,,338 962,10,396 788,10,,,,,981 494,16,
Fatima zahra,,1757,74,Gomme ; de fénégal,Levant,,57 826,,396 788,10,,,,,981 494,16,
Fatima zahra,,1757,74,Gomme ; thurique,Levant,,54 579,,,,,,,,981 494,16,
Fatima zahra,,1757,74,Graine ; d'alpiste,Espagne,,40,,,,,,,,231 955,8,
Fatima zahra,,1757,74,Graine ; d'autbrette,Hollande,,124,,,,,,,,231 955,8,
Fatima zahra,,1757,74,Graine ; de chanvre,Allemagne,,120,,6 623,,,,,,231 955,8,
Fatima zahra,,1757,74,Graine ; de chanvre,Italie,,6 000,,6 623,,,,,,231 955,8,
Fatima zahra,,1757,74,Graine ; de chanvre,Savoye,,503,,6 623,,,,,,231 955,8,
Fatima zahra,,1757,74,Graine ; de choux,Espagne,,3,16,6 275,8,,,,,231 955,8,
Fatima zahra,,1757,74,Graine ; de choux,Hollande,,6 271,12,6 275,8,,,,,231 955,8,
Fatima zahra,,1757,74,Graine ; de clave,Angleterre,,386,2,,,,,,,231 955,8,
Fatima zahra,,1757,74,Graine ; de foin,Angleterre,,17,,,,,,,,231 955,8,
Fatima zahra,,1757,74,Graine ; de jardin,Allemagne,,100,,8 128,18,,,,,231 955,8,
Fatima zahra,,1757,74,Graine ; de jardin,Angleterre,,6 035,17,8 128,18,,,,,231 955,8,
Fatima zahra,,1757,74,Graine ; de jardin,Espagne,,1 468,8,8 128,18,,,,,231 955,8,
Fatima zahra,,1757,74,Graine ; de jardin,Hollande,,374,13,8 128,18,,,,,231 955,8,
Fatima zahra,,1757,74,Graine ; de jardin,Savoye,,150,,8 128,18,,,,,231 955,8,
Fatima zahra,,1757,74,Graine ; jaune,Espagne,,1 762,,,,,,,,231 955,8,
Fatima zahra,,1757,75,Graine ; de lin,Angleterre,,252,,196 450,,,,,,231 955,8,
Fatima zahra,,1757,75,Graine ; de lin,Hollande,,180 536,,196 450,,,,,,231 955,8,
Fatima zahra,,1757,75,Graine ; de lin,Italie,,8 750,,196 450,,,,,,231 955,8,
Fatima zahra,,1757,75,Graine ; de lin,Nord,,6 912,,196 450,,,,,,231 955,8,
Fatima zahra,,1757,75,Graine ; de millet,Espagne,,436,,,,,,,,231 955,8,
Fatima zahra,,1757,75,Graine ; de momande,Savoye,,2 932,,,,,,,,231 955,8,
Fatima zahra,,1757,75,Graine ; de navette,Allemagne,,12,10,36,10,,,,,231 955,8,
Fatima zahra,,1757,75,Graine ; de navette,Espagne,,24,,36,10,,,,,231 955,8,
Fatima zahra,,1757,75,Graine ; d'oignons,Espagne,,3,,,,,,,,231 955,8,
Fatima zahra,,1757,75,Graine ; de paradis,Hollande,,135,,,,,,,,231 955,8,
Fatima zahra,,1757,75,Graine ; de senegré,Savoye,,90,,,,,,,,231 955,8,
Fatima zahra,,1757,75,Graine ; de treffle,Flandre,,2 770,,3 869,,,,,,231 955,8,
Fatima zahra,,1757,75,Graine ; de treffle,Hollande,,952,,3 869,,,,,,231 955,8,
Fatima zahra,,1757,75,Graine ; de treffle,Savoye,,147,,3 869,,,,,,231 955,8,
Fatima zahra,,1757,75,Graine ; de verre,Nord,,4 485,,,,,,,,231 955,8,
Fatima zahra,,1757,75,Graine ; de Zedoria,Hollande,,162,10,,,,,,,231 955,8,
Fatima zahra,,1757,75,Graine de vers à soye,,,,,,,,,,,,,
Fatima zahra,,1757,75,Graisse,Espagne,,105,5,,,,,,,988,5,
Fatima zahra,,1757,75,Graisse,Italie,,319,,,,,,,,988,5,
Fatima zahra,,1757,75,Graisse,Savoye,,564,,,,,,,,988,5,
Fatima zahra,,1757,75,Grenades,Savoye,,9,,,,,,,,,,
Fatima zahra,,1757,75,Gruau,Hollande,,515,5,,,,,,,575,5,
Fatima zahra,,1757,75,Gruau,Nord,,60,,,,,,,,575,5,
Fatima zahra,,1757,76,Guestres,Allemagne,,128,,,,,,,,218,,
Fatima zahra,,1757,76,Guestres,Flandre,,90,,,,,,,,218,,
Fatima zahra,,1757,76,Haches,Allemagne,,513,4,,,,,,,3 661,19,
Fatima zahra,,1757,76,Haches,Espagne,,2 148,15,,,,,,,3 661,19,
Fatima zahra,,1757,76,Haches,Nord,,1 000,,,,,,,,3 661,19,
Fatima zahra,,1757,76,Harangs ; blancs,Allemagne,,720,,22 780,,,,,,279 661,2,
Fatima zahra,,1757,76,Harangs ; blancs,Danemark,,22,10,22 780,,,,,,279 661,2,
Fatima zahra,,1757,76,Harangs ; blancs,Flandre,,5 348,10,22 780,,,,,,279 661,2,
Fatima zahra,,1757,76,Harangs ; blancs,Hollande,,3 945,,22 780,,,,,,279 661,2,
Fatima zahra,,1757,76,Harangs ; blancs,Savoye,,12 744,,22 780,,,,,,279 661,2,
Fatima zahra,,1757,76,Harangs ; sors,Allemagne,,472,,256 881,2,,,,,279 661,2,
Fatima zahra,,1757,76,Harangs ; sors,Angleterre,,168 552,,256 881,2,,,,,279 661,2,
Fatima zahra,,1757,76,Harangs ; sors,Espagne,,24 360,,256 881,2,,,,,279 661,2,
Fatima zahra,,1757,76,Harangs ; sors,Flandre,,197,10,256 881,2,,,,,279 661,2,
Fatima zahra,,1757,76,Harangs ; sors,Hollande,,63 236,12,256 881,2,,,,,279 661,2,
Fatima zahra,,1757,76,Harangs ; sors,Savoye,,63,,256 881,2,,,,,279 661,2,
Fatima zahra,,1757,76,Hardes vieilles,Geneve,,1 485,,,,,,,,,,
Fatima zahra,,1757,77,Harpins,Flandre,,75,,,,,,,,,,
Fatima zahra,,1757,77,Herbage,Italie,,929,,,,,,,,1 301,,
Fatima zahra,,1757,77,Herbage,Savoye,,372,,,,,,,,1 301,,
Fatima zahra,,1757,77,Herbes ; d'orscille,Espagne,,5 922,,,,,,,,12 373,,
Fatima zahra,,1757,77,Herbes ; perelle,Espagne,,1 242,,4 722,,,,,,12 373,,
Fatima zahra,,1757,77,Herbes ; perelle,Italie,,3 480,,4 722,,,,,,12 373,,
Fatima zahra,,1757,77,Herbes à teinture,Espagne,,1 729,,,,,,,,12 373,,
Fatima zahra,,1757,77,Hermodatte,Hollande,,450,,,,,,,,,,
Fatima zahra,,1757,77,Horloge ; Boeles ; d'argent,Geneve,,345,,1 025,,,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; Boeles ; d'or,Geneve,,540,,1 025,,,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; Boeles ; de pendules,Suisse,,140,,1 025,,,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; Cadrans,Suisse,,160,,,,,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; Chaines ; d'argent,Geneve,,20,,148,,,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; Chaines ; de cuivre,Geneve,,28,,148,,,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; Chaines ; d'or,Geneve,,100,,148,,,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; diverses,Flandre,,120,,626 120,,,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; diverses,Savoye,,626 000,,626 120,,,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; horloges ; de bois ,Allemagne,,3 867,,4 565,,,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; horloges ; de fer,Geneve,,648,,698,,4 565,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; horloges ; de fer,Suisse,,50,,698,,4 565,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; montres ; d'argent,Geneve,,142 758,,143 008,,598 998,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; montres ; d'argent,Suisse,,250,,143 008,,598 998,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; montres ; de cuivre,Geneve,,240,,598 998,,,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; montres ; maillées,Geneve,,600,,598 998,,,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; montres; d'or,Flandre,,400,,455 150,,598 998,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; montres; d'or,Geneve,,454 000,,455 150,,598 998,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; montres; d'or,Suisse,,750,,455 150,,598 998,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; monom : à montre,Geneve,,25 525,,29 075,,,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; monom : à pendules,Geneve,,2 800,,3 550,,29 075,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; monom : à pendules,Suisse,,750,,3 550,,29 075,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; pendules,Flandre,,75,,291,,,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; pendules,Hollande,,150,,291,,,,,,1 260 782,,
Fatima zahra,,1757,77,Horloge ; pendules,Savoye,,66,,291,,,,,,1 260 782,,
Fatima zahra,,1757,78,Horloge ; ressorte ; de montre,Suisse,,54,,78,,,,,,1 260 782,,
Fatima zahra,,1757,78,Horloge ; ressorte ; de pendules,Geneve,,24,,78,,,,,,1 260 782,,
Fatima zahra,,1757,78,Horloge ; reveils,Geneve,,66,,,,,,,,1 260 782,,
Fatima zahra,,1757,78,Horloge ; Timbres,Suisse,,26,,,,,,,,1 260 782,,
Fatima zahra,,1757,78,Horloge ; Outils d'hologes,Geneve,,200,,,,,,,,1 260 782,,
Fatima zahra,,1757,78,Horloge ; Outils d'hologes,Suisse,,30,,,,,,,,1 260 782,,
Fatima zahra,,1757,78,Houblon,Allemagne,,89,5,,,,,,,47 549,5,
Fatima zahra,,1757,78,Houblon,Flandre,,47 362,10,,,,,,,47 549,5,
Fatima zahra,,1757,78,Houblon,Hollande,,97,10,,,,,,,47 549,5,
Fatima zahra,,1757,78,Huile ; d'amande,Italie,,2 983,,,,,,,,8 464 333,13,
Fatima zahra,,1757,78,Huile ; d'anis,Hollande,,109,,,,,,,,8 464 333,13,
Fatima zahra,,1757,78,Huile ; de flanelle,Hollande,,90,,,,,,,,8 464 333,13,
Fatima zahra,,1757,78,Huile ; de Carabe,Hollande,,1 687,10,,,,,,,8 464 333,13,
Fatima zahra,,1757,78,Huile ; de Cardes,Espagne,,10,,,,,,,,8 464 333,13,
Fatima zahra,,1757,78,Huile ; de Copahu,Italie,,55,,,,,,,,8 464 333,13,
Fatima zahra,,1757,78,Huile ; de Giroffle,Hollande,,3 656,5,,,,,,,8 464 333,13,
Fatima zahra,,1757,78,Huile ; de Graine,Allemagne,,22,10,10 727,,,,,,8 464 333,13,
Fatima zahra,,1757,78,Huile ; de Graine,Flandre,,720,,10 727,,,,,,8 464 333,13,
Fatima zahra,,1757,78,Huile ; de Graine,Hollande,,9 984,10,10 727,,,,,,8 464 333,13,
Fatima zahra,,1757,78,Huile ; de laurier,Allemagne,,743,,3 215,10,,,,,8 464 333,13,
Fatima zahra,,1757,78,Huile ; de laurier,Hollande,,2 472,10,3 215,10,,,,,8 464 333,13,
Fatima zahra,,1757,78,Huile ; de lin,Espagne,,8 832,3,240 776,8,,,,,8 464 333,13,
Fatima zahra,,1757,78,Huile ; de lin,Hollande,,221 971,15,240 776,8,,,,,8 464 333,13,
Fatima zahra,,1757,78,Huile ; de lin,Italie,,5 910,,240 776,8,,,,,8 464 333,13,
Fatima zahra,,1757,78,Huile ; de lin,Levant,,160,,240 776,8,,,,,8 464 333,13,
Fatima zahra,,1757,78,Huile ; de lin,Nord,,3 902,10,240 776,8,,,,,8 464 333,13,
Fatima zahra,,1757,78,Huile ; de muscade,Hollande,,1 320,,,,,,,,8 464 333,13,
Fatima zahra,,1757,78,Huile ; de navette,Hollande,,19 673,18,,,,,,,8 464 333,13,
Fatima zahra,,1757,78,Huile ; de noix,Savoye,,246,15,,,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; d'olive,Angleterre,,46 984,10,7 502 033,9,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; d'olive,Espagne,,563 625,13,7 502 033,9,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; d'olive,Hollande,,161 774,12,7 502 033,9,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; d'olive,Italie,,4 264 318,18,7 502 033,9,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; d'olive,Levant,,1 897 560,,7 502 033,9,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; d'olive,Nord,,121 799,14,7 502 033,9,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; d'olive,Portugal,,2 629,7,7 502 033,9,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; d'olive,Savoye,,443 340,15,7 502 033,9,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; de Salmus,Isles,,15,,,,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; petrolle,Hollande,,52,10,,,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; de poisson,Allemagne,,930,,589 409,18,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; de poisson,Angleterre,,22 651,10,589 409,18,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; de poisson,Danemark,,20 197,13,589 409,18,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; de poisson,Espagne,,60 943,15,589 409,18,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; de poisson,Flandre,,50,,589 409,18,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; de poisson,Hollande,,365 768,15,589 409,18,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; de poisson,Isles,,114 827,,589 409,18,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; de poisson,Italie,,1 150,,589 409,18,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; de poisson,Nord,,2 718,15,589 409,18,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; de poisson,Savoye,,172,10,589 409,18,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; de Nabelle,Hollande,,1 975,,,,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; de scorpion,Hollande,,194,,,,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; de terebenthine,Hollande,,5 355,,,,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; de vitriol,Angleterre,,24 000,,80 748,10,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; de vitriol,Flandre,,30,,80 748,10,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; de vitriol,Hollande,,30 318,10,80 748,10,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huile ; de vitriol,Italie,,26 400,,80 748,10,,,,,8 464 333,13,
Fatima zahra,,1757,79,Huitres ; à l'ecaille,Flandre,,480,,,,,,,,5 776,17,
Fatima zahra,,1757,79,Huitres ; vertes,Angleterre,,5 296,17,,,,,,,5 776,17,
Fatima zahra,,1757,80,Jais,Espagne,,305 949,12,,,,,,,,,
Fatima zahra,,1757,80,Jalap,Espagne,,30 447,,,,,,,,39 398,,
Fatima zahra,,1757,80,Jalap,Flandre,,3 120,,,,,,,,39 398,,
Fatima zahra,,1757,80,Jalap,Hollande,,5 031,,,,,,,,39 398,,
Fatima zahra,,1757,80,Jalap,Italie,,800,,,,,,,,39 398,,
Fatima zahra,,1757,80,Jambons,Allemagne,,2 463,,,,,,,,18 874,1,
Fatima zahra,,1757,80,Jambons,Espagne,,5 997,3,,,,,,,18 874,1,
Fatima zahra,,1757,80,Jambons,Flandre,,671,6,,,,,,,18 874,1,
Fatima zahra,,1757,80,Jambons,Hollande,,6 767,6,,,,,,,18 874,1,
Fatima zahra,,1757,80,Jambons,Italie,,550,,,,,,,,18 874,1,
Fatima zahra,,1757,80,Jambons,Levant,,1 300,,,,,,,,18 874,1,
Fatima zahra,,1757,80,Jambons,Nord,,570,8,,,,,,,18 874,1,
Fatima zahra,,1757,80,Jambons,Portugal,,542,8,,,,,,,18 874,1,
Fatima zahra,,1757,80,Jambons,Suisse,,12,10,,,,,,,18 874,1,
Fatima zahra,,1757,80,Jaspe ouvré,Flandre,,30,,,,,,,,,,
Fatima zahra,,1757,80,Images ; de papier,Allemagne,,5 670,,9 435,,,,,,12 403,,
Fatima zahra,,1757,80,Images ; de papier,Flandre,,3 765,,9 435,,,,,,12 403,,
Fatima zahra,,1757,80,Images ; de parechemin,Flandre,,2 398,,,,,,,,12 403,,
Fatima zahra,,1757,80,Images ; de isles,Flandre,,570,,,,,,,,12 403,,
Fatima zahra,,1757,80,Jude ; fine,Hollande,,6 606,,,,,,,,13 318,10,
Fatima zahra,,1757,80,Jude ; flottante,Hollande,,588,,,,,,,,13 318,10,
Fatima zahra,,1757,80,Jude ; platte,Hollande,,6 124,10,,,,,,,13 318,10,
Fatima zahra,,1757,81,Indienne,Italie,,105,,,,,,,,83 337,,
Fatima zahra,,1757,81,Indienne,Levant,,83 232,,,,,,,,83 337,,
Fatima zahra,,1757,81,Indigo,Angleterre,,23 190,,,,,,,,5 803 441,,
Fatima zahra,,1757,81,Indigo,Espagne,,1 544 570,,,,,,,,5 803 441,,
Fatima zahra,,1757,81,Indigo,Hollande,,83 178,,,,,,,,5 803 441,,
Fatima zahra,,1757,81,Indigo,Isles,,4 134 923,,,,,,,,5 803 441,,
Fatima zahra,,1757,81,Indigo,Italie,,7 830,,,,,,,,5 803 441,,
Fatima zahra,,1757,81,Indigo,Levant,,9 750,,,,,,,,5 803 441,,
Fatima zahra,,1757,81,Instruments ; de musique ; Basses,Flandre,,60,,32 697,,,,,,32 697,,
Fatima zahra,,1757,81,Instruments ; de musique ; Bassons,Flandre,,24,,32 697,,,,,,32 697,,
Fatima zahra,,1757,81,Instruments ; de musique ; divers,Allemagne,,6 972,,8 722,,32 697,,,,32 697,,
Fatima zahra,,1757,81,Instruments ; de musique ; divers,Espagne,,500,,8 722,,32 697,,,,32 697,,
Fatima zahra,,1757,81,Instruments ; de musique ; divers,Portugal,,1 250,,8 722,,32 697,,,,32 697,,
Fatima zahra,,1757,81,Instruments ; de musique ; fluttes,Flandre,,30,,32 697,,,,,,32 697,,
Fatima zahra,,1757,81,Instruments ; de musique ; guitares,Flandre,,32,,32 697,,,,,,32 697,,
Fatima zahra,,1757,81,Instruments ; de musique ; Luth,Espagne,,250,,1 425,,32 697,,,,32 697,,
Fatima zahra,,1757,81,Instruments ; de musique ; Luth,Portugal,,1 175,,1 425,,32 697,,,,32 697,,
Fatima zahra,,1757,81,Instruments ; de musique ; Violons,Allemagne,,21 831,,22 404,,32 697,,,,32 697,,
Fatima zahra,,1757,81,Instruments ; de musique ; Violons,Flandre,,92,,22 404,,32 697,,,,32 697,,
