Data entry by,Source,Year,Sheet,Marchandises,Pays,Quantité,Leur valeur,deniers,Leur Valeur (sub-total 1),deniers,Leur Valeur (sub-total 2),deniers,Total,deniers ,Remarks,
Milewski,,1754,110,Plumes; d'autruches; bruttes,Angleterre,,2 400,,54 952,,54 952,,199 067,3,,
Milewski,,1754,110,Plumes; d'autruches; bruttes,Hollande,,300,,54 952,,54 952,,199 067,3,,
Milewski,,1754,110,Plumes; d'autruches; bruttes,Italie,,9 480,,54 952,,54 952,,199 067,3,,
Milewski,,1754,110,Plumes; d'autruches; bruttes,Levant,,42 772,,54 952,,54 952,,199 067,3,,
Milewski,,1754,110,Plumes; a cure dents,Hollande,,3 393,15,,,,,199 067,3,,
Milewski,,1754,110,Plumes; à écrire,Allemagne,,90,,113 165,,,,199 067,3,,
Milewski,,1754,110,Plumes; à écrire,Hollande,,24 146,,113 165,,,,199 067,3,,
Milewski,,1754,110,Plumes; à écrire,Italie,,1 700,,113 165,,,,199 067,3,,
Milewski,,1754,110,Plumes; à écrire,Nord,,87 229,,113 165,,,,199 067,3,,
Milewski,,1754,110,Plumes; à lin,Allemagne,,543,,26 976,8,,,199 067,3,,
Milewski,,1754,110,Plumes; à lin,Flandre,,495,,26 976,8,,,199 067,3,,
Milewski,,1754,110,Plumes; à lin,Hollande,,9 416,8,26 976,8,,,199 067,3,,
Milewski,,1754,110,Plumes; à lin,Italie,,1 292,,26 976,8,,,199 067,3,,
Milewski,,1754,110,Plumes; à lin,Nord,,15 198,,26 976,8,,,199 067,3,,
Milewski,,1754,110,Plumes; à lin,Suisse,,32,,26 976,8,,,199 067,3,,
Milewski,,1754,111,Poil; de chameau,Flandre,,1 175,,,,,,130 897,5,,
Milewski,,1754,111,Poil; de chevre,Levant,,4 584,,,,,,130 897,5,,
Milewski,,1754,111,Poil; de chevrotin,Hollande,,288,15,,,,,130 897,5,,
Milewski,,1754,111,Poil; de lapin,Espagne,,16 188,,105 792,,,,130 897,5,,
Milewski,,1754,111,Poil; de lapin,Hollande,,2 400,,105 792,,,,130 897,5,,
Milewski,,1754,111,Poil; de lapin,Italie,,77 204,,105 792,,,,130 897,5,,
Milewski,,1754,111,Poil; de lapin,Portugal,,10 000,,105 792,,,,130 897,5,,
Milewski,,1754,111,Poil; de lievre,Flandre,,585,,3 782,10,,,130 897,5,,
Milewski,,1754,111,Poil; de lievre,Hollande,,3 197,10,3 752,10,,,130 897,5,,
Milewski,,1754,111,Poil; de sanglier,Hollande,,2 062,,15 275,,,,130 897,5,,
Milewski,,1754,111,Poil; de sanglier,Nord,,13 209,,15 275,,,,130 897,5,,
Milewski,,1754,111,Poil; de sanglier,Suisse,,4,,15 275,,,,130 897,5,,
Milewski,,1754,111,Pois secs,Allemagne,,308,,,,,,6 916,,,
Milewski,,1754,111,Pois secs,Hollande,,6 448,,,,,,6 916,,,
Milewski,,1754,111,Pois secs,Nord,,160,,,,,,6 916,,,
Milewski,,1754,111,Poissons; d'eau douce,Espagne,,171,15,1 711,12,,,209 336,4,Le sous-total 1 aurait dû être 1731-15,
Milewski,,1754,111,Poissons; d'eau douce,Flandre,,1 560,,1 711,12,,,209 336,4,,
Milewski,,1754,111,Poissons; frais de mer,Flandre,,2 361,,,,,,209 336,4,,
Milewski,,1754,111,Poissons; salé,Espagne,,119 762,10,205 243,12,,,209 336,4,,
Milewski,,1754,111,Poissons; salé,Hollande,,500,,205 243,12,,,209 336,4,Le total aurait dû être 209336-7,
Milewski,,1754,111,Poissons; salé,Italie,,16 357,12,205 243,12,,,209 336,4,,
Milewski,,1754,111,Poissons; salé,Nord,,66 601,,205 243,12,,,209 336,4,,
Milewski,,1754,111,Poissons; salé,Savoye,,1 813,10,205 243,12,,,209 336,4,,
Milewski,,1754,111,Poissons; salé,Suisse,,209,,205 243,12,,,209 336,4,,
Milewski,,1754,111,Poivre; divers,Allemagne,,40,,2 325 762,9,,,2 335 543,19,,
Milewski,,1754,111,Poivre; divers,Espagne,,82,10,2 325 762,9,,,2 335 543,19,,
Milewski,,1754,111,Poivre; divers,Flandre,,7,10,2 325 762,9,,,2 335 543,19,,
Milewski,,1754,111,Poivre; divers,Hollande,,2 191 270,9,2 325 762,9,,,2 335 543,19,,
Milewski,,1754,111,Poivre; divers,Italie,,78 793,,2 325 762,9,,,2 335 543,19,,
Milewski,,1754,112,Poivre; divers,Nord,,51 600,,2 325 762,9,,,2 335 543,19,,
Milewski,,1754,112,Poivre; divers,Portugal,,3 960,,2 325 762,9,,,2 335 543,19,,
Milewski,,1754,112,Poivre; divers,Suisse,,9,,2 325 762,9,,,2 335 543,19,,
Milewski,,1754,112,Poivre; gerofflé,Italie,,5 250,,7 725,,,,2 335 543,19,,
Milewski,,1754,112,Poivre; gerofflé,Nord,,2 475,,7 725,,,,2 335 543,19,,
Milewski,,1754,112,Poivre; long ,Hollande,,2 056,10,,,,,2 335 543,19,,
Milewski,,1754,112,Poix; blanche,Allemagne,,4 673,,5 303,,,,11 077,18,,
Milewski,,1754,112,Poix; blanche,Savoye,,37,10,5 303,,,,11 077,18,,
Milewski,,1754,112,Poix; blanche,Suisse,,592,10,5 303,,,,11 077,18,,
Milewski,,1754,112,Poix; de bourgogne,Hollande,,1 535,6,,,,,11 077,18,,
Milewski,,1754,112,Poix; noire,Espagne,,2 841,8,,,,,11 077,18,,
Milewski,,1754,112,Poix; raisine,Espagne,,15,16,1 398,4,,,11 077,18,,
Milewski,,1754,112,Poix; raisine,Hollande,,362,8,1 398,4,,,11 077,18,,
Milewski,,1754,112,Poix; raisine,Italie,,1 020,,1 398,4,,,11 077,18,,
Milewski,,1754,112,Poncire,Italie,,141,6,,,,,,,,
Milewski,,1754,112,Porcs; gras,Allemagne,,100,,6 265,,,,10 081,5,,
Milewski,,1754,112,Porcs; gras,Espagne,,600,,6 265,,,,10 081,5,,
Milewski,,1754,112,Porcs; gras,Flandre,,2 725,,6 265,,,,10 081,5,,
Milewski,,1754,112,Porcs; gras,Savoye,,2 840,,6 265,,,,10 081,5,,
Milewski,,1754,112,Porcs; porcelets,Allemagne,,720,,3 816,5,,,10 081,5,,
Milewski,,1754,112,Porcs; porcelets,Flandre,,2 140,,3 816,5,,,10 081,5,,
Milewski,,1754,112,Porcs; porcelets,Savoye,,956,5,3 816,5,,,10 081,5,,
Milewski,,1754,113,Porcelaine; ordinaire,Allemagne,,310,,77 592,10,,,192 062,10,,
Milewski,,1754,113,Porcelaine; ordinaire,Espagne,,3 050,,77 592,10,,,192 062,10,,
Milewski,,1754,113,Porcelaine; ordinaire,Flandre,,14 115,,77 592,10,,,192 062,10,,
Milewski,,1754,113,Porcelaine; ordinaire,Hollande,,56 572,10,77 592,10,,,192 062,10,,
Milewski,,1754,113,Porcelaine; ordinaire,Isles,,375,,77 592,10,,,192 062,10,,
Milewski,,1754,113,Porcelaine; ordinaire,Nord,,3 170,,77 592,10,,,192 062,10,,
Milewski,,1754,113,Porcelaine; de saxe,Allemagne,,114 470,,,,,,192 062,10,,
Milewski,,1754,113,Potin,Hollande,,13 076,5,,,,,14 406,5,,
Milewski,,1754,113,Potin,Nord,,997,10,,,,,14 406,5,,
Milewski,,1754,113,Potin,Suisse,,332,10,,,,,14 406,5,,
Milewski,,1754,113,Poterie; de grez; barbançons,Hollande,,8 563,6,24 853,18,,,83 426,7,,
Milewski,,1754,113,Poterie; de grez; cannettes,Hollande,,9 661,12,24 853,18,,,83 426,7,,
Milewski,,1754,113,Poterie; de grez; diverses,Allemagne,,2 295,16,6 629,,24 853,18,83 426,7,,
Milewski,,1754,113,Poterie; de grez; diverses,Espagne,,32,6,6 629,,24 853,18,83 426,7,,
Milewski,,1754,113,Poterie; de grez; diverses,Flandre,,224,15,6 629,,24 853,18,83 426,7,,
Milewski,,1754,113,Poterie; de grez; diverses,Hollande,,3 005,5,6 629,,24 853,18,83 426,7,,
Milewski,,1754,113,Poterie; de grez; diverses,Italie,,1 070,18,6 629,,24 853,18,83 426,7,,
Milewski,,1754,113,Poterie; de terre; diverses,Allemagne,,2 079,3,4 113,3,58 572,9,83 426,7,,
Milewski,,1754,113,Poterie; de terre; diverses,Espagne,,40,,4 113,3,58 572,9,83 426,7,,
Milewski,,1754,113,Poterie; de terre; diverses,Flandre,,260,,4 113,3,58 572,9,83 426,7,,
Milewski,,1754,113,Poterie; de terre; diverses,Savoye,,480,,4 113,3,58 572,9,83 426,7,,
Milewski,,1754,113,Poterie; de terre; diverses,Suisse,,1 254,,4 113,3,58 572,9,83 426,7,,
Milewski,,1754,113,Poterie; de terre; terraille,Espagne,,150,,54 459,6,58 572,9,83 426,7,,
Milewski,,1754,113,Poterie; de terre; terraille,Italie,,51 893,6,54 459,6,58 572,9,83 426,7,,
Milewski,,1754,113,Poterie; de terre; terraille,Savoye,,2 416,,54 459,6,58 572,9,83 426,7,,
Milewski,,1754,113,Poudre; a canon,Allemagne,,500,,175 447,10,,,176 947,10,,
Milewski,,1754,113,Poudre; a canon,Hollande,,174 780,,175 447,10,,,176 947,10,,
Milewski,,1754,113,Poudre; a canon,Nord,,167,10,175 447,10,,,176 947,10,,
Milewski,,1754,113,Poudre; d'oxaca,Espagne,,1 500,,,,,,176 947,10,,
Milewski,,1754,114,Poussiere de tartre,Italie,,2 232,15,,,,,,,,
Milewski,,1754,114,Poutargues,Espagne,,900,,,,,,1 975,,,
Milewski,,1754,114,Poutargues,Italie,,825,,,,,,1 975,,,
Milewski,,1754,114,Poutargues,Levant,,250,,,,,,1 975,,,
Milewski,,1754,114,Poutres de sapin,Danemark,,6 003,,,,,,16 459,,,
Milewski,,1754,114,Poutres de sapin,Hollande,,4 732,,,,,,16 459,,,
Milewski,,1754,114,Poutres de sapin,Nord,,5 424,,,,,,16 459,,,
Milewski,,1754,114,Poutres de sapin,Savoye,,300,,,,,,16 459,,,
Milewski,,1754,114,Precipité,Hollande,,1 619,,,,,,,,,
Milewski,,1754,114,Pruneaux,Allemagne,,130,10,,,,,2 998,5,Le total aurait dû être 2098-5,
Milewski,,1754,114,Pruneaux,Hollande,,198,10,,,,,2 998,5,,
Milewski,,1754,114,Pruneaux,Italie,,258,,,,,,2 998,5,,
Milewski,,1754,114,Pruneaux,Nord,,400,,,,,,2 998,5,,
Milewski,,1754,114,Pruneaux,Suisse,,1 111,5,,,,,2 998,5,,
Milewski,,1754,114,Quarts de nonante,Hollande,,390,,,,,,,,,
Milewski,,1754,114,Quilles de Vaisseaux ,Nord,,800,,,,,,,,,
Milewski,,1754,115,Quincaille; de cuivre,Allemagne,,2 250,,20 185,9,,,608 511,19,Le sous-total 1 aurait dû être 20190-9,
Milewski,,1754,115,Quincaille; de cuivre,Flandre,,1 822,,20 185,9,,,608 511,19,,
Milewski,,1754,115,Quincaille; de cuivre,Hollande,,9 818,10,20 185,9,,,608 511,19,,
Milewski,,1754,115,Quincaille; de cuivre,Nord,,6 299,19,20 185,9,,,608 511,19,Le total aurait dû être 608 516-19,
Milewski,,1754,115,Quincaille; de fer,Allemagne,,361 754,7,504 986,6,,,608 511,19,,
Milewski,,1754,115,Quincaille; de fer,Angleterre,,415,10,504 986,6,,,608 511,19,,
Milewski,,1754,115,Quincaille; de fer,Espagne,,7 429,12,504 986,6,,,608 511,19,,
Milewski,,1754,115,Quincaille; de fer,Flandre,,37 107,,504 986,6,,,608 511,19,,
Milewski,,1754,115,Quincaille; de fer,Hollande,,53 349,12,504 986,6,,,608 511,19,,
Milewski,,1754,115,Quincaille; de fer,Nord,,43 195,10,504 986,6,,,608 511,19,,
Milewski,,1754,115,Quincaille; de fer,Suisse,,1 734,15,504 986,6,,,608 511,19,,
Milewski,,1754,115,Quincaille; de fer et acier,Allemagne,,17 856,,83 340,4,,,608 511,19,,
Milewski,,1754,115,Quincaille; de fer et acier,Flandre,,193,,83 340,4,,,608 511,19,,
Milewski,,1754,115,Quincaille; de fer et acier,Hollande,,55 917,,83 340,4,,,608 511,19,,
Milewski,,1754,115,Quincaille; de fer et acier,Italie,,7 734,,83 340,4,,,608 511,19,,
Milewski,,1754,115,Quincaille; de fer et acier,Levant,,1 350,,83 340,4,,,608 511,19,,
Milewski,,1754,115,Quincaille; de fer et acier,Suisse,,290,4,83 340,4,,,608 511,19,,
Milewski,,1754,115,Quinquina,Espagne,,266 105,10,,,,,288 999,,,
Milewski,,1754,115,Quinquina,Hollande,,21 815,10,,,,,288 999,,,
Milewski,,1754,115,Quinquina,Italie,,238,,,,,,288 999,,,
Milewski,,1754,115,Quinquina,Levant,,840,,,,,,288 999,,,
Milewski,,1754,115,Racine; d'angleterre,Hollande,,343,14,,,,,583,14,,
Milewski,,1754,115,Racine; de ris,Savoye,,240,,,,,,583,14,,
Milewski,,1754,115,Raisin sec,Espagne,,22 833,13,,,,,393 777,12,,
Milewski,,1754,115,Raisin sec,Hollande,,1 770,9,,,,,393 777,12,,
Milewski,,1754,115,Raisin sec,Italie,,17 535,,,,,,393 777,12,,
Milewski,,1754,115,Raisin sec,Levant,,351 574,,,,,,393 777,12,,
Milewski,,1754,115,Raisin sec,Portugal,,64,10,,,,,393 777,12,,
Milewski,,1754,116,Ramures de sapin,Danemark,,2 947,4,,,,,,,,
Milewski,,1754,116,Rassade,Hollande,,24 709,4,,,,,26 489,4,,
Milewski,,1754,116,Rassade,Nord,,1 780,,,,,,26 489,4,,
Milewski,,1754,116,Ratafia,Flandre,,2,,,,,,97,,,
Milewski,,1754,116,Ratafia,Hollande,,50,,,,,,97,,,
Milewski,,1754,116,Ratafia,Italie,,27,,,,,,97,,,
Milewski,,1754,116,Ratafia,Nord,,18,,,,,,97,,,
Milewski,,1754,116,Ratine d'hollande,Hollande,,20 200,10,,,,,,,,
Milewski,,1754,116,Raves de morue,Danemark,,1 414,,,,,,3 113,10,,
Milewski,,1754,116,Raves de morue,Hollande,,1 699,10,,,,,3 113,10,,
Milewski,,1754,116,Reglisse,Espagne,,47 965,5,,,,,,,,
Milewski,,1754,116,Resme de jalap,Hollande,,540,,,,,,,,,
Milewski,,1754,116,Rhubarbe,Allemagne,,1 787,10,,,,,175 368,10,,
Milewski,,1754,116,Rhubarbe,Hollande,,146 741,,,,,,175 368,10,,
Milewski,,1754,116,Rhubarbe,Italie,,8 190,,,,,,175 368,10,,
Milewski,,1754,116,Rhubarbe,Levant,,18 405,,,,,,175 368,10,,
Milewski,,1754,116,Rhubarbe,Nord,,245,,,,,,175 368,10,,
Milewski,,1754,116,Ris,Allemagne,,15,19,,,,,1 309 493,6,,
Milewski,,1754,116,Ris,Angleterre,,19 500,,,,,,1 309 493,6,,
Milewski,,1754,116,Ris,Espagne,,3 280,1,,,,,1 309 493,6,,
Milewski,,1754,116,Ris,Flandre,,391,5,,,,,1 309 493,6,,
Milewski,,1754,116,Ris,Hollande,,140 095,7,,,,,1 309 493,6,,
Milewski,,1754,116,Ris,Isles,,167,10,,,,,1 309 493,6,,
Milewski,,1754,116,Ris,Italie,,76 697,3,,,,,1 309 493,6,,
Milewski,,1754,116,Ris,Levant,,941 053,4,,,,,1 309 493,6,,
Milewski,,1754,116,Ris,Nord,,4 128,2,,,,,1 309 493,6,,
Milewski,,1754,116,Ris,Savoye,,119 923,18,,,,,1 309 493,6,,
Milewski,,1754,116,Ris,Suisse,,4 240,17,,,,,1 309 493,6,,
Milewski,,1754,117,Rocailles,Allemagne,,197,7,,,,,11 709,12,Le total aurait dû être 11 789-12,
Milewski,,1754,117,Rocailles,Italie,,10 952,,,,,,11 709,12,,
Milewski,,1754,117,Rocailles,Nord,,240,,,,,,11 709,12,,
Milewski,,1754,117,Rocailles,Suisse,,400,5,,,,,11 709,12,,
Milewski,,1754,117,Rocou,Espagne,,277,10,,,,,104 252,5,,
Milewski,,1754,117,Rocou,Hollande,,531,5,,,,,104 252,5,,
Milewski,,1754,117,Rocou,Isles,,103 443,10,,,,,104 252,5,,
Milewski,,1754,117,Rognons de castor,Isles,,5 768,,,,,,,,,
Milewski,,1754,117,Rognures; de cartes,Espagne,,1 188,16,2 266,16,,,2 266,16,,
Milewski,,1754,117,Rognures; de cartes,Italie,,1 050,,2 266,16,,,2 266,16,,
Milewski,,1754,117,Rognures; de cartes,Suisse,,28,,2 266,16,,,2 266,16,,
Milewski,,1754,117,Rogues de morue,Danemark,,38 833,15,,,,,,,,
Milewski,,1754,117,Rotins,Hollande,,27 526,10,,,,,32 907,15,,
Milewski,,1754,117,Rotins,Nord,,5 381,5,,,,,32 907,15,,
Milewski,,1754,117,Roües,Allemagne,,700,,,,,,970,,,
Milewski,,1754,117,Roües,Flandre,,270,,,,,,970,,,
Milewski,,1754,117,Rouets,Allemagne,,25,10,,,,,,,,
Milewski,,1754,117,Rouge,Hollande,,286,7,,,,,,,,
Milewski,,1754,117,Rozeaux,Espagne,,1 035,,,,,,1 435,,,
Milewski,,1754,117,Rozeaux,Hollande,,400,,,,,,1 435,,,
Milewski,,1754,118,Ruban; de fil,Allemagne,,555 051,,726 418,8,802 117,3,866 879,13,,
Milewski,,1754,118,Ruban; de fil,Flandre,,16 923,2,726 418,8,802 117,3,866 879,13,,
Milewski,,1754,118,Ruban; de fil,Hollande,,154 444,6,726 418,8,802 117,3,866 879,13,,
Milewski,,1754,118,Ruban; de fil en laine,Hollande,,75 698,15,,,802 117,3,866 879,13,,
Milewski,,1754,118,Ruban; de laine,Flandre,,858,,5 362,10,,,866 879,13,,
Milewski,,1754,118,Ruban; de laine,Hollande,,3 769,10,5 362,10,,,866 879,13,,
Milewski,,1754,118,Ruban; de laine,Nord,,735,,5 362,10,,,866 879,13,,
Milewski,,1754,118,Ruban; de soye,Flandre,,780,,47 480,,,,866 879,13,,
Milewski,,1754,118,Ruban; de soye,Savoye,,17 480,,47 480,,,,866 879,13,,
Milewski,,1754,118,Ruban; de soye,Suisse,,29 220,,47 480,,,,866 879,13,,
Milewski,,1754,118,Ruban; mi soye,Suisse,,11 920,,,,,,866 879,13,,
Milewski,,1754,118,Ruches à miel,Espagne,,192,,,,,,,,,
Milewski,,1754,118,Rudon,Espagne,,8 775,,,,,,,,,
Milewski,,1754,118,Rusque de pin,Espagne,,243,15,,,,,,,,
Milewski,,1754,119,Sabots,Allemagne,,32 997,10,,,,,33 472,10,,
Milewski,,1754,119,Sabots,Flandre,,475,,,,,,33 472,10,,
Milewski,,1754,119,Sabres,Hollande,,10 447,10,,,,,,,,
Milewski,,1754,119,Sacs,Allemagne,,2,10,,,,,122,10,,
Milewski,,1754,119,Sacs,Hollande,,120,,,,,,122,10,,
Milewski,,1754,119,Saffle,Hollande,,1 050,,,,,,1 447,10,,
Milewski,,1754,119,Saffle,Suede,,397,10,,,,,1 447,10,,
Milewski,,1754,119,Saffran,Espagne,,8 680,,,,,,,,,
Milewski,,1754,119,Saffranon,Levant,,267 664,16,,,,,,,,
Milewski,,1754,119,Sagout,Hollande,,500,,,,,,,,,
Milewski,,1754,119,Salemporis,Hollande,,250,,,,,,,,,
Milewski,,1754,119,Salicor,Espagne,,143 804,4,,,,,156 696,2,,
Milewski,,1754,119,Salicor,Hollande,,42,,,,,,156 696,2,,
Milewski,,1754,119,Salicor,Italie,,12 849,18,,,,,156 696,2,,
Milewski,,1754,119,Salsepareille,Espagne,,39 858,,,,,,134 628,,,
Milewski,,1754,119,Salsepareille,Hollande,,74 610,,,,,,134 628,,,
Milewski,,1754,119,Salsepareille,Italie,,17 060,,,,,,134 628,,,
Milewski,,1754,119,Salsepareille,Portugal,,3 100,,,,,,134 628,,,
Milewski,,1754,119,Salpetre,Hollande,,110,,,,,,,,,
Milewski,,1754,120,Sandarac,Hollande,,31 339,,,,,,,,,
Milewski,,1754,120,Sang de dragon,Hollande,,201,,,,,,841,,,
Milewski,,1754,120,Sang de dragon,Isles,,640,,,,,,841,,,
Milewski,,1754,120,Sanguine,Espagne,,1 350,,,,,,1 596,8,,
Milewski,,1754,120,Sanguine,Hollande,,246,8,,,,,1 596,8,,
Milewski,,1754,120,Sapins; a fre combles,Danemark,,1 060,,,,,,8 786,18,,
Milewski,,1754,120,Sapins; a fre echelle,Danemark,,3 655,8,7 717,8,,,8 786,18,,
Milewski,,1754,120,Sapins; a fre echelle,Hollande,,153,,7 717,8,,,8 786,18,,
Milewski,,1754,120,Sapins; a fre echelle,Russie,,3 876,,7 717,8,,,8 786,18,,
Milewski,,1754,120,Sapins; a fre echelle,Suede,,33,,7 717,8,,,8 786,18,,
Milewski,,1754,120,Sapins; a fre pioche,Hollande,,9,10,,,,,8 786,18,,
Milewski,,1754,120,Saquins,Flandre,,758,,,,,,,,,
Milewski,,1754,120,Sardines salées,Italie,,46,,,,,,,,,
Milewski,,1754,120,Saucissons,Italie,,19 428,15,,,,,19 471,5,,
Milewski,,1754,120,Saucissons,Suisse,,42,10,,,,,19 471,5,,
Milewski,,1754,120,Saumon; frais,Flandre,,1 120,,,,,,151 954,10,,
Milewski,,1754,120,Saumon; fumée,Flandre,,298,,392,4,,,151 954,10,,
Milewski,,1754,120,Saumon; fumée,Hollande,,89,4,392,4,,,151 954,10,,
Milewski,,1754,120,Saumon; fumée,Nord,,5,,392,4,,,151 954,10,,
Milewski,,1754,120,Saumon; salé,Allemagne,,49,10,150 442,6,,,151 954,10,,
Milewski,,1754,120,Saumon; salé,Angleterre,,98 466,,150 442,6,,,151 954,10,,
Milewski,,1754,120,Saumon; salé,Danemark,,160,,150 442,6,,,151 954,10,,
Milewski,,1754,120,Saumon; salé,Flandre,,1 358,,150 442,6,,,151 954,10,,
Milewski,,1754,120,Saumon; salé,Hollande,,45 988,15,150 442,6,,,151 954,10,,
Milewski,,1754,120,Saumon; salé,Isles,,1 040,,150 442,6,,,151 954,10,,
Milewski,,1754,120,Saumon; salé,Nord,,3 368,16,150 442,6,,,151 954,10,,
Milewski,,1754,120,Saumon; salé,Suisse,,11,5,150 442,6,,,151 954,10,,
Milewski,,1754,120,Saumure,Angleterre,,660,,,,,,4 668,,,
Milewski,,1754,120,Saumure,Espagne,,2 008,,,,,,4 668,,,
Milewski,,1754,120,Saumure,Nord,,2 000,,,,,,4 668,,,
Milewski,,1754,121,Savon; d'alicante,Espagne,,11 644,17,,,,,18 360,7,,
Milewski,,1754,121,Savon; marbré,Espagne,,5 643,3,6 590,10,,,18 360,7,Le sous-total 1 aurait dû être 6 608-10,
Milewski,,1754,121,Savon; marbré,Hollande,,348,15,6 590,10,,,18 360,7,,
Milewski,,1754,121,Savon; marbré,Italie,,253,,6 590,10,,,18 360,7,,
Milewski,,1754,121,Savon; marbré,Russie,,363,12,6 590,10,,,18 360,7,Le total aurait dû être 18 378-7,
Milewski,,1754,121,Savon; noir,Hollande,,125,,,,,,18 360,7,,
Milewski,,1754,121,Saxafras,Hollande,,289,10,,,,,,,,
Milewski,,1754,121,Scamonée,Holllande,,285,,,,,,101 145,,,
Milewski,,1754,121,Scamonée,Levant,,100 860,,,,,,101 145,,,
Milewski,,1754,121,Scies,Espagne,,60,,,,,,360,,,
Milewski,,1754,121,Scies,Hollande,,300,,,,,,360,,,
Milewski,,1754,121,Sceaux de bois,Allemagne,,729,,,,,,7 719,,,
Milewski,,1754,121,Sceaux de bois,Savoye,,6 990,,,,,,7 719,,,
Milewski,,1754,122,Sel; antartique,Italie,,5 000,,,,,,159 988,6,,
Milewski,,1754,122,Sel; armoniac,Hollande,,40,,100 540,,,,159 988,6,,
Milewski,,1754,122,Sel; armoniac,Levant,,100 500,,100 540,,,,159 988,6,,
Milewski,,1754,122,Sel; de carabé,Hollande,,3,10,,,,,159 988,6,,
Milewski,,1754,122,Sel; de globert,Allemagne,,17 505,,,,,,159 988,6,,
Milewski,,1754,122,Sel; grum,Hollande,,30,,,,,,159 988,6,,
Milewski,,1754,122,Sel; medicinal,Espagne,,17 100,,,,,,159 988,6,,
Milewski,,1754,122,Sel; de Saturne,Hollande,,244,,7 444,,,,159 988,6,,
Milewski,,1754,122,Sel; de Saturne,Italie,,7 200,,7 444,,,,159 988,6,,
Milewski,,1754,122,Sel; d'ypsum,Allemange,,12 355,16,12 365,16,,,159 988,6,,
Milewski,,1754,122,Sel; d'ypsum,Hollande,,10,,12 365,16,,,159 988,6,,
Milewski,,1754,122,Semences froides,Savoye,,1 518,10,,,,,,,,
Milewski,,1754,122,Semencontra,Hollande,,1 872,10,,,,,4 272,10,,
Milewski,,1754,122,Semencontra,Italie,,2 400,,,,,,4 272,10,,
Milewski,,1754,122,Sendaline,Savoye,,2 280,,,,,,,,,
Milewski,,1754,122,Sené,Espagne,,1 277,,,,,,212 183,8,,
Milewski,,1754,122,Sené,Hollande,,9,,,,,,212 183,8,,
Milewski,,1754,122,Sené,Italie,,17 377,10,,,,,212 183,8,,
Milewski,,1754,122,Sené,Levant,,193 519,18,,,,,212 183,8,,
Milewski,,1754,122,Serinettes,Allemagne,,120,,,,,,,,,
Milewski,,1754,123,Sirop; de capilaire,Isles,,1 029,,,,,,12 026,15,,
Milewski,,1754,123,Sirop; melasse,Isles,,10 974,5,10 997,15,,,12 026,15,,
Milewski,,1754,123,Sirop; melasse,Portugal,,23,10,10 997,15,,,12 026,15,,
Milewski,,1754,123,Son,Italie,,709,,,,,,,,,
Milewski,,1754,124,Soude,Espagne,,1 405 436,13,,,,,1 672 410,4,,
Milewski,,1754,124,Soude,Flandre,,96,,,,,,1 672 410,4,,
Milewski,,1754,124,Soude,Hollande,,57 908,15,,,,,1 672 410,4,,
Milewski,,1754,124,Soude,Italie,,81 616,,,,,,1 672 410,4,,
Milewski,,1754,124,Soude,Levant,,127 052,16,,,,,1 672 410,4,,
Milewski,,1754,124,Soude,Nord,,300,,,,,,1 672 410,4,,
Milewski,,1754,124,Soufflets,Savoye,,300,,,,,,,,,
Milewski,,1754,124,Souffre,Hollande,,37 832,3,,,,,284 154,13,,
Milewski,,1754,124,Souffre,Italie,,190 057,10,,,,,284 154,13,,
Milewski,,1754,124,Souffre,Levant,,56 265,,,,,,284 154,13,,
Milewski,,1754,124,Souliers,Allemagne,,1 165,10,,,,,2 739,,,
Milewski,,1754,124,Souliers,Flandre,,1 573,10,,,,,2 739,,,
Milewski,,1754,124,Soye; a coudre,Allemagne,,240,,,,,,23 519 212,,,
Milewski,,1754,125,Soye; crue,Espagne,,1 586 988,,19 529 520,,,,23 519 212,,,
Milewski,,1754,125,Soye; crue,Flandre,,80,,19 529 520,,,,23 519 212,,,
Milewski,,1754,125,Soye; crue,Italie,,4 701 660,,19 529 520,,,,23 519 212,,,
Milewski,,1754,125,Soye; crue,Levant,,1 988 472,,19 529 520,,,,23 519 212,,,
Milewski,,1754,125,Soye; crue,Nord,,10 500,,19 529 520,,,,23 519 212,,,
Milewski,,1754,125,Soye; crue,Savoye,,11 241 820,,19 529 520,,,,23 519 212,,,
Milewski,,1754,125,Soye; en fleures,Suisse,,3 015 504,,,,,,23 519 212,,,
Milewski,,1754,125,Soye; greze,Savoye,,924 948,,,,,,23 519 212,,,
Milewski,,1754,125,"Soye, Ilankin",Hollande,,49 000,,,,,,23 519 212,,,
Milewski,,1754,125,Soye de porc,Hollande,,20 672,10,,,,,72 351,15,,
Milewski,,1754,125,Soye de porc,Nord,,50 583,,,,,,72 351,15,,
Milewski,,1754,125,Soye de porc,Russie,,1 096,5,,,,,72 351,15,,
Milewski,,1754,125,Spermaceti,Hollande,,230,,,,,,7 430,,,
Milewski,,1754,125,Spermaceti,Italie,,7 200,,,,,,7 430,,,
Milewski,,1754,125,Squine,Hollande,,140,,,,,,,,,
Milewski,,1754,125,Stafisaigre,Hollande,,207,15,,,,,,,,
Milewski,,1754,125,Stocfiche,Allemagne,,113,7,,,,,77 464,11,,
Milewski,,1754,125,Stocfiche,Angleterre,,13,4,,,,,77 464,11,,
Milewski,,1754,125,Stocfiche,Danemark,,300,,,,,,77 464,11,,
