Data entry by,Source,Year,Sheet,Marchandises,Pays,Quantité,Leur valeur,Deniers,Leur Valeur (sub-total 1),Deniers,Leur Valeur (sub-total 2),deniers,Total,Deniers,Remarks,
Fatima zahra,,1759,44,Drap ; draperie; petite,Savoye,,1 572,,4 092,,76 720,,109 390,10,,
Fatima zahra,,1759,44,Drap ; droguet ; d'Hollande,Hollande,,2 080,,2 080,,,,109 390,10,,
Fatima zahra,,1759,44,Drap ; ratine,Angleterre,,58,10,5 642,10,,,109 390,10,,
Fatima zahra,,1759,44,Drap ; ratine,Hollande,,5 584,,5 642,10,,,109 390,10,,
Fatima zahra,,1759,44,Drap ; raz ; de castor,Hollande,,206,,,,,,109 390,10,,
Fatima zahra,,1759,45,Drap ; de lit,Flandre,,1 200,,,,,,,,,
Fatima zahra,,1759,45,Drapeaux vieux,Espagne,,1 625,,,,,,6 196,10,,
Fatima zahra,,1759,45,Drapeaux vieux,Geneve,,2 215,,,,,,6 196,10,,
Fatima zahra,,1759,45,Drapeaux vieux,Savoye,,2 356,10,,,,,6 196,10,,
Fatima zahra,,1759,46,Drogueries,Allemagne,,6,,,,,,46 695,,,
Fatima zahra,,1759,46,Drogueries,Espagne,,621,,,,,,46 695,,,
Fatima zahra,,1759,46,Drogueries,Flandre,,1 283,,,,,,46 695,,,
Fatima zahra,,1759,46,Drogueries,Hollande,,36 938,,,,,,46 695,,,
Fatima zahra,,1759,46,Drogueries,Italie,,200,,,,,,46 695,,,
Fatima zahra,,1759,46,Drogueries,Genes,,3 090,,,,,,46 695,,,
Fatima zahra,,1759,46,Drogueries,Levant,,200,,,,,,46 695,,,
Fatima zahra,,1759,46,Drogueries,Savoye,,2 917,,,,,,46 695,,,
Fatima zahra,,1759,46,Drogueries,Suede,,1 440,,,,,,46 695,4,,
Fatima zahra,,1759,46,Eau ; d'anis,Allemagne,,27,,,,,,24 537,4,,
Fatima zahra,,1759,46,Eau ; de bergamottes ,Genes,,60,,,,,,24 537,4,,
Fatima zahra,,1759,46,Eau ; de Bristol,Angleterre,,60,,,,,,24 537,4,,
Fatima zahra,,1759,46,Eau ; de Bussing,Allemagne,,708,,,,,,24 537,4,,
Fatima zahra,,1759,46,Eau ; de cerize,Allemagne,,27,12,99,12,,,24 537,4,,
Fatima zahra,,1759,46,Eau ; de cerize,Geneve,,72,,99,12,,,24 537,4,,
Fatima zahra,,1759,46,Eau ; de citron,Savoye,,116,,,,,,24 537,4,,
Fatima zahra,,1759,46,Eau ; de Cologne,Hollande,,87,10,,,,,24 537,4,,
Fatima zahra,,1759,46,Eau ; cordiale,Geneve,,30,,,,,,24 537,4,,
Fatima zahra,,1759,46,Eau ; ferrée,Hollande,,15,,,,,,24 537,4,,
Fatima zahra,,1759,46,Eau ; de fleur d'orange,Italie,,2 663,,12 633,12,,,24 537,4,,
Fatima zahra,,1759,46,Eau ; de fleur d'orange,Genes,,5 983,2,12 633,12,,,24 537,4,,
Fatima zahra,,1759,46,Eau ; de fleur d'orange,Levant,,425,,12 633,12,,,24 537,4,,
Fatima zahra,,1759,46,Eau ; de fleur d'orange,Portugal,,237,10,12 633,12,,,24 537,4,,
Fatima zahra,,1759,46,Eau ; de fleur d'orange,Savoye,,3 325,,12 633,12,,,24 537,4,,
Fatima zahra,,1759,46,Eau ; forte,Flandre,,6 284,,7 696,10,,,24 537,4,,
Fatima zahra,,1759,46,Eau ; forte,Hollande,,1 412,10,7 696,10,,,24 537,4,,
Fatima zahra,,1759,46,Eau ; de Lavande,Espagne,,75,,388,,,,24 537,4,,
Fatima zahra,,1759,46,Eau ; de Lavande,Flandre,,13,,388,,,,24 537,4,,
Fatima zahra,,1759,46,Eau ; de Lavande,Italie,,300,,388,,,,24 537,4,,
Fatima zahra,,1759,47,Eau ; medecinale,Flandre,,1 657,,,,,,24 537,4,,
Fatima zahra,,1759,47,Eau ; mineralle,Espagne,,19,,,,,,24 537,4,,
Fatima zahra,,1759,47,Eau ; de plombiere,Allemagne,,30,,,,,,24 537,4,,
Fatima zahra,,1759,47,Eau ; de la reine d'hongrie,Genes,,562,,817,,,,24 537,4,,
Fatima zahra,,1759,47,Eau ; de la reine d'hongrie,Savoye,,255,,817,,,,24 537,4,,
Fatima zahra,,1759,47,Eau ; de roze,Genes,,75,,,,,,24 537,4,,
Fatima zahra,,1759,47,Eau ; de senteur,Flandre,,18,,,,,,24 537,4,,
Fatima zahra,,1759,47,Eau de vie,Allemagne,,3 915,,,,,,7 003,16,,
Fatima zahra,,1759,47,Eau de vie,Angleterre,,208,,,,,,7 003,16,,
Fatima zahra,,1759,47,Eau de vie,Espagne,,778,4,,,,,7 003,16,,
Fatima zahra,,1759,47,Eau de vie,Flandre,,50,,,,,,7 003,16,,
Fatima zahra,,1759,47,Eau de vie,Hollande,,1 332,,,,,,7 003,16,,
Fatima zahra,,1759,47,Eau de vie,Genes,,90,,,,,,7 003,16,,
Fatima zahra,,1759,47,Eau de vie,Portugal,,30,,,,,,7 003,16,,
Fatima zahra,,1759,48,Eau de vie,Savoye,,600,12,,,,,7 003,16,,
Fatima zahra,,1759,48,Ecaille ; de carret,Hollande,,25 680,,,,,,104 783,,,
Fatima zahra,,1759,48,Ecaille ; de tortue,Espagne,,10 736,,79 103,,,,104 783,,,
Fatima zahra,,1759,48,Ecaille ; de tortue,Flandre,,16 120,,79 103,,,,104 783,,,
Fatima zahra,,1759,48,Ecaille ; de tortue,Hollande,,38 086,,79 103,,,,104 783,,,
Fatima zahra,,1759,48,Ecaille ; de tortue,Isles,,5 811,,79 103,,,,104 783,,,
Fatima zahra,,1759,48,Ecaille ; de tortue,Nord,,8 200,,79 103,,,,104 783,,,
Fatima zahra,,1759,48,Ecaille ; de tortue,Portugal,,150,,79 103,,,,104 783,,,
Fatima zahra,,1759,48,Ecarts de beuf,Savoye,,240,,,,,,,,,
Fatima zahra,,1759,48,Echalats,Allemagne,,1 830,,,,,,,,,
Fatima zahra,,1759,48,Echalottes,Italie,,84,,,,,,,,,
Fatima zahra,,1759,48,Ecorces ; de chesne,Allemagne,,2 460,,6 200,,,,6 972,12,,
Fatima zahra,,1759,48,Ecorces ; de chesne,Flandre,,3 740,,6 200,,,,6 972,12,,
Fatima zahra,,1759,48,Ecorces ; de citron,Genes,,262,,306,7,,,6 972,12,,
Fatima zahra,,1759,48,Ecorces ; de citron,Portugal,,28,7,306,7,,,6 972,12,,
Fatima zahra,,1759,48,Ecorces ; de citron,Savoye,,16,,306,7,,,6 972,12,,
Fatima zahra,,1759,48,Ecorces ; de grenades,Hollande,,100,,,,,,6 972,12,,
Fatima zahra,,1759,48,Ecorces ; d'oranges,Flandre,,53,10,366,5,,,6 972,12,,
Fatima zahra,,1759,48,Ecorces ; d'oranges,Hollande,,42,15,366,5,,,6 972,12,,
Fatima zahra,,1759,48,Ecorces ; d'oranges,Savoye,,270,,366,5,,,6 972,12,,
Fatima zahra,,1759,48,Egoutoirs,Genes,,1 368,,,,,,,,,
Fatima zahra,,1759,48,Elexir,Hollande,,114,,,,,,,,,
Fatima zahra,,1759,48,Empeignes de souliers,Flandre,,380,,,,,,,,,
Fatima zahra,,1759,48,Encens,Allemagne,,10,,,,,,3 902,,,
Fatima zahra,,1759,48,Encens,Espagne,,1 680,,,,,,3 902,,,
Fatima zahra,,1759,48,Encens,Hollande,,292,,,,,,3 902,,,
Fatima zahra,,1759,48,Encens,Italie,,960,,,,,,3 902,,,
Fatima zahra,,1759,48,Encens,Levant,,960,,,,,,3 902,,,
Fatima zahra,,1759,49,Encre ; de la chine,Hollande,,138,,,,,,317,4,,
Fatima zahra,,1759,49,Encre ; d'imprimerie,Flandre,,179,4,,,,,317,4,,
Fatima zahra,,1759,49,Epicerie,Allemagne,,450,,,,,,,,,
Fatima zahra,,1759,49,Eponges,Allemagne,,1 137,10,,,,,32 662,10,,
Fatima zahra,,1759,49,Eponges,Flandre,,100,,,,,,32 662,10,,
Fatima zahra,,1759,49,Eponges,Italie,,1 900,,,,,,32 662,10,,
Fatima zahra,,1759,49,Eponges,Naples,,100,,,,,,32 662,10,,
Fatima zahra,,1759,49,Eponges,Levant,,27 625,,,,,,32 662,10,,
Fatima zahra,,1759,49,Eponges,Suisse,,1 800,,,,,,32 662,10,,
Fatima zahra,,1759,49,Epousterie,Hollande,,8 644,10,,,,,,,,
Fatima zahra,,1759,49,Escamitte,Levant,,12 729,,,,,,,,,
Fatima zahra,,1759,49,Escayolles,Espagne,,5 822,,,,,,28 288,,,
Fatima zahra,,1759,49,Escayolles,Italie,,665,,,,,,28 288,,,
Fatima zahra,,1759,49,Escayolles,Naples,,3 070,,,,,,28 288,,,
Fatima zahra,,1759,49,Escayolles,Genes,,8 088,,,,,,28 288,,,
Fatima zahra,,1759,49,Escayolles,Levant,,1 475,,,,,,28 288,,,
Fatima zahra,,1759,49,Escayolles,Savoye,,9 168,,,,,,28 288,,,
Fatima zahra,,1759,50,Espars,Espagne,,28 137,,,,,,,,,
Fatima zahra,,1759,50,Esprit ; de bergamottes,Italie,,1 500,,23 280,,,,96 762,10,,
Fatima zahra,,1759,50,Esprit ; de bergamottes,Naples,,3 000,,23 280,,,,96 762,10,,
Fatima zahra,,1759,50,Esprit ; de bergamottes,Genes,,5 280,,23 280,,,,96 762,10,,
Fatima zahra,,1759,50,Esprit ; de bergamottes,Savoye,,13 500,,23 280,,,,96 762,10,,
Fatima zahra,,1759,50,Esprit ; de citron,Italie,,10 610,,64 130,,,,96 762,10,,
Fatima zahra,,1759,50,Esprit ; de citron,Naples,,27 240,,64 130,,,,96 762,10,,
Fatima zahra,,1759,50,Esprit ; de citron,Genes,,17 640,,64 130,,,,96 762,10,,
Fatima zahra,,1759,50,Esprit ; de citron,Savoye,,8 640,,64 130,,,,96 762,10,,
Fatima zahra,,1759,50,Esprit ; de cornes de cerf,Flandre,,211,,291,,,,96 762,10,,
Fatima zahra,,1759,50,Esprit ; de cornes de cerf,Hollande,,80,,291,,,,96 762,10,,
Fatima zahra,,1759,50,Esprit ; de sel,Hollande,,4 245,,,,,,96 762,10,,
Fatima zahra,,1759,50,Esprit ; de vitriol,Hollande,,4 816,10,,,,,96 762,10,,
Fatima zahra,,1759,50,Essence,Hollande,,4 710,4,,,,,7 441,4,,
Fatima zahra,,1759,50,Essence,Italie,,400,,,,,,7 441,4,,
Fatima zahra,,1759,50,Essence,Naples,,954,,,,,,7 441,4,,
Fatima zahra,,1759,50,Essence,Savoye,,1 377,,,,,,7 441,4,,
Fatima zahra,,1759,50,Estampes,Hollande,,30,,,,,,830,,,
Fatima zahra,,1759,50,Estampes,Portugal,,800,,,,,,830,,,
Fatima zahra,,1759,50,Esteres de jongs,Espagne,,150,,,,,,,,,
Fatima zahra,,1759,50,Esturgeons,Flandre,,1 296,17,,,,,,,,
Fatima zahra,,1759,50,Etaim ; en bloc,Espagne,,14,8,206 055,9,,,283 728,17,,
Fatima zahra,,1759,50,Etaim ; en bloc,Flandre,,22,10,206 055,9,,,283 728,17,,
Fatima zahra,,1759,50,Etaim ; en bloc,Hollande,,161 926,1,206 055,9,,,283 728,17,,
Fatima zahra,,1759,50,Etaim ; en bloc,Italie,,22 650,,206 055,9,,,283 728,17,,
Fatima zahra,,1759,50,Etaim ; en bloc,Genes,,10 344,,206 055,9,,,283 728,17,,
Fatima zahra,,1759,50,Etaim ; en bloc,Savoye,,10 986,,206 055,9,,,283 728,17,,
Fatima zahra,,1759,50,Etaim ; en bloc,Suisse,,112,10,206 055,9,,,283 728,17,,
Fatima zahra,,1759,50,Etaim ; de Melac,Hollande,,71 615,,,,,,283 728,17,,
Fatima zahra,,1759,50,Etaim ; ouvré,Allemagne,,4 074,6,4 289,18,,,283 728,17,,
Fatima zahra,,1759,50,Etaim ; ouvré,Danemark,,22,8,4 289,18,,,283 728,17,,
Fatima zahra,,1759,50,Etaim ; ouvré,Flandre,,13,4,4 289,18,,,283 728,17,,
Fatima zahra,,1759,50,Etaim ; ouvré,Geneve,,180,,4 289,18,,,283 728,17,,
Fatima zahra,,1759,50,Etaim ; pour soudure,Hollande,,1 719,,,,,,283 728,17,,
Fatima zahra,,1759,50,Etaim ; vieux,Savoye,,49,10,,,,,283 728,17,,
Fatima zahra,,1759,51,Etamine ; de laine,Espagne,,5 000,,,,,,5 000,,,
Fatima zahra,,1759,52,Etoffe ; de soye; diverses,Espagne,,25 880,,1 039 405,,2 599 135,,2 616 990,,,
Fatima zahra,,1759,52,Etoffe ; de soye; diverses,Flandre,,365,,1 039 405,,2 599 135,,2 616 990,,,
Fatima zahra,,1759,52,Etoffe ; de soye; diverses,Genes,,135 360,,1 039 405,,2 599 135,,2 616 990,,,
Fatima zahra,,1759,52,Etoffe ; de soye; diverses,Italie,,42 000,,1 039 405,,2 599 135,,2 616 990,,,
Fatima zahra,,1759,52,Etoffe ; de soye; diverses,Naples,,12 060,,1 039 405,,2 599 135,,2 616 990,,,
Fatima zahra,,1759,52,Etoffe ; de soye; diverses,Geneve,,99 600,,1 039 405,,2 599 135,,2 616 990,,,
Fatima zahra,,1759,52,Etoffe ; de soye; diverses,Levant,,93 600,,1 039 405,,2 599 135,,2 616 990,,,
Fatima zahra,,1759,52,Etoffe ; de soye; diverses,Portugal,,1 740,,1 039 405,,2 599 135,,2 616 990,,,
Fatima zahra,,1759,52,Etoffe ; de soye; diverses,Savoye,,347 160,,1 039 405,,2 599 135,,2 616 990,,,
Fatima zahra,,1759,52,Etoffe ; de soye; diverses,Suisse,,281 640,,1 039 405,,2 599 135,,2 616 990,,,
Fatima zahra,,1759,52,Etoffe ; de soye; satin,Levant,,6 810,,2 599 135,,,,2 616 990,,,
Fatima zahra,,1759,52,Etoffe ; de soye; de velours,Italie,,4 000,,1 527 335,,2 599 135,,2 616 990,,,
Fatima zahra,,1759,52,Etoffe ; de soye; de velours,Genes,,1 430 135,,1 527 335,,2 599 135,,2 616 990,,,
Fatima zahra,,1759,52,Etoffe ; de soye; de velours,Savoye,,93 200,,1 527 335,,2 599 135,,2 616 990,,,
Fatima zahra,,1759,52,Etoffe ; de soye; voile,Italie,,25 585,,,,,,2 616 990,,,
Fatima zahra,,1759,52,Etoffe ; melées de soye ; mi soye,Geneve,,17 760,,,,,,2 616 990,,,
Fatima zahra,,1759,53,Etoffe ; de fil,Flandre,,95,,,,,,2 616 990,,,
Fatima zahra,,1759,53,Etoupes ; de chanvre,Italie,,490,,494,16,,,944,16,,
Fatima zahra,,1759,53,Etoupes ; de chanvre,Savoye,,4,16,494,16,,,944,16,,
Fatima zahra,,1759,53,Etoupes ; de soye,Geneve,,450,,,,,,944,16,,
Fatima zahra,,1759,53,Eventails ; communs,Espagne,,465,,2 380,10,,,2 565,10,,
Fatima zahra,,1759,53,Eventails ; communs,Flandre,,145,10,2 380,10,,,2 565,10,,
Fatima zahra,,1759,53,Eventails ; communs,Hollande,,570,,2 380,10,,,2 565,10,,
Fatima zahra,,1759,53,Eventails ; communs,Naples,,1 200,,2 380,10,,,2 565,10,,
Fatima zahra,,1759,54,Eventails ; de palmes,Espagne,,185,,,,,,2 565,10,,
Fatima zahra,,1759,54,Euphorbe,Italie,,1 800,,,,,,3 050,,,
Fatima zahra,,1759,54,Euphorbe,Savoye,,1 250,,,,,,3 050,,,
Fatima zahra,,1759,54,Farine,Espagne,,1 680,,,,,,11 973,8,,
Fatima zahra,,1759,54,Farine,Flandre,,32,8,,,,,11 973,8,,
Fatima zahra,,1759,54,Farine,Italie,,400,,,,,,11 973,8,,
Fatima zahra,,1759,54,Farine,Genes,,45,,,,,,11 973,8,,
Fatima zahra,,1759,54,Farine,Savoye,,9 816,,,,,,11 973,8,,
Fatima zahra,,1759,54,Faucilles,Allemagne,,403,19,,,,,408,7,,
Fatima zahra,,1759,54,Faucilles,Savoye,,4,8,,,,,408,7,,
Fatima zahra,,1759,54,Faulx à faucher,Allemagne,,1 784,14,,,,,135 309,2,,
Fatima zahra,,1759,54,Faulx à faucher,Espagne,,19 200,,,,,,135 309,2,,
Fatima zahra,,1759,54,Faulx à faucher,Flandre,,637,10,,,,,135 309,2,,
Fatima zahra,,1759,54,Faulx à faucher,Geneve,,9 879,,,,,,135 309,2,,
Fatima zahra,,1759,54,Faulx à faucher,Hollande,,667,10,,,,,135 309,2,,
Fatima zahra,,1759,54,Faulx à faucher,Nord,,102 270,17,,,,,135 309,2,,
Fatima zahra,,1759,54,Faulx à faucher,Savoye,,324,15,,,,,135 309,2,,
Fatima zahra,,1759,54,Faulx à faucher,Suisse,,544,16,,,,,135 309,2,,
Fatima zahra,,1759,55,Fauvy,Savoye,,820,,,,,,,,,
Fatima zahra,,1759,55,Fayance,Allemagne,,1 955,10,,,,,17 500,11,,
Fatima zahra,,1759,55,Fayance,Espagne,,4 770,,,,,,17 500,11,,
Fatima zahra,,1759,55,Fayance,Flandre,,54,5,,,,,17 500,11,,
Fatima zahra,,1759,55,Fayance,Hollande,,5 763,8,,,,,17 500,11,,
Fatima zahra,,1759,55,Fayance,Italie,,774,,,,,,17 500,11,,
Fatima zahra,,1759,55,Fayance,Genes,,3 383,8,,,,,17 500,11,,
Fatima zahra,,1759,55,Fayance,Savoye,,800,,,,,,17 500,11,,
Fatima zahra,,1759,55,Fer ; en ancres,Danemark,,350,5,16 806,5,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; en ancres,Espagne,,14 012,5,16 806,5,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; en ancres,Hollande,,2 443,15,16 806,5,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; en balances,,,750,,,,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; en bandes,Allemagne,,2,10,,,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; en barres,Allemagne,,310 591,,1 677 559,11,,,2 477 143,14,Le total devrait être,1677550 - 3
Fatima zahra,,1759,55,Fer ; en barres,Danemark,,2 996,10,1 677 559,11,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; en barres,Espagne,,781 010,10,1 677 559,11,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; en barres,Flandre,,125 955,17,1 677 559,11,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; en barres,Geneve,,480,12,1 677 559,11,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; en barres,Hollande,,400 075,13,1 677 559,11,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; en barres,Italie,,1 091,7,1 677 559,11,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; en barres,Genes,,7 962,,1 677 559,11,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; en barres,Russie,,24 382,10,1 677 559,11,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; en barres,Savoye,,684,4,1 677 559,11,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; en barres,Suede,,22 320,,1 677 559,11,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; en batterie,Allemagne,,632,5,,,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; battu,Allemagne,,1 963,19,9 976,7,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; battu,Flandre,,5 012,8,9 976,7,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; battu,Geneve,,,,9 976,7,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; battu,Genes,,3 000,,9 976,7,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; blanc,Allemagne,,85 095,,342 491,6,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; blanc,Espagne,,31 041,10,342 491,6,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; blanc,Hollande,,24 029,,342 491,6,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; blanc,Nord,,201 616,,342 491,6,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; blanc,Geneve,,709,16,342 491,6,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; en casses,Geneve,,868,,1 176,,,,2 477 143,14,,
Fatima zahra,,1759,55,Fer ; en casses,Savoye,,308,,1 176,,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; en cercles,Hollande,,2 192,14,51 124,14,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; en cercles,Italie,,4 212,,51 124,14,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; en cercles,Genes,,42 825,,51 124,14,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; en cercles,Savoye,,1 895,,51 124,14,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; en chaisnes,Allemagne,,448,,,,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; coulé,Allemagne,,1 716,2,37 314,17,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; coulé,Danemark,,608,,37 314,17,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; coulé,Flandre,,14 058,15,37 314,17,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; coulé,Hollande,,20 932,,37 314,17,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; en enchmes,Hollande,,232,10,,,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; en élocs,Hollande,,164,,1 764,,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; en élocs,Genes,,1 600,,1 764,,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; en étrilles,Allemagne,,17,10,,,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; en feuilles,Hollande,,68 200,,68 290,,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; en feuilles,Nord,,90,,68 290,,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; en fleaux,Hollande,,1 111,,,,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; en lames,Hollande,,636,,,,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; en marmittes,Espagne,,225,,228,16,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; en marmittes,Geneve,,3,16,228,16,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; noir,Allemagne,,135,,18 700,,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; noir,Geneve,,55,,18 700,,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; noir,Hollande,,1 410,,18 700,,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; noir,Nord,,17 100,,18 700,,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; en outils,Hollande,,600,,,,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; ouvré,Allemagne,,39,,12 073,3,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; ouvré,Flandre,,418,15,12 073,3,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; ouvré,Geneve,,4 725,8,12 073,3,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; ouvré,Hollande,,5 839,,12 073,3,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; ouvré,Italie,,500,,12 073,3,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; ouvré,Genes,,262,,12 073,3,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; ouvré,Savoye,,289,,12 073,3,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; en pelles,Allemagne,,142,,148,5,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; en pelles,Espagne,,6,5,148,5,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; en plaques,Hollande,,11 255,19,12 791,19,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; en plaques,Portugal,,1 536,,12 791,19,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; en plats,Allemagne,,69,,131 481,13,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; en plats,Espagne,,130 221,3,131 481,13,,,2 477 143,14,,
Fatima zahra,,1759,56,Fer ; en plats,Hollande,,1 191,10,131 481,13,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; en platte,Allemagne,,451,,1 105,10,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; en platte,Flandre,,654,10,1 105,10,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; en platines,Flandre,,5 722,10,,,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; en poeles a frire,Geneve,,384,,18 129,5,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; en poeles a frire,Hollande,,17 745,5,18 129,5,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; en poids,Hollande,,960,6,,,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; quarré,Hollande,,178,10,,,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; rond,Hollande,,6 180,8,,,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; en serrures,Allemagne,,30,,42,,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; en serrures,Hollande,,12,,42,,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; en taillander,Allemagne,,68,5,116,19,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; en taillander,Flandre,,48,14,116,19,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; en taule,Allemagne,,1 789,6,32 618,11,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; en taule,Espagne,,288,15,32 618,11,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; en taule,Flandre,,64,,32 618,11,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; en taule,Hollande,,27 273,10,32 618,11,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; en taule,Nord,,1 300,,32 618,11,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; en taule,Suede,,1 798,,32 618,11,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; en taule,Suisse,,105,,32 618,11,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; en truffes,Hollande,,455,,,,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; en verges,Allemagne,,8 907,,23 033,10,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; en verges,Espagne,,1 205,,23 033,10,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; en verges,Flandre,,10 350,,23 033,10,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; en verges,Hollande,,2 571,10,23 033,10,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; vieux,Allemagne,,681,4,2 284,14,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; vieux,Espagne,,1 448,,2 284,14,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; vieux,Geneve,,22,10,2 284,14,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; vieux,Genes,,128,,2 284,14,,,2 477 143,14,,
Fatima zahra,,1759,57,Fer ; vieux,Savoye,,5,,2 284,14,,,2 477 143,14,,
Fatima zahra,,1759,57,Féves,Allemagne,,4 960,,,,,,148 397,10,,
Fatima zahra,,1759,57,Féves,Hollande,,125 310,,,,,,148 397,10,,
Fatima zahra,,1759,57,Féves,Naples,,8 800,,,,,,148 397,10,,
Fatima zahra,,1759,57,Féves,Genes,,800,,,,,,148 397,10,,
Fatima zahra,,1759,57,Féves,Levant,,320,,,,,,148 397,10,,
Fatima zahra,,1759,57,Féves,Savoye,,8 207,10,,,,,148 397,10,,
Fatima zahra,,1759,57,Ficelle,Espagne,,303,,,,,,2 752,6,,
Fatima zahra,,1759,57,Ficelle,Hollande,,339,6,,,,,2 752,6,,
Fatima zahra,,1759,57,Ficelle,Genes,,1 020,,,,,,2 752,6,,
Fatima zahra,,1759,57,Ficelle,Levant,,890,,,,,,2 752,6,,
Fatima zahra,,1759,57,Ficelle,Savoye,,200,,,,,,2 752,6,,
